,target_end_date,country,quantile,value,location,forecast_date,type,state,target
37825,2020-06-21,US,,13,01,2020-06-07,point,AL,14 day ahead inc death
37872,2020-06-16,US,,25,15,2020-06-07,point,HI,9 day ahead cum death
37873,2020-06-16,US,,0,15,2020-06-07,point,HI,9 day ahead inc death
37920,2020-07-21,US,,4031,48,2020-06-07,point,TX,44 day ahead cum death
37921,2020-07-21,US,,68,48,2020-06-07,point,TX,44 day ahead inc death
37992,2020-06-20,US,,1023,29,2020-06-07,point,MO,13 day ahead cum death
37993,2020-06-20,US,,17,29,2020-06-07,point,MO,13 day ahead inc death
37994,2020-06-20,US,,1023,29,2020-06-07,point,MO,2 wk ahead cum death
37995,2020-06-20,US,,111,29,2020-06-07,point,MO,2 wk ahead inc death
38064,2020-07-23,US,,3285,13,2020-06-07,point,GA,46 day ahead cum death
38065,2020-07-23,US,,20,13,2020-06-07,point,GA,46 day ahead inc death
38112,2020-07-13,US,,2167,51,2020-06-07,point,VA,36 day ahead cum death
38113,2020-07-13,US,,17,51,2020-06-07,point,VA,36 day ahead inc death
38160,2020-07-07,US,,880,55,2020-06-07,point,WI,30 day ahead cum death
38161,2020-07-07,US,,7,55,2020-06-07,point,WI,30 day ahead inc death
38208,2020-06-17,US,,6219,26,2020-06-07,point,MI,10 day ahead cum death
38209,2020-06-17,US,,32,26,2020-06-07,point,MI,10 day ahead inc death
38256,2020-06-28,US,,58,15,2020-06-07,point,HI,21 day ahead cum death
38257,2020-06-28,US,,3,15,2020-06-07,point,HI,21 day ahead inc death
38304,2020-06-09,US,,716,01,2020-06-07,point,AL,2 day ahead cum death
38305,2020-06-09,US,,11,01,2020-06-07,point,AL,2 day ahead inc death
38352,2020-07-17,US,,2024,08,2020-06-07,point,CO,40 day ahead cum death
38353,2020-07-17,US,,9,08,2020-06-07,point,CO,40 day ahead inc death
38400,2020-06-21,US,,2529,18,2020-06-07,point,IN,14 day ahead cum death
38401,2020-06-21,US,,31,18,2020-06-07,point,IN,14 day ahead inc death
38448,2020-07-02,US,,1975,51,2020-06-07,point,VA,25 day ahead cum death
38449,2020-07-02,US,,19,51,2020-06-07,point,VA,25 day ahead inc death
38496,2020-07-10,US,,171,41,2020-06-07,point,OR,33 day ahead cum death
38497,2020-07-10,US,,0,41,2020-06-07,point,OR,33 day ahead inc death
38544,2020-07-23,US,,2671,04,2020-06-07,point,AZ,46 day ahead cum death
38545,2020-07-23,US,,45,04,2020-06-07,point,AZ,46 day ahead inc death
38616,2020-06-27,US,,1882,51,2020-06-07,point,VA,20 day ahead cum death
38617,2020-06-27,US,,20,51,2020-06-07,point,VA,20 day ahead inc death
38618,2020-06-27,US,,1882,51,2020-06-07,point,VA,3 wk ahead cum death
38619,2020-06-27,US,,133,51,2020-06-07,point,VA,3 wk ahead inc death
38688,2020-06-09,US,,2497,39,2020-06-07,point,OH,2 day ahead cum death
38689,2020-06-09,US,,50,39,2020-06-07,point,OH,2 day ahead inc death
38736,2020-07-21,US,,8516,25,2020-06-07,point,MA,44 day ahead cum death
38737,2020-07-21,US,,11,25,2020-06-07,point,MA,44 day ahead inc death
38784,2020-07-15,US,,475,40,2020-06-07,point,OK,38 day ahead cum death
38785,2020-07-15,US,,2,40,2020-06-07,point,OK,38 day ahead inc death
38832,2020-06-14,US,,12506,34,2020-06-07,point,NJ,7 day ahead cum death
38833,2020-06-14,US,,52,34,2020-06-07,point,NJ,7 day ahead inc death
38880,2020-07-13,US,,1075,19,2020-06-07,point,IA,36 day ahead cum death
38881,2020-07-13,US,,13,19,2020-06-07,point,IA,36 day ahead inc death
38928,2020-06-26,US,,2605,48,2020-06-07,point,TX,19 day ahead cum death
38929,2020-06-26,US,,49,48,2020-06-07,point,TX,19 day ahead inc death
38976,2020-07-03,US,,55,50,2020-06-07,point,VT,26 day ahead cum death
38977,2020-07-03,US,,4,50,2020-06-07,point,VT,26 day ahead inc death
39024,2020-06-25,US,,245,20,2020-06-07,point,KS,18 day ahead cum death
39025,2020-06-25,US,,0,20,2020-06-07,point,KS,18 day ahead inc death
39072,2020-06-24,US,,245,20,2020-06-07,point,KS,17 day ahead cum death
39073,2020-06-24,US,,0,20,2020-06-07,point,KS,17 day ahead inc death
39120,2020-07-05,US,,1296,29,2020-06-07,point,MO,28 day ahead cum death
39121,2020-07-05,US,,19,29,2020-06-07,point,MO,28 day ahead inc death
39168,2020-07-24,US,,1011,55,2020-06-07,point,WI,47 day ahead cum death
39169,2020-07-24,US,,7,55,2020-06-07,point,WI,47 day ahead inc death
39216,2020-06-19,US,,557,21,2020-06-07,point,KY,12 day ahead cum death
39217,2020-06-19,US,,7,21,2020-06-07,point,KY,12 day ahead inc death
39264,2020-06-08,US,,460,32,2020-06-07,point,NV,1 day ahead cum death
39265,2020-06-08,US,,3,32,2020-06-07,point,NV,1 day ahead inc death
39312,2020-06-21,US,,309,38,2020-06-07,point,ND,14 day ahead cum death
39313,2020-06-21,US,,33,38,2020-06-07,point,ND,14 day ahead inc death
39360,2020-07-03,US,,1824,37,2020-06-07,point,NC,26 day ahead cum death
39361,2020-07-03,US,,43,37,2020-06-07,point,NC,26 day ahead inc death
39408,2020-06-10,US,,30258,36,2020-06-07,point,NY,3 day ahead cum death
39409,2020-06-10,US,,37,36,2020-06-07,point,NY,3 day ahead inc death
39456,2020-07-17,US,,669,35,2020-06-07,point,NM,40 day ahead cum death
39457,2020-07-17,US,,6,35,2020-06-07,point,NM,40 day ahead inc death
39504,2020-06-08,US,,12219,34,2020-06-07,point,NJ,1 day ahead cum death
39505,2020-06-08,US,,64,34,2020-06-07,point,NJ,1 day ahead inc death
39552,2020-07-14,US,,762,21,2020-06-07,point,KY,37 day ahead cum death
39553,2020-07-14,US,,8,21,2020-06-07,point,KY,37 day ahead inc death
39624,2020-06-20,US,,290,54,2020-06-07,point,WV,13 day ahead cum death
39625,2020-06-20,US,,33,54,2020-06-07,point,WV,13 day ahead inc death
39626,2020-06-20,US,,290,54,2020-06-07,point,WV,2 wk ahead cum death
39627,2020-06-20,US,,147,54,2020-06-07,point,WV,2 wk ahead inc death
39696,2020-07-13,US,,109,46,2020-06-07,point,SD,36 day ahead cum death
39697,2020-07-13,US,,0,46,2020-06-07,point,SD,36 day ahead inc death
39768,2020-07-11,US,,106,46,2020-06-07,point,SD,34 day ahead cum death
39769,2020-07-11,US,,0,46,2020-06-07,point,SD,34 day ahead inc death
39770,2020-07-11,US,,106,46,2020-06-07,point,SD,5 wk ahead cum death
39771,2020-07-11,US,,9,46,2020-06-07,point,SD,5 wk ahead inc death
39828,2020-07-23,US,,170395,US,2020-06-07,point,,46 day ahead cum death
39864,2020-07-23,US,,4691,39,2020-06-07,point,OH,46 day ahead cum death
39865,2020-07-23,US,,54,39,2020-06-07,point,OH,46 day ahead inc death
39912,2020-07-10,US,,2143,37,2020-06-07,point,NC,33 day ahead cum death
39913,2020-07-10,US,,50,37,2020-06-07,point,NC,33 day ahead inc death
39960,2020-06-11,US,,20,30,2020-06-07,point,MT,4 day ahead cum death
39961,2020-06-11,US,,0,30,2020-06-07,point,MT,4 day ahead inc death
40008,2020-07-19,US,,975,45,2020-06-07,point,SC,42 day ahead cum death
40009,2020-07-19,US,,11,45,2020-06-07,point,SC,42 day ahead inc death
40056,2020-07-05,US,,273,31,2020-06-07,point,NE,28 day ahead cum death
40057,2020-07-05,US,,2,31,2020-06-07,point,NE,28 day ahead inc death
40104,2020-07-20,US,,30930,36,2020-06-07,point,NY,43 day ahead cum death
40105,2020-07-20,US,,8,36,2020-06-07,point,NY,43 day ahead inc death
40152,2020-07-15,US,,3224,18,2020-06-07,point,IN,38 day ahead cum death
40153,2020-07-15,US,,28,18,2020-06-07,point,IN,38 day ahead inc death
40200,2020-06-24,US,,977,44,2020-06-07,point,RI,17 day ahead cum death
40201,2020-06-24,US,,11,44,2020-06-07,point,RI,17 day ahead inc death
40236,2020-06-09,US,,111954,US,2020-06-07,point,,2 day ahead cum death
40272,2020-06-24,US,,2627,13,2020-06-07,point,GA,17 day ahead cum death
40273,2020-06-24,US,,26,13,2020-06-07,point,GA,17 day ahead inc death
40320,2020-06-26,US,,2676,13,2020-06-07,point,GA,19 day ahead cum death
40321,2020-06-26,US,,26,13,2020-06-07,point,GA,19 day ahead inc death
40368,2020-06-17,US,,1415,27,2020-06-07,point,MN,10 day ahead cum death
40369,2020-06-17,US,,25,27,2020-06-07,point,MN,10 day ahead inc death
40440,2020-06-20,US,,666,49,2020-06-07,point,UT,13 day ahead cum death
40441,2020-06-20,US,,91,49,2020-06-07,point,UT,13 day ahead inc death
40442,2020-06-20,US,,666,49,2020-06-07,point,UT,2 wk ahead cum death
40443,2020-06-20,US,,387,49,2020-06-07,point,UT,2 wk ahead inc death
40512,2020-07-01,US,,3388,12,2020-06-07,point,FL,24 day ahead cum death
40513,2020-07-01,US,,28,12,2020-06-07,point,FL,24 day ahead inc death
40560,2020-06-12,US,,1303,27,2020-06-07,point,MN,5 day ahead cum death
40561,2020-06-12,US,,25,27,2020-06-07,point,MN,5 day ahead inc death
40608,2020-07-13,US,,622,47,2020-06-07,point,TN,36 day ahead cum death
40609,2020-07-13,US,,6,47,2020-06-07,point,TN,36 day ahead inc death
40656,2020-07-16,US,,609,11,2020-06-07,point,DC,39 day ahead cum death
40657,2020-07-16,US,,1,11,2020-06-07,point,DC,39 day ahead inc death
40704,2020-07-03,US,,549,32,2020-06-07,point,NV,26 day ahead cum death
40705,2020-07-03,US,,2,32,2020-06-07,point,NV,26 day ahead inc death
40752,2020-07-17,US,,1183,44,2020-06-07,point,RI,40 day ahead cum death
40753,2020-07-17,US,,6,44,2020-06-07,point,RI,40 day ahead inc death
40800,2020-07-09,US,,3051,18,2020-06-07,point,IN,32 day ahead cum death
40801,2020-07-09,US,,29,18,2020-06-07,point,IN,32 day ahead inc death
40848,2020-06-25,US,,3227,12,2020-06-07,point,FL,18 day ahead cum death
40849,2020-06-25,US,,29,12,2020-06-07,point,FL,18 day ahead inc death
40920,2020-07-11,US,,3109,18,2020-06-07,point,IN,34 day ahead cum death
40921,2020-07-11,US,,29,18,2020-06-07,point,IN,34 day ahead inc death
40922,2020-07-11,US,,3109,18,2020-06-07,point,IN,5 wk ahead cum death
40923,2020-07-11,US,,200,18,2020-06-07,point,IN,5 wk ahead inc death
40992,2020-06-28,US,,2724,13,2020-06-07,point,GA,21 day ahead cum death
40993,2020-06-28,US,,25,13,2020-06-07,point,GA,21 day ahead inc death
41040,2020-07-01,US,,8181,25,2020-06-07,point,MA,24 day ahead cum death
41041,2020-07-01,US,,24,25,2020-06-07,point,MA,24 day ahead inc death
41088,2020-06-29,US,,1984,49,2020-06-07,point,UT,22 day ahead cum death
41089,2020-06-29,US,,253,49,2020-06-07,point,UT,22 day ahead inc death
41160,2020-06-27,US,,3329,39,2020-06-07,point,OH,20 day ahead cum death
41161,2020-06-27,US,,53,39,2020-06-07,point,OH,20 day ahead inc death
41162,2020-06-27,US,,3329,39,2020-06-07,point,OH,3 wk ahead cum death
41163,2020-06-27,US,,334,39,2020-06-07,point,OH,3 wk ahead inc death
41232,2020-07-14,US,,605,11,2020-06-07,point,DC,37 day ahead cum death
41233,2020-07-14,US,,1,11,2020-06-07,point,DC,37 day ahead inc death
41280,2020-06-22,US,,1086,28,2020-06-07,point,MS,15 day ahead cum death
41281,2020-06-22,US,,20,28,2020-06-07,point,MS,15 day ahead inc death
41328,2020-06-28,US,,425,40,2020-06-07,point,OK,21 day ahead cum death
41329,2020-06-28,US,,2,40,2020-06-07,point,OK,21 day ahead inc death
41376,2020-07-05,US,,83,16,2020-06-07,point,ID,28 day ahead cum death
41377,2020-07-05,US,,6,16,2020-06-07,point,ID,28 day ahead inc death
41424,2020-07-24,US,,716,35,2020-06-07,point,NM,47 day ahead cum death
41425,2020-07-24,US,,6,35,2020-06-07,point,NM,47 day ahead inc death
41472,2020-07-10,US,,545,10,2020-06-07,point,DE,33 day ahead cum death
41473,2020-07-10,US,,2,10,2020-06-07,point,DE,33 day ahead inc death
41520,2020-07-12,US,,227,05,2020-06-07,point,AR,35 day ahead cum death
41521,2020-07-12,US,,1,05,2020-06-07,point,AR,35 day ahead inc death
41568,2020-07-20,US,,362,15,2020-06-07,point,HI,43 day ahead cum death
41569,2020-07-20,US,,31,15,2020-06-07,point,HI,43 day ahead inc death
41640,2020-06-27,US,,7398,42,2020-06-07,point,PA,20 day ahead cum death
41641,2020-06-27,US,,68,42,2020-06-07,point,PA,20 day ahead inc death
41642,2020-06-27,US,,7398,42,2020-06-07,point,PA,3 wk ahead cum death
41643,2020-06-27,US,,449,42,2020-06-07,point,PA,3 wk ahead inc death
41712,2020-06-25,US,,1518,37,2020-06-07,point,NC,18 day ahead cum death
41713,2020-06-25,US,,37,37,2020-06-07,point,NC,18 day ahead inc death
41760,2020-07-16,US,,30897,36,2020-06-07,point,NY,39 day ahead cum death
41761,2020-07-16,US,,8,36,2020-06-07,point,NY,39 day ahead inc death
41808,2020-06-22,US,,37,15,2020-06-07,point,HI,15 day ahead cum death
41809,2020-06-22,US,,1,15,2020-06-07,point,HI,15 day ahead inc death
41856,2020-07-03,US,,1780,27,2020-06-07,point,MN,26 day ahead cum death
41857,2020-07-03,US,,24,27,2020-06-07,point,MN,26 day ahead inc death
41904,2020-06-19,US,,2967,22,2020-06-07,point,LA,12 day ahead cum death
41905,2020-06-19,US,,11,22,2020-06-07,point,LA,12 day ahead inc death
41952,2020-06-08,US,,660,55,2020-06-07,point,WI,1 day ahead cum death
41953,2020-06-08,US,,8,55,2020-06-07,point,WI,1 day ahead inc death
42024,2020-06-20,US,,30523,36,2020-06-07,point,NY,13 day ahead cum death
42025,2020-06-20,US,,24,36,2020-06-07,point,NY,13 day ahead inc death
42026,2020-06-20,US,,30523,36,2020-06-07,point,NY,2 wk ahead cum death
42027,2020-06-20,US,,174,36,2020-06-07,point,NY,2 wk ahead inc death
42096,2020-06-12,US,,2027,48,2020-06-07,point,TX,5 day ahead cum death
42097,2020-06-12,US,,42,48,2020-06-07,point,TX,5 day ahead inc death
42144,2020-07-15,US,,237,15,2020-06-07,point,HI,38 day ahead cum death
42145,2020-07-15,US,,20,15,2020-06-07,point,HI,38 day ahead inc death
42192,2020-06-11,US,,319,33,2020-06-07,point,NH,4 day ahead cum death
42193,2020-06-11,US,,8,33,2020-06-07,point,NH,4 day ahead inc death
42240,2020-06-24,US,,505,47,2020-06-07,point,TN,17 day ahead cum death
42241,2020-06-24,US,,5,47,2020-06-07,point,TN,17 day ahead inc death
42288,2020-06-15,US,,6161,26,2020-06-07,point,MI,8 day ahead cum death
42289,2020-06-15,US,,33,26,2020-06-07,point,MI,8 day ahead inc death
42336,2020-07-08,US,,8149,17,2020-06-07,point,IL,31 day ahead cum death
42337,2020-07-08,US,,66,17,2020-06-07,point,IL,31 day ahead inc death
42384,2020-07-20,US,,245,05,2020-06-07,point,AR,43 day ahead cum death
42385,2020-07-20,US,,1,05,2020-06-07,point,AR,43 day ahead inc death
42432,2020-07-16,US,,8453,25,2020-06-07,point,MA,39 day ahead cum death
42433,2020-07-16,US,,13,25,2020-06-07,point,MA,39 day ahead inc death
42480,2020-07-19,US,,4798,54,2020-06-07,point,WV,42 day ahead cum death
42481,2020-07-19,US,,212,54,2020-06-07,point,WV,42 day ahead inc death
42528,2020-06-25,US,,84,46,2020-06-07,point,SD,18 day ahead cum death
42529,2020-06-25,US,,0,46,2020-06-07,point,SD,18 day ahead inc death
42576,2020-06-25,US,,840,19,2020-06-07,point,IA,18 day ahead cum death
42577,2020-06-25,US,,13,19,2020-06-07,point,IA,18 day ahead inc death
42624,2020-06-16,US,,1393,27,2020-06-07,point,MN,9 day ahead cum death
42625,2020-06-16,US,,25,27,2020-06-07,point,MN,9 day ahead inc death
42672,2020-07-09,US,,171,41,2020-06-07,point,OR,32 day ahead cum death
42673,2020-07-09,US,,0,41,2020-06-07,point,OR,32 day ahead inc death
42744,2020-06-27,US,,866,19,2020-06-07,point,IA,20 day ahead cum death
42745,2020-06-27,US,,13,19,2020-06-07,point,IA,20 day ahead inc death
42746,2020-06-27,US,,866,19,2020-06-07,point,IA,3 wk ahead cum death
42747,2020-06-27,US,,89,19,2020-06-07,point,IA,3 wk ahead inc death
42816,2020-06-25,US,,242,31,2020-06-07,point,NE,18 day ahead cum death
42817,2020-06-25,US,,2,31,2020-06-07,point,NE,18 day ahead inc death
42864,2020-06-10,US,,68,46,2020-06-07,point,SD,3 day ahead cum death
42865,2020-06-10,US,,0,46,2020-06-07,point,SD,3 day ahead inc death
42912,2020-07-14,US,,4415,09,2020-06-07,point,CT,37 day ahead cum death
42913,2020-07-14,US,,2,09,2020-06-07,point,CT,37 day ahead inc death
42960,2020-06-28,US,,811,55,2020-06-07,point,WI,21 day ahead cum death
42961,2020-06-28,US,,7,55,2020-06-07,point,WI,21 day ahead inc death
43008,2020-06-11,US,,7526,25,2020-06-07,point,MA,4 day ahead cum death
43009,2020-06-11,US,,52,25,2020-06-07,point,MA,4 day ahead inc death
43056,2020-06-16,US,,2430,13,2020-06-07,point,GA,9 day ahead cum death
43057,2020-06-16,US,,28,13,2020-06-07,point,GA,9 day ahead inc death
43104,2020-07-14,US,,4515,24,2020-06-07,point,MD,37 day ahead cum death
43105,2020-07-14,US,,41,24,2020-06-07,point,MD,37 day ahead inc death
43152,2020-06-07,US,,65,46,2020-06-07,point,SD,0 day ahead cum death
43153,2020-06-07,US,,0,46,2020-06-07,point,SD,0 day ahead inc death
43200,2020-06-30,US,,30710,36,2020-06-07,point,NY,23 day ahead cum death
43201,2020-06-30,US,,15,36,2020-06-07,point,NY,23 day ahead inc death
43248,2020-06-19,US,,477,47,2020-06-07,point,TN,12 day ahead cum death
43249,2020-06-19,US,,5,47,2020-06-07,point,TN,12 day ahead inc death
43296,2020-06-30,US,,738,38,2020-06-07,point,ND,23 day ahead cum death
43297,2020-06-30,US,,71,38,2020-06-07,point,ND,23 day ahead inc death
43344,2020-07-10,US,,8276,17,2020-06-07,point,IL,33 day ahead cum death
43345,2020-07-10,US,,65,17,2020-06-07,point,IL,33 day ahead inc death
43392,2020-07-10,US,,223,05,2020-06-07,point,AR,33 day ahead cum death
43393,2020-07-10,US,,1,05,2020-06-07,point,AR,33 day ahead inc death
43464,2020-06-13,US,,437,35,2020-06-07,point,NM,6 day ahead cum death
43465,2020-06-13,US,,6,35,2020-06-07,point,NM,6 day ahead inc death
43466,2020-06-13,US,,437,35,2020-06-07,point,NM,1 wk ahead cum death
43467,2020-06-13,US,,45,35,2020-06-07,point,NM,1 wk ahead inc death
43536,2020-07-22,US,,7339,06,2020-06-07,point,CA,45 day ahead cum death
43537,2020-07-22,US,,58,06,2020-06-07,point,CA,45 day ahead inc death
43584,2020-07-22,US,,1664,28,2020-06-07,point,MS,45 day ahead cum death
43585,2020-07-22,US,,19,28,2020-06-07,point,MS,45 day ahead inc death
43632,2020-07-09,US,,30829,36,2020-06-07,point,NY,32 day ahead cum death
43633,2020-07-09,US,,10,36,2020-06-07,point,NY,32 day ahead inc death
43680,2020-06-18,US,,452,10,2020-06-07,point,DE,11 day ahead cum death
43681,2020-06-18,US,,4,10,2020-06-07,point,DE,11 day ahead inc death
43728,2020-06-29,US,,248,20,2020-06-07,point,KS,22 day ahead cum death
43729,2020-06-29,US,,0,20,2020-06-07,point,KS,22 day ahead inc death
43776,2020-06-14,US,,432,10,2020-06-07,point,DE,7 day ahead cum death
43777,2020-06-14,US,,5,10,2020-06-07,point,DE,7 day ahead inc death
43824,2020-07-01,US,,249,20,2020-06-07,point,KS,24 day ahead cum death
43825,2020-07-01,US,,0,20,2020-06-07,point,KS,24 day ahead inc death
43872,2020-07-07,US,,1870,27,2020-06-07,point,MN,30 day ahead cum death
43873,2020-07-07,US,,23,27,2020-06-07,point,MN,30 day ahead inc death
43944,2020-07-18,US,,1586,28,2020-06-07,point,MS,41 day ahead cum death
43945,2020-07-18,US,,19,28,2020-06-07,point,MS,41 day ahead inc death
43946,2020-07-18,US,,1586,28,2020-06-07,point,MS,6 wk ahead cum death
43947,2020-07-18,US,,135,28,2020-06-07,point,MS,6 wk ahead inc death
44016,2020-07-08,US,,1381,38,2020-06-07,point,ND,31 day ahead cum death
44017,2020-07-08,US,,99,38,2020-06-07,point,ND,31 day ahead inc death
44064,2020-07-01,US,,574,11,2020-06-07,point,DC,24 day ahead cum death
44065,2020-07-01,US,,2,11,2020-06-07,point,DC,24 day ahead inc death
44112,2020-07-24,US,,857,21,2020-06-07,point,KY,47 day ahead cum death
44113,2020-07-24,US,,9,21,2020-06-07,point,KY,47 day ahead inc death
44160,2020-06-10,US,,6013,26,2020-06-07,point,MI,3 day ahead cum death
44161,2020-06-10,US,,35,26,2020-06-07,point,MI,3 day ahead inc death
44208,2020-06-23,US,,82,46,2020-06-07,point,SD,16 day ahead cum death
44209,2020-06-23,US,,0,46,2020-06-07,point,SD,16 day ahead inc death
44256,2020-06-25,US,,8026,25,2020-06-07,point,MA,18 day ahead cum death
44257,2020-06-25,US,,31,25,2020-06-07,point,MA,18 day ahead inc death
44304,2020-07-13,US,,230,05,2020-06-07,point,AR,36 day ahead cum death
44305,2020-07-13,US,,1,05,2020-06-07,point,AR,36 day ahead inc death
44352,2020-06-18,US,,549,21,2020-06-07,point,KY,11 day ahead cum death
44353,2020-06-18,US,,7,21,2020-06-07,point,KY,11 day ahead inc death
44400,2020-07-08,US,,3568,12,2020-06-07,point,FL,31 day ahead cum death
44401,2020-07-08,US,,26,12,2020-06-07,point,FL,31 day ahead inc death
44448,2020-06-15,US,,486,32,2020-06-07,point,NV,8 day ahead cum death
44449,2020-06-15,US,,3,32,2020-06-07,point,NV,8 day ahead inc death
44496,2020-06-14,US,,1182,37,2020-06-07,point,NC,7 day ahead cum death
44497,2020-06-14,US,,29,37,2020-06-07,point,NC,7 day ahead inc death
44544,2020-07-14,US,,110,46,2020-06-07,point,SD,37 day ahead cum death
44545,2020-07-14,US,,0,46,2020-06-07,point,SD,37 day ahead inc death
44616,2020-06-13,US,,697,55,2020-06-07,point,WI,6 day ahead cum death
44617,2020-06-13,US,,8,55,2020-06-07,point,WI,6 day ahead inc death
44618,2020-06-13,US,,697,55,2020-06-07,point,WI,1 wk ahead cum death
44619,2020-06-13,US,,52,55,2020-06-07,point,WI,1 wk ahead inc death
44688,2020-06-10,US,,2865,22,2020-06-07,point,LA,3 day ahead cum death
44689,2020-06-10,US,,14,22,2020-06-07,point,LA,3 day ahead inc death
44724,2020-06-30,US,,133985,US,2020-06-07,point,,23 day ahead cum death
44760,2020-07-14,US,,1508,28,2020-06-07,point,MS,37 day ahead cum death
