,location_name,type,quantile,value,forecast_date,target_end_date,target,location
112783,Florida,point,,2770.1235490868294,2020-05-10,2020-08-02,84 day ahead cum death,12
112784,Florida,point,,2772.6875481426373,2020-05-10,2020-08-03,85 day ahead cum death,12
112785,Florida,point,,2775.168222387293,2020-05-10,2020-08-04,86 day ahead cum death,12
112786,Florida,point,,2777.5682092105562,2020-05-10,2020-08-05,87 day ahead cum death,12
112787,Florida,point,,2779.890062338097,2020-05-10,2020-08-06,88 day ahead cum death,12
112788,Florida,point,,2782.136254549492,2020-05-10,2020-08-07,89 day ahead cum death,12
112789,Florida,point,,2784.309180304557,2020-05-10,2020-08-08,13 wk ahead cum death,12
112790,Florida,point,,2786.4111582812548,2020-05-10,2020-08-09,91 day ahead cum death,12
112791,Florida,point,,2788.4444338282515,2020-05-10,2020-08-10,92 day ahead cum death,12
112792,Florida,point,,2790.411181335132,2020-05-10,2020-08-11,93 day ahead cum death,12
112793,Florida,point,,2792.313511575489,2020-05-10,2020-08-12,94 day ahead cum death,12
112794,Florida,point,,2794.153520547013,2020-05-10,2020-08-13,95 day ahead cum death,12
112795,Florida,point,,2795.933215413845,2020-05-10,2020-08-14,96 day ahead cum death,12
112796,Florida,point,,2797.654529660591,2020-05-10,2020-08-15,14 wk ahead cum death,12
112797,Florida,point,,2799.3193364849644,2020-05-10,2020-08-16,98 day ahead cum death,12
112798,Florida,point,,2800.9294506154856,2020-05-10,2020-08-17,99 day ahead cum death,12
112799,Florida,point,,2802.4866300766244,2020-05-10,2020-08-18,100 day ahead cum death,12
115100,Maryland,point,,1685.6063280679612,2020-05-10,2020-05-11,1 day ahead cum death,24
115101,Maryland,point,,1727.0060810713733,2020-05-10,2020-05-12,2 day ahead cum death,24
115102,Maryland,point,,1768.0574414331643,2020-05-10,2020-05-13,3 day ahead cum death,24
115103,Maryland,point,,1808.654817119637,2020-05-10,2020-05-14,4 day ahead cum death,24
115104,Maryland,point,,1848.718838226575,2020-05-10,2020-05-15,5 day ahead cum death,24
115105,Maryland,point,,1888.1786399962382,2020-05-10,2020-05-16,1 wk ahead cum death,24
115106,Maryland,point,,1926.9712878337214,2020-05-10,2020-05-17,7 day ahead cum death,24
115107,Maryland,point,,1965.0412342962861,2020-05-10,2020-05-18,8 day ahead cum death,24
115108,Maryland,point,,2002.339835139267,2020-05-10,2020-05-19,9 day ahead cum death,24
115109,Maryland,point,,2038.8370697670105,2020-05-10,2020-05-20,10 day ahead cum death,24
115110,Maryland,point,,2074.521273185292,2020-05-10,2020-05-21,11 day ahead cum death,24
115111,Maryland,point,,2109.3808120643025,2020-05-10,2020-05-22,12 day ahead cum death,24
115112,Maryland,point,,2143.406489272128,2020-05-10,2020-05-23,2 wk ahead cum death,24
115113,Maryland,point,,2176.5913727833895,2020-05-10,2020-05-24,14 day ahead cum death,24
115114,Maryland,point,,2208.9306338728215,2020-05-10,2020-05-25,15 day ahead cum death,24
115115,Maryland,point,,2240.4213941499547,2020-05-10,2020-05-26,16 day ahead cum death,24
115116,Maryland,point,,2271.066613784273,2020-05-10,2020-05-27,17 day ahead cum death,24
115117,Maryland,point,,2300.8764653392927,2020-05-10,2020-05-28,18 day ahead cum death,24
115118,Maryland,point,,2329.8607395035847,2020-05-10,2020-05-29,19 day ahead cum death,24
115119,Maryland,point,,2358.029836989033,2020-05-10,2020-05-30,3 wk ahead cum death,24
115120,Maryland,point,,2385.394707956156,2020-05-10,2020-05-31,21 day ahead cum death,24
115121,Maryland,point,,2411.9667949980376,2020-05-10,2020-06-01,22 day ahead cum death,24
115122,Maryland,point,,2437.7579795426946,2020-05-10,2020-06-02,23 day ahead cum death,24
115123,Maryland,point,,2462.7808243575987,2020-05-10,2020-06-03,24 day ahead cum death,24
115124,Maryland,point,,2487.051062741672,2020-05-10,2020-06-04,25 day ahead cum death,24
115125,Maryland,point,,2510.5850765995183,2020-05-10,2020-06-05,26 day ahead cum death,24
115126,Maryland,point,,2533.3990173462666,2020-05-10,2020-06-06,4 wk ahead cum death,24
115127,Maryland,point,,2555.5089471163237,2020-05-10,2020-06-07,28 day ahead cum death,24
115128,Maryland,point,,2576.930822146564,2020-05-10,2020-06-08,29 day ahead cum death,24
115129,Maryland,point,,2597.6804774866478,2020-05-10,2020-06-09,30 day ahead cum death,24
115130,Maryland,point,,2617.7736129635377,2020-05-10,2020-06-10,31 day ahead cum death,24
115131,Maryland,point,,2637.225793706993,2020-05-10,2020-06-11,32 day ahead cum death,24
115132,Maryland,point,,2656.053401106735,2020-05-10,2020-06-12,33 day ahead cum death,24
115133,Maryland,point,,2674.2734265095223,2020-05-10,2020-06-13,5 wk ahead cum death,24
115134,Maryland,point,,2691.9023987929063,2020-05-10,2020-06-14,35 day ahead cum death,24
115135,Maryland,point,,2708.956498938865,2020-05-10,2020-06-15,36 day ahead cum death,24
115136,Maryland,point,,2725.451562902424,2020-05-10,2020-06-16,37 day ahead cum death,24
115137,Maryland,point,,2741.40308472145,2020-05-10,2020-06-17,38 day ahead cum death,24
115138,Maryland,point,,2756.826219847369,2020-05-10,2020-06-18,39 day ahead cum death,24
115139,Maryland,point,,2771.7357886776867,2020-05-10,2020-06-19,40 day ahead cum death,24
115140,Maryland,point,,2786.146280274453,2020-05-10,2020-06-20,6 wk ahead cum death,24
115141,Maryland,point,,2800.072274284389,2020-05-10,2020-06-21,42 day ahead cum death,24
115142,Maryland,point,,2813.5286219991276,2020-05-10,2020-06-22,43 day ahead cum death,24
115143,Maryland,point,,2826.529671663571,2020-05-10,2020-06-23,44 day ahead cum death,24
115144,Maryland,point,,2839.089366193305,2020-05-10,2020-06-24,45 day ahead cum death,24
115145,Maryland,point,,2851.221253769847,2020-05-10,2020-06-25,46 day ahead cum death,24
115146,Maryland,point,,2862.938498184199,2020-05-10,2020-06-26,47 day ahead cum death,24
115147,Maryland,point,,2874.2538889338603,2020-05-10,2020-06-27,7 wk ahead cum death,24
115148,Maryland,point,,2885.179851078341,2020-05-10,2020-06-28,49 day ahead cum death,24
115149,Maryland,point,,2895.7284548581965,2020-05-10,2020-06-29,50 day ahead cum death,24
115150,Maryland,point,,2905.911446207521,2020-05-10,2020-06-30,51 day ahead cum death,24
115151,Maryland,point,,2915.740662515848,2020-05-10,2020-07-01,52 day ahead cum death,24
115152,Maryland,point,,2925.227718797616,2020-05-10,2020-07-02,53 day ahead cum death,24
115153,Maryland,point,,2934.3838084751924,2020-05-10,2020-07-03,54 day ahead cum death,24
115154,Maryland,point,,2943.2197684295006,2020-05-10,2020-07-04,8 wk ahead cum death,24
115155,Maryland,point,,2951.746090324808,2020-05-10,2020-07-05,56 day ahead cum death,24
115156,Maryland,point,,2959.972931568333,2020-05-10,2020-07-06,57 day ahead cum death,24
115157,Maryland,point,,2967.910125916788,2020-05-10,2020-07-07,58 day ahead cum death,24
115158,Maryland,point,,2975.567193741518,2020-05-10,2020-07-08,59 day ahead cum death,24
115159,Maryland,point,,2982.953351963559,2020-05-10,2020-07-09,60 day ahead cum death,24
115160,Maryland,point,,2990.0775566512566,2020-05-10,2020-07-10,61 day ahead cum death,24
115161,Maryland,point,,2996.94874554771,2020-05-10,2020-07-11,9 wk ahead cum death,24
115162,Maryland,point,,3003.5755665725187,2020-05-10,2020-07-12,63 day ahead cum death,24
115163,Maryland,point,,3009.966356129884,2020-05-10,2020-07-13,64 day ahead cum death,24
115164,Maryland,point,,3016.129168872865,2020-05-10,2020-07-14,65 day ahead cum death,24
115165,Maryland,point,,3022.07178731737,2020-05-10,2020-07-15,66 day ahead cum death,24
115166,Maryland,point,,3027.8017311216777,2020-05-10,2020-07-16,67 day ahead cum death,24
115167,Maryland,point,,3033.326266043424,2020-05-10,2020-07-17,68 day ahead cum death,24
115168,Maryland,point,,3038.6524125854603,2020-05-10,2020-07-18,10 wk ahead cum death,24
115169,Maryland,point,,3043.7869543416828,2020-05-10,2020-07-19,70 day ahead cum death,24
115170,Maryland,point,,3048.736480948068,2020-05-10,2020-07-20,71 day ahead cum death,24
115171,Maryland,point,,3053.507500690697,2020-05-10,2020-07-21,72 day ahead cum death,24
115172,Maryland,point,,3058.1062769426067,2020-05-10,2020-07-22,73 day ahead cum death,24
115173,Maryland,point,,3062.538849341276,2020-05-10,2020-07-23,74 day ahead cum death,24
115174,Maryland,point,,3066.811046196588,2020-05-10,2020-07-24,75 day ahead cum death,24
115175,Maryland,point,,3070.928491969905,2020-05-10,2020-07-25,11 wk ahead cum death,24
115176,Maryland,point,,3074.8966144841816,2020-05-10,2020-07-26,77 day ahead cum death,24
115177,Maryland,point,,3078.7206518749267,2020-05-10,2020-07-27,78 day ahead cum death,24
115178,Maryland,point,,3082.4056592914662,2020-05-10,2020-07-28,79 day ahead cum death,24
115179,Maryland,point,,3085.9565153576173,2020-05-10,2020-07-29,80 day ahead cum death,24
115180,Maryland,point,,3089.3779581441618,2020-05-10,2020-07-30,81 day ahead cum death,24
115181,Maryland,point,,3092.6746281256073,2020-05-10,2020-07-31,82 day ahead cum death,24
115182,Maryland,point,,3095.8509849503016,2020-05-10,2020-08-01,12 wk ahead cum death,24
115183,Maryland,point,,3098.911327997996,2020-05-10,2020-08-02,84 day ahead cum death,24
115184,Maryland,point,,3101.859802805068,2020-05-10,2020-08-03,85 day ahead cum death,24
115185,Maryland,point,,3104.700406629868,2020-05-10,2020-08-04,86 day ahead cum death,24
115186,Maryland,point,,3107.4369938141854,2020-05-10,2020-08-05,87 day ahead cum death,24
115187,Maryland,point,,3110.073280948355,2020-05-10,2020-08-06,88 day ahead cum death,24
115188,Maryland,point,,3112.612851847305,2020-05-10,2020-08-07,89 day ahead cum death,24
115189,Maryland,point,,3115.0591623444957,2020-05-10,2020-08-08,13 wk ahead cum death,24
115190,Maryland,point,,3117.415565808764,2020-05-10,2020-08-09,91 day ahead cum death,24
115191,Maryland,point,,3119.6853281893764,2020-05-10,2020-08-10,92 day ahead cum death,24
115192,Maryland,point,,3121.871588201607,2020-05-10,2020-08-11,93 day ahead cum death,24
115193,Maryland,point,,3123.9773704415143,2020-05-10,2020-08-12,94 day ahead cum death,24
115194,Maryland,point,,3126.005589619139,2020-05-10,2020-08-13,95 day ahead cum death,24
115195,Maryland,point,,3127.959054589916,2020-05-10,2020-08-14,96 day ahead cum death,24
115196,Maryland,point,,3129.8404722367177,2020-05-10,2020-08-15,14 wk ahead cum death,24
115197,Maryland,point,,3131.652451208134,2020-05-10,2020-08-16,98 day ahead cum death,24
115198,Maryland,point,,3133.3975055183223,2020-05-10,2020-08-17,99 day ahead cum death,24
115199,Maryland,point,,3135.0780580135997,2020-05-10,2020-08-18,100 day ahead cum death,24
117500,Texas,point,,1124.3404812840604,2020-05-10,2020-05-11,1 day ahead cum death,48
117501,Texas,point,,1154.396197857395,2020-05-10,2020-05-12,2 day ahead cum death,48
117502,Texas,point,,1184.1309208480973,2020-05-10,2020-05-13,3 day ahead cum death,48
117503,Texas,point,,1213.512918286178,2020-05-10,2020-05-14,4 day ahead cum death,48
117504,Texas,point,,1242.5060054163546,2020-05-10,2020-05-15,5 day ahead cum death,48
117505,Texas,point,,1271.0785319214729,2020-05-10,2020-05-16,1 wk ahead cum death,48
117506,Texas,point,,1299.2032242632276,2020-05-10,2020-05-17,7 day ahead cum death,48
117507,Texas,point,,1326.8568508663839,2020-05-10,2020-05-18,8 day ahead cum death,48
117508,Texas,point,,1354.0199075418511,2020-05-10,2020-05-19,9 day ahead cum death,48
117509,Texas,point,,1380.6763220820017,2020-05-10,2020-05-20,10 day ahead cum death,48
117510,Texas,point,,1406.8131770129162,2020-05-10,2020-05-21,11 day ahead cum death,48
117511,Texas,point,,1432.4204495372117,2020-05-10,2020-05-22,12 day ahead cum death,48
117512,Texas,point,,1457.4907677478766,2020-05-10,2020-05-23,2 wk ahead cum death,48
117513,Texas,point,,1482.0191822381921,2020-05-10,2020-05-24,14 day ahead cum death,48
117514,Texas,point,,1506.0029522754435,2020-05-10,2020-05-25,15 day ahead cum death,48
117515,Texas,point,,1529.4413457468256,2020-05-10,2020-05-26,16 day ahead cum death,48
117516,Texas,point,,1552.335452124771,2020-05-10,2020-05-27,17 day ahead cum death,48
117517,Texas,point,,1574.6880077360254,2020-05-10,2020-05-28,18 day ahead cum death,48
117518,Texas,point,,1596.5032326541166,2020-05-10,2020-05-29,19 day ahead cum death,48
117519,Texas,point,,1617.7866785686676,2020-05-10,2020-05-30,3 wk ahead cum death,48
117520,Texas,point,,1638.544054296949,2020-05-10,2020-05-31,21 day ahead cum death,48
117521,Texas,point,,1658.7729846354996,2020-05-10,2020-06-01,22 day ahead cum death,48
117522,Texas,point,,1678.478708099089,2020-05-10,2020-06-02,23 day ahead cum death,48
117523,Texas,point,,1697.669179630799,2020-05-10,2020-06-03,24 day ahead cum death,48
117524,Texas,point,,1716.3525894128313,2020-05-10,2020-06-04,25 day ahead cum death,48
117525,Texas,point,,1734.5373318887634,2020-05-10,2020-06-05,26 day ahead cum death,48
117526,Texas,point,,1752.2319767949532,2020-05-10,2020-06-06,4 wk ahead cum death,48
117527,Texas,point,,1769.445242095509,2020-05-10,2020-06-07,28 day ahead cum death,48
117528,Texas,point,,1786.1859687202018,2020-05-10,2020-06-08,29 day ahead cum death,48
117529,Texas,point,,1802.4630970094568,2020-05-10,2020-06-09,30 day ahead cum death,48
117530,Texas,point,,1818.2856447751115,2020-05-10,2020-06-10,31 day ahead cum death,48
117531,Texas,point,,1833.6626868899639,2020-05-10,2020-06-11,32 day ahead cum death,48
117532,Texas,point,,1848.6033363233025,2020-05-10,2020-06-12,33 day ahead cum death,48
117533,Texas,point,,1863.1168488911146,2020-05-10,2020-06-13,5 wk ahead cum death,48
117534,Texas,point,,1877.2136317179752,2020-05-10,2020-06-14,35 day ahead cum death,48
117535,Texas,point,,1890.904237540322,2020-05-10,2020-06-15,36 day ahead cum death,48
117536,Texas,point,,1904.198940798326,2020-05-10,2020-06-16,37 day ahead cum death,48
117537,Texas,point,,1917.1077900595126,2020-05-10,2020-06-17,38 day ahead cum death,48
117538,Texas,point,,1929.6406120735064,2020-05-10,2020-06-18,39 day ahead cum death,48
117539,Texas,point,,1941.8070157797715,2020-05-10,2020-06-19,40 day ahead cum death,48
117540,Texas,point,,1953.6163962681546,2020-05-10,2020-06-20,6 wk ahead cum death,48
117541,Texas,point,,1965.0779386920533,2020-05-10,2020-06-21,42 day ahead cum death,48
117542,Texas,point,,1976.200622134058,2020-05-10,2020-06-22,43 day ahead cum death,48
117543,Texas,point,,1986.9932234239357,2020-05-10,2020-06-23,44 day ahead cum death,48
117544,Texas,point,,1997.4643209088567,2020-05-10,2020-06-24,45 day ahead cum death,48
117545,Texas,point,,2007.62229817578,2020-05-10,2020-06-25,46 day ahead cum death,48
117546,Texas,point,,2017.4753477259273,2020-05-10,2020-06-26,47 day ahead cum death,48
117547,Texas,point,,2027.0316650546151,2020-05-10,2020-06-27,7 wk ahead cum death,48
117548,Texas,point,,2036.3000667263543,2020-05-10,2020-06-28,49 day ahead cum death,48
117549,Texas,point,,2045.2888104533936,2020-05-10,2020-06-29,50 day ahead cum death,48
117550,Texas,point,,2054.0058687836386,2020-05-10,2020-06-30,51 day ahead cum death,48
117551,Texas,point,,2062.458994636927,2020-05-10,2020-07-01,52 day ahead cum death,48
117552,Texas,point,,2070.6557272975306,2020-05-10,2020-07-02,53 day ahead cum death,48
117553,Texas,point,,2078.603398239237,2020-05-10,2020-07-03,54 day ahead cum death,48
117554,Texas,point,,2086.3091367879965,2020-05-10,2020-07-04,8 wk ahead cum death,48
117555,Texas,point,,2093.779875626958,2020-05-10,2020-07-05,56 day ahead cum death,48
117556,Texas,point,,2101.0223561485573,2020-05-10,2020-07-06,57 day ahead cum death,48
117557,Texas,point,,2108.0431336581755,2020-05-10,2020-07-07,58 day ahead cum death,48
117558,Texas,point,,2114.8485824337395,2020-05-10,2020-07-08,59 day ahead cum death,48
117559,Texas,point,,2121.44490064548,2020-05-10,2020-07-09,60 day ahead cum death,48
117560,Texas,point,,2127.8381151399444,2020-05-10,2020-07-10,61 day ahead cum death,48
117561,Texas,point,,2134.0341515614864,2020-05-10,2020-07-11,9 wk ahead cum death,48
117562,Texas,point,,2140.038976397173,2020-05-10,2020-07-12,63 day ahead cum death,48
117563,Texas,point,,2145.858312760432,2020-05-10,2020-07-13,64 day ahead cum death,48
117564,Texas,point,,2151.4977074533103,2020-05-10,2020-07-14,65 day ahead cum death,48
117565,Texas,point,,2156.962543416092,2020-05-10,2020-07-15,66 day ahead cum death,48
117566,Texas,point,,2162.2580446035554,2020-05-10,2020-07-16,67 day ahead cum death,48
117567,Texas,point,,2167.3892807122147,2020-05-10,2020-07-17,68 day ahead cum death,48
117568,Texas,point,,2172.3611717633044,2020-05-10,2020-07-18,10 wk ahead cum death,48
117569,Texas,point,,2177.178492546096,2020-05-10,2020-07-19,70 day ahead cum death,48
117570,Texas,point,,2181.845876925988,2020-05-10,2020-07-20,71 day ahead cum death,48
117571,Texas,point,,2186.3678220216507,2020-05-10,2020-07-21,72 day ahead cum death,48
117572,Texas,point,,2190.7486922553835,2020-05-10,2020-07-22,73 day ahead cum death,48
117573,Texas,point,,2194.992723280679,2020-05-10,2020-07-23,74 day ahead cum death,48
117574,Texas,point,,2199.104025790885,2020-05-10,2020-07-24,75 day ahead cum death,48
117575,Texas,point,,2203.086589212698,2020-05-10,2020-07-25,11 wk ahead cum death,48
117576,Texas,point,,2206.944297484848,2020-05-10,2020-07-26,77 day ahead cum death,48
117577,Texas,point,,2210.681001923659,2020-05-10,2020-07-27,78 day ahead cum death,48
117578,Texas,point,,2214.300427263293,2020-05-10,2020-07-28,79 day ahead cum death,48
117579,Texas,point,,2217.8061777987964,2020-05-10,2020-07-29,80 day ahead cum death,48
117580,Texas,point,,2221.201747474512,2020-05-10,2020-07-30,81 day ahead cum death,48
117581,Texas,point,,2224.490523300681,2020-05-10,2020-07-31,82 day ahead cum death,48
117582,Texas,point,,2227.675788661732,2020-05-10,2020-08-01,12 wk ahead cum death,48
117583,Texas,point,,2230.760726519788,2020-05-10,2020-08-02,84 day ahead cum death,48
117584,Texas,point,,2233.7484225168387,2020-05-10,2020-08-03,85 day ahead cum death,48
117585,Texas,point,,2236.641867978872,2020-05-10,2020-08-04,86 day ahead cum death,48
117586,Texas,point,,2239.443962825167,2020-05-10,2020-08-05,87 day ahead cum death,48
117587,Texas,point,,2242.157518385834,2020-05-10,2020-08-06,88 day ahead cum death,48
117588,Texas,point,,2244.785260130596,2020-05-10,2020-08-07,89 day ahead cum death,48
117589,Texas,point,,2247.329830311687,2020-05-10,2020-08-08,13 wk ahead cum death,48
117590,Texas,point,,2249.793790523658,2020-05-10,2020-08-09,91 day ahead cum death,48
117591,Texas,point,,2252.179624182786,2020-05-10,2020-08-10,92 day ahead cum death,48
117592,Texas,point,,2254.4897389286875,2020-05-10,2020-08-11,93 day ahead cum death,48
117593,Texas,point,,2256.726485239202,2020-05-10,2020-08-12,94 day ahead cum death,48
117594,Texas,point,,2258.892194220003,2020-05-10,2020-08-13,95 day ahead cum death,48
117595,Texas,point,,2260.9890826974224,2020-05-10,2020-08-14,96 day ahead cum death,48
117596,Texas,point,,2263.019295237132,2020-05-10,2020-08-15,14 wk ahead cum death,48
117597,Texas,point,,2264.9849113730033,2020-05-10,2020-08-16,98 day ahead cum death,48
117598,Texas,point,,2266.887947509309,2020-05-10,2020-08-17,99 day ahead cum death,48
117599,Texas,point,,2268.730358769948,2020-05-10,2020-08-18,100 day ahead cum death,48
119900,Virginia,point,,865.6194789034164,2020-05-10,2020-05-11,1 day ahead cum death,51
119901,Virginia,point,,892.1365338521623,2020-05-10,2020-05-12,2 day ahead cum death,51
119902,Virginia,point,,918.5077783195454,2020-05-10,2020-05-13,3 day ahead cum death,51
119903,Virginia,point,,944.692700866708,2020-05-10,2020-05-14,4 day ahead cum death,51
119904,Virginia,point,,970.646633484576,2020-05-10,2020-05-15,5 day ahead cum death,51
119905,Virginia,point,,996.3300392717861,2020-05-10,2020-05-16,1 wk ahead cum death,51
119906,Virginia,point,,1021.7082835135702,2020-05-10,2020-05-17,7 day ahead cum death,51
119907,Virginia,point,,1046.7512640718255,2020-05-10,2020-05-18,8 day ahead cum death,51
119908,Virginia,point,,1071.4330640720473,2020-05-10,2020-05-19,9 day ahead cum death,51
119909,Virginia,point,,1095.7316257112066,2020-05-10,2020-05-20,10 day ahead cum death,51
119910,Virginia,point,,1119.6284440672698,2020-05-10,2020-05-21,11 day ahead cum death,51
119911,Virginia,point,,1143.1082798451312,2020-05-10,2020-05-22,12 day ahead cum death,51
119912,Virginia,point,,1166.1588900453405,2020-05-10,2020-05-23,2 wk ahead cum death,51
119913,Virginia,point,,1188.770775591313,2020-05-10,2020-05-24,14 day ahead cum death,51
119914,Virginia,point,,1210.9369449977398,2020-05-10,2020-05-25,15 day ahead cum death,51
119915,Virginia,point,,1232.6494098438598,2020-05-10,2020-05-26,16 day ahead cum death,51
119916,Virginia,point,,1253.8943553093955,2020-05-10,2020-05-27,17 day ahead cum death,51
119917,Virginia,point,,1274.6696280824353,2020-05-10,2020-05-28,18 day ahead cum death,51
119918,Virginia,point,,1294.9748927224875,2020-05-10,2020-05-29,19 day ahead cum death,51
119919,Virginia,point,,1314.810618359532,2020-05-10,2020-05-30,3 wk ahead cum death,51
119920,Virginia,point,,1334.178017555259,2020-05-10,2020-05-31,21 day ahead cum death,51
119921,Virginia,point,,1353.0789885705306,2020-05-10,2020-06-01,22 day ahead cum death,51
119922,Virginia,point,,1371.5160608739166,2020-05-10,2020-06-02,23 day ahead cum death,51
119923,Virginia,point,,1389.4923437335306,2020-05-10,2020-06-03,24 day ahead cum death,51
119924,Virginia,point,,1407.0114777414456,2020-05-10,2020-06-04,25 day ahead cum death,51
119925,Virginia,point,,1424.077589126756,2020-05-10,2020-06-05,26 day ahead cum death,51
119926,Virginia,point,,1440.6952467197946,2020-05-10,2020-06-06,4 wk ahead cum death,51
119927,Virginia,point,,1456.8694214362467,2020-05-10,2020-06-07,28 day ahead cum death,51
119928,Virginia,point,,1472.6054726278478,2020-05-10,2020-06-08,29 day ahead cum death,51
119929,Virginia,point,,1487.9116791194494,2020-05-10,2020-06-09,30 day ahead cum death,51
119930,Virginia,point,,1502.7974550168988,2020-05-10,2020-06-10,31 day ahead cum death,51
119931,Virginia,point,,1517.2712091838007,2020-05-10,2020-06-11,32 day ahead cum death,51
119932,Virginia,point,,1531.3413000995677,2020-05-10,2020-06-12,33 day ahead cum death,51
119933,Virginia,point,,1545.0160294920001,2020-05-10,2020-06-13,5 wk ahead cum death,51
119934,Virginia,point,,1558.3036364388413,2020-05-10,2020-06-14,35 day ahead cum death,51
119935,Virginia,point,,1571.2122919150256,2020-05-10,2020-06-15,36 day ahead cum death,51
119936,Virginia,point,,1583.7500937633456,2020-05-10,2020-06-16,37 day ahead cum death,51
119937,Virginia,point,,1595.9250620671899,2020-05-10,2020-06-17,38 day ahead cum death,51
119938,Virginia,point,,1607.7451349049447,2020-05-10,2020-06-18,39 day ahead cum death,51
119939,Virginia,point,,1619.2181644665045,2020-05-10,2020-06-19,40 day ahead cum death,51
119940,Virginia,point,,1630.3520085628045,2020-05-10,2020-06-20,6 wk ahead cum death,51
119941,Virginia,point,,1641.1555240769367,2020-05-10,2020-06-21,42 day ahead cum death,51
119942,Virginia,point,,1651.6374233845327,2020-05-10,2020-06-22,43 day ahead cum death,51
119943,Virginia,point,,1661.8060902542588,2020-05-10,2020-06-23,44 day ahead cum death,51
119944,Virginia,point,,1671.6697153318778,2020-05-10,2020-06-24,45 day ahead cum death,51
119945,Virginia,point,,1681.236300011763,2020-05-10,2020-06-25,46 day ahead cum death,51
119946,Virginia,point,,1690.5136602421885,2020-05-10,2020-06-26,47 day ahead cum death,51
119947,Virginia,point,,1699.5094302654836,2020-05-10,2020-06-27,7 wk ahead cum death,51
119948,Virginia,point,,1708.2310662941165,2020-05-10,2020-06-28,49 day ahead cum death,51
119949,Virginia,point,,1716.6858501237314,2020-05-10,2020-06-29,50 day ahead cum death,51
119950,Virginia,point,,1724.8808926841361,2020-05-10,2020-06-30,51 day ahead cum death,51
119951,Virginia,point,,1732.8231375292107,2020-05-10,2020-07-01,52 day ahead cum death,51
119952,Virginia,point,,1740.5194011196384,2020-05-10,2020-07-02,53 day ahead cum death,51
119953,Virginia,point,,1747.9768006516754,2020-05-10,2020-07-03,54 day ahead cum death,51
119954,Virginia,point,,1755.2022829892462,2020-05-10,2020-07-04,8 wk ahead cum death,51
119955,Virginia,point,,1762.2025436758474,2020-05-10,2020-07-05,56 day ahead cum death,51
119956,Virginia,point,,1768.9840927548114,2020-05-10,2020-07-06,57 day ahead cum death,51
119957,Virginia,point,,1775.5532598725301,2020-05-10,2020-07-07,58 day ahead cum death,51
119958,Virginia,point,,1781.9161992359436,2020-05-10,2020-07-08,59 day ahead cum death,51
119959,Virginia,point,,1788.0788944288336,2020-05-10,2020-07-09,60 day ahead cum death,51
119960,Virginia,point,,1794.047163091292,2020-05-10,2020-07-10,61 day ahead cum death,51
119961,Virginia,point,,1799.8266614665936,2020-05-10,2020-07-11,9 wk ahead cum death,51
119962,Virginia,point,,1805.422888819552,2020-05-10,2020-07-12,63 day ahead cum death,51
119963,Virginia,point,,1810.8411917302926,2020-05-10,2020-07-13,64 day ahead cum death,51
119964,Virginia,point,,1816.086768267259,2020-05-10,2020-07-14,65 day ahead cum death,51
119965,Virginia,point,,1821.1647479836872,2020-05-10,2020-07-15,66 day ahead cum death,51
119966,Virginia,point,,1826.0802980733595,2020-05-10,2020-07-16,67 day ahead cum death,51
119967,Virginia,point,,1830.8383836546168,2020-05-10,2020-07-17,68 day ahead cum death,51
119968,Virginia,point,,1835.4438173201024,2020-05-10,2020-07-18,10 wk ahead cum death,51
119969,Virginia,point,,1839.9012662075613,2020-05-10,2020-07-19,70 day ahead cum death,51
119970,Virginia,point,,1844.2152564863934,2020-05-10,2020-07-20,71 day ahead cum death,51
119971,Virginia,point,,1848.3901776991975,2020-05-10,2020-07-21,72 day ahead cum death,51
119972,Virginia,point,,1852.430286963287,2020-05-10,2020-07-22,73 day ahead cum death,51
119973,Virginia,point,,1856.339713036979,2020-05-10,2020-07-23,74 day ahead cum death,51
119974,Virginia,point,,1860.1224602552786,2020-05-10,2020-07-24,75 day ahead cum death,51
119975,Virginia,point,,1863.782412339418,2020-05-10,2020-07-25,11 wk ahead cum death,51
119976,Virginia,point,,1867.3233360845443,2020-05-10,2020-07-26,77 day ahead cum death,51
119977,Virginia,point,,1870.7488849296988,2020-05-10,2020-07-27,78 day ahead cum death,51
119978,Virginia,point,,1874.062615462728,2020-05-10,2020-07-28,79 day ahead cum death,51
119979,Virginia,point,,1877.2680845172354,2020-05-10,2020-07-29,80 day ahead cum death,51
119980,Virginia,point,,1880.3687336504001,2020-05-10,2020-07-30,81 day ahead cum death,51
119981,Virginia,point,,1883.3678856940921,2020-05-10,2020-07-31,82 day ahead cum death,51
119982,Virginia,point,,1886.2687578405855,2020-05-10,2020-08-01,12 wk ahead cum death,51
119983,Virginia,point,,1889.0744650971667,2020-05-10,2020-08-02,84 day ahead cum death,51
119984,Virginia,point,,1891.7880236227625,2020-05-10,2020-08-03,85 day ahead cum death,51
119985,Virginia,point,,1894.41235395082,2020-05-10,2020-08-04,86 day ahead cum death,51
119986,Virginia,point,,1896.950284102488,2020-05-10,2020-08-05,87 day ahead cum death,51
119987,Virginia,point,,1899.40455259401,2020-05-10,2020-08-06,88 day ahead cum death,51
119988,Virginia,point,,1901.7778113421023,2020-05-10,2020-08-07,89 day ahead cum death,51
119989,Virginia,point,,1904.0726284709292,2020-05-10,2020-08-08,13 wk ahead cum death,51
119990,Virginia,point,,1906.2914910241848,2020-05-10,2020-08-09,91 day ahead cum death,51
