,forecast_date,target,target_end_date,location,location_name,type,quantile,value
213,2020-04-13,2 day ahead cum death,2020-04-15,45,South Carolina,point,,103.60757304664736
214,2020-04-13,2 day ahead cum death,2020-04-15,46,South Dakota,point,,9.367982555334107
215,2020-04-13,2 day ahead cum death,2020-04-15,47,Tennessee,point,,146.80812778581247
216,2020-04-13,2 day ahead cum death,2020-04-15,48,Texas,point,,1201.3886079823676
217,2020-04-13,2 day ahead cum death,2020-04-15,49,Utah,point,,153.53008309083216
218,2020-04-13,2 day ahead cum death,2020-04-15,51,Virginia,point,,438.4998454043803
219,2020-04-13,2 day ahead cum death,2020-04-15,50,Vermont,point,,14.110557532976902
220,2020-04-13,2 day ahead cum death,2020-04-15,53,Washington,point,,633.6310392807237
221,2020-04-13,2 day ahead cum death,2020-04-15,55,Wisconsin,point,,131.39085245323014
222,2020-04-13,2 day ahead cum death,2020-04-15,54,West Virginia,point,,8.739954213877088
223,2020-04-13,2 day ahead cum death,2020-04-15,56,Wyoming,point,,10.224786352721292
224,2020-04-13,2 day ahead cum death,2020-04-15,US,US,point,,32858.840953099985
225,2020-04-13,2 day ahead inc death,2020-04-15,01,Alabama,point,,2.4236957731009094
226,2020-04-13,2 day ahead inc death,2020-04-15,05,Arkansas,point,,1.3693384688312389
227,2020-04-13,2 day ahead inc death,2020-04-15,04,Arizona,point,,19.506678541626094
228,2020-04-13,2 day ahead inc death,2020-04-15,06,California,point,,57.4663775120008
229,2020-04-13,2 day ahead inc death,2020-04-15,08,Colorado,point,,18.228749944282605
230,2020-04-13,2 day ahead inc death,2020-04-15,09,Connecticut,point,,29.439129308922343
231,2020-04-13,2 day ahead inc death,2020-04-15,10,Delaware,point,,2.252654239291471
232,2020-04-13,2 day ahead inc death,2020-04-15,12,Florida,point,,72.8543076625815
233,2020-04-13,2 day ahead inc death,2020-04-15,19,Iowa,point,,3.3722350309737146
234,2020-04-13,2 day ahead inc death,2020-04-15,16,Idaho,point,,2.3707379442992087
235,2020-04-13,2 day ahead inc death,2020-04-15,17,Illinois,point,,38.61815143974089
236,2020-04-13,2 day ahead inc death,2020-04-15,18,Indiana,point,,9.256699873745779
237,2020-04-13,2 day ahead inc death,2020-04-15,20,Kansas,point,,4.496711654758128
238,2020-04-13,2 day ahead inc death,2020-04-15,25,Massachusetts,point,,44.687852444911
239,2020-04-13,2 day ahead inc death,2020-04-15,24,Maryland,point,,25.98341616698817
240,2020-04-13,2 day ahead inc death,2020-04-15,23,Maine,point,,1.7323076366680283
241,2020-04-13,2 day ahead inc death,2020-04-15,26,Michigan,point,,87.02092454726551
242,2020-04-13,2 day ahead inc death,2020-04-15,27,Minnesota,point,,11.454318204952493
243,2020-04-13,2 day ahead inc death,2020-04-15,29,Missouri,point,,7.333845485103739
244,2020-04-13,2 day ahead inc death,2020-04-15,30,Montana,point,,1.6545585872438813
245,2020-04-13,2 day ahead inc death,2020-04-15,37,North Carolina,point,,12.342942069874539
246,2020-04-13,2 day ahead inc death,2020-04-15,38,North Dakota,point,,0.6140732766517473
247,2020-04-13,2 day ahead inc death,2020-04-15,31,Nebraska,point,,1.6214897721380854
248,2020-04-13,2 day ahead inc death,2020-04-15,33,New Hampshire,point,,5.5623513105529065
249,2020-04-13,2 day ahead inc death,2020-04-15,34,New Jersey,point,,39.54451765072928
250,2020-04-13,2 day ahead inc death,2020-04-15,35,New Mexico,point,,2.8589558519055647
251,2020-04-13,2 day ahead inc death,2020-04-15,32,Nevada,point,,13.245192340594889
252,2020-04-13,2 day ahead inc death,2020-04-15,36,New York,point,,447.8043300547386
253,2020-04-13,2 day ahead inc death,2020-04-15,39,Ohio,point,,16.941227273442802
254,2020-04-13,2 day ahead inc death,2020-04-15,40,Oklahoma,point,,3.3258098854217737
255,2020-04-13,2 day ahead inc death,2020-04-15,41,Oregon,point,,8.258178043995958
256,2020-04-13,2 day ahead inc death,2020-04-15,42,Pennsylvania,point,,19.068960411870197
257,2020-04-13,2 day ahead inc death,2020-04-15,44,Rhode Island,point,,1.427476772202704
258,2020-04-13,2 day ahead inc death,2020-04-15,45,South Carolina,point,,5.216889800258741
259,2020-04-13,2 day ahead inc death,2020-04-15,46,South Dakota,point,,0.5071550600369304
260,2020-04-13,2 day ahead inc death,2020-04-15,47,Tennessee,point,,7.417104354661947
261,2020-04-13,2 day ahead inc death,2020-04-15,48,Texas,point,,58.75683825606128
262,2020-04-13,2 day ahead inc death,2020-04-15,49,Utah,point,,7.601172661310872
263,2020-04-13,2 day ahead inc death,2020-04-15,51,Virginia,point,,21.183827888514983
264,2020-04-13,2 day ahead inc death,2020-04-15,50,Vermont,point,,0.7972508627945991
265,2020-04-13,2 day ahead inc death,2020-04-15,53,Washington,point,,30.133571466241754
