,forecast_date,target,location,location_name,target_end_date,type,quantile,value
90744,2020-06-10,25 day ahead cum death,48,Texas,2020-07-05,point,,2369.354978354979
90745,2020-06-10,26 day ahead cum death,48,Texas,2020-07-06,point,,2391.5710585710585
90746,2020-06-10,27 day ahead cum death,48,Texas,2020-07-07,point,,2414.042328042328
90747,2020-06-10,28 day ahead cum death,48,Texas,2020-07-08,point,,2436.824915824916
90748,2020-06-10,29 day ahead cum death,48,Texas,2020-07-09,point,,2459.944980944981
90749,2020-06-10,30 day ahead cum death,48,Texas,2020-07-10,point,,2483.283679283679
90750,2020-06-10,31 day ahead cum death,48,Texas,2020-07-11,point,,2506.897990897991
90751,2020-06-10,32 day ahead cum death,48,Texas,2020-07-12,point,,2530.824915824916
90752,2020-06-10,33 day ahead cum death,48,Texas,2020-07-13,point,,2555.034632034632
90753,2020-06-10,34 day ahead cum death,48,Texas,2020-07-14,point,,2579.5596995597
90754,2020-06-10,35 day ahead cum death,48,Texas,2020-07-15,point,,2604.319569319569
90755,2020-06-10,36 day ahead cum death,48,Texas,2020-07-16,point,,2629.3329263329265
90756,2020-06-10,37 day ahead cum death,48,Texas,2020-07-17,point,,2654.6128316128315
90757,2020-06-10,38 day ahead cum death,48,Texas,2020-07-18,point,,2680.2648462648467
90758,2020-06-10,39 day ahead cum death,48,Texas,2020-07-19,point,,2706.120028120028
90759,2020-06-10,40 day ahead cum death,48,Texas,2020-07-20,point,,2732.3352573352568
90760,2020-06-10,41 day ahead cum death,48,Texas,2020-07-21,point,,2758.8626928626927
90761,2020-06-10,42 day ahead cum death,48,Texas,2020-07-22,point,,2785.6919746919752
91728,2020-06-10,1 day ahead inc death,48,Texas,2020-06-11,point,,19.08188108188108
91729,2020-06-10,2 day ahead inc death,48,Texas,2020-06-12,point,,19.017871017871016
91730,2020-06-10,3 day ahead inc death,48,Texas,2020-06-13,point,,19.026418026418025
91731,2020-06-10,4 day ahead inc death,48,Texas,2020-06-14,point,,19.01949901949902
91732,2020-06-10,5 day ahead inc death,48,Texas,2020-06-15,point,,18.99518999519
91733,2020-06-10,6 day ahead inc death,48,Texas,2020-06-16,point,,19.079291079291078
91734,2020-06-10,7 day ahead inc death,48,Texas,2020-06-17,point,,19.154660154660156
91735,2020-06-10,8 day ahead inc death,48,Texas,2020-06-18,point,,19.27997927997928
91736,2020-06-10,9 day ahead inc death,48,Texas,2020-06-19,point,,19.362452362452363
91737,2020-06-10,10 day ahead inc death,48,Texas,2020-06-20,point,,19.447293447293447
91738,2020-06-10,11 day ahead inc death,48,Texas,2020-06-21,point,,19.67229067229067
91739,2020-06-10,12 day ahead inc death,48,Texas,2020-06-22,point,,19.758537758537763
91740,2020-06-10,13 day ahead inc death,48,Texas,2020-06-23,point,,19.977910977910977
91741,2020-06-10,14 day ahead inc death,48,Texas,2020-06-24,point,,20.11732711732712
91742,2020-06-10,15 day ahead inc death,48,Texas,2020-06-25,point,,20.204869204869205
91743,2020-06-10,16 day ahead inc death,48,Texas,2020-06-26,point,,20.414178414178416
91744,2020-06-10,17 day ahead inc death,48,Texas,2020-06-27,point,,20.51718651718652
91745,2020-06-10,18 day ahead inc death,48,Texas,2020-06-28,point,,20.734376734376735
91746,2020-06-10,19 day ahead inc death,48,Texas,2020-06-29,point,,20.865726865726867
91747,2020-06-10,20 day ahead inc death,48,Texas,2020-06-30,point,,21.01013801013801
91748,2020-06-10,21 day ahead inc death,48,Texas,2020-07-01,point,,21.184704184704184
91749,2020-06-10,22 day ahead inc death,48,Texas,2020-07-02,point,,21.368150368150367
91750,2020-06-10,23 day ahead inc death,48,Texas,2020-07-03,point,,21.54116254116255
91751,2020-06-10,24 day ahead inc death,48,Texas,2020-07-04,point,,21.767824767824763
91752,2020-06-10,25 day ahead inc death,48,Texas,2020-07-05,point,,22.02775002775003
91753,2020-06-10,26 day ahead inc death,48,Texas,2020-07-06,point,,22.21608021608021
91754,2020-06-10,27 day ahead inc death,48,Texas,2020-07-07,point,,22.47126947126948
91755,2020-06-10,28 day ahead inc death,48,Texas,2020-07-08,point,,22.782587782587786
91756,2020-06-10,29 day ahead inc death,48,Texas,2020-07-09,point,,23.12006512006512
91757,2020-06-10,30 day ahead inc death,48,Texas,2020-07-10,point,,23.33869833869834
91758,2020-06-10,31 day ahead inc death,48,Texas,2020-07-11,point,,23.61431161431161
91759,2020-06-10,32 day ahead inc death,48,Texas,2020-07-12,point,,23.92692492692493
91760,2020-06-10,33 day ahead inc death,48,Texas,2020-07-13,point,,24.20971620971621
91761,2020-06-10,34 day ahead inc death,48,Texas,2020-07-14,point,,24.525067525067524
91762,2020-06-10,35 day ahead inc death,48,Texas,2020-07-15,point,,24.759869759869762
91763,2020-06-10,36 day ahead inc death,48,Texas,2020-07-16,point,,25.01335701335701
91764,2020-06-10,37 day ahead inc death,48,Texas,2020-07-17,point,,25.279905279905282
91765,2020-06-10,38 day ahead inc death,48,Texas,2020-07-18,point,,25.652014652014646
91766,2020-06-10,39 day ahead inc death,48,Texas,2020-07-19,point,,25.85518185518185
91767,2020-06-10,40 day ahead inc death,48,Texas,2020-07-20,point,,26.21522921522921
91768,2020-06-10,41 day ahead inc death,48,Texas,2020-07-21,point,,26.527435527435532
91769,2020-06-10,42 day ahead inc death,48,Texas,2020-07-22,point,,26.829281829281825
92736,2020-06-10,1 day ahead cum death,49,Utah,2020-06-11,point,,124.86291486291486
92737,2020-06-10,2 day ahead cum death,49,Utah,2020-06-12,point,,126.69412069412071
92738,2020-06-10,3 day ahead cum death,49,Utah,2020-06-13,point,,128.57427757427754
92739,2020-06-10,4 day ahead cum death,49,Utah,2020-06-14,point,,130.4910644910645
92740,2020-06-10,5 day ahead cum death,49,Utah,2020-06-15,point,,132.44807044807044
92741,2020-06-10,6 day ahead cum death,49,Utah,2020-06-16,point,,134.44825544825545
92742,2020-06-10,7 day ahead cum death,49,Utah,2020-06-17,point,,136.4991304991305
92743,2020-06-10,8 day ahead cum death,49,Utah,2020-06-18,point,,138.5938505938506
92744,2020-06-10,9 day ahead cum death,49,Utah,2020-06-19,point,,140.76405076405075
92745,2020-06-10,10 day ahead cum death,49,Utah,2020-06-20,point,,142.97990897990897
92746,2020-06-10,11 day ahead cum death,49,Utah,2020-06-21,point,,145.27794427794427
92747,2020-06-10,12 day ahead cum death,49,Utah,2020-06-22,point,,147.61579161579158
92748,2020-06-10,13 day ahead cum death,49,Utah,2020-06-23,point,,150.03585303585302
92749,2020-06-10,14 day ahead cum death,49,Utah,2020-06-24,point,,152.52617752617755
92750,2020-06-10,15 day ahead cum death,49,Utah,2020-06-25,point,,155.0862100862101
92751,2020-06-10,16 day ahead cum death,49,Utah,2020-06-26,point,,157.71491471491473
92752,2020-06-10,17 day ahead cum death,49,Utah,2020-06-27,point,,160.4237244237244
92753,2020-06-10,18 day ahead cum death,49,Utah,2020-06-28,point,,163.20165020165018
92754,2020-06-10,19 day ahead cum death,49,Utah,2020-06-29,point,,166.06097606097606
92755,2020-06-10,20 day ahead cum death,49,Utah,2020-06-30,point,,169.003293003293
92756,2020-06-10,21 day ahead cum death,49,Utah,2020-07-01,point,,172.03167203167203
92757,2020-06-10,22 day ahead cum death,49,Utah,2020-07-02,point,,175.1353831353831
92758,2020-06-10,23 day ahead cum death,49,Utah,2020-07-03,point,,178.34983534983536
92759,2020-06-10,24 day ahead cum death,49,Utah,2020-07-04,point,,181.65338365338368
92760,2020-06-10,25 day ahead cum death,49,Utah,2020-07-05,point,,185.08284308284308
92761,2020-06-10,26 day ahead cum death,49,Utah,2020-07-06,point,,188.62093462093463
92762,2020-06-10,27 day ahead cum death,49,Utah,2020-07-07,point,,192.25737225737225
92763,2020-06-10,28 day ahead cum death,49,Utah,2020-07-08,point,,196.00333000333
92764,2020-06-10,29 day ahead cum death,49,Utah,2020-07-09,point,,199.90194990194993
92765,2020-06-10,30 day ahead cum death,49,Utah,2020-07-10,point,,203.89484589484593
92766,2020-06-10,31 day ahead cum death,49,Utah,2020-07-11,point,,208.029526029526
92767,2020-06-10,32 day ahead cum death,49,Utah,2020-07-12,point,,212.28815628815633
92768,2020-06-10,33 day ahead cum death,49,Utah,2020-07-13,point,,216.6899766899767
92769,2020-06-10,34 day ahead cum death,49,Utah,2020-07-14,point,,221.2189292189292
92770,2020-06-10,35 day ahead cum death,49,Utah,2020-07-15,point,,225.85773485773487
92771,2020-06-10,36 day ahead cum death,49,Utah,2020-07-16,point,,230.6708106708107
92772,2020-06-10,37 day ahead cum death,49,Utah,2020-07-17,point,,235.63347763347764
92773,2020-06-10,38 day ahead cum death,49,Utah,2020-07-18,point,,240.73186073186073
92774,2020-06-10,39 day ahead cum death,49,Utah,2020-07-19,point,,245.97439597439603
92775,2020-06-10,40 day ahead cum death,49,Utah,2020-07-20,point,,251.3906833906834
92776,2020-06-10,41 day ahead cum death,49,Utah,2020-07-21,point,,256.974173974174
92777,2020-06-10,42 day ahead cum death,49,Utah,2020-07-22,point,,262.75554075554084
93744,2020-06-10,1 day ahead inc death,49,Utah,2020-06-11,point,,1.8009028009028012
93745,2020-06-10,2 day ahead inc death,49,Utah,2020-06-12,point,,1.8312058312058312
93746,2020-06-10,3 day ahead inc death,49,Utah,2020-06-13,point,,1.88015688015688
93747,2020-06-10,4 day ahead inc death,49,Utah,2020-06-14,point,,1.9167869167869167
93748,2020-06-10,5 day ahead inc death,49,Utah,2020-06-15,point,,1.9570059570059568
93749,2020-06-10,6 day ahead inc death,49,Utah,2020-06-16,point,,2.000185000185
93750,2020-06-10,7 day ahead inc death,49,Utah,2020-06-17,point,,2.050875050875051
93751,2020-06-10,8 day ahead inc death,49,Utah,2020-06-18,point,,2.0947200947200946
93752,2020-06-10,9 day ahead inc death,49,Utah,2020-06-19,point,,2.1702001702001703
93753,2020-06-10,10 day ahead inc death,49,Utah,2020-06-20,point,,2.2158582158582156
93754,2020-06-10,11 day ahead inc death,49,Utah,2020-06-21,point,,2.2980352980352983
93755,2020-06-10,12 day ahead inc death,49,Utah,2020-06-22,point,,2.3378473378473377
93756,2020-06-10,13 day ahead inc death,49,Utah,2020-06-23,point,,2.42006142006142
93757,2020-06-10,14 day ahead inc death,49,Utah,2020-06-24,point,,2.4903244903244905
93758,2020-06-10,15 day ahead inc death,49,Utah,2020-06-25,point,,2.56003256003256
93759,2020-06-10,16 day ahead inc death,49,Utah,2020-06-26,point,,2.6287046287046287
93760,2020-06-10,17 day ahead inc death,49,Utah,2020-06-27,point,,2.7088097088097087
93761,2020-06-10,18 day ahead inc death,49,Utah,2020-06-28,point,,2.7779257779257778
93762,2020-06-10,19 day ahead inc death,49,Utah,2020-06-29,point,,2.8593258593258595
93763,2020-06-10,20 day ahead inc death,49,Utah,2020-06-30,point,,2.9423169423169417
93764,2020-06-10,21 day ahead inc death,49,Utah,2020-07-01,point,,3.0283790283790286
93765,2020-06-10,22 day ahead inc death,49,Utah,2020-07-02,point,,3.103711103711104
93766,2020-06-10,23 day ahead inc death,49,Utah,2020-07-03,point,,3.2144522144522143
93767,2020-06-10,24 day ahead inc death,49,Utah,2020-07-04,point,,3.3035483035483035
93768,2020-06-10,25 day ahead inc death,49,Utah,2020-07-05,point,,3.4294594294594294
93769,2020-06-10,26 day ahead inc death,49,Utah,2020-07-06,point,,3.538091538091538
93770,2020-06-10,27 day ahead inc death,49,Utah,2020-07-07,point,,3.636437636437636
93771,2020-06-10,28 day ahead inc death,49,Utah,2020-07-08,point,,3.745957745957746
93772,2020-06-10,29 day ahead inc death,49,Utah,2020-07-09,point,,3.8986198986198985
93773,2020-06-10,30 day ahead inc death,49,Utah,2020-07-10,point,,3.992895992895993
93774,2020-06-10,31 day ahead inc death,49,Utah,2020-07-11,point,,4.134680134680135
93775,2020-06-10,32 day ahead inc death,49,Utah,2020-07-12,point,,4.258630258630259
93776,2020-06-10,33 day ahead inc death,49,Utah,2020-07-13,point,,4.401820401820403
93777,2020-06-10,34 day ahead inc death,49,Utah,2020-07-14,point,,4.528952528952528
93778,2020-06-10,35 day ahead inc death,49,Utah,2020-07-15,point,,4.638805638805638
93779,2020-06-10,36 day ahead inc death,49,Utah,2020-07-16,point,,4.813075813075813
93780,2020-06-10,37 day ahead inc death,49,Utah,2020-07-17,point,,4.962666962666963
93781,2020-06-10,38 day ahead inc death,49,Utah,2020-07-18,point,,5.098383098383097
93782,2020-06-10,39 day ahead inc death,49,Utah,2020-07-19,point,,5.242535242535243
93783,2020-06-10,40 day ahead inc death,49,Utah,2020-07-20,point,,5.4162874162874175
93784,2020-06-10,41 day ahead inc death,49,Utah,2020-07-21,point,,5.583490583490582
93785,2020-06-10,42 day ahead inc death,49,Utah,2020-07-22,point,,5.781366781366781
94752,2020-06-10,1 day ahead cum death,51,Virginia,2020-06-11,point,,1525.1612091612092
94753,2020-06-10,2 day ahead cum death,51,Virginia,2020-06-12,point,,1541.4112924112924
94754,2020-06-10,3 day ahead cum death,51,Virginia,2020-06-13,point,,1557.4728974728976
94755,2020-06-10,4 day ahead cum death,51,Virginia,2020-06-14,point,,1573.4168054168051
94756,2020-06-10,5 day ahead cum death,51,Virginia,2020-06-15,point,,1589.2207052207052
94757,2020-06-10,6 day ahead cum death,51,Virginia,2020-06-16,point,,1604.9124209124207
94758,2020-06-10,7 day ahead cum death,51,Virginia,2020-06-17,point,,1620.4127724127725
94759,2020-06-10,8 day ahead cum death,51,Virginia,2020-06-18,point,,1635.8012358012359
94760,2020-06-10,9 day ahead cum death,51,Virginia,2020-06-19,point,,1651.1049691049689
94761,2020-06-10,10 day ahead cum death,51,Virginia,2020-06-20,point,,1666.1982831982834
94762,2020-06-10,11 day ahead cum death,51,Virginia,2020-06-21,point,,1681.1887371887372
94763,2020-06-10,12 day ahead cum death,51,Virginia,2020-06-22,point,,1696.06179006179
94764,2020-06-10,13 day ahead cum death,51,Virginia,2020-06-23,point,,1710.8221038221038
94765,2020-06-10,14 day ahead cum death,51,Virginia,2020-06-24,point,,1725.4287934287936
94766,2020-06-10,15 day ahead cum death,51,Virginia,2020-06-25,point,,1739.955340955341
94767,2020-06-10,16 day ahead cum death,51,Virginia,2020-06-26,point,,1754.3499093499095
94768,2020-06-10,17 day ahead cum death,51,Virginia,2020-06-27,point,,1768.6511266511263
94769,2020-06-10,18 day ahead cum death,51,Virginia,2020-06-28,point,,1782.864838864839
94770,2020-06-10,19 day ahead cum death,51,Virginia,2020-06-29,point,,1796.982461982462
94771,2020-06-10,20 day ahead cum death,51,Virginia,2020-06-30,point,,1811.010434010434
94772,2020-06-10,21 day ahead cum death,51,Virginia,2020-07-01,point,,1824.9203019203014
94773,2020-06-10,22 day ahead cum death,51,Virginia,2020-07-02,point,,1838.7444777444775
94774,2020-06-10,23 day ahead cum death,51,Virginia,2020-07-03,point,,1852.4924704924704
94775,2020-06-10,24 day ahead cum death,51,Virginia,2020-07-04,point,,1866.1465201465198
94776,2020-06-10,25 day ahead cum death,51,Virginia,2020-07-05,point,,1879.6832426832427
94777,2020-06-10,26 day ahead cum death,51,Virginia,2020-07-06,point,,1893.123987123987
94778,2020-06-10,27 day ahead cum death,51,Virginia,2020-07-07,point,,1906.4325304325305
94779,2020-06-10,28 day ahead cum death,51,Virginia,2020-07-08,point,,1919.6307396307395
94780,2020-06-10,29 day ahead cum death,51,Virginia,2020-07-09,point,,1932.6961186961187
94781,2020-06-10,30 day ahead cum death,51,Virginia,2020-07-10,point,,1945.6960446960445
94782,2020-06-10,31 day ahead cum death,51,Virginia,2020-07-11,point,,1958.5572205572205
94783,2020-06-10,32 day ahead cum death,51,Virginia,2020-07-12,point,,1971.2738002738004
94784,2020-06-10,33 day ahead cum death,51,Virginia,2020-07-13,point,,1983.928515928516
94785,2020-06-10,34 day ahead cum death,51,Virginia,2020-07-14,point,,1996.4465534465533
94786,2020-06-10,35 day ahead cum death,51,Virginia,2020-07-15,point,,2008.8999148999148
94787,2020-06-10,36 day ahead cum death,51,Virginia,2020-07-16,point,,2021.2358382358386
94788,2020-06-10,37 day ahead cum death,51,Virginia,2020-07-17,point,,2033.5193325193327
94789,2020-06-10,38 day ahead cum death,51,Virginia,2020-07-18,point,,2045.6961186961187
94790,2020-06-10,39 day ahead cum death,51,Virginia,2020-07-19,point,,2057.79168979169
94791,2020-06-10,40 day ahead cum death,51,Virginia,2020-07-20,point,,2069.828800828801
94792,2020-06-10,41 day ahead cum death,51,Virginia,2020-07-21,point,,2081.829762829763
94793,2020-06-10,42 day ahead cum death,51,Virginia,2020-07-22,point,,2093.743811743812
95760,2020-06-10,1 day ahead inc death,51,Virginia,2020-06-11,point,,16.4011914011914
95761,2020-06-10,2 day ahead inc death,51,Virginia,2020-06-12,point,,16.25008325008325
95762,2020-06-10,3 day ahead inc death,51,Virginia,2020-06-13,point,,16.06160506160506
95763,2020-06-10,4 day ahead inc death,51,Virginia,2020-06-14,point,,15.943907943907945
95764,2020-06-10,5 day ahead inc death,51,Virginia,2020-06-15,point,,15.803899803899805
95765,2020-06-10,6 day ahead inc death,51,Virginia,2020-06-16,point,,15.691715691715693
95766,2020-06-10,7 day ahead inc death,51,Virginia,2020-06-17,point,,15.500351500351501
95767,2020-06-10,8 day ahead inc death,51,Virginia,2020-06-18,point,,15.38846338846339
95768,2020-06-10,9 day ahead inc death,51,Virginia,2020-06-19,point,,15.303733303733303
95769,2020-06-10,10 day ahead inc death,51,Virginia,2020-06-20,point,,15.093314093314094
95770,2020-06-10,11 day ahead inc death,51,Virginia,2020-06-21,point,,14.990453990453991
95771,2020-06-10,12 day ahead inc death,51,Virginia,2020-06-22,point,,14.873052873052876
95772,2020-06-10,13 day ahead inc death,51,Virginia,2020-06-23,point,,14.760313760313759
95773,2020-06-10,14 day ahead inc death,51,Virginia,2020-06-24,point,,14.606689606689606
95774,2020-06-10,15 day ahead inc death,51,Virginia,2020-06-25,point,,14.526547526547525
95775,2020-06-10,16 day ahead inc death,51,Virginia,2020-06-26,point,,14.394568394568395
95776,2020-06-10,17 day ahead inc death,51,Virginia,2020-06-27,point,,14.301217301217301
95777,2020-06-10,18 day ahead inc death,51,Virginia,2020-06-28,point,,14.213712213712213
95778,2020-06-10,19 day ahead inc death,51,Virginia,2020-06-29,point,,14.117623117623117
95779,2020-06-10,20 day ahead inc death,51,Virginia,2020-06-30,point,,14.027972027972028
95780,2020-06-10,21 day ahead inc death,51,Virginia,2020-07-01,point,,13.909867909867911
95781,2020-06-10,22 day ahead inc death,51,Virginia,2020-07-02,point,,13.824175824175825
95782,2020-06-10,23 day ahead inc death,51,Virginia,2020-07-03,point,,13.747992747992749
95783,2020-06-10,24 day ahead inc death,51,Virginia,2020-07-04,point,,13.654049654049654
95784,2020-06-10,25 day ahead inc death,51,Virginia,2020-07-05,point,,13.536722536722536
95785,2020-06-10,26 day ahead inc death,51,Virginia,2020-07-06,point,,13.44074444074444
95786,2020-06-10,27 day ahead inc death,51,Virginia,2020-07-07,point,,13.308543308543308
95787,2020-06-10,28 day ahead inc death,51,Virginia,2020-07-08,point,,13.1982091982092
95788,2020-06-10,29 day ahead inc death,51,Virginia,2020-07-09,point,,13.065379065379064
95789,2020-06-10,30 day ahead inc death,51,Virginia,2020-07-10,point,,12.999925999925999
95790,2020-06-10,31 day ahead inc death,51,Virginia,2020-07-11,point,,12.861175861175859
95791,2020-06-10,32 day ahead inc death,51,Virginia,2020-07-12,point,,12.716579716579714
95792,2020-06-10,33 day ahead inc death,51,Virginia,2020-07-13,point,,12.654715654715655
95793,2020-06-10,34 day ahead inc death,51,Virginia,2020-07-14,point,,12.518037518037517
95794,2020-06-10,35 day ahead inc death,51,Virginia,2020-07-15,point,,12.453361453361454
95795,2020-06-10,36 day ahead inc death,51,Virginia,2020-07-16,point,,12.335923335923335
95796,2020-06-10,37 day ahead inc death,51,Virginia,2020-07-17,point,,12.283494283494283
95797,2020-06-10,38 day ahead inc death,51,Virginia,2020-07-18,point,,12.176786176786175
95798,2020-06-10,39 day ahead inc death,51,Virginia,2020-07-19,point,,12.095571095571096
95799,2020-06-10,40 day ahead inc death,51,Virginia,2020-07-20,point,,12.037111037111034
95800,2020-06-10,41 day ahead inc death,51,Virginia,2020-07-21,point,,12.000962000962
95801,2020-06-10,42 day ahead inc death,51,Virginia,2020-07-22,point,,11.914048914048914
96768,2020-06-10,1 day ahead cum death,78,Virgin Islands,2020-06-11,point,,5.038295038295038
96769,2020-06-10,2 day ahead cum death,78,Virgin Islands,2020-06-12,point,,5.041625041625042
96770,2020-06-10,3 day ahead cum death,78,Virgin Islands,2020-06-13,point,,5.0452880452880455
96771,2020-06-10,4 day ahead cum death,78,Virgin Islands,2020-06-14,point,,5.0466200466200455
96772,2020-06-10,5 day ahead cum death,78,Virgin Islands,2020-06-15,point,,5.04961704961705
96773,2020-06-10,6 day ahead cum death,78,Virgin Islands,2020-06-16,point,,5.051948051948052
96774,2020-06-10,7 day ahead cum death,78,Virgin Islands,2020-06-17,point,,5.053946053946054
96775,2020-06-10,8 day ahead cum death,78,Virgin Islands,2020-06-18,point,,5.055944055944057
96776,2020-06-10,9 day ahead cum death,78,Virgin Islands,2020-06-19,point,,5.057942057942059
96777,2020-06-10,10 day ahead cum death,78,Virgin Islands,2020-06-20,point,,5.05994005994006
96778,2020-06-10,11 day ahead cum death,78,Virgin Islands,2020-06-21,point,,5.060939060939061
96779,2020-06-10,12 day ahead cum death,78,Virgin Islands,2020-06-22,point,,5.062604062604064
96780,2020-06-10,13 day ahead cum death,78,Virgin Islands,2020-06-23,point,,5.0649350649350655
96781,2020-06-10,14 day ahead cum death,78,Virgin Islands,2020-06-24,point,,5.065934065934067
96782,2020-06-10,15 day ahead cum death,78,Virgin Islands,2020-06-25,point,,5.0672660672660665
96783,2020-06-10,16 day ahead cum death,78,Virgin Islands,2020-06-26,point,,5.068931068931068
96784,2020-06-10,17 day ahead cum death,78,Virgin Islands,2020-06-27,point,,5.070263070263071
96785,2020-06-10,18 day ahead cum death,78,Virgin Islands,2020-06-28,point,,5.07059607059607
96786,2020-06-10,19 day ahead cum death,78,Virgin Islands,2020-06-29,point,,5.072261072261073
96787,2020-06-10,20 day ahead cum death,78,Virgin Islands,2020-06-30,point,,5.073926073926074
96788,2020-06-10,21 day ahead cum death,78,Virgin Islands,2020-07-01,point,,5.074592074592076
96789,2020-06-10,22 day ahead cum death,78,Virgin Islands,2020-07-02,point,,5.076257076257076
96790,2020-06-10,23 day ahead cum death,78,Virgin Islands,2020-07-03,point,,5.077589077589078
96791,2020-06-10,24 day ahead cum death,78,Virgin Islands,2020-07-04,point,,5.077922077922079
96792,2020-06-10,25 day ahead cum death,78,Virgin Islands,2020-07-05,point,,5.07992007992008
96793,2020-06-10,26 day ahead cum death,78,Virgin Islands,2020-07-06,point,,5.081252081252082
96794,2020-06-10,27 day ahead cum death,78,Virgin Islands,2020-07-07,point,,5.083583083583084
96795,2020-06-10,28 day ahead cum death,78,Virgin Islands,2020-07-08,point,,5.085581085581086
96796,2020-06-10,29 day ahead cum death,78,Virgin Islands,2020-07-09,point,,5.086247086247086
96797,2020-06-10,30 day ahead cum death,78,Virgin Islands,2020-07-10,point,,5.088578088578089
96798,2020-06-10,31 day ahead cum death,78,Virgin Islands,2020-07-11,point,,5.091242091242092
96799,2020-06-10,32 day ahead cum death,78,Virgin Islands,2020-07-12,point,,5.092907092907093
96800,2020-06-10,33 day ahead cum death,78,Virgin Islands,2020-07-13,point,,5.094572094572095
96801,2020-06-10,34 day ahead cum death,78,Virgin Islands,2020-07-14,point,,5.095238095238095
96802,2020-06-10,35 day ahead cum death,78,Virgin Islands,2020-07-15,point,,5.096570096570097
96803,2020-06-10,36 day ahead cum death,78,Virgin Islands,2020-07-16,point,,5.097236097236097
96804,2020-06-10,37 day ahead cum death,78,Virgin Islands,2020-07-17,point,,5.099234099234099
96805,2020-06-10,38 day ahead cum death,78,Virgin Islands,2020-07-18,point,,5.101898101898102
96806,2020-06-10,39 day ahead cum death,78,Virgin Islands,2020-07-19,point,,5.105561105561105
96807,2020-06-10,40 day ahead cum death,78,Virgin Islands,2020-07-20,point,,5.1075591075591085
96808,2020-06-10,41 day ahead cum death,78,Virgin Islands,2020-07-21,point,,5.110556110556112
96809,2020-06-10,42 day ahead cum death,78,Virgin Islands,2020-07-22,point,,5.114552114552113
97776,2020-06-10,1 day ahead inc death,78,Virgin Islands,2020-06-11,point,,0.002664002664002664
97777,2020-06-10,2 day ahead inc death,78,Virgin Islands,2020-06-12,point,,0.00333000333000333
97778,2020-06-10,3 day ahead inc death,78,Virgin Islands,2020-06-13,point,,0.0036630036630036634
97779,2020-06-10,4 day ahead inc death,78,Virgin Islands,2020-06-14,point,,0.001332001332001332
97780,2020-06-10,5 day ahead inc death,78,Virgin Islands,2020-06-15,point,,0.002997002997002997
97781,2020-06-10,6 day ahead inc death,78,Virgin Islands,2020-06-16,point,,0.002331002331002331
97782,2020-06-10,7 day ahead inc death,78,Virgin Islands,2020-06-17,point,,0.001998001998001998
97783,2020-06-10,8 day ahead inc death,78,Virgin Islands,2020-06-18,point,,0.001998001998001998
97784,2020-06-10,9 day ahead inc death,78,Virgin Islands,2020-06-19,point,,0.001998001998001998
97785,2020-06-10,10 day ahead inc death,78,Virgin Islands,2020-06-20,point,,0.001998001998001998
97786,2020-06-10,11 day ahead inc death,78,Virgin Islands,2020-06-21,point,,0.000999000999000999
97787,2020-06-10,12 day ahead inc death,78,Virgin Islands,2020-06-22,point,,0.001665001665001665
97788,2020-06-10,13 day ahead inc death,78,Virgin Islands,2020-06-23,point,,0.002331002331002331
97789,2020-06-10,14 day ahead inc death,78,Virgin Islands,2020-06-24,point,,0.000999000999000999
97790,2020-06-10,15 day ahead inc death,78,Virgin Islands,2020-06-25,point,,0.001332001332001332
97791,2020-06-10,16 day ahead inc death,78,Virgin Islands,2020-06-26,point,,0.001665001665001665
97792,2020-06-10,17 day ahead inc death,78,Virgin Islands,2020-06-27,point,,0.001332001332001332
97793,2020-06-10,18 day ahead inc death,78,Virgin Islands,2020-06-28,point,,0.000333000333000333
97794,2020-06-10,19 day ahead inc death,78,Virgin Islands,2020-06-29,point,,0.001665001665001665
97795,2020-06-10,20 day ahead inc death,78,Virgin Islands,2020-06-30,point,,0.001665001665001665
97796,2020-06-10,21 day ahead inc death,78,Virgin Islands,2020-07-01,point,,0.000666000666000666
97797,2020-06-10,22 day ahead inc death,78,Virgin Islands,2020-07-02,point,,0.001665001665001665
97798,2020-06-10,23 day ahead inc death,78,Virgin Islands,2020-07-03,point,,0.001332001332001332
97799,2020-06-10,24 day ahead inc death,78,Virgin Islands,2020-07-04,point,,0.000333000333000333
97800,2020-06-10,25 day ahead inc death,78,Virgin Islands,2020-07-05,point,,0.001998001998001998
97801,2020-06-10,26 day ahead inc death,78,Virgin Islands,2020-07-06,point,,0.001332001332001332
97802,2020-06-10,27 day ahead inc death,78,Virgin Islands,2020-07-07,point,,0.002331002331002331
97803,2020-06-10,28 day ahead inc death,78,Virgin Islands,2020-07-08,point,,0.001998001998001998
97804,2020-06-10,29 day ahead inc death,78,Virgin Islands,2020-07-09,point,,0.000666000666000666
97805,2020-06-10,30 day ahead inc death,78,Virgin Islands,2020-07-10,point,,0.002331002331002331
97806,2020-06-10,31 day ahead inc death,78,Virgin Islands,2020-07-11,point,,0.002664002664002664
97807,2020-06-10,32 day ahead inc death,78,Virgin Islands,2020-07-12,point,,0.001665001665001665
97808,2020-06-10,33 day ahead inc death,78,Virgin Islands,2020-07-13,point,,0.001665001665001665
97809,2020-06-10,34 day ahead inc death,78,Virgin Islands,2020-07-14,point,,0.000666000666000666
97810,2020-06-10,35 day ahead inc death,78,Virgin Islands,2020-07-15,point,,0.001332001332001332
97811,2020-06-10,36 day ahead inc death,78,Virgin Islands,2020-07-16,point,,0.000666000666000666
