,forecast_date,target,target_end_date,location,type,quantile,value
33935,2020-05-25,37 day ahead cum death,2020-07-01,35,point,,619.0
33959,2020-05-25,38 day ahead cum death,2020-07-02,35,point,,628.0
33983,2020-05-25,39 day ahead cum death,2020-07-03,35,point,,635.0
34007,2020-05-25,40 day ahead cum death,2020-07-04,35,point,,643.5
34031,2020-05-25,41 day ahead cum death,2020-07-05,35,point,,652.0
34055,2020-05-25,42 day ahead cum death,2020-07-06,35,point,,660.0
34079,2020-05-25,0 day ahead cum death,2020-05-25,36,point,,28232.5
34103,2020-05-25,1 day ahead cum death,2020-05-26,36,point,,28257.0
34127,2020-05-25,2 day ahead cum death,2020-05-27,36,point,,28275.5
34151,2020-05-25,3 day ahead cum death,2020-05-28,36,point,,28295.0
34175,2020-05-25,4 day ahead cum death,2020-05-29,36,point,,28313.0
34199,2020-05-25,5 day ahead cum death,2020-05-30,36,point,,28327.0
34223,2020-05-25,6 day ahead cum death,2020-05-31,36,point,,28340.0
34247,2020-05-25,7 day ahead cum death,2020-06-01,36,point,,28351.5
34271,2020-05-25,8 day ahead cum death,2020-06-02,36,point,,28362.0
34295,2020-05-25,9 day ahead cum death,2020-06-03,36,point,,28370.0
34319,2020-05-25,10 day ahead cum death,2020-06-04,36,point,,28378.5
34343,2020-05-25,11 day ahead cum death,2020-06-05,36,point,,28384.0
34367,2020-05-25,12 day ahead cum death,2020-06-06,36,point,,28392.0
34391,2020-05-25,13 day ahead cum death,2020-06-07,36,point,,28397.0
34415,2020-05-25,14 day ahead cum death,2020-06-08,36,point,,28402.0
34439,2020-05-25,15 day ahead cum death,2020-06-09,36,point,,28407.5
34463,2020-05-25,16 day ahead cum death,2020-06-10,36,point,,28410.5
34487,2020-05-25,17 day ahead cum death,2020-06-11,36,point,,28414.5
34511,2020-05-25,18 day ahead cum death,2020-06-12,36,point,,28418.0
34535,2020-05-25,19 day ahead cum death,2020-06-13,36,point,,28421.0
34559,2020-05-25,20 day ahead cum death,2020-06-14,36,point,,28422.5
34583,2020-05-25,21 day ahead cum death,2020-06-15,36,point,,28425.0
34607,2020-05-25,22 day ahead cum death,2020-06-16,36,point,,28427.5
34631,2020-05-25,23 day ahead cum death,2020-06-17,36,point,,28430.0
34655,2020-05-25,24 day ahead cum death,2020-06-18,36,point,,28431.5
34679,2020-05-25,25 day ahead cum death,2020-06-19,36,point,,28432.5
34703,2020-05-25,26 day ahead cum death,2020-06-20,36,point,,28435.0
34727,2020-05-25,27 day ahead cum death,2020-06-21,36,point,,28435.5
34751,2020-05-25,28 day ahead cum death,2020-06-22,36,point,,28437.5
34775,2020-05-25,29 day ahead cum death,2020-06-23,36,point,,28438.0
34799,2020-05-25,30 day ahead cum death,2020-06-24,36,point,,28439.5
34823,2020-05-25,31 day ahead cum death,2020-06-25,36,point,,28440.0
34847,2020-05-25,32 day ahead cum death,2020-06-26,36,point,,28441.0
34871,2020-05-25,33 day ahead cum death,2020-06-27,36,point,,28441.0
34895,2020-05-25,34 day ahead cum death,2020-06-28,36,point,,28442.5
34919,2020-05-25,35 day ahead cum death,2020-06-29,36,point,,28442.5
34943,2020-05-25,36 day ahead cum death,2020-06-30,36,point,,28442.5
34967,2020-05-25,37 day ahead cum death,2020-07-01,36,point,,28443.5
34991,2020-05-25,38 day ahead cum death,2020-07-02,36,point,,28444.0
35015,2020-05-25,39 day ahead cum death,2020-07-03,36,point,,28444.0
35039,2020-05-25,40 day ahead cum death,2020-07-04,36,point,,28444.0
35063,2020-05-25,41 day ahead cum death,2020-07-05,36,point,,28444.5
35087,2020-05-25,42 day ahead cum death,2020-07-06,36,point,,28444.5
35111,2020-05-25,0 day ahead cum death,2020-05-25,37,point,,782.0
35135,2020-05-25,1 day ahead cum death,2020-05-26,37,point,,796.0
35159,2020-05-25,2 day ahead cum death,2020-05-27,37,point,,810.0
35183,2020-05-25,3 day ahead cum death,2020-05-28,37,point,,824.0
35207,2020-05-25,4 day ahead cum death,2020-05-29,37,point,,838.0
35231,2020-05-25,5 day ahead cum death,2020-05-30,37,point,,850.0
35255,2020-05-25,6 day ahead cum death,2020-05-31,37,point,,863.0
35279,2020-05-25,7 day ahead cum death,2020-06-01,37,point,,876.0
35303,2020-05-25,8 day ahead cum death,2020-06-02,37,point,,890.0
35327,2020-05-25,9 day ahead cum death,2020-06-03,37,point,,902.0
35351,2020-05-25,10 day ahead cum death,2020-06-04,37,point,,914.0
35375,2020-05-25,11 day ahead cum death,2020-06-05,37,point,,926.0
35399,2020-05-25,12 day ahead cum death,2020-06-06,37,point,,939.0
35423,2020-05-25,13 day ahead cum death,2020-06-07,37,point,,950.0
35447,2020-05-25,14 day ahead cum death,2020-06-08,37,point,,962.5
35471,2020-05-25,15 day ahead cum death,2020-06-09,37,point,,974.0
35495,2020-05-25,16 day ahead cum death,2020-06-10,37,point,,986.0
35519,2020-05-25,17 day ahead cum death,2020-06-11,37,point,,998.0
35543,2020-05-25,18 day ahead cum death,2020-06-12,37,point,,1010.0
35567,2020-05-25,19 day ahead cum death,2020-06-13,37,point,,1020.0
35591,2020-05-25,20 day ahead cum death,2020-06-14,37,point,,1032.0
35615,2020-05-25,21 day ahead cum death,2020-06-15,37,point,,1043.0
35639,2020-05-25,22 day ahead cum death,2020-06-16,37,point,,1054.0
35663,2020-05-25,23 day ahead cum death,2020-06-17,37,point,,1066.0
35687,2020-05-25,24 day ahead cum death,2020-06-18,37,point,,1077.5
35711,2020-05-25,25 day ahead cum death,2020-06-19,37,point,,1089.0
35735,2020-05-25,26 day ahead cum death,2020-06-20,37,point,,1100.0
35759,2020-05-25,27 day ahead cum death,2020-06-21,37,point,,1110.0
35783,2020-05-25,28 day ahead cum death,2020-06-22,37,point,,1120.0
35807,2020-05-25,29 day ahead cum death,2020-06-23,37,point,,1130.0
35831,2020-05-25,30 day ahead cum death,2020-06-24,37,point,,1141.5
35855,2020-05-25,31 day ahead cum death,2020-06-25,37,point,,1150.0
35879,2020-05-25,32 day ahead cum death,2020-06-26,37,point,,1162.0
35903,2020-05-25,33 day ahead cum death,2020-06-27,37,point,,1170.5
35927,2020-05-25,34 day ahead cum death,2020-06-28,37,point,,1180.5
35951,2020-05-25,35 day ahead cum death,2020-06-29,37,point,,1190.0
35975,2020-05-25,36 day ahead cum death,2020-06-30,37,point,,1200.0
35999,2020-05-25,37 day ahead cum death,2020-07-01,37,point,,1210.5
36023,2020-05-25,38 day ahead cum death,2020-07-02,37,point,,1219.5
36047,2020-05-25,39 day ahead cum death,2020-07-03,37,point,,1229.0
36071,2020-05-25,40 day ahead cum death,2020-07-04,37,point,,1240.0
36095,2020-05-25,41 day ahead cum death,2020-07-05,37,point,,1248.5
36119,2020-05-25,42 day ahead cum death,2020-07-06,37,point,,1256.5
36143,2020-05-25,0 day ahead cum death,2020-05-25,38,point,,54.0
36167,2020-05-25,1 day ahead cum death,2020-05-26,38,point,,56.0
36191,2020-05-25,2 day ahead cum death,2020-05-27,38,point,,56.0
36215,2020-05-25,3 day ahead cum death,2020-05-28,38,point,,58.0
36239,2020-05-25,4 day ahead cum death,2020-05-29,38,point,,59.0
36263,2020-05-25,5 day ahead cum death,2020-05-30,38,point,,60.0
36287,2020-05-25,6 day ahead cum death,2020-05-31,38,point,,62.0
36311,2020-05-25,7 day ahead cum death,2020-06-01,38,point,,62.0
36335,2020-05-25,8 day ahead cum death,2020-06-02,38,point,,64.0
36359,2020-05-25,9 day ahead cum death,2020-06-03,38,point,,64.0
36383,2020-05-25,10 day ahead cum death,2020-06-04,38,point,,66.0
36407,2020-05-25,11 day ahead cum death,2020-06-05,38,point,,67.5
36431,2020-05-25,12 day ahead cum death,2020-06-06,38,point,,68.0
36455,2020-05-25,13 day ahead cum death,2020-06-07,38,point,,70.0
36479,2020-05-25,14 day ahead cum death,2020-06-08,38,point,,70.0
36503,2020-05-25,15 day ahead cum death,2020-06-09,38,point,,72.0
36527,2020-05-25,16 day ahead cum death,2020-06-10,38,point,,73.0
36551,2020-05-25,17 day ahead cum death,2020-06-11,38,point,,74.0
36575,2020-05-25,18 day ahead cum death,2020-06-12,38,point,,75.0
36599,2020-05-25,19 day ahead cum death,2020-06-13,38,point,,76.0
36623,2020-05-25,20 day ahead cum death,2020-06-14,38,point,,77.0
36647,2020-05-25,21 day ahead cum death,2020-06-15,38,point,,78.0
36671,2020-05-25,22 day ahead cum death,2020-06-16,38,point,,80.0
36695,2020-05-25,23 day ahead cum death,2020-06-17,38,point,,80.0
36719,2020-05-25,24 day ahead cum death,2020-06-18,38,point,,82.0
36743,2020-05-25,25 day ahead cum death,2020-06-19,38,point,,82.5
36767,2020-05-25,26 day ahead cum death,2020-06-20,38,point,,84.0
36791,2020-05-25,27 day ahead cum death,2020-06-21,38,point,,85.0
36815,2020-05-25,28 day ahead cum death,2020-06-22,38,point,,86.0
36839,2020-05-25,29 day ahead cum death,2020-06-23,38,point,,87.0
36863,2020-05-25,30 day ahead cum death,2020-06-24,38,point,,88.0
36887,2020-05-25,31 day ahead cum death,2020-06-25,38,point,,89.0
36911,2020-05-25,32 day ahead cum death,2020-06-26,38,point,,90.0
36935,2020-05-25,33 day ahead cum death,2020-06-27,38,point,,91.0
36959,2020-05-25,34 day ahead cum death,2020-06-28,38,point,,92.0
36983,2020-05-25,35 day ahead cum death,2020-06-29,38,point,,93.0
37007,2020-05-25,36 day ahead cum death,2020-06-30,38,point,,94.0
37031,2020-05-25,37 day ahead cum death,2020-07-01,38,point,,95.0
37055,2020-05-25,38 day ahead cum death,2020-07-02,38,point,,96.0
37079,2020-05-25,39 day ahead cum death,2020-07-03,38,point,,97.0
37103,2020-05-25,40 day ahead cum death,2020-07-04,38,point,,98.0
37127,2020-05-25,41 day ahead cum death,2020-07-05,38,point,,98.0
37151,2020-05-25,42 day ahead cum death,2020-07-06,38,point,,100.0
37175,2020-05-25,0 day ahead cum death,2020-05-25,39,point,,2010.0
37199,2020-05-25,1 day ahead cum death,2020-05-26,39,point,,2056.5
37223,2020-05-25,2 day ahead cum death,2020-05-27,39,point,,2104.0
37247,2020-05-25,3 day ahead cum death,2020-05-28,39,point,,2151.0
37271,2020-05-25,4 day ahead cum death,2020-05-29,39,point,,2203.0
37295,2020-05-25,5 day ahead cum death,2020-05-30,39,point,,2250.0
37319,2020-05-25,6 day ahead cum death,2020-05-31,39,point,,2298.0
37343,2020-05-25,7 day ahead cum death,2020-06-01,39,point,,2346.0
37367,2020-05-25,8 day ahead cum death,2020-06-02,39,point,,2396.0
37391,2020-05-25,9 day ahead cum death,2020-06-03,39,point,,2444.0
37415,2020-05-25,10 day ahead cum death,2020-06-04,39,point,,2494.0
37439,2020-05-25,11 day ahead cum death,2020-06-05,39,point,,2541.5
37463,2020-05-25,12 day ahead cum death,2020-06-06,39,point,,2591.0
37487,2020-05-25,13 day ahead cum death,2020-06-07,39,point,,2641.5
37511,2020-05-25,14 day ahead cum death,2020-06-08,39,point,,2692.0
37535,2020-05-25,15 day ahead cum death,2020-06-09,39,point,,2743.0
37559,2020-05-25,16 day ahead cum death,2020-06-10,39,point,,2793.0
37583,2020-05-25,17 day ahead cum death,2020-06-11,39,point,,2845.0
37607,2020-05-25,18 day ahead cum death,2020-06-12,39,point,,2896.5
37631,2020-05-25,19 day ahead cum death,2020-06-13,39,point,,2951.0
37655,2020-05-25,20 day ahead cum death,2020-06-14,39,point,,3002.0
37679,2020-05-25,21 day ahead cum death,2020-06-15,39,point,,3052.0
37703,2020-05-25,22 day ahead cum death,2020-06-16,39,point,,3103.0
37727,2020-05-25,23 day ahead cum death,2020-06-17,39,point,,3157.5
37751,2020-05-25,24 day ahead cum death,2020-06-18,39,point,,3208.5
37775,2020-05-25,25 day ahead cum death,2020-06-19,39,point,,3258.0
37799,2020-05-25,26 day ahead cum death,2020-06-20,39,point,,3314.0
37823,2020-05-25,27 day ahead cum death,2020-06-21,39,point,,3368.0
37847,2020-05-25,28 day ahead cum death,2020-06-22,39,point,,3420.0
37871,2020-05-25,29 day ahead cum death,2020-06-23,39,point,,3473.0
37895,2020-05-25,30 day ahead cum death,2020-06-24,39,point,,3527.0
37919,2020-05-25,31 day ahead cum death,2020-06-25,39,point,,3580.0
37943,2020-05-25,32 day ahead cum death,2020-06-26,39,point,,3636.0
37967,2020-05-25,33 day ahead cum death,2020-06-27,39,point,,3690.0
37991,2020-05-25,34 day ahead cum death,2020-06-28,39,point,,3743.0
38015,2020-05-25,35 day ahead cum death,2020-06-29,39,point,,3798.5
38039,2020-05-25,36 day ahead cum death,2020-06-30,39,point,,3853.5
38063,2020-05-25,37 day ahead cum death,2020-07-01,39,point,,3908.5
38087,2020-05-25,38 day ahead cum death,2020-07-02,39,point,,3963.0
38111,2020-05-25,39 day ahead cum death,2020-07-03,39,point,,4019.0
38135,2020-05-25,40 day ahead cum death,2020-07-04,39,point,,4072.0
38159,2020-05-25,41 day ahead cum death,2020-07-05,39,point,,4128.5
38183,2020-05-25,42 day ahead cum death,2020-07-06,39,point,,4185.0
38207,2020-05-25,0 day ahead cum death,2020-05-25,40,point,,312.0
38231,2020-05-25,1 day ahead cum death,2020-05-26,40,point,,314.0
38255,2020-05-25,2 day ahead cum death,2020-05-27,40,point,,316.5
38279,2020-05-25,3 day ahead cum death,2020-05-28,40,point,,319.0
38303,2020-05-25,4 day ahead cum death,2020-05-29,40,point,,321.0
38327,2020-05-25,5 day ahead cum death,2020-05-30,40,point,,323.5
38351,2020-05-25,6 day ahead cum death,2020-05-31,40,point,,325.0
38375,2020-05-25,7 day ahead cum death,2020-06-01,40,point,,326.5
38399,2020-05-25,8 day ahead cum death,2020-06-02,40,point,,328.5
38423,2020-05-25,9 day ahead cum death,2020-06-03,40,point,,331.0
38447,2020-05-25,10 day ahead cum death,2020-06-04,40,point,,332.0
38471,2020-05-25,11 day ahead cum death,2020-06-05,40,point,,334.0
38495,2020-05-25,12 day ahead cum death,2020-06-06,40,point,,336.0
38519,2020-05-25,13 day ahead cum death,2020-06-07,40,point,,338.0
38543,2020-05-25,14 day ahead cum death,2020-06-08,40,point,,339.0
38567,2020-05-25,15 day ahead cum death,2020-06-09,40,point,,340.0
38591,2020-05-25,16 day ahead cum death,2020-06-10,40,point,,342.0
38615,2020-05-25,17 day ahead cum death,2020-06-11,40,point,,344.0
38639,2020-05-25,18 day ahead cum death,2020-06-12,40,point,,344.5
38663,2020-05-25,19 day ahead cum death,2020-06-13,40,point,,346.0
38687,2020-05-25,20 day ahead cum death,2020-06-14,40,point,,348.0
38711,2020-05-25,21 day ahead cum death,2020-06-15,40,point,,349.0
38735,2020-05-25,22 day ahead cum death,2020-06-16,40,point,,350.0
38759,2020-05-25,23 day ahead cum death,2020-06-17,40,point,,351.0
38783,2020-05-25,24 day ahead cum death,2020-06-18,40,point,,352.0
38807,2020-05-25,25 day ahead cum death,2020-06-19,40,point,,353.0
38831,2020-05-25,26 day ahead cum death,2020-06-20,40,point,,354.0
38855,2020-05-25,27 day ahead cum death,2020-06-21,40,point,,356.0
38879,2020-05-25,28 day ahead cum death,2020-06-22,40,point,,356.0
38903,2020-05-25,29 day ahead cum death,2020-06-23,40,point,,358.0
38927,2020-05-25,30 day ahead cum death,2020-06-24,40,point,,358.0
38951,2020-05-25,31 day ahead cum death,2020-06-25,40,point,,359.0
38975,2020-05-25,32 day ahead cum death,2020-06-26,40,point,,360.0
38999,2020-05-25,33 day ahead cum death,2020-06-27,40,point,,360.0
39023,2020-05-25,34 day ahead cum death,2020-06-28,40,point,,361.0
39047,2020-05-25,35 day ahead cum death,2020-06-29,40,point,,362.0
39071,2020-05-25,36 day ahead cum death,2020-06-30,40,point,,363.0
39095,2020-05-25,37 day ahead cum death,2020-07-01,40,point,,364.0
39119,2020-05-25,38 day ahead cum death,2020-07-02,40,point,,364.0
39143,2020-05-25,39 day ahead cum death,2020-07-03,40,point,,366.0
39167,2020-05-25,40 day ahead cum death,2020-07-04,40,point,,366.0
39191,2020-05-25,41 day ahead cum death,2020-07-05,40,point,,367.0
39215,2020-05-25,42 day ahead cum death,2020-07-06,40,point,,368.0
39239,2020-05-25,0 day ahead cum death,2020-05-25,41,point,,150.0
39263,2020-05-25,1 day ahead cum death,2020-05-26,41,point,,152.0
39287,2020-05-25,2 day ahead cum death,2020-05-27,41,point,,153.0
39311,2020-05-25,3 day ahead cum death,2020-05-28,41,point,,155.0
39335,2020-05-25,4 day ahead cum death,2020-05-29,41,point,,156.0
39359,2020-05-25,5 day ahead cum death,2020-05-30,41,point,,158.0
39383,2020-05-25,6 day ahead cum death,2020-05-31,41,point,,159.0
39407,2020-05-25,7 day ahead cum death,2020-06-01,41,point,,160.0
39431,2020-05-25,8 day ahead cum death,2020-06-02,41,point,,162.0
39455,2020-05-25,9 day ahead cum death,2020-06-03,41,point,,162.0
39479,2020-05-25,10 day ahead cum death,2020-06-04,41,point,,164.0
39503,2020-05-25,11 day ahead cum death,2020-06-05,41,point,,165.5
39527,2020-05-25,12 day ahead cum death,2020-06-06,41,point,,166.0
39551,2020-05-25,13 day ahead cum death,2020-06-07,41,point,,167.0
39575,2020-05-25,14 day ahead cum death,2020-06-08,41,point,,168.0
39599,2020-05-25,15 day ahead cum death,2020-06-09,41,point,,169.0
39623,2020-05-25,16 day ahead cum death,2020-06-10,41,point,,170.0
39647,2020-05-25,17 day ahead cum death,2020-06-11,41,point,,171.0
39671,2020-05-25,18 day ahead cum death,2020-06-12,41,point,,172.0
39695,2020-05-25,19 day ahead cum death,2020-06-13,41,point,,173.0
39719,2020-05-25,20 day ahead cum death,2020-06-14,41,point,,174.0
39743,2020-05-25,21 day ahead cum death,2020-06-15,41,point,,174.0
39767,2020-05-25,22 day ahead cum death,2020-06-16,41,point,,176.0
39791,2020-05-25,23 day ahead cum death,2020-06-17,41,point,,176.0
39815,2020-05-25,24 day ahead cum death,2020-06-18,41,point,,177.0
39839,2020-05-25,25 day ahead cum death,2020-06-19,41,point,,178.0
39863,2020-05-25,26 day ahead cum death,2020-06-20,41,point,,178.0
39887,2020-05-25,27 day ahead cum death,2020-06-21,41,point,,179.0
39911,2020-05-25,28 day ahead cum death,2020-06-22,41,point,,180.0
39935,2020-05-25,29 day ahead cum death,2020-06-23,41,point,,180.0
39959,2020-05-25,30 day ahead cum death,2020-06-24,41,point,,182.0
39983,2020-05-25,31 day ahead cum death,2020-06-25,41,point,,182.0
40007,2020-05-25,32 day ahead cum death,2020-06-26,41,point,,183.0
40031,2020-05-25,33 day ahead cum death,2020-06-27,41,point,,184.0
40055,2020-05-25,34 day ahead cum death,2020-06-28,41,point,,184.0
40079,2020-05-25,35 day ahead cum death,2020-06-29,41,point,,185.0
40103,2020-05-25,36 day ahead cum death,2020-06-30,41,point,,186.0
40127,2020-05-25,37 day ahead cum death,2020-07-01,41,point,,186.5
40151,2020-05-25,38 day ahead cum death,2020-07-02,41,point,,187.5
40175,2020-05-25,39 day ahead cum death,2020-07-03,41,point,,188.0
40199,2020-05-25,40 day ahead cum death,2020-07-04,41,point,,188.0
40223,2020-05-25,41 day ahead cum death,2020-07-05,41,point,,189.0
40247,2020-05-25,42 day ahead cum death,2020-07-06,41,point,,190.0
40271,2020-05-25,0 day ahead cum death,2020-05-25,42,point,,5455.0
40295,2020-05-25,1 day ahead cum death,2020-05-26,42,point,,5565.5
40319,2020-05-25,2 day ahead cum death,2020-05-27,42,point,,5674.5
40343,2020-05-25,3 day ahead cum death,2020-05-28,42,point,,5787.5
40367,2020-05-25,4 day ahead cum death,2020-05-29,42,point,,5896.5
40391,2020-05-25,5 day ahead cum death,2020-05-30,42,point,,6013.0
40415,2020-05-25,6 day ahead cum death,2020-05-31,42,point,,6117.5
40439,2020-05-25,7 day ahead cum death,2020-06-01,42,point,,6224.0
40463,2020-05-25,8 day ahead cum death,2020-06-02,42,point,,6328.0
40487,2020-05-25,9 day ahead cum death,2020-06-03,42,point,,6438.0
40511,2020-05-25,10 day ahead cum death,2020-06-04,42,point,,6544.5
40535,2020-05-25,11 day ahead cum death,2020-06-05,42,point,,6654.0
40559,2020-05-25,12 day ahead cum death,2020-06-06,42,point,,6757.5
40583,2020-05-25,13 day ahead cum death,2020-06-07,42,point,,6863.5
40607,2020-05-25,14 day ahead cum death,2020-06-08,42,point,,6970.5
40631,2020-05-25,15 day ahead cum death,2020-06-09,42,point,,7075.5
40655,2020-05-25,16 day ahead cum death,2020-06-10,42,point,,7176.5
40679,2020-05-25,17 day ahead cum death,2020-06-11,42,point,,7282.0
40703,2020-05-25,18 day ahead cum death,2020-06-12,42,point,,7380.0
40727,2020-05-25,19 day ahead cum death,2020-06-13,42,point,,7479.5
40751,2020-05-25,20 day ahead cum death,2020-06-14,42,point,,7582.5
40775,2020-05-25,21 day ahead cum death,2020-06-15,42,point,,7682.5
40799,2020-05-25,22 day ahead cum death,2020-06-16,42,point,,7780.0
40823,2020-05-25,23 day ahead cum death,2020-06-17,42,point,,7875.5
40847,2020-05-25,24 day ahead cum death,2020-06-18,42,point,,7973.5
40871,2020-05-25,25 day ahead cum death,2020-06-19,42,point,,8067.5
40895,2020-05-25,26 day ahead cum death,2020-06-20,42,point,,8170.0
40919,2020-05-25,27 day ahead cum death,2020-06-21,42,point,,8262.0
40943,2020-05-25,28 day ahead cum death,2020-06-22,42,point,,8358.0
40967,2020-05-25,29 day ahead cum death,2020-06-23,42,point,,8451.5
40991,2020-05-25,30 day ahead cum death,2020-06-24,42,point,,8542.0
41015,2020-05-25,31 day ahead cum death,2020-06-25,42,point,,8631.5
41039,2020-05-25,32 day ahead cum death,2020-06-26,42,point,,8728.5
41063,2020-05-25,33 day ahead cum death,2020-06-27,42,point,,8816.5
41087,2020-05-25,34 day ahead cum death,2020-06-28,42,point,,8903.0
41111,2020-05-25,35 day ahead cum death,2020-06-29,42,point,,8989.5
41135,2020-05-25,36 day ahead cum death,2020-06-30,42,point,,9072.5
41159,2020-05-25,37 day ahead cum death,2020-07-01,42,point,,9160.5
41183,2020-05-25,38 day ahead cum death,2020-07-02,42,point,,9250.0
41207,2020-05-25,39 day ahead cum death,2020-07-03,42,point,,9330.0
41231,2020-05-25,40 day ahead cum death,2020-07-04,42,point,,9419.0
41255,2020-05-25,41 day ahead cum death,2020-07-05,42,point,,9500.0
41279,2020-05-25,42 day ahead cum death,2020-07-06,42,point,,9578.0
41303,2020-05-25,0 day ahead cum death,2020-05-25,72,point,,132.0
41327,2020-05-25,1 day ahead cum death,2020-05-26,72,point,,132.0
41351,2020-05-25,2 day ahead cum death,2020-05-27,72,point,,134.0
41375,2020-05-25,3 day ahead cum death,2020-05-28,72,point,,135.0
41399,2020-05-25,4 day ahead cum death,2020-05-29,72,point,,136.0
41423,2020-05-25,5 day ahead cum death,2020-05-30,72,point,,137.0
41447,2020-05-25,6 day ahead cum death,2020-05-31,72,point,,138.0
41471,2020-05-25,7 day ahead cum death,2020-06-01,72,point,,140.0
41495,2020-05-25,8 day ahead cum death,2020-06-02,72,point,,140.0
41519,2020-05-25,9 day ahead cum death,2020-06-03,72,point,,142.0
41543,2020-05-25,10 day ahead cum death,2020-06-04,72,point,,142.0
41567,2020-05-25,11 day ahead cum death,2020-06-05,72,point,,144.0
41591,2020-05-25,12 day ahead cum death,2020-06-06,72,point,,144.0
41615,2020-05-25,13 day ahead cum death,2020-06-07,72,point,,146.0
41639,2020-05-25,14 day ahead cum death,2020-06-08,72,point,,146.0
41663,2020-05-25,15 day ahead cum death,2020-06-09,72,point,,148.0
41687,2020-05-25,16 day ahead cum death,2020-06-10,72,point,,148.0
41711,2020-05-25,17 day ahead cum death,2020-06-11,72,point,,149.5
41735,2020-05-25,18 day ahead cum death,2020-06-12,72,point,,150.0
41759,2020-05-25,19 day ahead cum death,2020-06-13,72,point,,150.0
41783,2020-05-25,20 day ahead cum death,2020-06-14,72,point,,151.0
41807,2020-05-25,21 day ahead cum death,2020-06-15,72,point,,152.0
41831,2020-05-25,22 day ahead cum death,2020-06-16,72,point,,153.0
41855,2020-05-25,23 day ahead cum death,2020-06-17,72,point,,154.0
41879,2020-05-25,24 day ahead cum death,2020-06-18,72,point,,154.5
41903,2020-05-25,25 day ahead cum death,2020-06-19,72,point,,156.0
41927,2020-05-25,26 day ahead cum death,2020-06-20,72,point,,156.0
41951,2020-05-25,27 day ahead cum death,2020-06-21,72,point,,157.0
41975,2020-05-25,28 day ahead cum death,2020-06-22,72,point,,158.0
41999,2020-05-25,29 day ahead cum death,2020-06-23,72,point,,158.0
42023,2020-05-25,30 day ahead cum death,2020-06-24,72,point,,159.0
42047,2020-05-25,31 day ahead cum death,2020-06-25,72,point,,160.0
42071,2020-05-25,32 day ahead cum death,2020-06-26,72,point,,160.0
42095,2020-05-25,33 day ahead cum death,2020-06-27,72,point,,161.0
42119,2020-05-25,34 day ahead cum death,2020-06-28,72,point,,162.0
42143,2020-05-25,35 day ahead cum death,2020-06-29,72,point,,162.0
42167,2020-05-25,36 day ahead cum death,2020-06-30,72,point,,162.0
42191,2020-05-25,37 day ahead cum death,2020-07-01,72,point,,163.0
42215,2020-05-25,38 day ahead cum death,2020-07-02,72,point,,164.0
42239,2020-05-25,39 day ahead cum death,2020-07-03,72,point,,164.0
42263,2020-05-25,40 day ahead cum death,2020-07-04,72,point,,165.0
42287,2020-05-25,41 day ahead cum death,2020-07-05,72,point,,166.0
42311,2020-05-25,42 day ahead cum death,2020-07-06,72,point,,166.0
42335,2020-05-25,0 day ahead cum death,2020-05-25,44,point,,554.0
42359,2020-05-25,1 day ahead cum death,2020-05-26,44,point,,564.0
42383,2020-05-25,2 day ahead cum death,2020-05-27,44,point,,574.0
42407,2020-05-25,3 day ahead cum death,2020-05-28,44,point,,584.0
42431,2020-05-25,4 day ahead cum death,2020-05-29,44,point,,594.0
42455,2020-05-25,5 day ahead cum death,2020-05-30,44,point,,604.0
42479,2020-05-25,6 day ahead cum death,2020-05-31,44,point,,613.5
42503,2020-05-25,7 day ahead cum death,2020-06-01,44,point,,622.0
42527,2020-05-25,8 day ahead cum death,2020-06-02,44,point,,632.0
42551,2020-05-25,9 day ahead cum death,2020-06-03,44,point,,642.0
42575,2020-05-25,10 day ahead cum death,2020-06-04,44,point,,653.0
42599,2020-05-25,11 day ahead cum death,2020-06-05,44,point,,662.0
42623,2020-05-25,12 day ahead cum death,2020-06-06,44,point,,672.0
42647,2020-05-25,13 day ahead cum death,2020-06-07,44,point,,680.5
42671,2020-05-25,14 day ahead cum death,2020-06-08,44,point,,690.0
42695,2020-05-25,15 day ahead cum death,2020-06-09,44,point,,700.0
42719,2020-05-25,16 day ahead cum death,2020-06-10,44,point,,709.5
42743,2020-05-25,17 day ahead cum death,2020-06-11,44,point,,718.0
42767,2020-05-25,18 day ahead cum death,2020-06-12,44,point,,726.0
42791,2020-05-25,19 day ahead cum death,2020-06-13,44,point,,736.0
42815,2020-05-25,20 day ahead cum death,2020-06-14,44,point,,746.0
42839,2020-05-25,21 day ahead cum death,2020-06-15,44,point,,754.5
42863,2020-05-25,22 day ahead cum death,2020-06-16,44,point,,764.0
42887,2020-05-25,23 day ahead cum death,2020-06-17,44,point,,772.0
42911,2020-05-25,24 day ahead cum death,2020-06-18,44,point,,782.0
42935,2020-05-25,25 day ahead cum death,2020-06-19,44,point,,790.0
42959,2020-05-25,26 day ahead cum death,2020-06-20,44,point,,800.0
42983,2020-05-25,27 day ahead cum death,2020-06-21,44,point,,809.0
43007,2020-05-25,28 day ahead cum death,2020-06-22,44,point,,818.0
43031,2020-05-25,29 day ahead cum death,2020-06-23,44,point,,827.0
43055,2020-05-25,30 day ahead cum death,2020-06-24,44,point,,835.5
43079,2020-05-25,31 day ahead cum death,2020-06-25,44,point,,844.0
43103,2020-05-25,32 day ahead cum death,2020-06-26,44,point,,853.0
