,forecast_date,target,target_end_date,location,location_name,type,quantile,value,Unnamed: 0
74520,2020-06-07,6 day ahead inc hosp,2020-06-13,38,North Dakota,point,,8.961175624011503,74520.0
74544,2020-06-07,7 day ahead cum death,2020-06-14,38,North Dakota,point,,92.12914151275888,74544.0
74568,2020-06-07,7 day ahead inc death,2020-06-14,38,North Dakota,point,,1.8243769209182927,74568.0
74592,2020-06-07,7 day ahead inc hosp,2020-06-14,38,North Dakota,point,,8.93650898495946,74592.0
74616,2020-06-07,8 day ahead cum death,2020-06-15,38,North Dakota,point,,94.11798753766693,74616.0
74640,2020-06-07,8 day ahead inc death,2020-06-15,38,North Dakota,point,,1.816734412067969,74640.0
74664,2020-06-07,8 day ahead inc hosp,2020-06-15,38,North Dakota,point,,8.911202821173674,74664.0
74688,2020-06-07,9 day ahead cum death,2020-06-16,38,North Dakota,point,,96.10091090996299,74688.0
74712,2020-06-07,9 day ahead inc death,2020-06-16,38,North Dakota,point,,1.8108117594559967,74712.0
74736,2020-06-07,9 day ahead inc hosp,2020-06-16,38,North Dakota,point,,8.885105843810381,74736.0
74760,2020-06-07,1 day ahead cum death,2020-06-08,39,Ohio,point,,2423.5805382724484,74760.0
74784,2020-06-07,1 day ahead inc death,2020-06-08,39,Ohio,point,,29.345082242098307,74784.0
74808,2020-06-07,1 day ahead inc hosp,2020-06-08,39,Ohio,point,,100.15858781208229,74808.0
74832,2020-06-07,1 wk ahead cum death,2020-06-13,39,Ohio,point,,2525.463993681217,74832.0
74856,2020-06-07,1 wk ahead inc death,2020-06-13,39,Ohio,point,,210.4269743573753,74856.0
74880,2020-06-07,10 day ahead cum death,2020-06-17,39,Ohio,point,,2617.6623102064405,74880.0
74904,2020-06-07,10 day ahead inc death,2020-06-17,39,Ohio,point,,27.416900531937564,74904.0
74928,2020-06-07,10 day ahead inc hosp,2020-06-17,39,Ohio,point,,91.39430354876455,74928.0
74952,2020-06-07,11 day ahead cum death,2020-06-18,39,Ohio,point,,2638.1662629248194,74952.0
74976,2020-06-07,11 day ahead inc death,2020-06-18,39,Ohio,point,,27.20503208614182,74976.0
75000,2020-06-07,11 day ahead inc hosp,2020-06-18,39,Ohio,point,,90.4412734059897,75000.0
75024,2020-06-07,12 day ahead cum death,2020-06-19,39,Ohio,point,,2658.458347197402,75024.0
75048,2020-06-07,12 day ahead inc death,2020-06-19,39,Ohio,point,,26.99316364034608,75048.0
75072,2020-06-07,12 day ahead inc hosp,2020-06-19,39,Ohio,point,,89.4924606577997,75072.0
75096,2020-06-07,13 day ahead cum death,2020-06-20,39,Ohio,point,,2678.538563024188,75096.0
75120,2020-06-07,13 day ahead inc death,2020-06-20,39,Ohio,point,,26.781295194550328,75120.0
75144,2020-06-07,13 day ahead inc hosp,2020-06-20,39,Ohio,point,,88.54786530418734,75144.0
75168,2020-06-07,14 day ahead cum death,2020-06-21,39,Ohio,point,,2698.40691040518,75168.0
75192,2020-06-07,14 day ahead inc death,2020-06-21,39,Ohio,point,,26.569426748754807,75192.0
75216,2020-06-07,14 day ahead inc hosp,2020-06-21,39,Ohio,point,,87.607487345158,75216.0
75240,2020-06-07,15 day ahead cum death,2020-06-22,39,Ohio,point,,2718.063389340375,75240.0
75264,2020-06-07,15 day ahead inc death,2020-06-22,39,Ohio,point,,26.35755830295907,75264.0
75288,2020-06-07,15 day ahead inc hosp,2020-06-22,39,Ohio,point,,86.6713267807081,75288.0
75312,2020-06-07,16 day ahead cum death,2020-06-23,39,Ohio,point,,2737.5216639776568,75312.0
75336,2020-06-07,16 day ahead inc death,2020-06-23,39,Ohio,point,,26.1593540050454,75336.0
75360,2020-06-07,16 day ahead inc hosp,2020-06-23,39,Ohio,point,,85.74132526785979,75360.0
75384,2020-06-07,17 day ahead cum death,2020-06-24,39,Ohio,point,,2756.7846947171074,75384.0
75408,2020-06-07,17 day ahead inc death,2020-06-24,39,Ohio,point,,25.964110107215305,75408.0
75432,2020-06-07,17 day ahead inc hosp,2020-06-24,39,Ohio,point,,84.81790347547758,75432.0
75456,2020-06-07,18 day ahead cum death,2020-06-25,39,Ohio,point,,2775.841953365255,75456.0
75480,2020-06-07,18 day ahead inc death,2020-06-25,39,Ohio,point,,25.75833801591157,75480.0
75504,2020-06-07,18 day ahead inc hosp,2020-06-25,39,Ohio,point,,83.8995653614402,75504.0
75528,2020-06-07,19 day ahead cum death,2020-06-26,39,Ohio,point,,2794.693439922099,75528.0
75552,2020-06-07,19 day ahead inc death,2020-06-26,39,Ohio,point,,25.552565924607592,75552.0
75576,2020-06-07,19 day ahead inc hosp,2020-06-26,39,Ohio,point,,82.9863109257567,75576.0
75600,2020-06-07,2 day ahead cum death,2020-06-09,39,Ohio,point,,2446.006955686149,75600.0
75624,2020-06-07,2 day ahead inc death,2020-06-09,39,Ohio,point,,29.12749678146369,75624.0
75648,2020-06-07,2 day ahead inc hosp,2020-06-09,39,Ohio,point,,99.17152733592592,75648.0
75672,2020-06-07,2 wk ahead cum death,2020-06-20,39,Ohio,point,,2670.462207050224,75672.0
75696,2020-06-07,2 wk ahead inc death,2020-06-20,39,Ohio,point,,199.96119404516529,75696.0
75720,2020-06-07,20 day ahead cum death,2020-06-27,39,Ohio,point,,2813.339154387639,75720.0
75744,2020-06-07,20 day ahead inc death,2020-06-27,39,Ohio,point,,25.346793833303852,75744.0
75768,2020-06-07,20 day ahead inc hosp,2020-06-27,39,Ohio,point,,82.07814016841441,75768.0
75792,2020-06-07,21 day ahead cum death,2020-06-28,39,Ohio,point,,2831.779096761875,75792.0
75816,2020-06-07,21 day ahead inc death,2020-06-28,39,Ohio,point,,25.14102174199988,75816.0
75840,2020-06-07,21 day ahead inc hosp,2020-06-28,39,Ohio,point,,81.17505308942054,75840.0
75864,2020-06-07,22 day ahead cum death,2020-06-29,39,Ohio,point,,2850.013267044808,75864.0
75888,2020-06-07,22 day ahead inc death,2020-06-29,39,Ohio,point,,24.93524965069614,75888.0
75912,2020-06-07,22 day ahead inc hosp,2020-06-29,39,Ohio,point,,80.27704968877516,75912.0
75936,2020-06-07,23 day ahead cum death,2020-06-30,39,Ohio,point,,2868.041665236437,75936.0
75960,2020-06-07,23 day ahead inc death,2020-06-30,39,Ohio,point,,24.7294775593924,75960.0
75984,2020-06-07,23 day ahead inc hosp,2020-06-30,39,Ohio,point,,79.38412996647456,75984.0
76008,2020-06-07,24 day ahead cum death,2020-07-01,39,Ohio,point,,2885.821569470315,76008.0
76032,2020-06-07,24 day ahead inc death,2020-07-01,39,Ohio,point,,24.480983601642127,76032.0
76056,2020-06-07,24 day ahead inc hosp,2020-07-01,39,Ohio,point,,78.4926391968893,76056.0
76080,2020-06-07,25 day ahead cum death,2020-07-02,39,Ohio,point,,2903.5052068156383,76080.0
76104,2020-06-07,25 day ahead inc death,2020-07-02,39,Ohio,point,,24.38471671308716,76104.0
76128,2020-06-07,25 day ahead inc hosp,2020-07-02,39,Ohio,point,,77.61559994242816,76128.0
76152,2020-06-07,26 day ahead cum death,2020-07-03,39,Ohio,point,,2920.9848454892626,76152.0
76176,2020-06-07,26 day ahead inc death,2020-07-03,39,Ohio,point,,24.18071804138808,76176.0
76200,2020-06-07,26 day ahead inc hosp,2020-07-03,39,Ohio,point,,76.74379607696208,76200.0
76224,2020-06-07,27 day ahead cum death,2020-07-04,39,Ohio,point,,2938.2615514368927,76224.0
76248,2020-06-07,27 day ahead inc death,2020-07-04,39,Ohio,point,,23.97778531539448,76248.0
76272,2020-06-07,27 day ahead inc hosp,2020-07-04,39,Ohio,point,,75.87731878890372,76272.0
76296,2020-06-07,3 day ahead cum death,2020-06-10,39,Ohio,point,,2468.214581784413,76296.0
76320,2020-06-07,3 day ahead inc death,2020-06-10,39,Ohio,point,,28.908705466028188,76320.0
76344,2020-06-07,3 day ahead inc hosp,2020-06-10,39,Ohio,point,,98.18671414779786,76344.0
76368,2020-06-07,3 wk ahead cum death,2020-06-27,39,Ohio,point,,2805.262798413675,76368.0
76392,2020-06-07,3 wk ahead inc death,2020-06-27,39,Ohio,point,,189.76357203960944,76392.0
76416,2020-06-07,4 day ahead cum death,2020-06-11,39,Ohio,point,,2490.2057946577925,76416.0
76440,2020-06-07,4 day ahead inc death,2020-06-11,39,Ohio,point,,28.692292241143235,76440.0
76464,2020-06-07,4 day ahead inc hosp,2020-06-11,39,Ohio,point,,97.20455531149946,76464.0
76488,2020-06-07,4 wk ahead cum death,2020-07-04,39,Ohio,point,,2930.185195462929,76488.0
76512,2020-06-07,4 wk ahead inc death,2020-07-04,39,Ohio,point,,179.88537772541213,76512.0
76536,2020-06-07,5 day ahead cum death,2020-06-12,39,Ohio,point,,2511.980911658755,76536.0
76560,2020-06-07,5 day ahead inc death,2020-06-12,39,Ohio,point,,28.476196368727283,76560.0
76584,2020-06-07,5 day ahead inc hosp,2020-06-12,39,Ohio,point,,96.22597029421831,76584.0
76608,2020-06-07,6 day ahead cum death,2020-06-13,39,Ohio,point,,2533.5403496551808,76608.0
76632,2020-06-07,6 day ahead inc death,2020-06-13,39,Ohio,point,,28.26051736418922,76632.0
76656,2020-06-07,6 day ahead inc hosp,2020-06-13,39,Ohio,point,,95.25109150288245,76656.0
76680,2020-06-07,7 day ahead cum death,2020-06-14,39,Ohio,point,,2554.8847240197038,76680.0
76704,2020-06-07,7 day ahead inc death,2020-06-14,39,Ohio,point,,28.045453732286525,76704.0
76728,2020-06-07,7 day ahead inc hosp,2020-06-14,39,Ohio,point,,94.27979568338469,76728.0
76752,2020-06-07,8 day ahead cum death,2020-06-15,39,Ohio,point,,2576.018799432298,76752.0
76776,2020-06-07,8 day ahead inc death,2020-06-15,39,Ohio,point,,27.83515478035801,76776.0
76800,2020-06-07,8 day ahead inc hosp,2020-06-15,39,Ohio,point,,93.3130160180508,76800.0
76824,2020-06-07,9 day ahead cum death,2020-06-16,39,Ohio,point,,2596.9464890422673,76824.0
76848,2020-06-07,9 day ahead inc death,2020-06-16,39,Ohio,point,,27.628768977733078,76848.0
76872,2020-06-07,9 day ahead inc hosp,2020-06-16,39,Ohio,point,,92.35155108611522,76872.0
76896,2020-06-07,1 day ahead cum death,2020-06-08,40,Oklahoma,point,,361.9423800381172,76896.0
76920,2020-06-07,1 day ahead inc death,2020-06-08,40,Oklahoma,point,,2.079643858702876,76920.0
76944,2020-06-07,1 day ahead inc hosp,2020-06-08,40,Oklahoma,point,,24.92863752037147,76944.0
76968,2020-06-07,1 wk ahead cum death,2020-06-13,40,Oklahoma,point,,385.79256136007825,76968.0
76992,2020-06-07,1 wk ahead inc death,2020-06-13,40,Oklahoma,point,,11.273960844851727,76992.0
77016,2020-06-07,10 day ahead cum death,2020-06-17,40,Oklahoma,point,,410.86801293125984,77016.0
77040,2020-06-07,10 day ahead inc death,2020-06-17,40,Oklahoma,point,,1.762803113313292,77040.0
77064,2020-06-07,10 day ahead inc hosp,2020-06-17,40,Oklahoma,point,,23.505100938867606,77064.0
77088,2020-06-07,11 day ahead cum death,2020-06-18,40,Oklahoma,point,,416.1288848615883,77088.0
77112,2020-06-07,11 day ahead inc death,2020-06-18,40,Oklahoma,point,,1.7282939488000109,77112.0
77136,2020-06-07,11 day ahead inc hosp,2020-06-18,40,Oklahoma,point,,23.347329160159454,77136.0
77160,2020-06-07,12 day ahead cum death,2020-06-19,40,Oklahoma,point,,421.3548297188246,77160.0
77184,2020-06-07,12 day ahead inc death,2020-06-19,40,Oklahoma,point,,1.6933668757079188,77184.0
77208,2020-06-07,12 day ahead inc hosp,2020-06-19,40,Oklahoma,point,,23.18972082636629,77208.0
77232,2020-06-07,13 day ahead cum death,2020-06-20,40,Oklahoma,point,,426.5457032991519,77232.0
77256,2020-06-07,13 day ahead inc death,2020-06-20,40,Oklahoma,point,,1.6582955987987686,77256.0
77280,2020-06-07,13 day ahead inc hosp,2020-06-20,40,Oklahoma,point,,23.032193407792874,77280.0
77304,2020-06-07,14 day ahead cum death,2020-06-21,40,Oklahoma,point,,431.7015056025697,77304.0
77328,2020-06-07,14 day ahead inc death,2020-06-21,40,Oklahoma,point,,1.6232243218895617,77328.0
77352,2020-06-07,14 day ahead inc hosp,2020-06-21,40,Oklahoma,point,,22.874746904438787,77352.0
77376,2020-06-07,15 day ahead cum death,2020-06-22,40,Oklahoma,point,,436.82223662907853,77376.0
77400,2020-06-07,15 day ahead inc death,2020-06-22,40,Oklahoma,point,,1.588153044980241,77400.0
77424,2020-06-07,15 day ahead inc hosp,2020-06-22,40,Oklahoma,point,,22.71738131630355,77424.0
77448,2020-06-07,16 day ahead cum death,2020-06-23,40,Oklahoma,point,,441.9078963786783,77448.0
77472,2020-06-07,16 day ahead inc death,2020-06-23,40,Oklahoma,point,,1.5530817680712614,77472.0
77496,2020-06-07,16 day ahead inc hosp,2020-06-23,40,Oklahoma,point,,22.560096643388533,77496.0
77520,2020-06-07,17 day ahead cum death,2020-06-24,40,Oklahoma,point,,446.95848485136855,77520.0
77544,2020-06-07,17 day ahead inc death,2020-06-24,40,Oklahoma,point,,1.5180104911619408,77544.0
77568,2020-06-07,17 day ahead inc hosp,2020-06-24,40,Oklahoma,point,,22.40289288569284,77568.0
77592,2020-06-07,18 day ahead cum death,2020-06-25,40,Oklahoma,point,,451.97400204714967,77592.0
77616,2020-06-07,18 day ahead inc death,2020-06-25,40,Oklahoma,point,,1.4829392142527338,77616.0
77640,2020-06-07,18 day ahead inc hosp,2020-06-25,40,Oklahoma,point,,22.245770043215998,77640.0
77664,2020-06-07,19 day ahead cum death,2020-06-26,40,Oklahoma,point,,456.9544479660218,77664.0
77688,2020-06-07,19 day ahead inc death,2020-06-26,40,Oklahoma,point,,1.4478679373436405,77688.0
77712,2020-06-07,19 day ahead inc hosp,2020-06-26,40,Oklahoma,point,,22.088728115959388,77712.0
77736,2020-06-07,2 day ahead cum death,2020-06-09,40,Oklahoma,point,,367.5193637058742,77736.0
77760,2020-06-07,2 day ahead inc death,2020-06-09,40,Oklahoma,point,,2.044405686228525,77760.0
77784,2020-06-07,2 day ahead inc hosp,2020-06-09,40,Oklahoma,point,,24.77046830068275,77784.0
77808,2020-06-07,2 wk ahead cum death,2020-06-20,40,Oklahoma,point,,422.8630051139714,77808.0
77832,2020-06-07,2 wk ahead inc death,2020-06-20,40,Oklahoma,point,,9.551843238666553,77832.0
77856,2020-06-07,20 day ahead cum death,2020-06-27,40,Oklahoma,point,,461.8998226079847,77856.0
77880,2020-06-07,20 day ahead inc death,2020-06-27,40,Oklahoma,point,,1.4127966604344335,77880.0
77904,2020-06-07,20 day ahead inc hosp,2020-06-27,40,Oklahoma,point,,21.931767103922084,77904.0
77928,2020-06-07,21 day ahead cum death,2020-06-28,40,Oklahoma,point,,466.81012597303817,77928.0
77952,2020-06-07,21 day ahead inc death,2020-06-28,40,Oklahoma,point,,1.3777253835252266,77952.0
77976,2020-06-07,21 day ahead inc hosp,2020-06-28,40,Oklahoma,point,,21.774887007104105,77976.0
78000,2020-06-07,22 day ahead cum death,2020-06-29,40,Oklahoma,point,,471.6853580611827,78000.0
78024,2020-06-07,22 day ahead inc death,2020-06-29,40,Oklahoma,point,,1.3426541066160196,78024.0
78048,2020-06-07,22 day ahead inc hosp,2020-06-29,40,Oklahoma,point,,21.618087825504972,78048.0
78072,2020-06-07,23 day ahead cum death,2020-06-30,40,Oklahoma,point,,476.5278379225096,78072.0
78096,2020-06-07,23 day ahead inc death,2020-06-30,40,Oklahoma,point,,1.3099018797983133,78096.0
78120,2020-06-07,23 day ahead inc hosp,2020-06-30,40,Oklahoma,point,,21.462188008669727,78120.0
78144,2020-06-07,24 day ahead cum death,2020-07-01,40,Oklahoma,point,,481.335974727475,78144.0
78168,2020-06-07,24 day ahead inc death,2020-07-01,40,Oklahoma,point,,1.2755588234371191,78168.0
78192,2020-06-07,24 day ahead inc hosp,2020-07-01,40,Oklahoma,point,,21.306626113909715,78192.0
78216,2020-06-07,25 day ahead cum death,2020-07-02,40,Oklahoma,point,,486.10945517254686,78216.0
78240,2020-06-07,25 day ahead inc death,2020-07-02,40,Oklahoma,point,,1.2409024635432029,78240.0
78264,2020-06-07,25 day ahead inc hosp,2020-07-02,40,Oklahoma,point,,21.151291568740817,78264.0
78288,2020-06-07,26 day ahead cum death,2020-07-03,40,Oklahoma,point,,490.84827925772436,78288.0
78312,2020-06-07,26 day ahead inc death,2020-07-03,40,Oklahoma,point,,1.2062461036491738,78312.0
78336,2020-06-07,26 day ahead inc hosp,2020-07-03,40,Oklahoma,point,,20.996184373161668,78336.0
78360,2020-06-07,27 day ahead cum death,2020-07-04,40,Oklahoma,point,,495.55244698300805,78360.0
78384,2020-06-07,27 day ahead inc death,2020-07-04,40,Oklahoma,point,,1.1715897437552585,78384.0
78408,2020-06-07,27 day ahead inc hosp,2020-07-04,40,Oklahoma,point,,20.84130452717409,78408.0
78432,2020-06-07,3 day ahead cum death,2020-06-10,40,Oklahoma,point,,373.0611092011567,78432.0
78456,2020-06-07,3 day ahead inc death,2020-06-10,40,Oklahoma,point,,2.0091675137540603,78456.0
78480,2020-06-07,3 day ahead inc hosp,2020-06-10,40,Oklahoma,point,,24.612341426060084,78480.0
78504,2020-06-07,3 wk ahead cum death,2020-06-27,40,Oklahoma,point,,458.2171244228043,78504.0
78528,2020-06-07,3 wk ahead inc death,2020-06-27,40,Oklahoma,point,,7.8355187936062975,78528.0
78552,2020-06-07,4 day ahead cum death,2020-06-11,40,Oklahoma,point,,378.5676538456237,78552.0
78576,2020-06-07,4 day ahead inc death,2020-06-11,40,Oklahoma,point,,1.9739666629385608,78576.0
78600,2020-06-07,4 day ahead inc hosp,2020-06-11,40,Oklahoma,point,,24.454214505226894,78600.0
78624,2020-06-07,4 wk ahead cum death,2020-07-04,40,Oklahoma,point,,491.8697487978277,78624.0
78648,2020-06-07,4 wk ahead inc death,2020-07-04,40,Oklahoma,point,,6.134023859796798,78648.0
78672,2020-06-07,5 day ahead cum death,2020-06-12,40,Oklahoma,point,,384.0390591126608,78672.0
78696,2020-06-07,5 day ahead inc death,2020-06-12,40,Oklahoma,point,,1.9388272855084765,78696.0
78720,2020-06-07,5 day ahead inc hosp,2020-06-12,40,Oklahoma,point,,24.296017714505982,78720.0
78744,2020-06-07,6 day ahead cum death,2020-06-13,40,Oklahoma,point,,389.4752595452585,78744.0
78768,2020-06-07,6 day ahead inc death,2020-06-13,40,Oklahoma,point,,1.9036224510694053,78768.0
78792,2020-06-07,6 day ahead inc hosp,2020-06-13,40,Oklahoma,point,,24.137825402315684,78792.0
78816,2020-06-07,7 day ahead cum death,2020-06-14,40,Oklahoma,point,,394.87625514341727,78816.0
78840,2020-06-07,7 day ahead inc death,2020-06-14,40,Oklahoma,point,,1.8684176166303912,78840.0
78864,2020-06-07,7 day ahead inc hosp,2020-06-14,40,Oklahoma,point,,23.979637568657843,78864.0
78888,2020-06-07,8 day ahead cum death,2020-06-15,40,Oklahoma,point,,400.24204590713714,78888.0
78912,2020-06-07,8 day ahead inc death,2020-06-15,40,Oklahoma,point,,1.833212782191377,78912.0
78936,2020-06-07,8 day ahead inc hosp,2020-06-15,40,Oklahoma,point,,23.821454213529247,78936.0
78960,2020-06-07,9 day ahead cum death,2020-06-16,40,Oklahoma,point,,405.572631836418,78960.0
78984,2020-06-07,9 day ahead inc death,2020-06-16,40,Oklahoma,point,,1.798007947752306,78984.0
79008,2020-06-07,9 day ahead inc hosp,2020-06-16,40,Oklahoma,point,,23.663275336933108,79008.0
79032,2020-06-07,1 day ahead cum death,2020-06-08,41,Oregon,point,,174.2062363459893,79032.0
79056,2020-06-07,1 day ahead inc death,2020-06-08,41,Oregon,point,,1.8454131486270104,79056.0
79080,2020-06-07,1 day ahead inc hosp,2020-06-08,41,Oregon,point,,21.03896767488277,79080.0
79104,2020-06-07,1 wk ahead cum death,2020-06-13,41,Oregon,point,,198.3590921974344,79104.0
79128,2020-06-07,1 wk ahead inc death,2020-06-13,41,Oregon,point,,16.723865752856966,79128.0
79152,2020-06-07,10 day ahead cum death,2020-06-17,41,Oregon,point,,228.6482161994611,79152.0
79176,2020-06-07,10 day ahead inc death,2020-06-17,41,Oregon,point,,5.057381845208844,79176.0
79200,2020-06-07,10 day ahead inc hosp,2020-06-17,41,Oregon,point,,37.59877580201237,79200.0
79224,2020-06-07,11 day ahead cum death,2020-06-18,41,Oregon,point,,237.00220875274243,79224.0
79248,2020-06-07,11 day ahead inc death,2020-06-18,41,Oregon,point,,5.649114313740138,79248.0
79272,2020-06-07,11 day ahead inc hosp,2020-06-18,41,Oregon,point,,40.56007127234715,79272.0
79296,2020-06-07,12 day ahead cum death,2020-06-19,41,Oregon,point,,246.0009617399897,79296.0
79320,2020-06-07,12 day ahead inc death,2020-06-19,41,Oregon,point,,6.29387474770629,79320.0
79344,2020-06-07,12 day ahead inc hosp,2020-06-19,41,Oregon,point,,43.790456414704295,79344.0
79368,2020-06-07,13 day ahead cum death,2020-06-20,41,Oregon,point,,255.70498481722237,79368.0
79392,2020-06-07,13 day ahead inc death,2020-06-20,41,Oregon,point,,6.9991448376914525,79392.0
79416,2020-06-07,13 day ahead inc hosp,2020-06-20,41,Oregon,point,,47.307497322199204,79416.0
79440,2020-06-07,14 day ahead cum death,2020-06-21,41,Oregon,point,,266.1839042681478,79440.0
79464,2020-06-07,14 day ahead inc death,2020-06-21,41,Oregon,point,,7.7740412113843105,79464.0
79488,2020-06-07,14 day ahead inc hosp,2020-06-21,41,Oregon,point,,51.131443410599324,79488.0
79512,2020-06-07,15 day ahead cum death,2020-06-22,41,Oregon,point,,277.5053711817659,79512.0
79536,2020-06-07,15 day ahead inc death,2020-06-22,41,Oregon,point,,8.616588674076974,79536.0
79560,2020-06-07,15 day ahead inc hosp,2020-06-22,41,Oregon,point,,55.2819475743986,79560.0
79584,2020-06-07,16 day ahead cum death,2020-06-23,41,Oregon,point,,289.73169273189234,79584.0
79608,2020-06-07,16 day ahead inc death,2020-06-23,41,Oregon,point,,9.52144331058519,79608.0
79632,2020-06-07,16 day ahead inc hosp,2020-06-23,41,Oregon,point,,59.77718674486096,79632.0
79656,2020-06-07,17 day ahead cum death,2020-06-24,41,Oregon,point,,302.9343226071368,79656.0
79680,2020-06-07,17 day ahead inc death,2020-06-24,41,Oregon,point,,10.497751635703358,79680.0
79704,2020-06-07,17 day ahead inc hosp,2020-06-24,41,Oregon,point,,64.63898808216982,79704.0
79728,2020-06-07,18 day ahead cum death,2020-06-25,41,Oregon,point,,317.20011628556006,79728.0
79752,2020-06-07,18 day ahead inc death,2020-06-25,41,Oregon,point,,11.560915438882141,79752.0
79776,2020-06-07,18 day ahead inc hosp,2020-06-25,41,Oregon,point,,69.89137441365574,79776.0
79800,2020-06-07,19 day ahead cum death,2020-06-26,41,Oregon,point,,332.6193938814772,79800.0
79824,2020-06-07,19 day ahead inc death,2020-06-26,41,Oregon,point,,12.714399356376012,79824.0
79848,2020-06-07,19 day ahead inc hosp,2020-06-26,41,Oregon,point,,75.5602157193375,79848.0
79872,2020-06-07,2 day ahead cum death,2020-06-09,41,Oregon,point,,178.95286553960662,79872.0
79896,2020-06-07,2 day ahead inc death,2020-06-09,41,Oregon,point,,2.041750954076172,79896.0
79920,2020-06-07,2 day ahead inc hosp,2020-06-09,41,Oregon,point,,22.091242616435014,79920.0
79944,2020-06-07,2 wk ahead cum death,2020-06-20,41,Oregon,point,,253.4399541774123,79944.0
79968,2020-06-07,2 wk ahead inc death,2020-06-20,41,Oregon,point,,36.445635535400356,79968.0
79992,2020-06-07,20 day ahead cum death,2020-06-27,41,Oregon,point,,349.2773530257676,79992.0
80016,2020-06-07,20 day ahead inc death,2020-06-27,41,Oregon,point,,13.953080904749287,80016.0
80040,2020-06-07,20 day ahead inc hosp,2020-06-27,41,Oregon,point,,81.6729784242948,80040.0
80064,2020-06-07,21 day ahead cum death,2020-06-28,41,Oregon,point,,367.26921205598745,80064.0
80088,2020-06-07,21 day ahead inc death,2020-06-28,41,Oregon,point,,15.286980790678728,80088.0
80112,2020-06-07,21 day ahead inc hosp,2020-06-28,41,Oregon,point,,88.25916751586145,80112.0
80136,2020-06-07,22 day ahead cum death,2020-06-29,41,Oregon,point,,386.7030440732575,80136.0
80160,2020-06-07,22 day ahead inc death,2020-06-29,41,Oregon,point,,16.728953777728837,80160.0
80184,2020-06-07,22 day ahead inc hosp,2020-06-29,41,Oregon,point,,95.34553229608764,80184.0
80208,2020-06-07,23 day ahead cum death,2020-06-30,41,Oregon,point,,407.6928284067503,80208.0
80232,2020-06-07,23 day ahead inc death,2020-06-30,41,Oregon,point,,18.28490609395168,80232.0
80256,2020-06-07,23 day ahead inc hosp,2020-06-30,41,Oregon,point,,102.96018080956357,80256.0
80280,2020-06-07,24 day ahead cum death,2020-07-01,41,Oregon,point,,430.3495937051477,80280.0
80304,2020-06-07,24 day ahead inc death,2020-07-01,41,Oregon,point,,19.951887058856173,80304.0
80328,2020-06-07,24 day ahead inc hosp,2020-07-01,41,Oregon,point,,111.13782427383468,80328.0
80352,2020-06-07,25 day ahead cum death,2020-07-02,41,Oregon,point,,454.7940822219648,80352.0
80376,2020-06-07,25 day ahead inc death,2020-07-02,41,Oregon,point,,21.73961027727601,80376.0
80400,2020-06-07,25 day ahead inc hosp,2020-07-02,41,Oregon,point,,119.9122781916385,80400.0
80424,2020-06-07,26 day ahead cum death,2020-07-03,41,Oregon,point,,483.13963768501344,80424.0
80448,2020-06-07,26 day ahead inc death,2020-07-03,41,Oregon,point,,25.64067722350784,80448.0
80472,2020-06-07,26 day ahead inc hosp,2020-07-03,41,Oregon,point,,129.53189179411902,80472.0
80496,2020-06-07,27 day ahead cum death,2020-07-04,41,Oregon,point,,519.7686756791829,80496.0
80520,2020-06-07,27 day ahead inc death,2020-07-04,41,Oregon,point,,33.924159754628356,80520.0
80544,2020-06-07,27 day ahead inc hosp,2020-07-04,41,Oregon,point,,140.41190962957126,80544.0
80568,2020-06-07,3 day ahead cum death,2020-06-10,41,Oregon,point,,183.92821056126184,80568.0
80592,2020-06-07,3 day ahead inc death,2020-06-10,41,Oregon,point,,2.270466782114106,80592.0
80616,2020-06-07,3 day ahead inc hosp,2020-06-10,41,Oregon,point,,23.324186797864066,80616.0
80640,2020-06-07,3 wk ahead cum death,2020-06-27,41,Oregon,point,,347.01232238595765,80640.0
80664,2020-06-07,3 wk ahead inc death,2020-06-27,41,Oregon,point,,74.93714176396776,80664.0
80688,2020-06-07,4 day ahead cum death,2020-06-11,41,Oregon,point,,189.17013269103347,80688.0
80712,2020-06-07,4 day ahead inc death,2020-06-11,41,Oregon,point,,2.537043890230499,80712.0
80736,2020-06-07,4 day ahead inc hosp,2020-06-11,41,Oregon,point,,24.74373581153305,80736.0
80760,2020-06-07,4 wk ahead cum death,2020-07-04,41,Oregon,point,,517.5036450393732,80760.0
80784,2020-06-07,4 wk ahead inc death,2020-07-04,41,Oregon,point,,151.85609620883815,80784.0
80808,2020-06-07,5 day ahead cum death,2020-06-12,41,Oregon,point,,194.72140008805764,80808.0
80832,2020-06-07,5 day ahead inc death,2020-06-12,41,Oregon,point,,2.846389157483024,80832.0
80856,2020-06-07,5 day ahead inc hosp,2020-06-12,41,Oregon,point,,26.3563166535173,80856.0
80880,2020-06-07,6 day ahead cum death,2020-06-13,41,Oregon,point,,200.6241228372445,80880.0
80904,2020-06-07,6 day ahead inc death,2020-06-13,41,Oregon,point,,3.197844509645784,80904.0
80928,2020-06-07,6 day ahead inc hosp,2020-06-13,41,Oregon,point,,28.168613429187644,80928.0
80952,2020-06-07,7 day ahead cum death,2020-06-14,41,Oregon,point,,206.9220122848089,80952.0
80976,2020-06-07,7 day ahead inc death,2020-06-14,41,Oregon,point,,3.593011208023193,80976.0
