value,target,target_end_date,type,quantile,forecast_date,location
6427.479919433594,1 wk ahead inc case,2020-11-28,point,,2020-11-18,36047
12711.836547851562,2 wk ahead inc case,2020-12-05,point,,2020-11-18,36047
526.5454368591309,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17077
952.9530334472656,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17077
4041.520263671875,1 wk ahead inc case,2020-11-28,point,,2020-11-18,24005
7446.147888183594,2 wk ahead inc case,2020-12-05,point,,2020-11-18,24005
13.037033319473279,1 wk ahead inc case,2020-11-28,point,,2020-11-18,15007
24.43752682209015,2 wk ahead inc case,2020-12-05,point,,2020-11-18,15007
139.16332435607922,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51035
257.2898874282837,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51035
93.83182144165062,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13229
178.49602508544922,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13229
137.31798648834229,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31145
246.61465549468997,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31145
423.5685043334961,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18023
767.3848533630371,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18023
189.7070541381836,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18123
342.89188194274897,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18123
575.8233032226557,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17177
1048.031772613525,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17177
551.3135871887212,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26087
975.3140678405763,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26087
150.07032775878906,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17159
264.8507394790649,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17159
25.39328408241272,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13309
50.19228982925415,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13309
339.97090911865257,1 wk ahead inc case,2020-11-28,point,,2020-11-18,33017
605.578437805176,2 wk ahead inc case,2020-12-05,point,,2020-11-18,33017
34.21229147911072,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48225
73.51880002021791,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48225
3420.592498779297,1 wk ahead inc case,2020-11-28,point,,2020-11-18,25027
6244.738189697266,2 wk ahead inc case,2020-12-05,point,,2020-11-18,25027
242.0413436889653,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13277
471.1264324188232,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13277
412.8617782592773,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31047
770.4575386047368,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31047
6819.4707641601635,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17097
12436.079895019531,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17097
18.225729465484637,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40025
31.55500686168671,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40025
334.1357803344729,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19145
586.7756805419923,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19145
53.1393985748291,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40127
95.89930248260498,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40127
274.736421585083,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17015
487.80856895446783,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17015
287.67582321166987,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20009
499.05297088623047,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20009
70.00377702713014,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13131
143.906919002533,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13131
309.462545394897,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47123
577.1966342926024,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47123
1055.247627258299,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51041
2023.5086364746094,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51041
590.8463401794434,1 wk ahead inc case,2020-11-28,point,,2020-11-18,2090
1095.644359588623,2 wk ahead inc case,2020-12-05,point,,2020-11-18,2090
13.938788175582886,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48175
28.232358336448673,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48175
59.91846895217896,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31167
105.21321439743042,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31167
308.78667068481445,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55047
566.9224586486816,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55047
619.0561141967769,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18113
1106.7725067138672,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18113
78.37306928634644,1 wk ahead inc case,2020-11-28,point,,2020-11-18,28023
150.69855260849,2 wk ahead inc case,2020-12-05,point,,2020-11-18,28023
269.858512878418,1 wk ahead inc case,2020-11-28,point,,2020-11-18,28099
517.0350608825684,2 wk ahead inc case,2020-12-05,point,,2020-11-18,28099
157.8418006896973,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39073
278.1866874694824,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39073
259.59980201721197,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39161
455.8844394683838,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39161
52.77954292297363,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5137
100.06843996047962,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5137
2631.5113220214844,1 wk ahead inc case,2020-11-28,point,,2020-11-18,36055
4749.820068359375,2 wk ahead inc case,2020-12-05,point,,2020-11-18,36055
25.96094226837161,1 wk ahead inc case,2020-11-28,point,,2020-11-18,16037
46.95753526687622,2 wk ahead inc case,2020-12-05,point,,2020-11-18,16037
77.08385181427002,1 wk ahead inc case,2020-11-28,point,,2020-11-18,41033
137.66806030273438,2 wk ahead inc case,2020-12-05,point,,2020-11-18,41033
26.290329217910823,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13183
50.4990336894989,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13183
108.30125999450672,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31173
195.60379791259774,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31173
51.25745820999146,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48411
90.32337188720705,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48411
17.633192539215084,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51007
32.34559774398804,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51007
1897.0709838867188,1 wk ahead inc case,2020-11-28,point,,2020-11-18,4027
3622.701538085934,2 wk ahead inc case,2020-12-05,point,,2020-11-18,4027
243.53377723693848,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48231
472.5357723236084,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48231
291.1383876800531,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29147
537.4432334899911,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29147
179.5271701812744,1 wk ahead inc case,2020-11-28,point,,2020-11-18,46019
323.75332260131836,2 wk ahead inc case,2020-12-05,point,,2020-11-18,46019
2143.4148864746094,1 wk ahead inc case,2020-11-28,point,,2020-11-18,6099
4107.947204589844,2 wk ahead inc case,2020-12-05,point,,2020-11-18,6099
82.24478721618651,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29075
147.36275291442868,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29075
2.6313594430685083,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51091
4.7551054358482405,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51091
177.4445686340332,1 wk ahead inc case,2020-11-28,point,,2020-11-18,16047
330.3170375823974,2 wk ahead inc case,2020-12-05,point,,2020-11-18,16047
372.071138381958,1 wk ahead inc case,2020-11-28,point,,2020-11-18,28035
713.1578426361075,2 wk ahead inc case,2020-12-05,point,,2020-11-18,28035
1052.8730964660642,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48491
2054.139144897461,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48491
40.89156842231751,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51101
75.62836074829102,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51101
462.89546585083013,1 wk ahead inc case,2020-11-28,point,,2020-11-18,56033
818.7527770996089,2 wk ahead inc case,2020-12-05,point,,2020-11-18,56033
22.323055863380432,1 wk ahead inc case,2020-11-28,point,,2020-11-18,2290
40.764335274696386,2 wk ahead inc case,2020-12-05,point,,2020-11-18,2290
487.84040451049805,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39159
866.0233726501465,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39159
12.573741912841824,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48385
24.021605491638184,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48385
12545.6708984375,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55079
23081.185180664062,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55079
193.622003555298,1 wk ahead inc case,2020-11-28,point,,2020-11-18,46121
350.0942821502685,2 wk ahead inc case,2020-12-05,point,,2020-11-18,46121
228.1442584991455,1 wk ahead inc case,2020-11-28,point,,2020-11-18,16075
417.8594398498533,2 wk ahead inc case,2020-12-05,point,,2020-11-18,16075
212.89412879943848,1 wk ahead inc case,2020-11-28,point,,2020-11-18,21073
389.9596481323242,2 wk ahead inc case,2020-12-05,point,,2020-11-18,21073
189.0596876144409,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37165
370.2077989578247,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37165
99.66108894348145,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20191
170.33662271499622,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20191
667.1001625061035,1 wk ahead inc case,2020-11-28,point,,2020-11-18,46035
1186.212177276611,2 wk ahead inc case,2020-12-05,point,,2020-11-18,46035
6015.715270996094,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18089
10911.147399902344,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18089
67.18439769744879,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26131
121.97918796539308,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26131
316.6880683898931,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40089
587.2715721130371,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40089
893.7259063720703,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1055
1637.9551544189453,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1055
611.8649711608891,1 wk ahead inc case,2020-11-28,point,,2020-11-18,21037
1099.7772026062014,2 wk ahead inc case,2020-12-05,point,,2020-11-18,21037
67.71392250061038,1 wk ahead inc case,2020-11-28,point,,2020-11-18,23009
117.3570647239685,2 wk ahead inc case,2020-12-05,point,,2020-11-18,23009
319.734561920166,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26123
573.0437164306642,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26123
1180.2221221923828,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39089
2112.535858154297,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39089
61.41013288497925,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40141
108.140392780304,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40141
95.91927814483644,1 wk ahead inc case,2020-11-28,point,,2020-11-18,22065
176.48328208923363,2 wk ahead inc case,2020-12-05,point,,2020-11-18,22065
499.10250091552734,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54061
913.4107475280763,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54061
59.71385049819946,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29085
111.46847820281981,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29085
230.8882884979248,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37153
435.1562633514404,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37153
1988.0679626464844,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5143
3767.1751861572297,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5143
18.740175604820248,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48407
37.84361469745636,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48407
3595.518768310561,1 wk ahead inc case,2020-11-28,point,,2020-11-18,24033
6838.422607421882,2 wk ahead inc case,2020-12-05,point,,2020-11-18,24033
50.21261048316956,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48369
105.34148240089428,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48369
55.61290502548218,1 wk ahead inc case,2020-11-28,point,,2020-11-18,16077
105.23406600952148,2 wk ahead inc case,2020-12-05,point,,2020-11-18,16077
1135.7983283996582,1 wk ahead inc case,2020-11-28,point,,2020-11-18,22019
2020.828666687012,2 wk ahead inc case,2020-12-05,point,,2020-11-18,22019
472.9565391540532,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47145
854.0368766784668,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47145
0.5647626705467701,1 wk ahead inc case,2020-11-28,point,,2020-11-18,2164
1.0641907639801502,2 wk ahead inc case,2020-12-05,point,,2020-11-18,2164
968.6457443237286,1 wk ahead inc case,2020-11-28,point,,2020-11-18,28049
1849.0987091064435,2 wk ahead inc case,2020-12-05,point,,2020-11-18,28049
581.543514251709,1 wk ahead inc case,2020-11-28,point,,2020-11-18,8043
1022.0617485046392,2 wk ahead inc case,2020-12-05,point,,2020-11-18,8043
311.85145187377947,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40015
564.3260765075684,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40015
349.4115982055664,1 wk ahead inc case,2020-11-28,point,,2020-11-18,53007
654.014123916626,2 wk ahead inc case,2020-12-05,point,,2020-11-18,53007
336.74134445190447,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18137
596.0027656555177,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18137
151.3916854858397,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18111
268.17342853546137,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18111
109.63795375823976,1 wk ahead inc case,2020-11-28,point,,2020-11-18,38031
194.60128784179688,2 wk ahead inc case,2020-12-05,point,,2020-11-18,38031
586.0038070678711,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39129
1098.7394180297854,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39129
1754.7043914794922,1 wk ahead inc case,2020-11-28,point,,2020-11-18,42079
3149.3175354003906,2 wk ahead inc case,2020-12-05,point,,2020-11-18,42079
265.7986106872561,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39081
468.6409187316895,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39081
160.6225118637085,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48221
300.69457530975336,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48221
0.8574696928262728,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48261
1.6993157193064672,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48261
71.29280567169191,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51053
138.46116733551023,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51053
311.5947809219361,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20103
573.3542413711548,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20103
150.71749877929688,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29123
270.75821495056164,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29123
164.40192413330078,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5113
288.1005697250366,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5113
51.75403165817261,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39067
91.28679943084721,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39067
1325.5298614501953,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19169
2384.213897705078,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19169
113.81499481201159,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48279
207.7968034744265,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48279
27.49883198738098,1 wk ahead inc case,2020-11-28,point,,2020-11-18,16071
49.11713171005252,2 wk ahead inc case,2020-12-05,point,,2020-11-18,16071
19.75697636604309,1 wk ahead inc case,2020-11-28,point,,2020-11-18,30033
33.13682329654693,2 wk ahead inc case,2020-12-05,point,,2020-11-18,30033
41.92633652687067,1 wk ahead inc case,2020-11-28,point,,2020-11-18,32013
78.99551320075989,2 wk ahead inc case,2020-12-05,point,,2020-11-18,32013
118.50767230987549,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37055
211.02774715423573,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37055
4.211012512445451,1 wk ahead inc case,2020-11-28,point,,2020-11-18,38087
7.487377047538762,2 wk ahead inc case,2020-12-05,point,,2020-11-18,38087
154.46292877197266,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51149
296.5893001556396,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51149
397.0711898803711,1 wk ahead inc case,2020-11-28,point,,2020-11-18,21199
702.7931022644048,2 wk ahead inc case,2020-12-05,point,,2020-11-18,21199
345.09643173217705,1 wk ahead inc case,2020-11-28,point,,2020-11-18,42051
614.683219909668,2 wk ahead inc case,2020-12-05,point,,2020-11-18,42051
24.517364144325253,1 wk ahead inc case,2020-11-28,point,,2020-11-18,45005
48.26699197292328,2 wk ahead inc case,2020-12-05,point,,2020-11-18,45005
4173.4013366699155,1 wk ahead inc case,2020-11-28,point,,2020-11-18,6067
7606.6470947265625,2 wk ahead inc case,2020-12-05,point,,2020-11-18,6067
23.53065586090088,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51021
40.80372643470759,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51021
162.99357318878108,1 wk ahead inc case,2020-11-28,point,,2020-11-18,22095
319.6858377456665,2 wk ahead inc case,2020-12-05,point,,2020-11-18,22095
32.71783256530759,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48435
56.258442878723145,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48435
5758.506988525391,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47037
10773.42465209961,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47037
188.03549766540482,1 wk ahead inc case,2020-11-28,point,,2020-11-18,22101
368.1171722412109,2 wk ahead inc case,2020-12-05,point,,2020-11-18,22101
128.53032302856442,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1013
246.9707765579226,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1013
6.328965544700626,1 wk ahead inc case,2020-11-28,point,,2020-11-18,8111
10.923478066921234,2 wk ahead inc case,2020-12-05,point,,2020-11-18,8111
351.7716217041016,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54069
617.3246154785156,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54069
398.54482650756836,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26155
709.3446769714355,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26155
101.79776287078863,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31045
183.55750846862784,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31045
302.09067153930664,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13047
561.2939643859868,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13047
271.42955589294456,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29105
509.974588394165,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29105
173.50442123413086,1 wk ahead inc case,2020-11-28,point,,2020-11-18,46125
318.8605375289917,2 wk ahead inc case,2020-12-05,point,,2020-11-18,46125
168.50476169586182,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48285
313.02491760253906,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48285
280.1371116638186,1 wk ahead inc case,2020-11-28,point,,2020-11-18,38077
497.98761940002436,2 wk ahead inc case,2020-12-05,point,,2020-11-18,38077
223.13850593566892,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18149
402.8152751922608,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18149
676.4361991882323,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13045
1273.0137367248535,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13045
247.79974174499532,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55077
455.5722713470459,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55077
48.90155410766602,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40053
85.80201435089107,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40053
161.63497161865254,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47115
301.27681159973145,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47115
593.8738288879396,1 wk ahead inc case,2020-11-28,point,,2020-11-18,4015
1129.8869247436526,2 wk ahead inc case,2020-12-05,point,,2020-11-18,4015
28.36622405052185,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31071
49.697816371917725,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31071
4.767345517873763,1 wk ahead inc case,2020-11-28,point,,2020-11-18,2013
8.615583866834639,2 wk ahead inc case,2020-12-05,point,,2020-11-18,2013
380.0849456787109,1 wk ahead inc case,2020-11-28,point,,2020-11-18,21125
695.4024848937987,2 wk ahead inc case,2020-12-05,point,,2020-11-18,21125
139.8971815109253,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27117
247.14864826202395,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27117
14.65624296665193,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20019
25.658316135406512,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20019
152.99773788452126,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48071
304.57375717163086,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48071
29.40151453018194,1 wk ahead inc case,2020-11-28,point,,2020-11-18,6015
55.77689576148987,2 wk ahead inc case,2020-12-05,point,,2020-11-18,6015
83.39346885681151,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19195
147.8239665031433,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19195
418.8319625854492,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47063
788.0070343017578,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47063
53.89326810836792,1 wk ahead inc case,2020-11-28,point,,2020-11-18,46025
98.37725353240972,2 wk ahead inc case,2020-12-05,point,,2020-11-18,46025
297.91491317749023,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51660
602.6810493469237,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51660
24.98217391967773,1 wk ahead inc case,2020-11-28,point,,2020-11-18,38047
46.25123500823966,2 wk ahead inc case,2020-12-05,point,,2020-11-18,38047
967.8152465820312,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48041
1834.043281555176,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48041
155.43481159210194,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26063
274.60292625427246,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26063
63.0798454284668,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20195
108.6755499839782,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20195
414.3320693969731,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51179
774.6815071105957,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51179
85.2044610977173,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5087
160.3330564498901,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5087
158.1282825469971,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19121
283.89277076721186,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19121
0.9127479046583192,1 wk ahead inc case,2020-11-28,point,,2020-11-18,8033
1.5635019317269323,2 wk ahead inc case,2020-12-05,point,,2020-11-18,8033
74.45715808868414,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26019
132.32310914993286,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26019
459.2670402526851,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55057
814.4477157592769,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55057
37.93927788734439,1 wk ahead inc case,2020-11-28,point,,2020-11-18,38043
67.97331118583682,2 wk ahead inc case,2020-12-05,point,,2020-11-18,38043
33.157546997070305,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51043
57.9692325592041,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51043
186.4889030456544,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17017
329.03469657897966,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17017
403.65401458740257,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27147
702.8345375061035,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27147
221.1367416381836,1 wk ahead inc case,2020-11-28,point,,2020-11-18,46079
396.3269634246824,2 wk ahead inc case,2020-12-05,point,,2020-11-18,46079
338.97368431091314,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18073
605.8986759185791,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18073
1318.3211517333984,1 wk ahead inc case,2020-11-28,point,,2020-11-18,53011
2282.330772399903,2 wk ahead inc case,2020-12-05,point,,2020-11-18,53011
174.82956409454346,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5075
332.9713144302368,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5075
718.5206527709961,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18099
1279.1913223266604,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18099
603.5599136352539,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27169
1079.7763061523438,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27169
253.5152645111084,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26047
445.3662109375,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26047
15.638495206832873,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31149
28.29977226257324,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31149
46.11768579483021,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13043
94.24675846099855,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13043
1.697540670633316,1 wk ahead inc case,2020-11-28,point,,2020-11-18,2230
3.2221134752035137,2 wk ahead inc case,2020-12-05,point,,2020-11-18,2230
106.43299293518088,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5077
213.9312210083008,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5077
286.47936630249023,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47143
513.7914047241211,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47143
62.15156984329224,1 wk ahead inc case,2020-11-28,point,,2020-11-18,45049
116.75172376632679,2 wk ahead inc case,2020-12-05,point,,2020-11-18,45049
322.3175067901612,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13013
623.9769039154053,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13013
141.17978858947754,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5135
254.60216903686523,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5135
271.93466567993164,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19123
496.8259716033936,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19123
6.67255836725235,1 wk ahead inc case,2020-11-28,point,,2020-11-18,30037
