forecast_date,target,location,target_end_date,type,quantile,value
2020-09-27,4 wk ahead inc death,32,2020-10-24,point,,81.0971339804635
2020-09-27,4 wk ahead inc death,19,2020-10-24,point,,50.8130134998964
2020-09-27,4 wk ahead inc death,55,2020-10-24,point,,25.3925516778362
2020-09-27,4 wk ahead inc death,05,2020-10-24,point,,204.139599212309
2020-09-27,1 wk ahead cum death,US,2020-10-03,point,,209721.63008762104
2020-09-27,1 wk ahead cum death,36,2020-10-03,point,,33156.4720738339
2020-09-27,1 wk ahead cum death,34,2020-10-03,point,,16133.428119799999
2020-09-27,1 wk ahead cum death,48,2020-10-03,point,,16551.8988972511
2020-09-27,1 wk ahead cum death,06,2020-10-03,point,,16232.6113287936
2020-09-27,1 wk ahead cum death,12,2020-10-03,point,,14712.3013424208
2020-09-27,1 wk ahead cum death,25,2020-10-03,point,,9479.24848079696
2020-09-27,1 wk ahead cum death,17,2020-10-03,point,,8968.09640943513
2020-09-27,1 wk ahead cum death,42,2020-10-03,point,,8191.87156297692
2020-09-27,1 wk ahead cum death,26,2020-10-03,point,,7012.8254938375
2020-09-27,1 wk ahead cum death,13,2020-10-03,point,,7160.35149367673
2020-09-27,1 wk ahead cum death,04,2020-10-03,point,,5766.219397429821
2020-09-27,1 wk ahead cum death,22,2020-10-03,point,,5542.85134141653
2020-09-27,1 wk ahead cum death,39,2020-10-03,point,,4908.85522654822
2020-09-27,1 wk ahead cum death,09,2020-10-03,point,,4511.04836952051
2020-09-27,1 wk ahead cum death,24,2020-10-03,point,,3958.73396386177
2020-09-27,1 wk ahead cum death,18,2020-10-03,point,,3637.38709938754
2020-09-27,1 wk ahead cum death,37,2020-10-03,point,,3600.0367056765504
2020-09-27,1 wk ahead cum death,45,2020-10-03,point,,3485.99548586813
2020-09-27,1 wk ahead cum death,51,2020-10-03,point,,3337.05385820688
2020-09-27,1 wk ahead cum death,28,2020-10-03,point,,3011.4946666295195
2020-09-27,1 wk ahead cum death,01,2020-10-03,point,,2593.3970570339998
2020-09-27,1 wk ahead cum death,47,2020-10-03,point,,2536.31401068463
2020-09-27,1 wk ahead cum death,53,2020-10-03,point,,2140.23280851435
2020-09-27,1 wk ahead cum death,27,2020-10-03,point,,2108.8584961091397
2020-09-27,1 wk ahead cum death,08,2020-10-03,point,,2064.5376697185
2020-09-27,1 wk ahead cum death,29,2020-10-03,point,,1997.0072385155304
2020-09-27,1 wk ahead cum death,32,2020-10-03,point,,1653.2223917324302
2020-09-27,1 wk ahead cum death,19,2020-10-03,point,,1361.8611575561501
2020-09-27,1 wk ahead cum death,55,2020-10-03,point,,1311.1803611472901
2020-09-27,1 wk ahead cum death,05,2020-10-03,point,,1460.6828806931198
2020-09-27,2 wk ahead cum death,US,2020-10-10,point,,214981.900497128
2020-09-27,2 wk ahead cum death,36,2020-10-10,point,,33182.6982960088
2020-09-27,2 wk ahead cum death,34,2020-10-10,point,,16161.0085012817
2020-09-27,2 wk ahead cum death,48,2020-10-10,point,,17427.9882926
2020-09-27,2 wk ahead cum death,06,2020-10-10,point,,16895.0225705147
2020-09-27,2 wk ahead cum death,12,2020-10-10,point,,15424.7825450085
2020-09-27,2 wk ahead cum death,25,2020-10-10,point,,9562.43080214027
2020-09-27,2 wk ahead cum death,17,2020-10-10,point,,9095.378945955721
2020-09-27,2 wk ahead cum death,42,2020-10-10,point,,8295.98675598299
2020-09-27,2 wk ahead cum death,26,2020-10-10,point,,7055.495590269191
2020-09-27,2 wk ahead cum death,13,2020-10-10,point,,7402.968851248671
2020-09-27,2 wk ahead cum death,04,2020-10-10,point,,5920.9078397264
2020-09-27,2 wk ahead cum death,22,2020-10-10,point,,5630.913212966661
2020-09-27,2 wk ahead cum death,39,2020-10-10,point,,5074.52267023142
2020-09-27,2 wk ahead cum death,09,2020-10-10,point,,4520.58997144714
2020-09-27,2 wk ahead cum death,24,2020-10-10,point,,3989.30860701802
2020-09-27,2 wk ahead cum death,18,2020-10-10,point,,3694.79338172823
2020-09-27,2 wk ahead cum death,37,2020-10-10,point,,3757.1965113135298
2020-09-27,2 wk ahead cum death,45,2020-10-10,point,,3655.00128457725
2020-09-27,2 wk ahead cum death,51,2020-10-10,point,,3530.13302735914
2020-09-27,2 wk ahead cum death,28,2020-10-10,point,,3113.99595557333
2020-09-27,2 wk ahead cum death,01,2020-10-10,point,,2689.27811028228
2020-09-27,2 wk ahead cum death,47,2020-10-10,point,,2703.26360532033
2020-09-27,2 wk ahead cum death,53,2020-10-10,point,,2180.23690118788
2020-09-27,2 wk ahead cum death,27,2020-10-10,point,,2162.33044101843
2020-09-27,2 wk ahead cum death,08,2020-10-10,point,,2088.88082552334
2020-09-27,2 wk ahead cum death,29,2020-10-10,point,,2061.606671987
2020-09-27,2 wk ahead cum death,32,2020-10-10,point,,1727.5949757932901
2020-09-27,2 wk ahead cum death,19,2020-10-10,point,,1411.0652461666
2020-09-27,2 wk ahead cum death,55,2020-10-10,point,,1339.69493797788
2020-09-27,2 wk ahead cum death,05,2020-10-10,point,,1645.38081940392
2020-09-27,3 wk ahead cum death,US,2020-10-17,point,,220276.946196649
2020-09-27,3 wk ahead cum death,36,2020-10-17,point,,33204.553059479396
2020-09-27,3 wk ahead cum death,34,2020-10-17,point,,16186.007661521598
2020-09-27,3 wk ahead cum death,48,2020-10-17,point,,18336.419622242098
2020-09-27,3 wk ahead cum death,06,2020-10-17,point,,17570.4859340824
2020-09-27,3 wk ahead cum death,12,2020-10-17,point,,16160.1562620299
2020-09-27,3 wk ahead cum death,25,2020-10-17,point,,9639.95927682437
2020-09-27,3 wk ahead cum death,17,2020-10-17,point,,9213.59065928728
2020-09-27,3 wk ahead cum death,42,2020-10-17,point,,8395.553374834499
2020-09-27,3 wk ahead cum death,26,2020-10-17,point,,7094.37904840864
2020-09-27,3 wk ahead cum death,13,2020-10-17,point,,7641.90867384391
2020-09-27,3 wk ahead cum death,04,2020-10-17,point,,6086.82528638462
2020-09-27,3 wk ahead cum death,22,2020-10-17,point,,5709.36326847209
2020-09-27,3 wk ahead cum death,39,2020-10-17,point,,5236.24485504757
2020-09-27,3 wk ahead cum death,09,2020-10-17,point,,4529.650363497871
2020-09-27,3 wk ahead cum death,24,2020-10-17,point,,4017.0198124951507
2020-09-27,3 wk ahead cum death,18,2020-10-17,point,,3749.36598557248
2020-09-27,3 wk ahead cum death,37,2020-10-17,point,,3911.531133508111
2020-09-27,3 wk ahead cum death,45,2020-10-17,point,,3830.23902104081
2020-09-27,3 wk ahead cum death,51,2020-10-17,point,,3721.25749884223
2020-09-27,3 wk ahead cum death,28,2020-10-17,point,,3218.54393396382
2020-09-27,3 wk ahead cum death,01,2020-10-17,point,,2788.774530050441
2020-09-27,3 wk ahead cum death,47,2020-10-17,point,,2874.9811732090197
2020-09-27,3 wk ahead cum death,53,2020-10-17,point,,2220.0135782265
2020-09-27,3 wk ahead cum death,27,2020-10-17,point,,2215.9096019373897
2020-09-27,3 wk ahead cum death,08,2020-10-17,point,,2113.03100935649
2020-09-27,3 wk ahead cum death,29,2020-10-17,point,,2122.96906363716
2020-09-27,3 wk ahead cum death,32,2020-10-17,point,,1805.2570863367002
2020-09-27,3 wk ahead cum death,19,2020-10-17,point,,1461.1170937675302
2020-09-27,3 wk ahead cum death,55,2020-10-17,point,,1366.60326133223
2020-09-27,3 wk ahead cum death,05,2020-10-17,point,,1839.5564182410697
2020-09-27,4 wk ahead cum death,US,2020-10-24,point,,225615.50217145198
2020-09-27,4 wk ahead cum death,36,2020-10-24,point,,33222.7650109822
2020-09-27,4 wk ahead cum death,34,2020-10-24,point,,16208.6671745205
2020-09-27,4 wk ahead cum death,48,2020-10-24,point,,19278.3868290778
2020-09-27,4 wk ahead cum death,06,2020-10-24,point,,18259.2585979289
2020-09-27,4 wk ahead cum death,12,2020-10-24,point,,16919.158045827
2020-09-27,4 wk ahead cum death,25,2020-10-24,point,,9712.218193019258
2020-09-27,4 wk ahead cum death,17,2020-10-24,point,,9323.377984012059
2020-09-27,4 wk ahead cum death,42,2020-10-24,point,,8490.77013718487
2020-09-27,4 wk ahead cum death,26,2020-10-24,point,,7129.811902873879
2020-09-27,4 wk ahead cum death,13,2020-10-24,point,,7877.226704644399
2020-09-27,4 wk ahead cum death,04,2020-10-24,point,,6264.78686319592
2020-09-27,4 wk ahead cum death,22,2020-10-24,point,,5779.2506226751
2020-09-27,4 wk ahead cum death,39,2020-10-24,point,,5394.11573468596
2020-09-27,4 wk ahead cum death,09,2020-10-24,point,,4538.2538144429
2020-09-27,4 wk ahead cum death,24,2020-10-24,point,,4042.13575269017
2020-09-27,4 wk ahead cum death,18,2020-10-24,point,,3801.24478644424
2020-09-27,4 wk ahead cum death,37,2020-10-24,point,,4063.0913591739695
2020-09-27,4 wk ahead cum death,45,2020-10-24,point,,4011.938492392821
2020-09-27,4 wk ahead cum death,51,2020-10-24,point,,3910.44706165252
2020-09-27,4 wk ahead cum death,28,2020-10-24,point,,3325.17946897187
2020-09-27,4 wk ahead cum death,01,2020-10-24,point,,2892.02264019635
2020-09-27,4 wk ahead cum death,47,2020-10-24,point,,3051.6028846061104
2020-09-27,4 wk ahead cum death,53,2020-10-24,point,,2259.5641324447197
2020-09-27,4 wk ahead cum death,27,2020-10-24,point,,2269.4414478251
2020-09-27,4 wk ahead cum death,08,2020-10-24,point,,2136.9897509367
2020-09-27,4 wk ahead cum death,29,2020-10-24,point,,2181.25661983825
2020-09-27,4 wk ahead cum death,32,2020-10-24,point,,1886.3542203171692
2020-09-27,4 wk ahead cum death,19,2020-10-24,point,,1511.93010726743
2020-09-27,4 wk ahead cum death,55,2020-10-24,point,,1391.99581301007
2020-09-27,4 wk ahead cum death,05,2020-10-24,point,,2043.6960174533801
2020-10-04,1 wk ahead inc death,US,2020-10-10,point,,4808.59583465876
2020-10-04,1 wk ahead inc death,36,2020-10-10,point,,25.1484322225102
2020-10-04,1 wk ahead inc death,48,2020-10-10,point,,717.998075887495
2020-10-04,1 wk ahead inc death,34,2020-10-10,point,,25.073074074307605
2020-10-04,1 wk ahead inc death,06,2020-10-10,point,,560.918201620878
2020-10-04,1 wk ahead inc death,12,2020-10-10,point,,683.723131847549
2020-10-04,1 wk ahead inc death,25,2020-10-10,point,,87.44188528066402
2020-10-04,1 wk ahead inc death,17,2020-10-10,point,,138.230857939182
2020-10-04,1 wk ahead inc death,42,2020-10-10,point,,114.95228190884
2020-10-04,1 wk ahead inc death,13,2020-10-10,point,,295.386632843838
2020-10-04,1 wk ahead inc death,26,2020-10-10,point,,47.749869816411895
2020-10-04,1 wk ahead inc death,04,2020-10-10,point,,162.23421996958402
2020-10-04,1 wk ahead inc death,22,2020-10-10,point,,68.084872911446
2020-10-04,1 wk ahead inc death,39,2020-10-10,point,,104.073015773935
2020-10-04,1 wk ahead inc death,09,2020-10-10,point,,8.41906052350069
2020-10-04,1 wk ahead inc death,24,2020-10-10,point,,41.4149578494834
2020-10-04,1 wk ahead inc death,18,2020-10-10,point,,63.5971559264536
2020-10-04,1 wk ahead inc death,37,2020-10-10,point,,163.47513828990802
2020-10-04,1 wk ahead inc death,45,2020-10-10,point,,127.64572982672199
2020-10-04,1 wk ahead inc death,51,2020-10-10,point,,156.450002014051
2020-10-04,1 wk ahead inc death,28,2020-10-10,point,,92.821971779275
2020-10-04,1 wk ahead inc death,47,2020-10-10,point,,153.32105629808902
2020-10-04,1 wk ahead inc death,01,2020-10-10,point,,67.8088212618519
2020-10-04,1 wk ahead inc death,53,2020-10-10,point,,43.12941241364679
2020-10-04,1 wk ahead inc death,27,2020-10-10,point,,46.2680608526566
2020-10-04,1 wk ahead inc death,08,2020-10-10,point,,23.7189723226683
2020-10-04,1 wk ahead inc death,29,2020-10-10,point,,140.995285229042
2020-10-04,1 wk ahead inc death,32,2020-10-10,point,,57.6022954981189
2020-10-04,1 wk ahead inc death,05,2020-10-10,point,,117.143050622029
2020-10-04,1 wk ahead inc death,19,2020-10-10,point,,47.9186614964091
2020-10-04,1 wk ahead inc death,21,2020-10-10,point,,41.5421519121222
2020-10-04,1 wk ahead inc death,55,2020-10-10,point,,30.8239757402777
2020-10-04,2 wk ahead inc death,US,2020-10-17,point,,4827.59196124276
2020-10-04,2 wk ahead inc death,36,2020-10-17,point,,20.956622505974
2020-10-04,2 wk ahead inc death,48,2020-10-17,point,,744.503871661544
2020-10-04,2 wk ahead inc death,34,2020-10-17,point,,22.726509309001106
2020-10-04,2 wk ahead inc death,06,2020-10-17,point,,571.970509088458
2020-10-04,2 wk ahead inc death,12,2020-10-17,point,,705.6916295533762
2020-10-04,2 wk ahead inc death,25,2020-10-17,point,,81.4985189140464
2020-10-04,2 wk ahead inc death,17,2020-10-17,point,,128.379799766461
2020-10-04,2 wk ahead inc death,42,2020-10-17,point,,109.93025809654199
2020-10-04,2 wk ahead inc death,13,2020-10-17,point,,290.909234009707
2020-10-04,2 wk ahead inc death,26,2020-10-17,point,,43.5124412512844
2020-10-04,2 wk ahead inc death,04,2020-10-17,point,,174.010980641548
2020-10-04,2 wk ahead inc death,22,2020-10-17,point,,60.653515136138296
2020-10-04,2 wk ahead inc death,39,2020-10-17,point,,101.59458682510599
2020-10-04,2 wk ahead inc death,09,2020-10-17,point,,7.99446357416911
2020-10-04,2 wk ahead inc death,24,2020-10-17,point,,37.5362813207364
2020-10-04,2 wk ahead inc death,18,2020-10-17,point,,60.457884650979786
2020-10-04,2 wk ahead inc death,37,2020-10-17,point,,160.536427262175
2020-10-04,2 wk ahead inc death,45,2020-10-17,point,,132.35255201256
2020-10-04,2 wk ahead inc death,51,2020-10-17,point,,154.866131233886
2020-10-04,2 wk ahead inc death,28,2020-10-17,point,,94.67538993643292
2020-10-04,2 wk ahead inc death,47,2020-10-17,point,,157.699807244717
2020-10-04,2 wk ahead inc death,01,2020-10-17,point,,70.3656740897885
2020-10-04,2 wk ahead inc death,53,2020-10-17,point,,42.8842299322675
2020-10-04,2 wk ahead inc death,27,2020-10-17,point,,46.360832433495204
2020-10-04,2 wk ahead inc death,08,2020-10-17,point,,23.5309483502493
2020-10-04,2 wk ahead inc death,29,2020-10-17,point,,133.930089601643
2020-10-04,2 wk ahead inc death,32,2020-10-17,point,,60.1500660091127
2020-10-04,2 wk ahead inc death,05,2020-10-17,point,,123.15417358153499
2020-10-04,2 wk ahead inc death,19,2020-10-17,point,,48.7442732949856
2020-10-04,2 wk ahead inc death,21,2020-10-17,point,,40.6046602688908
2020-10-04,2 wk ahead inc death,55,2020-10-17,point,,29.087631607294398
2020-10-04,3 wk ahead inc death,US,2020-10-24,point,,4854.767560892779
2020-10-04,3 wk ahead inc death,36,2020-10-24,point,,17.4635151397146
2020-10-04,3 wk ahead inc death,48,2020-10-24,point,,771.988161993184
2020-10-04,3 wk ahead inc death,34,2020-10-24,point,,20.5995572717334
2020-10-04,3 wk ahead inc death,06,2020-10-24,point,,583.240590734172
2020-10-04,3 wk ahead inc death,12,2020-10-24,point,,728.3659903037178
2020-10-04,3 wk ahead inc death,25,2020-10-24,point,,75.9591191780026
2020-10-04,3 wk ahead inc death,17,2020-10-24,point,,119.23077982578998
2020-10-04,3 wk ahead inc death,42,2020-10-24,point,,105.127635959031
2020-10-04,3 wk ahead inc death,13,2020-10-24,point,,286.499702499587
2020-10-04,3 wk ahead inc death,26,2020-10-24,point,,39.6510514253952
2020-10-04,3 wk ahead inc death,04,2020-10-24,point,,186.642629338681
2020-10-04,3 wk ahead inc death,22,2020-10-24,point,,54.0332784810308
2020-10-04,3 wk ahead inc death,39,2020-10-24,point,,99.1751799965518
2020-10-04,3 wk ahead inc death,09,2020-10-24,point,,7.59128024561846
2020-10-04,3 wk ahead inc death,24,2020-10-24,point,,34.020858369822996
2020-10-04,3 wk ahead inc death,18,2020-10-24,point,,57.4735735147993
2020-10-04,3 wk ahead inc death,37,2020-10-24,point,,157.650543976904
2020-10-04,3 wk ahead inc death,45,2020-10-24,point,,137.23293405911002
2020-10-04,3 wk ahead inc death,51,2020-10-24,point,,153.298295267502
2020-10-04,3 wk ahead inc death,28,2020-10-24,point,,96.56581612950559
2020-10-04,3 wk ahead inc death,47,2020-10-24,point,,162.203612507532
2020-10-04,3 wk ahead inc death,01,2020-10-24,point,,73.0189376245045
2020-10-04,3 wk ahead inc death,53,2020-10-24,point,,42.640441266519
2020-10-04,3 wk ahead inc death,27,2020-10-24,point,,46.319891810356
2020-10-04,3 wk ahead inc death,08,2020-10-24,point,,23.3444148730222
2020-10-04,3 wk ahead inc death,29,2020-10-24,point,,127.218927012812
2020-10-04,3 wk ahead inc death,32,2020-10-24,point,,62.81052533781
2020-10-04,3 wk ahead inc death,05,2020-10-24,point,,129.473753586017
2020-10-04,3 wk ahead inc death,19,2020-10-24,point,,49.485554194303596
2020-10-04,3 wk ahead inc death,21,2020-10-24,point,,39.688325223011105
2020-10-04,3 wk ahead inc death,55,2020-10-24,point,,27.4490974055655
2020-10-04,4 wk ahead inc death,US,2020-10-31,point,,4890.09331824072
2020-10-04,4 wk ahead inc death,36,2020-10-31,point,,14.5526484980156
2020-10-04,4 wk ahead inc death,48,2020-10-31,point,,800.4870692311771
2020-10-04,4 wk ahead inc death,34,2020-10-31,point,,18.671664619579694
2020-10-04,4 wk ahead inc death,06,2020-10-31,point,,594.7327375708049
2020-10-04,4 wk ahead inc death,12,2020-10-31,point,,751.7688939670061
2020-10-04,4 wk ahead inc death,25,2020-10-31,point,,70.796228731263
2020-10-04,4 wk ahead inc death,17,2020-10-31,point,,110.733767179312
2020-10-04,4 wk ahead inc death,42,2020-10-31,point,,100.53483029784701
2020-10-04,4 wk ahead inc death,13,2020-10-31,point,,282.157009597066
2020-10-04,4 wk ahead inc death,26,2020-10-31,point,,36.132329833204295
2020-10-04,4 wk ahead inc death,04,2020-10-31,point,,200.191223324091
2020-10-04,4 wk ahead inc death,22,2020-10-31,point,,48.1356303398991
2020-10-04,4 wk ahead inc death,39,2020-10-31,point,,96.81338971613279
2020-10-04,4 wk ahead inc death,09,2020-10-31,point,,7.208430588603481
2020-10-04,4 wk ahead inc death,24,2020-10-31,point,,30.8346688455832
2020-10-04,4 wk ahead inc death,18,2020-10-31,point,,54.6365734036232
2020-10-04,4 wk ahead inc death,37,2020-10-31,point,,154.816538776117
2020-10-04,4 wk ahead inc death,45,2020-10-31,point,,142.293275831092
2020-10-04,4 wk ahead inc death,51,2020-10-31,point,,151.74633178142
2020-10-04,4 wk ahead inc death,28,2020-10-31,point,,98.49398931463041
2020-10-04,4 wk ahead inc death,47,2020-10-31,point,,166.836043557529
2020-10-04,4 wk ahead inc death,01,2020-10-31,point,,75.7722472040529
2020-10-04,4 wk ahead inc death,53,2020-10-31,point,,42.398038492825606
2020-10-04,4 wk ahead inc death,27,2020-10-31,point,,46.278987341326506
2020-10-04,4 wk ahead inc death,08,2020-10-31,point,,23.1593600756005
2020-10-04,4 wk ahead inc death,29,2020-10-31,point,,120.84405706313
2020-10-04,4 wk ahead inc death,32,2020-10-31,point,,65.5886577516636
2020-10-04,4 wk ahead inc death,05,2020-10-31,point,,136.11761891735
2020-10-04,4 wk ahead inc death,19,2020-10-31,point,,50.23810815883621
2020-10-04,4 wk ahead inc death,21,2020-10-31,point,,38.792669328508396
2020-10-04,4 wk ahead inc death,55,2020-10-31,point,,25.9028634078024
2020-10-04,1 wk ahead cum death,US,2020-10-10,point,,214192.59583465895
2020-10-04,1 wk ahead cum death,36,2020-10-10,point,,33222.1484322225
2020-10-04,1 wk ahead cum death,48,2020-10-10,point,,17012.9980758875
2020-10-04,1 wk ahead cum death,34,2020-10-10,point,,16160.0730740743
2020-10-04,1 wk ahead cum death,06,2020-10-10,point,,16675.9182016209
2020-10-04,1 wk ahead cum death,12,2020-10-10,point,,15311.7231318475
2020-10-04,1 wk ahead cum death,25,2020-10-10,point,,9593.44188528066
2020-10-04,1 wk ahead cum death,17,2020-10-10,point,,9161.23085793918
2020-10-04,1 wk ahead cum death,42,2020-10-10,point,,8294.95228190884
2020-10-04,1 wk ahead cum death,13,2020-10-10,point,,7428.386632843842
2020-10-04,1 wk ahead cum death,26,2020-10-10,point,,7092.74986981641
2020-10-04,1 wk ahead cum death,04,2020-10-10,point,,5867.23421996958
2020-10-04,1 wk ahead cum death,22,2020-10-10,point,,5613.0848729114505
2020-10-04,1 wk ahead cum death,39,2020-10-10,point,,5029.073015773929
2020-10-04,1 wk ahead cum death,09,2020-10-10,point,,4521.4190605235
2020-10-04,1 wk ahead cum death,24,2020-10-10,point,,3998.41495784948
2020-10-04,1 wk ahead cum death,18,2020-10-10,point,,3732.5971559264494
2020-10-04,1 wk ahead cum death,37,2020-10-10,point,,3792.4751382899103
2020-10-04,1 wk ahead cum death,45,2020-10-10,point,,3569.6457298267205
2020-10-04,1 wk ahead cum death,51,2020-10-10,point,,3423.4500020140504
2020-10-04,1 wk ahead cum death,28,2020-10-10,point,,3103.82197177927
2020-10-04,1 wk ahead cum death,47,2020-10-10,point,,2713.32105629809
2020-10-04,1 wk ahead cum death,01,2020-10-10,point,,2625.80882126185
2020-10-04,1 wk ahead cum death,53,2020-10-10,point,,2185.12941241365
2020-10-04,1 wk ahead cum death,27,2020-10-10,point,,2172.2680608526607
2020-10-04,1 wk ahead cum death,08,2020-10-10,point,,2083.71897232267
2020-10-04,1 wk ahead cum death,29,2020-10-10,point,,2174.99528522904
2020-10-04,1 wk ahead cum death,32,2020-10-10,point,,1677.6022954981195
2020-10-04,1 wk ahead cum death,05,2020-10-10,point,,1524.14305062203
2020-10-04,1 wk ahead cum death,19,2020-10-10,point,,1428.9186614964099
2020-10-04,1 wk ahead cum death,21,2020-10-10,point,,1246.5421519121198
2020-10-04,1 wk ahead cum death,55,2020-10-10,point,,1402.82397574028
2020-10-04,2 wk ahead cum death,US,2020-10-17,point,,219020.187795902
2020-10-04,2 wk ahead cum death,36,2020-10-17,point,,33243.1050547285
2020-10-04,2 wk ahead cum death,48,2020-10-17,point,,17757.501947549
2020-10-04,2 wk ahead cum death,34,2020-10-17,point,,16182.799583383301
2020-10-04,2 wk ahead cum death,06,2020-10-17,point,,17247.8887107093
2020-10-04,2 wk ahead cum death,12,2020-10-17,point,,16017.414761400902
2020-10-04,2 wk ahead cum death,25,2020-10-17,point,,9674.94040419471
2020-10-04,2 wk ahead cum death,17,2020-10-17,point,,9289.610657705649
2020-10-04,2 wk ahead cum death,42,2020-10-17,point,,8404.88254000538
2020-10-04,2 wk ahead cum death,13,2020-10-17,point,,7719.29586685354
2020-10-04,2 wk ahead cum death,26,2020-10-17,point,,7136.262311067701
2020-10-04,2 wk ahead cum death,04,2020-10-17,point,,6041.245200611129
2020-10-04,2 wk ahead cum death,22,2020-10-17,point,,5673.738388047579
2020-10-04,2 wk ahead cum death,39,2020-10-17,point,,5130.66760259904
2020-10-04,2 wk ahead cum death,09,2020-10-17,point,,4529.41352409767
2020-10-04,2 wk ahead cum death,24,2020-10-17,point,,4035.951239170221
2020-10-04,2 wk ahead cum death,18,2020-10-17,point,,3793.0550405774293
2020-10-04,2 wk ahead cum death,37,2020-10-17,point,,3953.01156555208
2020-10-04,2 wk ahead cum death,45,2020-10-17,point,,3701.9982818392796
2020-10-04,2 wk ahead cum death,51,2020-10-17,point,,3578.31613324794
2020-10-04,2 wk ahead cum death,28,2020-10-17,point,,3198.497361715711
2020-10-04,2 wk ahead cum death,47,2020-10-17,point,,2871.0208635428107
2020-10-04,2 wk ahead cum death,01,2020-10-17,point,,2696.1744953516395
2020-10-04,2 wk ahead cum death,53,2020-10-17,point,,2228.01364234591
2020-10-04,2 wk ahead cum death,27,2020-10-17,point,,2218.62889328615
2020-10-04,2 wk ahead cum death,08,2020-10-17,point,,2107.24992067292
2020-10-04,2 wk ahead cum death,29,2020-10-17,point,,2308.92537483068
2020-10-04,2 wk ahead cum death,32,2020-10-17,point,,1737.7523615072305
2020-10-04,2 wk ahead cum death,05,2020-10-17,point,,1647.2972242035598
2020-10-04,2 wk ahead cum death,19,2020-10-17,point,,1477.6629347913904
2020-10-04,2 wk ahead cum death,21,2020-10-17,point,,1287.14681218101
2020-10-04,2 wk ahead cum death,55,2020-10-17,point,,1431.91160734757
2020-10-04,3 wk ahead cum death,US,2020-10-24,point,,223874.95535679397
2020-10-04,3 wk ahead cum death,36,2020-10-24,point,,33260.5685698682
2020-10-04,3 wk ahead cum death,48,2020-10-24,point,,18529.4901095422
2020-10-04,3 wk ahead cum death,34,2020-10-24,point,,16203.399140655
2020-10-04,3 wk ahead cum death,06,2020-10-24,point,,17831.1293014435
2020-10-04,3 wk ahead cum death,12,2020-10-24,point,,16745.7807517046
2020-10-04,3 wk ahead cum death,25,2020-10-24,point,,9750.89952337271
2020-10-04,3 wk ahead cum death,17,2020-10-24,point,,9408.84143753144
2020-10-04,3 wk ahead cum death,42,2020-10-24,point,,8510.01017596441
2020-10-04,3 wk ahead cum death,13,2020-10-24,point,,8005.79556935313
2020-10-04,3 wk ahead cum death,26,2020-10-24,point,,7175.913362493091
2020-10-04,3 wk ahead cum death,04,2020-10-24,point,,6227.887829949809
2020-10-04,3 wk ahead cum death,22,2020-10-24,point,,5727.771666528621
2020-10-04,3 wk ahead cum death,39,2020-10-24,point,,5229.84278259559
2020-10-04,3 wk ahead cum death,09,2020-10-24,point,,4537.00480434329
2020-10-04,3 wk ahead cum death,24,2020-10-24,point,,4069.97209754004
2020-10-04,3 wk ahead cum death,18,2020-10-24,point,,3850.528614092229
2020-10-04,3 wk ahead cum death,37,2020-10-24,point,,4110.66210952899
2020-10-04,3 wk ahead cum death,45,2020-10-24,point,,3839.23121589839
2020-10-04,3 wk ahead cum death,51,2020-10-24,point,,3731.61442851544
2020-10-04,3 wk ahead cum death,28,2020-10-24,point,,3295.06317784521
2020-10-04,3 wk ahead cum death,47,2020-10-24,point,,3033.22447605034
2020-10-04,3 wk ahead cum death,01,2020-10-24,point,,2769.1934329761402
2020-10-04,3 wk ahead cum death,53,2020-10-24,point,,2270.65408361243
2020-10-04,3 wk ahead cum death,27,2020-10-24,point,,2264.94878509651
2020-10-04,3 wk ahead cum death,08,2020-10-24,point,,2130.59433554594
2020-10-04,3 wk ahead cum death,29,2020-10-24,point,,2436.1443018435
2020-10-04,3 wk ahead cum death,32,2020-10-24,point,,1800.5628868450399
2020-10-04,3 wk ahead cum death,05,2020-10-24,point,,1776.77097778958
2020-10-04,3 wk ahead cum death,19,2020-10-24,point,,1527.1484889857004
2020-10-04,3 wk ahead cum death,21,2020-10-24,point,,1326.8351374040199
2020-10-04,3 wk ahead cum death,55,2020-10-24,point,,1459.36070475314
2020-10-04,4 wk ahead cum death,US,2020-10-31,point,,228765.048675035
2020-10-04,4 wk ahead cum death,36,2020-10-31,point,,33275.1212183662
2020-10-04,4 wk ahead cum death,48,2020-10-31,point,,19329.977178773403
2020-10-04,4 wk ahead cum death,34,2020-10-31,point,,16222.0708052746
2020-10-04,4 wk ahead cum death,06,2020-10-31,point,,18425.8620390143
2020-10-04,4 wk ahead cum death,12,2020-10-31,point,,17497.5496456716
2020-10-04,4 wk ahead cum death,25,2020-10-31,point,,9821.69575210398
2020-10-04,4 wk ahead cum death,17,2020-10-31,point,,9519.575204710749
2020-10-04,4 wk ahead cum death,42,2020-10-31,point,,8610.54500626226
2020-10-04,4 wk ahead cum death,13,2020-10-31,point,,8287.9525789502
2020-10-04,4 wk ahead cum death,26,2020-10-31,point,,7212.0456923263
2020-10-04,4 wk ahead cum death,04,2020-10-31,point,,6428.0790532739
2020-10-04,4 wk ahead cum death,22,2020-10-31,point,,5775.9072968685105
2020-10-04,4 wk ahead cum death,39,2020-10-31,point,,5326.65617231172
2020-10-04,4 wk ahead cum death,09,2020-10-31,point,,4544.21323493189
2020-10-04,4 wk ahead cum death,24,2020-10-31,point,,4100.80676638563
