,forecast_date,target,target_end_date,location,type,quantile,value
118,2020-08-08,1 wk ahead inc case,2020-08-15,5017,point,,131.0064617356379
119,2020-08-08,1 wk ahead inc case,2020-08-15,5019,point,,30.185189043545336
120,2020-08-08,1 wk ahead inc case,2020-08-15,5021,point,,39.601374172390884
121,2020-08-08,1 wk ahead inc case,2020-08-15,5023,point,,34.18643730519273
122,2020-08-08,1 wk ahead inc case,2020-08-15,5025,point,,32.163691715941575
123,2020-08-08,1 wk ahead inc case,2020-08-15,5027,point,,14.063536716932845
124,2020-08-08,1 wk ahead inc case,2020-08-15,5029,point,,28.468087034453788
125,2020-08-08,1 wk ahead inc case,2020-08-15,5031,point,,343.90230388627083
126,2020-08-08,1 wk ahead inc case,2020-08-15,5033,point,,200.39163535149044
127,2020-08-08,1 wk ahead inc case,2020-08-15,5035,point,,210.47436232741936
128,2020-08-08,1 wk ahead inc case,2020-08-15,5037,point,,54.417323336141976
129,2020-08-08,1 wk ahead inc case,2020-08-15,5039,point,,12.605038994799841
130,2020-08-08,1 wk ahead inc case,2020-08-15,5041,point,,44.302840672686216
131,2020-08-08,1 wk ahead inc case,2020-08-15,5043,point,,52.69021625698844
132,2020-08-08,1 wk ahead inc case,2020-08-15,5045,point,,171.8514278720579
133,2020-08-08,1 wk ahead inc case,2020-08-15,5047,point,,40.43232906589293
134,2020-08-08,1 wk ahead inc case,2020-08-15,5049,point,,20.03835643955496
135,2020-08-08,1 wk ahead inc case,2020-08-15,5051,point,,248.0315696117586
136,2020-08-08,1 wk ahead inc case,2020-08-15,5053,point,,18.764921859668164
137,2020-08-08,1 wk ahead inc case,2020-08-15,5055,point,,119.21717260838852
138,2020-08-08,1 wk ahead inc case,2020-08-15,5057,point,,35.66862808667093
139,2020-08-08,1 wk ahead inc case,2020-08-15,5059,point,,151.6464071898433
140,2020-08-08,1 wk ahead inc case,2020-08-15,5061,point,,77.40357366775964
141,2020-08-08,1 wk ahead inc case,2020-08-15,5063,point,,136.83519916708858
142,2020-08-08,1 wk ahead inc case,2020-08-15,5065,point,,18.058536783038093
143,2020-08-08,1 wk ahead inc case,2020-08-15,5067,point,,84.97741279773504
144,2020-08-08,1 wk ahead inc case,2020-08-15,5069,point,,291.9924700806428
145,2020-08-08,1 wk ahead inc case,2020-08-15,5071,point,,76.39157438407041
146,2020-08-08,1 wk ahead inc case,2020-08-15,5073,point,,5.721632625952616
147,2020-08-08,1 wk ahead inc case,2020-08-15,5075,point,,45.51950329555007
148,2020-08-08,1 wk ahead inc case,2020-08-15,5077,point,,41.989724716309404
149,2020-08-08,1 wk ahead inc case,2020-08-15,5079,point,,72.24001897779793
150,2020-08-08,1 wk ahead inc case,2020-08-15,5081,point,,37.226191050859114
151,2020-08-08,1 wk ahead inc case,2020-08-15,5083,point,,107.77930047009464
152,2020-08-08,1 wk ahead inc case,2020-08-15,5085,point,,96.83440930056372
153,2020-08-08,1 wk ahead inc case,2020-08-15,5087,point,,30.144900605637933
154,2020-08-08,1 wk ahead inc case,2020-08-15,5089,point,,6.233290355602563
155,2020-08-08,1 wk ahead inc case,2020-08-15,5091,point,,32.8357342496663
156,2020-08-08,1 wk ahead inc case,2020-08-15,5093,point,,256.78960530950985
157,2020-08-08,1 wk ahead inc case,2020-08-15,5095,point,,20.59888888413
158,2020-08-08,1 wk ahead inc case,2020-08-15,5097,point,,13.138581362292115
159,2020-08-08,1 wk ahead inc case,2020-08-15,5099,point,,9.690327205355745
160,2020-08-08,1 wk ahead inc case,2020-08-15,5101,point,,15.43375677276046
161,2020-08-08,1 wk ahead inc case,2020-08-15,5103,point,,25.617247907286032
162,2020-08-08,1 wk ahead inc case,2020-08-15,5105,point,,6.414417948453134
163,2020-08-08,1 wk ahead inc case,2020-08-15,5107,point,,38.047408258309865
164,2020-08-08,1 wk ahead inc case,2020-08-15,5109,point,,30.02119611987737
165,2020-08-08,1 wk ahead inc case,2020-08-15,5111,point,,153.2440994334047
166,2020-08-08,1 wk ahead inc case,2020-08-15,5113,point,,20.13808691318792
167,2020-08-08,1 wk ahead inc case,2020-08-15,5115,point,,141.0670616163934
168,2020-08-08,1 wk ahead inc case,2020-08-15,5117,point,,38.32556419316208
169,2020-08-08,1 wk ahead inc case,2020-08-15,5119,point,,971.4038622619372
170,2020-08-08,1 wk ahead inc case,2020-08-15,5121,point,,31.505869140749727
171,2020-08-08,1 wk ahead inc case,2020-08-15,5123,point,,159.37167113039231
172,2020-08-08,1 wk ahead inc case,2020-08-15,5125,point,,208.8406679959246
173,2020-08-08,1 wk ahead inc case,2020-08-15,5127,point,,28.56011665394263
174,2020-08-08,1 wk ahead inc case,2020-08-15,5129,point,,7.283923228008021
175,2020-08-08,1 wk ahead inc case,2020-08-15,5131,point,,479.5440294685518
176,2020-08-08,1 wk ahead inc case,2020-08-15,5133,point,,94.84966005654245
177,2020-08-08,1 wk ahead inc case,2020-08-15,5135,point,,14.188310559222176
178,2020-08-08,1 wk ahead inc case,2020-08-15,5137,point,,20.90744350825409
179,2020-08-08,1 wk ahead inc case,2020-08-15,5139,point,,35.30702510203139
180,2020-08-08,1 wk ahead inc case,2020-08-15,5141,point,,8.784875000924991
