location,target,type,quantile,forecast_date,target_end_date,value
10,4 wk ahead cum death,point,,2020-05-25,2020-06-20,558
10,5 wk ahead cum death,point,,2020-05-25,2020-06-27,605
10,6 wk ahead cum death,point,,2020-05-25,2020-07-04,650
10,7 wk ahead cum death,point,,2020-05-25,2020-07-11,692
15,1 wk ahead cum death,point,,2020-05-25,2020-05-30,57
15,2 wk ahead cum death,point,,2020-05-25,2020-06-06,90
15,3 wk ahead cum death,point,,2020-05-25,2020-06-13,149
15,4 wk ahead cum death,point,,2020-05-25,2020-06-20,282
15,5 wk ahead cum death,point,,2020-05-25,2020-06-27,593
15,6 wk ahead cum death,point,,2020-05-25,2020-07-04,1228
15,7 wk ahead cum death,point,,2020-05-25,2020-07-11,2266
19,1 wk ahead cum death,point,,2020-05-25,2020-05-30,566
19,2 wk ahead cum death,point,,2020-05-25,2020-06-06,660
19,3 wk ahead cum death,point,,2020-05-25,2020-06-13,763
19,4 wk ahead cum death,point,,2020-05-25,2020-06-20,876
19,5 wk ahead cum death,point,,2020-05-25,2020-06-27,995
19,6 wk ahead cum death,point,,2020-05-25,2020-07-04,1120
19,7 wk ahead cum death,point,,2020-05-25,2020-07-11,1247
17,1 wk ahead cum death,point,,2020-05-25,2020-05-30,5626
17,2 wk ahead cum death,point,,2020-05-25,2020-06-06,6541
17,3 wk ahead cum death,point,,2020-05-25,2020-06-13,7456
17,4 wk ahead cum death,point,,2020-05-25,2020-06-20,8353
17,5 wk ahead cum death,point,,2020-05-25,2020-06-27,9215
17,6 wk ahead cum death,point,,2020-05-25,2020-07-04,10028
17,7 wk ahead cum death,point,,2020-05-25,2020-07-11,10781
18,1 wk ahead cum death,point,,2020-05-25,2020-05-30,2071
18,2 wk ahead cum death,point,,2020-05-25,2020-06-06,2331
18,3 wk ahead cum death,point,,2020-05-25,2020-06-13,2599
18,4 wk ahead cum death,point,,2020-05-25,2020-06-20,2866
18,5 wk ahead cum death,point,,2020-05-25,2020-06-27,3127
18,6 wk ahead cum death,point,,2020-05-25,2020-07-04,3378
18,7 wk ahead cum death,point,,2020-05-25,2020-07-11,3619
20,1 wk ahead cum death,point,,2020-05-25,2020-05-30,249
20,2 wk ahead cum death,point,,2020-05-25,2020-06-06,266
20,3 wk ahead cum death,point,,2020-05-25,2020-06-13,279
20,4 wk ahead cum death,point,,2020-05-25,2020-06-20,290
20,5 wk ahead cum death,point,,2020-05-25,2020-06-27,299
20,6 wk ahead cum death,point,,2020-05-25,2020-07-04,307
20,7 wk ahead cum death,point,,2020-05-25,2020-07-11,314
22,1 wk ahead cum death,point,,2020-05-25,2020-05-30,2775
22,2 wk ahead cum death,point,,2020-05-25,2020-06-06,2953
22,3 wk ahead cum death,point,,2020-05-25,2020-06-13,3109
22,4 wk ahead cum death,point,,2020-05-25,2020-06-20,3242
22,5 wk ahead cum death,point,,2020-05-25,2020-06-27,3353
22,6 wk ahead cum death,point,,2020-05-25,2020-07-04,3444
22,7 wk ahead cum death,point,,2020-05-25,2020-07-11,3519
25,1 wk ahead cum death,point,,2020-05-25,2020-05-30,6799
25,2 wk ahead cum death,point,,2020-05-25,2020-06-06,7219
25,3 wk ahead cum death,point,,2020-05-25,2020-06-13,7575
25,4 wk ahead cum death,point,,2020-05-25,2020-06-20,7869
25,5 wk ahead cum death,point,,2020-05-25,2020-06-27,8110
25,6 wk ahead cum death,point,,2020-05-25,2020-07-04,8304
25,7 wk ahead cum death,point,,2020-05-25,2020-07-11,8459
24,1 wk ahead cum death,point,,2020-05-25,2020-05-30,2564
24,2 wk ahead cum death,point,,2020-05-25,2020-06-06,3069
24,3 wk ahead cum death,point,,2020-05-25,2020-06-13,3603
24,4 wk ahead cum death,point,,2020-05-25,2020-06-20,4149
24,5 wk ahead cum death,point,,2020-05-25,2020-06-27,4694
24,6 wk ahead cum death,point,,2020-05-25,2020-07-04,5222
24,7 wk ahead cum death,point,,2020-05-25,2020-07-11,5723
27,1 wk ahead cum death,point,,2020-05-25,2020-05-30,1083
27,2 wk ahead cum death,point,,2020-05-25,2020-06-06,1319
27,3 wk ahead cum death,point,,2020-05-25,2020-06-13,1588
27,4 wk ahead cum death,point,,2020-05-25,2020-06-20,1882
27,5 wk ahead cum death,point,,2020-05-25,2020-06-27,2196
27,6 wk ahead cum death,point,,2020-05-25,2020-07-04,2526
27,7 wk ahead cum death,point,,2020-05-25,2020-07-11,2866
29,1 wk ahead cum death,point,,2020-05-25,2020-05-30,804
29,2 wk ahead cum death,point,,2020-05-25,2020-06-06,899
29,3 wk ahead cum death,point,,2020-05-25,2020-06-13,997
29,4 wk ahead cum death,point,,2020-05-25,2020-06-20,1096
29,5 wk ahead cum death,point,,2020-05-25,2020-06-27,1196
29,6 wk ahead cum death,point,,2020-05-25,2020-07-04,1294
29,7 wk ahead cum death,point,,2020-05-25,2020-07-11,1390
28,1 wk ahead cum death,point,,2020-05-25,2020-05-30,758
28,2 wk ahead cum death,point,,2020-05-25,2020-06-06,872
28,3 wk ahead cum death,point,,2020-05-25,2020-06-13,1000
28,4 wk ahead cum death,point,,2020-05-25,2020-06-20,1140
28,5 wk ahead cum death,point,,2020-05-25,2020-06-27,1286
28,6 wk ahead cum death,point,,2020-05-25,2020-07-04,1438
28,7 wk ahead cum death,point,,2020-05-25,2020-07-11,1591
30,1 wk ahead cum death,point,,2020-05-25,2020-05-30,40
30,2 wk ahead cum death,point,,2020-05-25,2020-06-06,53
30,3 wk ahead cum death,point,,2020-05-25,2020-06-13,70
30,4 wk ahead cum death,point,,2020-05-25,2020-06-20,94
30,5 wk ahead cum death,point,,2020-05-25,2020-06-27,133
30,6 wk ahead cum death,point,,2020-05-25,2020-07-04,206
30,7 wk ahead cum death,point,,2020-05-25,2020-07-11,350
37,1 wk ahead cum death,point,,2020-05-25,2020-05-30,842
37,2 wk ahead cum death,point,,2020-05-25,2020-06-06,897
37,3 wk ahead cum death,point,,2020-05-25,2020-06-13,943
37,4 wk ahead cum death,point,,2020-05-25,2020-06-20,982
37,5 wk ahead cum death,point,,2020-05-25,2020-06-27,1015
37,6 wk ahead cum death,point,,2020-05-25,2020-07-04,1042
37,7 wk ahead cum death,point,,2020-05-25,2020-07-11,1065
38,1 wk ahead cum death,point,,2020-05-25,2020-05-30,149
38,2 wk ahead cum death,point,,2020-05-25,2020-06-06,322
38,3 wk ahead cum death,point,,2020-05-25,2020-06-13,784
38,4 wk ahead cum death,point,,2020-05-25,2020-06-20,1635
38,5 wk ahead cum death,point,,2020-05-25,2020-06-27,2559
38,6 wk ahead cum death,point,,2020-05-25,2020-07-04,3123
38,7 wk ahead cum death,point,,2020-05-25,2020-07-11,3333
33,1 wk ahead cum death,point,,2020-05-25,2020-05-30,286
33,2 wk ahead cum death,point,,2020-05-25,2020-06-06,330
33,3 wk ahead cum death,point,,2020-05-25,2020-06-13,372
33,4 wk ahead cum death,point,,2020-05-25,2020-06-20,413
33,5 wk ahead cum death,point,,2020-05-25,2020-06-27,454
33,6 wk ahead cum death,point,,2020-05-25,2020-07-04,494
33,7 wk ahead cum death,point,,2020-05-25,2020-07-11,532
41,1 wk ahead cum death,point,,2020-05-25,2020-05-30,183
41,2 wk ahead cum death,point,,2020-05-25,2020-06-06,196
41,3 wk ahead cum death,point,,2020-05-25,2020-06-13,205
41,4 wk ahead cum death,point,,2020-05-25,2020-06-20,213
41,5 wk ahead cum death,point,,2020-05-25,2020-06-27,219
41,6 wk ahead cum death,point,,2020-05-25,2020-07-04,224
41,7 wk ahead cum death,point,,2020-05-25,2020-07-11,228
42,1 wk ahead cum death,point,,2020-05-25,2020-05-30,5890
42,2 wk ahead cum death,point,,2020-05-25,2020-06-06,6795
42,3 wk ahead cum death,point,,2020-05-25,2020-06-13,7696
42,4 wk ahead cum death,point,,2020-05-25,2020-06-20,8577
42,5 wk ahead cum death,point,,2020-05-25,2020-06-27,9422
42,6 wk ahead cum death,point,,2020-05-25,2020-07-04,10216
42,7 wk ahead cum death,point,,2020-05-25,2020-07-11,10951
44,1 wk ahead cum death,point,,2020-05-25,2020-05-30,707
44,2 wk ahead cum death,point,,2020-05-25,2020-06-06,769
44,3 wk ahead cum death,point,,2020-05-25,2020-06-13,825
44,4 wk ahead cum death,point,,2020-05-25,2020-06-20,875
44,5 wk ahead cum death,point,,2020-05-25,2020-06-27,921
44,6 wk ahead cum death,point,,2020-05-25,2020-07-04,960
44,7 wk ahead cum death,point,,2020-05-25,2020-07-11,994
45,1 wk ahead cum death,point,,2020-05-25,2020-05-30,517
45,2 wk ahead cum death,point,,2020-05-25,2020-06-06,564
45,3 wk ahead cum death,point,,2020-05-25,2020-06-13,608
45,4 wk ahead cum death,point,,2020-05-25,2020-06-20,651
45,5 wk ahead cum death,point,,2020-05-25,2020-06-27,693
45,6 wk ahead cum death,point,,2020-05-25,2020-07-04,734
45,7 wk ahead cum death,point,,2020-05-25,2020-07-11,773
46,1 wk ahead cum death,point,,2020-05-25,2020-05-30,84
46,2 wk ahead cum death,point,,2020-05-25,2020-06-06,101
46,3 wk ahead cum death,point,,2020-05-25,2020-06-13,115
46,4 wk ahead cum death,point,,2020-05-25,2020-06-20,130
46,5 wk ahead cum death,point,,2020-05-25,2020-06-27,146
46,6 wk ahead cum death,point,,2020-05-25,2020-07-04,164
46,7 wk ahead cum death,point,,2020-05-25,2020-07-11,184
49,1 wk ahead cum death,point,,2020-05-25,2020-05-30,147
49,2 wk ahead cum death,point,,2020-05-25,2020-06-06,175
49,3 wk ahead cum death,point,,2020-05-25,2020-06-13,203
49,4 wk ahead cum death,point,,2020-05-25,2020-06-20,235
49,5 wk ahead cum death,point,,2020-05-25,2020-06-27,275
49,6 wk ahead cum death,point,,2020-05-25,2020-07-04,324
49,7 wk ahead cum death,point,,2020-05-25,2020-07-11,384
51,1 wk ahead cum death,point,,2020-05-25,2020-05-30,1404
51,2 wk ahead cum death,point,,2020-05-25,2020-06-06,1602
51,3 wk ahead cum death,point,,2020-05-25,2020-06-13,1817
51,4 wk ahead cum death,point,,2020-05-25,2020-06-20,2042
51,5 wk ahead cum death,point,,2020-05-25,2020-06-27,2274
51,6 wk ahead cum death,point,,2020-05-25,2020-07-04,2509
51,7 wk ahead cum death,point,,2020-05-25,2020-07-11,2747
55,1 wk ahead cum death,point,,2020-05-25,2020-05-30,587
55,2 wk ahead cum death,point,,2020-05-25,2020-06-06,630
55,3 wk ahead cum death,point,,2020-05-25,2020-06-13,667
55,4 wk ahead cum death,point,,2020-05-25,2020-06-20,703
55,5 wk ahead cum death,point,,2020-05-25,2020-06-27,737
55,6 wk ahead cum death,point,,2020-05-25,2020-07-04,770
55,7 wk ahead cum death,point,,2020-05-25,2020-07-11,800
54,1 wk ahead cum death,point,,2020-05-25,2020-05-30,99
54,2 wk ahead cum death,point,,2020-05-25,2020-06-06,111
54,3 wk ahead cum death,point,,2020-05-25,2020-06-13,119
54,4 wk ahead cum death,point,,2020-05-25,2020-06-20,127
54,5 wk ahead cum death,point,,2020-05-25,2020-06-27,134
54,6 wk ahead cum death,point,,2020-05-25,2020-07-04,140
54,7 wk ahead cum death,point,,2020-05-25,2020-07-11,146
56,1 wk ahead cum death,point,,2020-05-25,2020-05-30,0
56,2 wk ahead cum death,point,,2020-05-25,2020-06-06,0
56,3 wk ahead cum death,point,,2020-05-25,2020-06-13,0
56,4 wk ahead cum death,point,,2020-05-25,2020-06-20,0
56,5 wk ahead cum death,point,,2020-05-25,2020-06-27,0
56,6 wk ahead cum death,point,,2020-05-25,2020-07-04,0
56,7 wk ahead cum death,point,,2020-05-25,2020-07-11,0
13,1 wk ahead cum death,point,,2020-05-25,2020-05-30,1997
13,2 wk ahead cum death,point,,2020-05-25,2020-06-06,2140
13,3 wk ahead cum death,point,,2020-05-25,2020-06-13,2277
13,4 wk ahead cum death,point,,2020-05-25,2020-06-20,2405
13,5 wk ahead cum death,point,,2020-05-25,2020-06-27,2522
13,6 wk ahead cum death,point,,2020-05-25,2020-07-04,2627
13,7 wk ahead cum death,point,,2020-05-25,2020-07-11,2723
12,1 wk ahead cum death,point,,2020-05-25,2020-05-30,2482
12,2 wk ahead cum death,point,,2020-05-25,2020-06-06,2730
12,3 wk ahead cum death,point,,2020-05-25,2020-06-13,2976
12,4 wk ahead cum death,point,,2020-05-25,2020-06-20,3215
12,5 wk ahead cum death,point,,2020-05-25,2020-06-27,3445
12,6 wk ahead cum death,point,,2020-05-25,2020-07-04,3664
12,7 wk ahead cum death,point,,2020-05-25,2020-07-11,3873
6,1 wk ahead cum death,point,,2020-05-25,2020-05-30,4140
6,2 wk ahead cum death,point,,2020-05-25,2020-06-06,4554
6,3 wk ahead cum death,point,,2020-05-25,2020-06-13,4948
6,4 wk ahead cum death,point,,2020-05-25,2020-06-20,5317
6,5 wk ahead cum death,point,,2020-05-25,2020-06-27,5661
6,6 wk ahead cum death,point,,2020-05-25,2020-07-04,5981
6,7 wk ahead cum death,point,,2020-05-25,2020-07-11,6279
36,1 wk ahead cum death,point,,2020-05-25,2020-05-30,28983
36,2 wk ahead cum death,point,,2020-05-25,2020-06-06,29270
36,3 wk ahead cum death,point,,2020-05-25,2020-06-13,29448
36,4 wk ahead cum death,point,,2020-05-25,2020-06-20,29556
36,5 wk ahead cum death,point,,2020-05-25,2020-06-27,29623
36,6 wk ahead cum death,point,,2020-05-25,2020-07-04,29663
36,7 wk ahead cum death,point,,2020-05-25,2020-07-11,29688
34,1 wk ahead cum death,point,,2020-05-25,2020-05-30,12245
34,2 wk ahead cum death,point,,2020-05-25,2020-06-06,13337
34,3 wk ahead cum death,point,,2020-05-25,2020-06-13,14211
34,4 wk ahead cum death,point,,2020-05-25,2020-06-20,14887
34,5 wk ahead cum death,point,,2020-05-25,2020-06-27,15400
34,6 wk ahead cum death,point,,2020-05-25,2020-07-04,15780
34,7 wk ahead cum death,point,,2020-05-25,2020-07-11,16058
53,1 wk ahead cum death,point,,2020-05-25,2020-05-30,1136
53,2 wk ahead cum death,point,,2020-05-25,2020-06-06,1172
53,3 wk ahead cum death,point,,2020-05-25,2020-06-13,1200
53,4 wk ahead cum death,point,,2020-05-25,2020-06-20,1224
53,5 wk ahead cum death,point,,2020-05-25,2020-06-27,1244
53,6 wk ahead cum death,point,,2020-05-25,2020-07-04,1429
53,7 wk ahead cum death,point,,2020-05-25,2020-07-11,2404
26,1 wk ahead cum death,point,,2020-05-25,2020-05-30,5435
26,2 wk ahead cum death,point,,2020-05-25,2020-06-06,5589
26,3 wk ahead cum death,point,,2020-05-25,2020-06-13,5708
26,4 wk ahead cum death,point,,2020-05-25,2020-06-20,5798
26,5 wk ahead cum death,point,,2020-05-25,2020-06-27,5864
26,6 wk ahead cum death,point,,2020-05-25,2020-07-04,5913
26,7 wk ahead cum death,point,,2020-05-25,2020-07-11,5949
48,1 wk ahead cum death,point,,2020-05-25,2020-05-30,1772
48,2 wk ahead cum death,point,,2020-05-25,2020-06-06,2056
48,3 wk ahead cum death,point,,2020-05-25,2020-06-13,2369
48,4 wk ahead cum death,point,,2020-05-25,2020-06-20,2704
48,5 wk ahead cum death,point,,2020-05-25,2020-06-27,3059
48,6 wk ahead cum death,point,,2020-05-25,2020-07-04,3434
48,7 wk ahead cum death,point,,2020-05-25,2020-07-11,3827
8,1 wk ahead cum death,point,,2020-05-25,2020-05-30,1546
8,2 wk ahead cum death,point,,2020-05-25,2020-06-06,1786
8,3 wk ahead cum death,point,,2020-05-25,2020-06-13,2068
8,4 wk ahead cum death,point,,2020-05-25,2020-06-20,2382
8,5 wk ahead cum death,point,,2020-05-25,2020-06-27,2724
8,6 wk ahead cum death,point,,2020-05-25,2020-07-04,3090
8,7 wk ahead cum death,point,,2020-05-25,2020-07-11,3474
US,6 wk ahead cum death,point,,2020-05-29,2020-07-11,297837
US,5 wk ahead cum death,point,,2020-05-29,2020-07-04,211415
US,4 wk ahead cum death,point,,2020-05-29,2020-06-27,159495
US,3 wk ahead cum death,point,,2020-05-29,2020-06-20,133404
US,2 wk ahead cum death,point,,2020-05-29,2020-06-13,120529
US,1 wk ahead cum death,point,,2020-05-29,2020-06-06,111863
01,1 wk ahead cum death,point,,2020-05-29,2020-06-06,728
01,2 wk ahead cum death,point,,2020-05-29,2020-06-13,783
01,3 wk ahead cum death,point,,2020-05-29,2020-06-20,836
01,4 wk ahead cum death,point,,2020-05-29,2020-06-27,901
01,5 wk ahead cum death,point,,2020-05-29,2020-07-04,964
01,6 wk ahead cum death,point,,2020-05-29,2020-07-11,1025
05,1 wk ahead cum death,point,,2020-05-29,2020-06-06,181
05,2 wk ahead cum death,point,,2020-05-29,2020-06-13,216
05,3 wk ahead cum death,point,,2020-05-29,2020-06-20,243
05,4 wk ahead cum death,point,,2020-05-29,2020-06-27,266
05,5 wk ahead cum death,point,,2020-05-29,2020-07-04,283
05,6 wk ahead cum death,point,,2020-05-29,2020-07-11,298
04,1 wk ahead cum death,point,,2020-05-29,2020-06-06,1074
04,2 wk ahead cum death,point,,2020-05-29,2020-06-13,1258
04,3 wk ahead cum death,point,,2020-05-29,2020-06-20,1454
04,4 wk ahead cum death,point,,2020-05-29,2020-06-27,1661
04,5 wk ahead cum death,point,,2020-05-29,2020-07-04,1880
04,6 wk ahead cum death,point,,2020-05-29,2020-07-11,2137
09,1 wk ahead cum death,point,,2020-05-29,2020-06-06,4270
09,2 wk ahead cum death,point,,2020-05-29,2020-06-13,4542
09,3 wk ahead cum death,point,,2020-05-29,2020-06-20,4758
09,4 wk ahead cum death,point,,2020-05-29,2020-06-27,4926
09,5 wk ahead cum death,point,,2020-05-29,2020-07-04,5057
09,6 wk ahead cum death,point,,2020-05-29,2020-07-11,5159
11,1 wk ahead cum death,point,,2020-05-29,2020-06-06,573
11,2 wk ahead cum death,point,,2020-05-29,2020-06-13,618
11,3 wk ahead cum death,point,,2020-05-29,2020-06-20,658
11,4 wk ahead cum death,point,,2020-05-29,2020-06-27,695
11,5 wk ahead cum death,point,,2020-05-29,2020-07-04,728
11,6 wk ahead cum death,point,,2020-05-29,2020-07-11,771
10,1 wk ahead cum death,point,,2020-05-29,2020-06-06,466
10,2 wk ahead cum death,point,,2020-05-29,2020-06-13,506
10,3 wk ahead cum death,point,,2020-05-29,2020-06-20,543
10,4 wk ahead cum death,point,,2020-05-29,2020-06-27,576
10,5 wk ahead cum death,point,,2020-05-29,2020-07-04,608
10,6 wk ahead cum death,point,,2020-05-29,2020-07-11,648
15,1 wk ahead cum death,point,,2020-05-29,2020-06-06,158
15,2 wk ahead cum death,point,,2020-05-29,2020-06-13,187
15,3 wk ahead cum death,point,,2020-05-29,2020-06-20,211
15,4 wk ahead cum death,point,,2020-05-29,2020-06-27,355
15,5 wk ahead cum death,point,,2020-05-29,2020-07-04,774
15,6 wk ahead cum death,point,,2020-05-29,2020-07-11,1589
19,1 wk ahead cum death,point,,2020-05-29,2020-06-06,647
19,2 wk ahead cum death,point,,2020-05-29,2020-06-13,764
19,3 wk ahead cum death,point,,2020-05-29,2020-06-20,906
19,4 wk ahead cum death,point,,2020-05-29,2020-06-27,1081
19,5 wk ahead cum death,point,,2020-05-29,2020-07-04,1304
19,6 wk ahead cum death,point,,2020-05-29,2020-07-11,1602
16,1 wk ahead cum death,point,,2020-05-29,2020-06-06,95
16,2 wk ahead cum death,point,,2020-05-29,2020-06-13,103
16,3 wk ahead cum death,point,,2020-05-29,2020-06-20,108
16,4 wk ahead cum death,point,,2020-05-29,2020-06-27,112
16,5 wk ahead cum death,point,,2020-05-29,2020-07-04,115
16,6 wk ahead cum death,point,,2020-05-29,2020-07-11,122
17,1 wk ahead cum death,point,,2020-05-29,2020-06-06,5950
17,2 wk ahead cum death,point,,2020-05-29,2020-06-13,6492
17,3 wk ahead cum death,point,,2020-05-29,2020-06-20,6988
17,4 wk ahead cum death,point,,2020-05-29,2020-06-27,7437
17,5 wk ahead cum death,point,,2020-05-29,2020-07-04,7900
17,6 wk ahead cum death,point,,2020-05-29,2020-07-11,8529
18,1 wk ahead cum death,point,,2020-05-29,2020-06-06,2147
18,2 wk ahead cum death,point,,2020-05-29,2020-06-13,2318
18,3 wk ahead cum death,point,,2020-05-29,2020-06-20,2475
18,4 wk ahead cum death,point,,2020-05-29,2020-06-27,2617
18,5 wk ahead cum death,point,,2020-05-29,2020-07-04,2747
18,6 wk ahead cum death,point,,2020-05-29,2020-07-11,2864
20,1 wk ahead cum death,point,,2020-05-29,2020-06-06,343
20,2 wk ahead cum death,point,,2020-05-29,2020-06-13,408
20,3 wk ahead cum death,point,,2020-05-29,2020-06-20,442
20,4 wk ahead cum death,point,,2020-05-29,2020-06-27,465
20,5 wk ahead cum death,point,,2020-05-29,2020-07-04,479
20,6 wk ahead cum death,point,,2020-05-29,2020-07-11,491
21,1 wk ahead cum death,point,,2020-05-29,2020-06-06,531
21,2 wk ahead cum death,point,,2020-05-29,2020-06-13,569
21,3 wk ahead cum death,point,,2020-05-29,2020-06-20,601
21,4 wk ahead cum death,point,,2020-05-29,2020-06-27,629
21,5 wk ahead cum death,point,,2020-05-29,2020-07-04,655
21,6 wk ahead cum death,point,,2020-05-29,2020-07-11,679
22,1 wk ahead cum death,point,,2020-05-29,2020-06-06,2871
22,2 wk ahead cum death,point,,2020-05-29,2020-06-13,3036
22,3 wk ahead cum death,point,,2020-05-29,2020-06-20,3185
22,4 wk ahead cum death,point,,2020-05-29,2020-06-27,3317
22,5 wk ahead cum death,point,,2020-05-29,2020-07-04,3437
22,6 wk ahead cum death,point,,2020-05-29,2020-07-11,3559
25,1 wk ahead cum death,point,,2020-05-29,2020-06-06,7173
25,2 wk ahead cum death,point,,2020-05-29,2020-06-13,7479
25,3 wk ahead cum death,point,,2020-05-29,2020-06-20,7713
25,4 wk ahead cum death,point,,2020-05-29,2020-06-27,7912
25,5 wk ahead cum death,point,,2020-05-29,2020-07-04,8122
25,6 wk ahead cum death,point,,2020-05-29,2020-07-11,8360
24,1 wk ahead cum death,point,,2020-05-29,2020-06-06,2918
24,2 wk ahead cum death,point,,2020-05-29,2020-06-13,3363
24,3 wk ahead cum death,point,,2020-05-29,2020-06-20,3810
24,4 wk ahead cum death,point,,2020-05-29,2020-06-27,4249
24,5 wk ahead cum death,point,,2020-05-29,2020-07-04,4673
24,6 wk ahead cum death,point,,2020-05-29,2020-07-11,5073
23,1 wk ahead cum death,point,,2020-05-29,2020-06-06,112
23,2 wk ahead cum death,point,,2020-05-29,2020-06-13,130
23,3 wk ahead cum death,point,,2020-05-29,2020-06-20,145
23,4 wk ahead cum death,point,,2020-05-29,2020-06-27,156
23,5 wk ahead cum death,point,,2020-05-29,2020-07-04,166
23,6 wk ahead cum death,point,,2020-05-29,2020-07-11,179
27,1 wk ahead cum death,point,,2020-05-29,2020-06-06,1209
27,2 wk ahead cum death,point,,2020-05-29,2020-06-13,1411
27,3 wk ahead cum death,point,,2020-05-29,2020-06-20,1624
27,4 wk ahead cum death,point,,2020-05-29,2020-06-27,1843
27,5 wk ahead cum death,point,,2020-05-29,2020-07-04,2070
27,6 wk ahead cum death,point,,2020-05-29,2020-07-11,2311
29,1 wk ahead cum death,point,,2020-05-29,2020-06-06,830
29,2 wk ahead cum death,point,,2020-05-29,2020-06-13,881
29,3 wk ahead cum death,point,,2020-05-29,2020-06-20,925
29,4 wk ahead cum death,point,,2020-05-29,2020-06-27,965
29,5 wk ahead cum death,point,,2020-05-29,2020-07-04,1014
29,6 wk ahead cum death,point,,2020-05-29,2020-07-11,1071
28,1 wk ahead cum death,point,,2020-05-29,2020-06-06,843
28,2 wk ahead cum death,point,,2020-05-29,2020-06-13,955
28,3 wk ahead cum death,point,,2020-05-29,2020-06-20,1072
28,4 wk ahead cum death,point,,2020-05-29,2020-06-27,1186
28,5 wk ahead cum death,point,,2020-05-29,2020-07-04,1300
28,6 wk ahead cum death,point,,2020-05-29,2020-07-11,1417
30,1 wk ahead cum death,point,,2020-05-29,2020-06-06,43
30,2 wk ahead cum death,point,,2020-05-29,2020-06-13,81
30,3 wk ahead cum death,point,,2020-05-29,2020-06-20,152
30,4 wk ahead cum death,point,,2020-05-29,2020-06-27,263
30,5 wk ahead cum death,point,,2020-05-29,2020-07-04,292
30,6 wk ahead cum death,point,,2020-05-29,2020-07-11,292
37,1 wk ahead cum death,point,,2020-05-29,2020-06-06,923
37,2 wk ahead cum death,point,,2020-05-29,2020-06-13,987
37,3 wk ahead cum death,point,,2020-05-29,2020-06-20,1055
37,4 wk ahead cum death,point,,2020-05-29,2020-06-27,1122
37,5 wk ahead cum death,point,,2020-05-29,2020-07-04,1185
37,6 wk ahead cum death,point,,2020-05-29,2020-07-11,1242
38,1 wk ahead cum death,point,,2020-05-29,2020-06-06,186
38,2 wk ahead cum death,point,,2020-05-29,2020-06-13,397
38,3 wk ahead cum death,point,,2020-05-29,2020-06-20,888
38,4 wk ahead cum death,point,,2020-05-29,2020-06-27,1676
38,5 wk ahead cum death,point,,2020-05-29,2020-07-04,2502
38,6 wk ahead cum death,point,,2020-05-29,2020-07-11,3034
31,1 wk ahead cum death,point,,2020-05-29,2020-06-06,266
31,2 wk ahead cum death,point,,2020-05-29,2020-06-13,323
31,3 wk ahead cum death,point,,2020-05-29,2020-06-20,362
31,4 wk ahead cum death,point,,2020-05-29,2020-06-27,390
31,5 wk ahead cum death,point,,2020-05-29,2020-07-04,410
31,6 wk ahead cum death,point,,2020-05-29,2020-07-11,422
33,1 wk ahead cum death,point,,2020-05-29,2020-06-06,351
33,2 wk ahead cum death,point,,2020-05-29,2020-06-13,395
33,3 wk ahead cum death,point,,2020-05-29,2020-06-20,438
33,4 wk ahead cum death,point,,2020-05-29,2020-06-27,484
33,5 wk ahead cum death,point,,2020-05-29,2020-07-04,553
33,6 wk ahead cum death,point,,2020-05-29,2020-07-11,627
35,1 wk ahead cum death,point,,2020-05-29,2020-06-06,464
35,2 wk ahead cum death,point,,2020-05-29,2020-06-13,501
35,3 wk ahead cum death,point,,2020-05-29,2020-06-20,531
35,4 wk ahead cum death,point,,2020-05-29,2020-06-27,559
35,5 wk ahead cum death,point,,2020-05-29,2020-07-04,583
35,6 wk ahead cum death,point,,2020-05-29,2020-07-11,606
32,1 wk ahead cum death,point,,2020-05-29,2020-06-06,544
32,2 wk ahead cum death,point,,2020-05-29,2020-06-13,582
32,3 wk ahead cum death,point,,2020-05-29,2020-06-20,613
32,4 wk ahead cum death,point,,2020-05-29,2020-06-27,641
32,5 wk ahead cum death,point,,2020-05-29,2020-07-04,666
32,6 wk ahead cum death,point,,2020-05-29,2020-07-11,690
39,1 wk ahead cum death,point,,2020-05-29,2020-06-06,2393
39,2 wk ahead cum death,point,,2020-05-29,2020-06-13,2602
39,3 wk ahead cum death,point,,2020-05-29,2020-06-20,2794
39,4 wk ahead cum death,point,,2020-05-29,2020-06-27,2969
39,5 wk ahead cum death,point,,2020-05-29,2020-07-04,3128
39,6 wk ahead cum death,point,,2020-05-29,2020-07-11,3273
40,1 wk ahead cum death,point,,2020-05-29,2020-06-06,466
40,2 wk ahead cum death,point,,2020-05-29,2020-06-13,505
40,3 wk ahead cum death,point,,2020-05-29,2020-06-20,538
40,4 wk ahead cum death,point,,2020-05-29,2020-06-27,566
40,5 wk ahead cum death,point,,2020-05-29,2020-07-04,590
40,6 wk ahead cum death,point,,2020-05-29,2020-07-11,614
41,1 wk ahead cum death,point,,2020-05-29,2020-06-06,173
41,2 wk ahead cum death,point,,2020-05-29,2020-06-13,184
41,3 wk ahead cum death,point,,2020-05-29,2020-06-20,191
41,4 wk ahead cum death,point,,2020-05-29,2020-06-27,195
41,5 wk ahead cum death,point,,2020-05-29,2020-07-04,197
41,6 wk ahead cum death,point,,2020-05-29,2020-07-11,199
42,1 wk ahead cum death,point,,2020-05-29,2020-06-06,6223
