forecast_date,target,target_end_date,quantile,value,location,type
2021-03-08,2 day ahead inc hosp,2021-03-10,,122.72333015199959,51,point
2021-03-08,3 day ahead inc hosp,2021-03-11,,115.0752202946025,51,point
2021-03-08,4 day ahead inc hosp,2021-03-12,,105.18066091164354,51,point
2021-03-08,5 day ahead inc hosp,2021-03-13,,78.8028958197497,51,point
2021-03-08,6 day ahead inc hosp,2021-03-14,,78.92751767394094,51,point
2021-03-08,7 day ahead inc hosp,2021-03-15,,117.49859242347964,51,point
2021-03-08,8 day ahead inc hosp,2021-03-16,,118.20322632406582,51,point
2021-03-08,9 day ahead inc hosp,2021-03-17,,107.55678981423357,51,point
2021-03-08,10 day ahead inc hosp,2021-03-18,,99.9452598651766,51,point
2021-03-08,11 day ahead inc hosp,2021-03-19,,90.11032365097141,51,point
2021-03-08,12 day ahead inc hosp,2021-03-20,,63.769305890104846,51,point
2021-03-08,13 day ahead inc hosp,2021-03-21,,63.91339453610305,51,point
2021-03-08,14 day ahead inc hosp,2021-03-22,,102.4814135199091,51,point
2021-03-08,15 day ahead inc hosp,2021-03-23,,103.18120751036274,51,point
2021-03-08,16 day ahead inc hosp,2021-03-24,,92.5377599225338,51,point
2021-03-08,17 day ahead inc hosp,2021-03-25,,84.9364475885949,51,point
2021-03-08,18 day ahead inc hosp,2021-03-26,,75.11816547009636,51,point
2021-03-08,19 day ahead inc hosp,2021-03-27,,48.78741206522928,51,point
2021-03-08,20 day ahead inc hosp,2021-03-28,,48.93693822346573,51,point
2021-03-08,21 day ahead inc hosp,2021-03-29,,87.5041036647641,51,point
2021-03-08,22 day ahead inc hosp,2021-03-30,,88.20254576071153,51,point
2021-03-08,23 day ahead inc hosp,2021-03-31,,77.55993304576542,51,point
2021-03-08,24 day ahead inc hosp,2021-04-01,,69.96147472001954,51,point
2021-03-08,25 day ahead inc hosp,2021-04-02,,60.14784446243986,51,point
2021-03-08,26 day ahead inc hosp,2021-04-03,,33.81995812146208,51,point
2021-03-08,27 day ahead inc hosp,2021-04-04,,33.971003098314114,51,point
2021-03-08,28 day ahead inc hosp,2021-04-05,,72.53793012613086,51,point
2021-03-08,29 day ahead inc hosp,2021-04-06,,73.23599460775151,51,point
2021-03-08,30 day ahead inc hosp,2021-04-07,,62.59361509144802,51,point
2021-03-08,1 day ahead inc hosp,2021-03-09,,0.1697022522055409,78,point
2021-03-08,2 day ahead inc hosp,2021-03-10,,0.1994970043742432,78,point
2021-03-08,3 day ahead inc hosp,2021-03-11,,0.3260778974899268,78,point
2021-03-08,4 day ahead inc hosp,2021-03-12,,0.0,78,point
2021-03-08,5 day ahead inc hosp,2021-03-13,,0.0,78,point
2021-03-08,6 day ahead inc hosp,2021-03-14,,0.0,78,point
2021-03-08,7 day ahead inc hosp,2021-03-15,,0.11083953896805107,78,point
2021-03-08,8 day ahead inc hosp,2021-03-16,,0.0,78,point
2021-03-08,9 day ahead inc hosp,2021-03-17,,0.04538134857766055,78,point
2021-03-08,10 day ahead inc hosp,2021-03-18,,0.22847973617125306,78,point
2021-03-08,11 day ahead inc hosp,2021-03-19,,0.0,78,point
2021-03-08,12 day ahead inc hosp,2021-03-20,,0.0,78,point
2021-03-08,13 day ahead inc hosp,2021-03-21,,0.0,78,point
2021-03-08,14 day ahead inc hosp,2021-03-22,,0.2548363756004665,78,point
2021-03-08,15 day ahead inc hosp,2021-03-23,,0.13049807032042207,78,point
2021-03-08,16 day ahead inc hosp,2021-03-24,,0.16038953688288424,78,point
2021-03-08,17 day ahead inc hosp,2021-03-25,,0.2871328091029264,78,point
2021-03-08,18 day ahead inc hosp,2021-03-26,,0.0,78,point
2021-03-08,19 day ahead inc hosp,2021-03-27,,0.0,78,point
2021-03-08,20 day ahead inc hosp,2021-03-28,,0.0,78,point
2021-03-08,21 day ahead inc hosp,2021-03-29,,0.0725885717773701,78,point
2021-03-08,22 day ahead inc hosp,2021-03-30,,0.0,78,point
2021-03-08,23 day ahead inc hosp,2021-03-31,,0.0070470947384043406,78,point
2021-03-08,24 day ahead inc hosp,2021-04-01,,0.18998356969365385,78,point
2021-03-08,25 day ahead inc hosp,2021-04-02,,0.0,78,point
2021-03-08,26 day ahead inc hosp,2021-04-03,,0.0,78,point
2021-03-08,27 day ahead inc hosp,2021-04-04,,0.0,78,point
2021-03-08,28 day ahead inc hosp,2021-04-05,,0.2156480821317487,78,point
2021-03-08,29 day ahead inc hosp,2021-04-06,,0.09129666463121157,78,point
2021-03-08,30 day ahead inc hosp,2021-04-07,,0.1212842907706344,78,point
2021-03-08,1 day ahead inc hosp,2021-03-09,,6.081710010662579,50,point
2021-03-08,2 day ahead inc hosp,2021-03-10,,4.605479912338852,50,point
2021-03-08,3 day ahead inc hosp,2021-03-11,,4.922417909734278,50,point
2021-03-08,4 day ahead inc hosp,2021-03-12,,4.510471480082925,50,point
2021-03-08,5 day ahead inc hosp,2021-03-13,,3.3966313016059986,50,point
2021-03-08,6 day ahead inc hosp,2021-03-14,,2.9072193285897123,50,point
2021-03-08,7 day ahead inc hosp,2021-03-15,,4.090376594822408,50,point
2021-03-08,8 day ahead inc hosp,2021-03-16,,5.481478039041392,50,point
2021-03-08,9 day ahead inc hosp,2021-03-17,,4.2978678499583305,50,point
2021-03-08,10 day ahead inc hosp,2021-03-18,,4.6703570790392686,50,point
2021-03-08,11 day ahead inc hosp,2021-03-19,,4.570971575885025,50,point
2021-03-08,12 day ahead inc hosp,2021-03-20,,3.747233258944366,50,point
2021-03-08,13 day ahead inc hosp,2021-03-21,,3.4176320714150368,50,point
2021-03-08,14 day ahead inc hosp,2021-03-22,,4.614663637159979,50,point
2021-03-08,15 day ahead inc hosp,2021-03-23,,5.712083626472842,50,point
2021-03-08,16 day ahead inc hosp,2021-03-24,,4.263427365580829,50,point
2021-03-08,17 day ahead inc hosp,2021-03-25,,4.585600005539035,50,point
2021-03-08,18 day ahead inc hosp,2021-03-26,,4.203106473324161,50,point
2021-03-08,19 day ahead inc hosp,2021-03-27,,3.116602854377294,50,point
2021-03-08,20 day ahead inc hosp,2021-03-28,,2.6422499955213765,50,point
2021-03-08,21 day ahead inc hosp,2021-03-29,,3.8267146494852167,50,point
2021-03-08,22 day ahead inc hosp,2021-03-30,,5.190142225868943,50,point
2021-03-08,23 day ahead inc hosp,2021-03-31,,3.981556506874268,50,point
2021-03-08,24 day ahead inc hosp,2021-04-01,,4.3493043584727635,50,point
2021-03-08,25 day ahead inc hosp,2021-04-02,,4.22324133091771,50,point
2021-03-08,26 day ahead inc hosp,2021-04-03,,3.3747424030568447,50,point
2021-03-08,27 day ahead inc hosp,2021-04-04,,3.031501135249022,50,point
2021-03-08,28 day ahead inc hosp,2021-04-05,,4.227348509585491,50,point
2021-03-08,29 day ahead inc hosp,2021-04-06,,5.3498346332585465,50,point
2021-03-08,30 day ahead inc hosp,2021-04-07,,3.9238004356143774,50,point
2021-03-08,1 day ahead inc hosp,2021-03-09,,34.516537888906285,53,point
2021-03-08,2 day ahead inc hosp,2021-03-10,,34.58225850445611,53,point
2021-03-08,3 day ahead inc hosp,2021-03-11,,32.27389197491538,53,point
2021-03-08,4 day ahead inc hosp,2021-03-12,,27.999597122665968,53,point
2021-03-08,5 day ahead inc hosp,2021-03-13,,21.527620740610427,53,point
2021-03-08,6 day ahead inc hosp,2021-03-14,,25.04238766640343,53,point
2021-03-08,7 day ahead inc hosp,2021-03-15,,35.706393264327325,53,point
2021-03-08,8 day ahead inc hosp,2021-03-16,,32.08893103047932,53,point
2021-03-08,9 day ahead inc hosp,2021-03-17,,30.44853816134356,53,point
2021-03-08,10 day ahead inc hosp,2021-03-18,,26.364533350250632,53,point
2021-03-08,11 day ahead inc hosp,2021-03-19,,20.39909643746023,53,point
2021-03-08,12 day ahead inc hosp,2021-03-20,,12.493742709465726,53,point
2021-03-08,13 day ahead inc hosp,2021-03-21,,14.998063200842203,53,point
2021-03-08,14 day ahead inc hosp,2021-03-22,,25.40605960610429,53,point
2021-03-08,15 day ahead inc hosp,2021-03-23,,22.504830331330904,53,point
2021-03-08,16 day ahead inc hosp,2021-03-24,,22.449843419200114,53,point
2021-03-08,17 day ahead inc hosp,2021-03-25,,20.01517044681273,53,point
2021-03-08,18 day ahead inc hosp,2021-03-26,,15.62024152631781,53,point
2021-03-08,19 day ahead inc hosp,2021-03-27,,9.045950897879043,53,point
2021-03-08,20 day ahead inc hosp,2021-03-28,,12.488767620354338,53,point
2021-03-08,21 day ahead inc hosp,2021-03-29,,23.135278941625234,53,point
2021-03-08,22 day ahead inc hosp,2021-03-30,,19.570615879948914,53,point
2021-03-08,23 day ahead inc hosp,2021-03-31,,18.045879683945728,53,point
2021-03-08,24 day ahead inc hosp,2021-04-01,,14.08203476996068,53,point
2021-03-08,25 day ahead inc hosp,2021-04-02,,8.230935456501522,53,point
2021-03-08,26 day ahead inc hosp,2021-04-03,,0.4224711733202424,53,point
2021-03-08,27 day ahead inc hosp,2021-04-04,,2.9951470960943896,53,point
2021-03-08,28 day ahead inc hosp,2021-04-05,,13.420689055070556,53,point
2021-03-08,29 day ahead inc hosp,2021-04-06,,10.47156256764993,53,point
2021-03-08,30 day ahead inc hosp,2021-04-07,,10.310178316141393,53,point
2021-03-08,1 day ahead inc hosp,2021-03-09,,58.678249103798606,55,point
2021-03-08,2 day ahead inc hosp,2021-03-10,,59.319836440282366,55,point
2021-03-08,3 day ahead inc hosp,2021-03-11,,54.331527686015434,55,point
2021-03-08,4 day ahead inc hosp,2021-03-12,,54.53728298723436,55,point
2021-03-08,5 day ahead inc hosp,2021-03-13,,31.27324349532969,55,point
2021-03-08,6 day ahead inc hosp,2021-03-14,,35.915191173070056,55,point
2021-03-08,7 day ahead inc hosp,2021-03-15,,63.43991960284983,55,point
2021-03-08,8 day ahead inc hosp,2021-03-16,,51.651625433618534,55,point
2021-03-08,9 day ahead inc hosp,2021-03-17,,52.31384977735458,55,point
2021-03-08,10 day ahead inc hosp,2021-03-18,,47.56056462182208,55,point
2021-03-08,11 day ahead inc hosp,2021-03-19,,47.78544846592114,55,point
2021-03-08,12 day ahead inc hosp,2021-03-20,,24.389411200295662,55,point
2021-03-08,13 day ahead inc hosp,2021-03-21,,28.997265020428106,55,point
2021-03-08,14 day ahead inc hosp,2021-03-22,,56.606528013645715,55,point
2021-03-08,15 day ahead inc hosp,2021-03-23,,44.89182578123598,55,point
2021-03-08,16 day ahead inc hosp,2021-03-24,,45.547158997597506,55,point
2021-03-08,17 day ahead inc hosp,2021-03-25,,40.682915981360395,55,point
2021-03-08,18 day ahead inc hosp,2021-03-26,,40.90018181648747,55,point
2021-03-08,19 day ahead inc hosp,2021-03-27,,17.568850275306833,55,point
2021-03-08,20 day ahead inc hosp,2021-03-28,,22.19395200837257,55,point
2021-03-08,21 day ahead inc hosp,2021-03-29,,49.76311491339328,55,point
2021-03-08,22 day ahead inc hosp,2021-03-30,,38.013414602430494,55,point
2021-03-08,23 day ahead inc hosp,2021-03-31,,38.67238040182024,55,point
2021-03-08,24 day ahead inc hosp,2021-04-01,,33.86178912606188,55,point
2021-03-08,25 day ahead inc hosp,2021-04-02,,34.082887385071984,55,point
2021-03-08,26 day ahead inc hosp,2021-04-03,,10.720520113089153,55,point
2021-03-08,27 day ahead inc hosp,2021-04-04,,15.33740327477813,55,point
2021-03-08,28 day ahead inc hosp,2021-04-05,,42.925935841716615,55,point
2021-03-08,29 day ahead inc hosp,2021-04-06,,31.193131444964646,55,point
2021-03-08,30 day ahead inc hosp,2021-04-07,,31.85038072644864,55,point
2021-03-08,1 day ahead inc hosp,2021-03-09,,13.570027129430821,54,point
2021-03-08,2 day ahead inc hosp,2021-03-10,,12.811946874548994,54,point
2021-03-08,3 day ahead inc hosp,2021-03-11,,5.4166110366853095,54,point
2021-03-08,4 day ahead inc hosp,2021-03-12,,7.825056963149197,54,point
2021-03-08,5 day ahead inc hosp,2021-03-13,,1.875512347260254,54,point
2021-03-08,6 day ahead inc hosp,2021-03-14,,0.5310866436898989,54,point
2021-03-08,7 day ahead inc hosp,2021-03-15,,5.8690554514816204,54,point
2021-03-08,8 day ahead inc hosp,2021-03-16,,5.334707963285412,54,point
2021-03-08,9 day ahead inc hosp,2021-03-17,,8.313028494608599,54,point
2021-03-08,10 day ahead inc hosp,2021-03-18,,0.8785347493608491,54,point
2021-03-08,11 day ahead inc hosp,2021-03-19,,4.086952784099487,54,point
2021-03-08,12 day ahead inc hosp,2021-03-20,,0.0,54,point
2021-03-08,13 day ahead inc hosp,2021-03-21,,0.0,54,point
2021-03-08,14 day ahead inc hosp,2021-03-22,,0.32334899315671795,54,point
2021-03-08,15 day ahead inc hosp,2021-03-23,,0.0,54,point
2021-03-08,16 day ahead inc hosp,2021-03-24,,0.0,54,point
2021-03-08,17 day ahead inc hosp,2021-03-25,,0.0,54,point
2021-03-08,18 day ahead inc hosp,2021-03-26,,0.0,54,point
2021-03-08,19 day ahead inc hosp,2021-03-27,,0.0,54,point
2021-03-08,20 day ahead inc hosp,2021-03-28,,0.0,54,point
2021-03-08,21 day ahead inc hosp,2021-03-29,,0.0,54,point
2021-03-08,22 day ahead inc hosp,2021-03-30,,0.0,54,point
2021-03-08,23 day ahead inc hosp,2021-03-31,,0.0,54,point
2021-03-08,24 day ahead inc hosp,2021-04-01,,0.0,54,point
2021-03-08,25 day ahead inc hosp,2021-04-02,,0.0,54,point
2021-03-08,26 day ahead inc hosp,2021-04-03,,0.0,54,point
2021-03-08,27 day ahead inc hosp,2021-04-04,,0.0,54,point
2021-03-08,28 day ahead inc hosp,2021-04-05,,0.0,54,point
2021-03-08,29 day ahead inc hosp,2021-04-06,,0.0,54,point
2021-03-08,30 day ahead inc hosp,2021-04-07,,0.0,54,point
2021-03-08,1 day ahead inc hosp,2021-03-09,,3.241454544045168,56,point
2021-03-08,2 day ahead inc hosp,2021-03-10,,0.17062079045148648,56,point
2021-03-08,3 day ahead inc hosp,2021-03-11,,0.6697984307706717,56,point
2021-03-08,4 day ahead inc hosp,2021-03-12,,1.3855482323502066,56,point
2021-03-08,5 day ahead inc hosp,2021-03-13,,0.0,56,point
2021-03-08,6 day ahead inc hosp,2021-03-14,,0.0,56,point
2021-03-08,7 day ahead inc hosp,2021-03-15,,2.632361493896299,56,point
2021-03-08,8 day ahead inc hosp,2021-03-16,,1.3745778896760898,56,point
2021-03-08,9 day ahead inc hosp,2021-03-17,,0.0,56,point
2021-03-08,10 day ahead inc hosp,2021-03-18,,0.0,56,point
2021-03-08,11 day ahead inc hosp,2021-03-19,,0.0,56,point
2021-03-08,12 day ahead inc hosp,2021-03-20,,0.0,56,point
2021-03-08,13 day ahead inc hosp,2021-03-21,,0.0,56,point
2021-03-08,14 day ahead inc hosp,2021-03-22,,0.759140021285015,56,point
2021-03-08,15 day ahead inc hosp,2021-03-23,,0.0,56,point
2021-03-08,16 day ahead inc hosp,2021-03-24,,0.0,56,point
2021-03-08,17 day ahead inc hosp,2021-03-25,,0.0,56,point
2021-03-08,18 day ahead inc hosp,2021-03-26,,0.0,56,point
2021-03-08,19 day ahead inc hosp,2021-03-27,,0.0,56,point
2021-03-08,20 day ahead inc hosp,2021-03-28,,0.0,56,point
2021-03-08,21 day ahead inc hosp,2021-03-29,,0.0,56,point
2021-03-08,22 day ahead inc hosp,2021-03-30,,0.0,56,point
2021-03-08,23 day ahead inc hosp,2021-03-31,,0.0,56,point
2021-03-08,24 day ahead inc hosp,2021-04-01,,0.0,56,point
2021-03-08,25 day ahead inc hosp,2021-04-02,,0.0,56,point
2021-03-08,26 day ahead inc hosp,2021-04-03,,0.0,56,point
2021-03-08,27 day ahead inc hosp,2021-04-04,,0.0,56,point
2021-03-08,28 day ahead inc hosp,2021-04-05,,0.0,56,point
2021-03-08,29 day ahead inc hosp,2021-04-06,,0.0,56,point
2021-03-08,30 day ahead inc hosp,2021-04-07,,0.0,56,point
2021-03-14,1 day ahead inc hosp,2021-03-15,,6.6620313785960725,02,point
2021-03-14,2 day ahead inc hosp,2021-03-16,,4.91956159782545,02,point
2021-03-14,3 day ahead inc hosp,2021-03-17,,4.79370720947324,02,point
2021-03-14,4 day ahead inc hosp,2021-03-18,,4.7039794522697065,02,point
2021-03-14,5 day ahead inc hosp,2021-03-19,,4.7719731936330865,02,point
2021-03-14,6 day ahead inc hosp,2021-03-20,,4.827622320752785,02,point
2021-03-14,7 day ahead inc hosp,2021-03-21,,4.484701527282051,02,point
2021-03-14,8 day ahead inc hosp,2021-03-22,,7.058963708219798,02,point
2021-03-14,9 day ahead inc hosp,2021-03-23,,5.14890147930713,02,point
2021-03-14,10 day ahead inc hosp,2021-03-24,,4.878211637551219,02,point
2021-03-14,11 day ahead inc hosp,2021-03-25,,4.671975050978778,02,point
2021-03-14,12 day ahead inc hosp,2021-03-26,,4.662746685142711,02,point
2021-03-14,13 day ahead inc hosp,2021-03-27,,4.727342314920414,02,point
2021-03-14,14 day ahead inc hosp,2021-03-28,,4.474871066264583,02,point
2021-03-14,15 day ahead inc hosp,2021-03-29,,7.202296133237188,02,point
2021-03-14,16 day ahead inc hosp,2021-03-30,,5.4296139793980185,02,point
2021-03-14,17 day ahead inc hosp,2021-03-31,,5.277612492410001,02,point
2021-03-14,18 day ahead inc hosp,2021-04-01,,5.166836766803028,02,point
2021-03-14,19 day ahead inc hosp,2021-04-02,,5.220891208075141,02,point
2021-03-14,20 day ahead inc hosp,2021-04-03,,5.278252862612821,02,point
2021-03-14,21 day ahead inc hosp,2021-04-04,,4.951855354045433,02,point
2021-03-14,22 day ahead inc hosp,2021-04-05,,7.554037870214559,02,point
2021-03-14,23 day ahead inc hosp,2021-04-06,,5.66901152992404,02,point
2021-03-14,24 day ahead inc hosp,2021-04-07,,5.4199469201114345,02,point
2021-03-14,25 day ahead inc hosp,2021-04-08,,5.231101773309799,02,point
2021-03-14,26 day ahead inc hosp,2021-04-09,,5.2334038324121135,02,point
2021-03-14,27 day ahead inc hosp,2021-04-10,,5.296692717345086,02,point
2021-03-14,28 day ahead inc hosp,2021-04-11,,5.030774523998101,02,point
2021-03-14,29 day ahead inc hosp,2021-04-12,,7.735411474063332,02,point
2021-03-14,30 day ahead inc hosp,2021-04-13,,5.942287228294928,02,point
2021-03-14,1 day ahead inc hosp,2021-03-15,,57.548030005159426,01,point
2021-03-14,2 day ahead inc hosp,2021-03-16,,44.96718678316586,01,point
2021-03-14,3 day ahead inc hosp,2021-03-17,,43.55755086959301,01,point
2021-03-14,4 day ahead inc hosp,2021-03-18,,42.02410932965158,01,point
2021-03-14,5 day ahead inc hosp,2021-03-19,,41.08629946420661,01,point
2021-03-14,6 day ahead inc hosp,2021-03-20,,17.638452904498827,01,point
2021-03-14,7 day ahead inc hosp,2021-03-21,,18.594058486982398,01,point
2021-03-14,8 day ahead inc hosp,2021-03-22,,37.42661280380344,01,point
2021-03-14,9 day ahead inc hosp,2021-03-23,,24.873916081314807,01,point
2021-03-14,10 day ahead inc hosp,2021-03-24,,23.474426301167032,01,point
2021-03-14,11 day ahead inc hosp,2021-03-25,,21.914858306106982,01,point
2021-03-14,12 day ahead inc hosp,2021-03-26,,20.956707294486225,01,point
2021-03-14,13 day ahead inc hosp,2021-03-27,,0.0,01,point
2021-03-14,14 day ahead inc hosp,2021-03-28,,0.0,01,point
2021-03-14,15 day ahead inc hosp,2021-03-29,,17.27454518770874,01,point
2021-03-14,16 day ahead inc hosp,2021-03-30,,4.716487593745878,01,point
2021-03-14,17 day ahead inc hosp,2021-03-31,,3.3150653488793824,01,point
2021-03-14,18 day ahead inc hosp,2021-04-01,,1.7604734812386331,01,point
2021-03-14,19 day ahead inc hosp,2021-04-02,,0.8061967087661449,01,point
2021-03-14,20 day ahead inc hosp,2021-04-03,,0.0,01,point
2021-03-14,21 day ahead inc hosp,2021-04-04,,0.0,01,point
2021-03-14,22 day ahead inc hosp,2021-04-05,,0.0,01,point
2021-03-14,23 day ahead inc hosp,2021-04-06,,0.0,01,point
2021-03-14,24 day ahead inc hosp,2021-04-07,,0.0,01,point
2021-03-14,25 day ahead inc hosp,2021-04-08,,0.0,01,point
2021-03-14,26 day ahead inc hosp,2021-04-09,,0.0,01,point
2021-03-14,27 day ahead inc hosp,2021-04-10,,0.0,01,point
2021-03-14,28 day ahead inc hosp,2021-04-11,,0.0,01,point
2021-03-14,29 day ahead inc hosp,2021-04-12,,0.0,01,point
2021-03-14,30 day ahead inc hosp,2021-04-13,,0.0,01,point
2021-03-14,1 day ahead inc hosp,2021-03-15,,25.210745097346912,05,point
2021-03-14,2 day ahead inc hosp,2021-03-16,,18.42036924204801,05,point
2021-03-14,3 day ahead inc hosp,2021-03-17,,20.563391883761856,05,point
2021-03-14,4 day ahead inc hosp,2021-03-18,,17.117327007752518,05,point
2021-03-14,5 day ahead inc hosp,2021-03-19,,13.779943804508646,05,point
2021-03-14,6 day ahead inc hosp,2021-03-20,,0.0,05,point
2021-03-14,7 day ahead inc hosp,2021-03-21,,0.0,05,point
2021-03-14,8 day ahead inc hosp,2021-03-22,,14.189235996658145,05,point
2021-03-14,9 day ahead inc hosp,2021-03-23,,7.416412356403768,05,point
2021-03-14,10 day ahead inc hosp,2021-03-24,,9.562504069769581,05,point
2021-03-14,11 day ahead inc hosp,2021-03-25,,6.138489536327054,05,point
2021-03-14,12 day ahead inc hosp,2021-03-26,,2.795695780295371,05,point
2021-03-14,13 day ahead inc hosp,2021-03-27,,0.0,05,point
2021-03-14,14 day ahead inc hosp,2021-03-28,,0.0,05,point
2021-03-14,15 day ahead inc hosp,2021-03-29,,3.2082833276080875,05,point
2021-03-14,16 day ahead inc hosp,2021-03-30,,0.0,05,point
2021-03-14,17 day ahead inc hosp,2021-03-31,,0.0,05,point
2021-03-14,18 day ahead inc hosp,2021-04-01,,0.0,05,point
2021-03-14,19 day ahead inc hosp,2021-04-02,,0.0,05,point
2021-03-14,20 day ahead inc hosp,2021-04-03,,0.0,05,point
2021-03-14,21 day ahead inc hosp,2021-04-04,,0.0,05,point
2021-03-14,22 day ahead inc hosp,2021-04-05,,0.0,05,point
2021-03-14,23 day ahead inc hosp,2021-04-06,,0.0,05,point
2021-03-14,24 day ahead inc hosp,2021-04-07,,0.0,05,point
2021-03-14,25 day ahead inc hosp,2021-04-08,,0.0,05,point
2021-03-14,26 day ahead inc hosp,2021-04-09,,0.0,05,point
2021-03-14,27 day ahead inc hosp,2021-04-10,,0.0,05,point
2021-03-14,28 day ahead inc hosp,2021-04-11,,0.0,05,point
2021-03-14,29 day ahead inc hosp,2021-04-12,,0.0,05,point
2021-03-14,30 day ahead inc hosp,2021-04-13,,0.0,05,point
2021-03-14,1 day ahead inc hosp,2021-03-15,,72.24325720055573,04,point
2021-03-14,2 day ahead inc hosp,2021-03-16,,74.19059469261548,04,point
2021-03-14,3 day ahead inc hosp,2021-03-17,,65.89868059136825,04,point
2021-03-14,4 day ahead inc hosp,2021-03-18,,66.82863016323118,04,point
2021-03-14,5 day ahead inc hosp,2021-03-19,,54.47384972892476,04,point
2021-03-14,6 day ahead inc hosp,2021-03-20,,31.742691955042357,04,point
2021-03-14,7 day ahead inc hosp,2021-03-21,,22.462339610420237,04,point
2021-03-14,8 day ahead inc hosp,2021-03-22,,51.06325035803845,04,point
2021-03-14,9 day ahead inc hosp,2021-03-23,,53.42577829041055,04,point
2021-03-14,10 day ahead inc hosp,2021-03-24,,44.91017590530436,04,point
2021-03-14,11 day ahead inc hosp,2021-03-25,,45.08547202151058,04,point
2021-03-14,12 day ahead inc hosp,2021-03-26,,31.658953083288914,04,point
2021-03-14,13 day ahead inc hosp,2021-03-27,,7.80028747365515,04,point
2021-03-14,14 day ahead inc hosp,2021-03-28,,0.0,04,point
2021-03-14,15 day ahead inc hosp,2021-03-29,,25.339320251041087,04,point
2021-03-14,16 day ahead inc hosp,2021-03-30,,27.428213053054534,04,point
2021-03-14,17 day ahead inc hosp,2021-03-31,,19.095051354165822,04,point
2021-03-14,18 day ahead inc hosp,2021-04-01,,19.831681772529095,04,point
2021-03-14,19 day ahead inc hosp,2021-04-02,,7.192032387732535,04,point
2021-03-14,20 day ahead inc hosp,2021-04-03,,0.0,04,point
2021-03-14,21 day ahead inc hosp,2021-04-04,,0.0,04,point
2021-03-14,22 day ahead inc hosp,2021-04-05,,3.0018939233944733,04,point
2021-03-14,23 day ahead inc hosp,2021-04-06,,5.297526308840898,04,point
2021-03-14,24 day ahead inc hosp,2021-04-07,,0.0,04,point
2021-03-14,25 day ahead inc hosp,2021-04-08,,0.0,04,point
2021-03-14,26 day ahead inc hosp,2021-04-09,,0.0,04,point
2021-03-14,27 day ahead inc hosp,2021-04-10,,0.0,04,point
2021-03-14,28 day ahead inc hosp,2021-04-11,,0.0,04,point
2021-03-14,29 day ahead inc hosp,2021-04-12,,0.0,04,point
2021-03-14,30 day ahead inc hosp,2021-04-13,,0.0,04,point
2021-03-14,1 day ahead inc hosp,2021-03-15,,365.04321678964544,06,point
2021-03-14,2 day ahead inc hosp,2021-03-16,,359.1995568725647,06,point
2021-03-14,3 day ahead inc hosp,2021-03-17,,341.24357962396203,06,point
2021-03-14,4 day ahead inc hosp,2021-03-18,,350.9699757276553,06,point
2021-03-14,5 day ahead inc hosp,2021-03-19,,364.5316298623445,06,point
2021-03-14,6 day ahead inc hosp,2021-03-20,,261.54511600429294,06,point
2021-03-14,7 day ahead inc hosp,2021-03-21,,221.51481327449173,06,point
2021-03-14,8 day ahead inc hosp,2021-03-22,,314.004484354889,06,point
2021-03-14,9 day ahead inc hosp,2021-03-23,,307.11877904903395,06,point
2021-03-14,10 day ahead inc hosp,2021-03-24,,290.6265183224078,06,point
2021-03-14,11 day ahead inc hosp,2021-03-25,,302.5679639781165,06,point
2021-03-14,12 day ahead inc hosp,2021-03-26,,316.5769448564269,06,point
2021-03-14,13 day ahead inc hosp,2021-03-27,,213.66787600441222,06,point
2021-03-14,14 day ahead inc hosp,2021-03-28,,173.52699397799034,06,point
2021-03-14,15 day ahead inc hosp,2021-03-29,,266.3954609429407,06,point
2021-03-14,16 day ahead inc hosp,2021-03-30,,259.80532819575143,06,point
2021-03-14,17 day ahead inc hosp,2021-03-31,,242.89788935671245,06,point
2021-03-14,18 day ahead inc hosp,2021-04-01,,254.2110438931373,06,point
2021-03-14,19 day ahead inc hosp,2021-04-02,,268.09314209282786,06,point
2021-03-14,20 day ahead inc hosp,2021-04-03,,165.16210623358228,06,point
2021-03-14,21 day ahead inc hosp,2021-04-04,,125.05258964094057,06,point
2021-03-14,22 day ahead inc hosp,2021-04-05,,217.81361246764598,06,point
2021-03-14,23 day ahead inc hosp,2021-04-06,,211.1396415898176,06,point
2021-03-14,24 day ahead inc hosp,2021-04-07,,194.3499665817109,06,point
2021-03-14,25 day ahead inc hosp,2021-04-08,,205.84133371397232,06,point
2021-03-14,26 day ahead inc hosp,2021-04-09,,219.75942174517482,06,point
2021-03-14,27 day ahead inc hosp,2021-04-10,,116.83461675130556,06,point
2021-03-14,28 day ahead inc hosp,2021-04-11,,76.71620346220901,06,point
2021-03-14,29 day ahead inc hosp,2021-04-12,,169.50770244590024,06,point
2021-03-14,30 day ahead inc hosp,2021-04-13,,162.85751196291216,06,point
2021-03-14,1 day ahead inc hosp,2021-03-15,,56.25027293944167,08,point
2021-03-14,2 day ahead inc hosp,2021-03-16,,59.84560344022273,08,point
2021-03-14,3 day ahead inc hosp,2021-03-17,,56.50997590159496,08,point
2021-03-14,4 day ahead inc hosp,2021-03-18,,57.83786999723221,08,point
2021-03-14,5 day ahead inc hosp,2021-03-19,,65.87099775130568,08,point
2021-03-14,6 day ahead inc hosp,2021-03-20,,53.33195097707124,08,point
2021-03-14,7 day ahead inc hosp,2021-03-21,,40.971237674606094,08,point
2021-03-14,8 day ahead inc hosp,2021-03-22,,56.14013385167918,08,point
