,Unnamed: 0,forecast_date,target,target_end_date,location,location_name,type,quantile,value,Unnamed: 0.1
7305,14976.0,2020-06-07,1 day ahead inc death,2020-06-08,10,Delaware,point,,3.5481066445792457,14976.0
7306,15000.0,2020-06-07,1 day ahead inc hosp,2020-06-08,10,Delaware,point,,17.690368337994872,15000.0
7307,15024.0,2020-06-07,1 wk ahead cum death,2020-06-13,10,Delaware,point,,416.8389787292618,15024.0
7308,15048.0,2020-06-07,1 wk ahead inc death,2020-06-13,10,Delaware,point,,15.246082068081364,15048.0
7309,15072.0,2020-06-07,10 day ahead cum death,2020-06-17,10,Delaware,point,,431.8739743955889,15072.0
7310,15096.0,2020-06-07,10 day ahead inc death,2020-06-17,10,Delaware,point,,2.44450734105389,15096.0
7311,15120.0,2020-06-07,10 day ahead inc hosp,2020-06-17,10,Delaware,point,,12.850795069829928,15120.0
7312,15144.0,2020-06-07,11 day ahead cum death,2020-06-18,10,Delaware,point,,434.769333696491,15144.0
7313,15168.0,2020-06-07,11 day ahead inc death,2020-06-18,10,Delaware,point,,2.4433118125271958,15168.0
7314,15192.0,2020-06-07,11 day ahead inc hosp,2020-06-18,10,Delaware,point,,12.397679697604875,15192.0
7315,15216.0,2020-06-07,12 day ahead cum death,2020-06-19,10,Delaware,point,,437.5648616761957,15216.0
7316,15240.0,2020-06-07,12 day ahead inc death,2020-06-19,10,Delaware,point,,2.4433118125271958,15240.0
7317,15264.0,2020-06-07,12 day ahead inc hosp,2020-06-19,10,Delaware,point,,11.959746716938753,15264.0
7318,15288.0,2020-06-07,13 day ahead cum death,2020-06-20,10,Delaware,point,,440.2632727180585,15288.0
7319,15312.0,2020-06-07,13 day ahead inc death,2020-06-20,10,Delaware,point,,2.4433118125271958,15312.0
7320,15336.0,2020-06-07,13 day ahead inc hosp,2020-06-20,10,Delaware,point,,11.536620625722207,15336.0
7321,15360.0,2020-06-07,14 day ahead cum death,2020-06-21,10,Delaware,point,,442.86825489779886,15360.0
7322,15384.0,2020-06-07,14 day ahead inc death,2020-06-21,10,Delaware,point,,2.4433118125271958,15384.0
7323,15408.0,2020-06-07,14 day ahead inc hosp,2020-06-21,10,Delaware,point,,11.127790089587052,15408.0
7324,15432.0,2020-06-07,15 day ahead cum death,2020-06-22,10,Delaware,point,,445.38043076565583,15432.0
7325,15456.0,2020-06-07,15 day ahead inc death,2020-06-22,10,Delaware,point,,2.4433118125271958,15456.0
7326,15480.0,2020-06-07,15 day ahead inc hosp,2020-06-22,10,Delaware,point,,10.733148570778212,15480.0
7327,15504.0,2020-06-07,16 day ahead cum death,2020-06-23,10,Delaware,point,,447.80336391004204,15504.0
7328,15528.0,2020-06-07,16 day ahead inc death,2020-06-23,10,Delaware,point,,2.4433118125271958,15528.0
7329,15552.0,2020-06-07,16 day ahead inc hosp,2020-06-23,10,Delaware,point,,10.352187480921655,15552.0
7330,15576.0,2020-06-07,17 day ahead cum death,2020-06-24,10,Delaware,point,,450.1404179305574,15576.0
7331,15600.0,2020-06-07,17 day ahead inc death,2020-06-24,10,Delaware,point,,2.4433118125271958,15600.0
7332,15624.0,2020-06-07,17 day ahead inc hosp,2020-06-24,10,Delaware,point,,9.98443403830106,15624.0
7333,15648.0,2020-06-07,18 day ahead cum death,2020-06-25,10,Delaware,point,,452.3949564268029,15648.0
7334,15672.0,2020-06-07,18 day ahead inc death,2020-06-25,10,Delaware,point,,2.4433118125271958,15672.0
7335,15696.0,2020-06-07,18 day ahead inc hosp,2020-06-25,10,Delaware,point,,9.62941546120328,15696.0
7336,15720.0,2020-06-07,19 day ahead cum death,2020-06-26,10,Delaware,point,,454.57034299837784,15720.0
7337,15744.0,2020-06-07,19 day ahead inc death,2020-06-26,10,Delaware,point,,2.4433118125271958,15744.0
7338,15768.0,2020-06-07,19 day ahead inc hosp,2020-06-26,10,Delaware,point,,9.28665896791199,15768.0
7339,15792.0,2020-06-07,2 day ahead cum death,2020-06-09,10,Delaware,point,,404.69447195588515,15792.0
7340,15816.0,2020-06-07,2 day ahead inc death,2020-06-09,10,Delaware,point,,3.4064363799229618,15816.0
7341,15840.0,2020-06-07,2 day ahead inc hosp,2020-06-09,10,Delaware,point,,17.078514098700456,15840.0
7342,15864.0,2020-06-07,2 wk ahead cum death,2020-06-20,10,Delaware,point,,437.87714933210265,15864.0
7343,15888.0,2020-06-07,2 wk ahead inc death,2020-06-20,10,Delaware,point,,9.445273941660444,15888.0
7344,15912.0,2020-06-07,20 day ahead cum death,2020-06-27,10,Delaware,point,,456.66994124488303,15912.0
7345,15936.0,2020-06-07,20 day ahead inc death,2020-06-27,10,Delaware,point,,2.4433118125271958,15936.0
7346,15960.0,2020-06-07,20 day ahead inc hosp,2020-06-27,10,Delaware,point,,8.955691776713591,15960.0
7347,15984.0,2020-06-07,21 day ahead cum death,2020-06-28,10,Delaware,point,,458.69711476591834,15984.0
7348,16008.0,2020-06-07,21 day ahead inc death,2020-06-28,10,Delaware,point,,2.4433118125271958,16008.0
7349,16032.0,2020-06-07,21 day ahead inc hosp,2020-06-28,10,Delaware,point,,8.636041105892218,16032.0
7350,16056.0,2020-06-07,22 day ahead cum death,2020-06-29,10,Delaware,point,,460.6551322966913,16056.0
7351,16080.0,2020-06-07,22 day ahead inc death,2020-06-29,10,Delaware,point,,2.4433118125271958,16080.0
7352,16104.0,2020-06-07,22 day ahead inc hosp,2020-06-29,10,Delaware,point,,8.327244569478808,16104.0
7353,16128.0,2020-06-07,23 day ahead cum death,2020-06-30,10,Delaware,point,,462.5452947967102,16128.0
7354,16152.0,2020-06-07,23 day ahead inc death,2020-06-30,10,Delaware,point,,2.4433118125271958,16152.0
7355,16176.0,2020-06-07,23 day ahead inc hosp,2020-06-30,10,Delaware,point,,8.029055420840905,16176.0
7356,16200.0,2020-06-07,24 day ahead cum death,2020-07-01,10,Delaware,point,,464.36868627438764,16200.0
7357,16224.0,2020-06-07,24 day ahead inc death,2020-07-01,10,Delaware,point,,2.4433118125271958,16224.0
7358,16248.0,2020-06-07,24 day ahead inc hosp,2020-07-01,10,Delaware,point,,7.741252244150928,16248.0
7359,16272.0,2020-06-07,25 day ahead cum death,2020-07-02,10,Delaware,point,,466.127547005532,16272.0
7360,16296.0,2020-06-07,25 day ahead inc death,2020-07-02,10,Delaware,point,,2.4433118125271958,16296.0
7361,16320.0,2020-06-07,25 day ahead inc hosp,2020-07-02,10,Delaware,point,,7.463515003779321,16320.0
7362,16344.0,2020-06-07,26 day ahead cum death,2020-07-03,10,Delaware,point,,467.82418903562655,16344.0
7363,16368.0,2020-06-07,26 day ahead inc death,2020-07-03,10,Delaware,point,,2.4433118125271958,16368.0
7364,16392.0,2020-06-07,26 day ahead inc hosp,2020-07-03,10,Delaware,point,,7.195517465094326,16392.0
7365,16416.0,2020-06-07,27 day ahead cum death,2020-07-04,10,Delaware,point,,469.46072311517776,16416.0
7366,16440.0,2020-06-07,27 day ahead inc death,2020-07-04,10,Delaware,point,,2.4433118125271958,16440.0
7367,16464.0,2020-06-07,27 day ahead inc hosp,2020-07-04,10,Delaware,point,,6.936934393748287,16464.0
7368,16488.0,2020-06-07,3 day ahead cum death,2020-06-10,10,Delaware,point,,408.51725576190245,16488.0
7369,16512.0,2020-06-07,3 day ahead inc death,2020-06-10,10,Delaware,point,,3.2681075939534416,16512.0
7370,16536.0,2020-06-07,3 day ahead inc hosp,2020-06-10,10,Delaware,point,,16.48669050884382,16536.0
7371,16560.0,2020-06-07,3 wk ahead cum death,2020-06-27,10,Delaware,point,,454.2838178589273,16560.0
7372,16584.0,2020-06-07,3 wk ahead inc death,2020-06-27,10,Delaware,point,,4.8137718656442425,16584.0
7373,16608.0,2020-06-07,4 day ahead cum death,2020-06-11,10,Delaware,point,,412.2103876643078,16608.0
7374,16632.0,2020-06-07,4 day ahead inc death,2020-06-11,10,Delaware,point,,3.1384556903413845,16632.0
7375,16656.0,2020-06-07,4 day ahead inc hosp,2020-06-11,10,Delaware,point,,15.914265134385914,16656.0
7376,16680.0,2020-06-07,4 wk ahead cum death,2020-07-04,10,Delaware,point,,467.07459972922203,16680.0
7377,16704.0,2020-06-07,4 wk ahead inc death,2020-07-04,10,Delaware,point,,1.197885209114304,16704.0
7378,16728.0,2020-06-07,5 day ahead cum death,2020-06-12,10,Delaware,point,,415.7783687544571,16728.0
7379,16752.0,2020-06-07,5 day ahead inc death,2020-06-12,10,Delaware,point,,3.0133048780855174,16752.0
7380,16776.0,2020-06-07,5 day ahead inc hosp,2020-06-12,10,Delaware,point,,15.360357426083741,16776.0
7381,16800.0,2020-06-07,6 day ahead cum death,2020-06-13,10,Delaware,point,,419.22510211521757,16800.0
7382,16824.0,2020-06-07,6 day ahead inc death,2020-06-13,10,Delaware,point,,2.8920571486966478,16824.0
7383,16848.0,2020-06-07,6 day ahead inc hosp,2020-06-13,10,Delaware,point,,14.824391365273641,16848.0
7384,16872.0,2020-06-07,7 day ahead cum death,2020-06-14,10,Delaware,point,,422.5542194292375,16872.0
7385,16896.0,2020-06-07,7 day ahead inc death,2020-06-14,10,Delaware,point,,2.7744411019558983,16896.0
7386,16920.0,2020-06-07,7 day ahead inc hosp,2020-06-14,10,Delaware,point,,14.305925171721356,16920.0
7387,16944.0,2020-06-07,8 day ahead cum death,2020-06-15,10,Delaware,point,,425.76950523697195,16944.0
7388,16968.0,2020-06-07,8 day ahead inc death,2020-06-15,10,Delaware,point,,2.660609595670775,16968.0
7389,16992.0,2020-06-07,8 day ahead inc hosp,2020-06-15,10,Delaware,point,,13.804504045573141,16992.0
7390,17016.0,2020-06-07,9 day ahead cum death,2020-06-16,10,Delaware,point,,428.87479084247116,17016.0
7391,17040.0,2020-06-07,9 day ahead inc death,2020-06-16,10,Delaware,point,,2.5506093934351783,17040.0
7392,17064.0,2020-06-07,9 day ahead inc hosp,2020-06-16,10,Delaware,point,,13.319633877263186,17064.0
7393,17088.0,2020-06-07,1 day ahead cum death,2020-06-08,11,District of Columbia,point,,493.5179517062565,17088.0
7394,17112.0,2020-06-07,1 day ahead inc death,2020-06-08,11,District of Columbia,point,,2.3696501637168006,17112.0
7395,17136.0,2020-06-07,1 day ahead inc hosp,2020-06-08,11,District of Columbia,point,,20.425562115825414,17136.0
7396,17160.0,2020-06-07,1 wk ahead cum death,2020-06-13,11,District of Columbia,point,,514.806889912104,17160.0
7397,17184.0,2020-06-07,1 wk ahead inc death,2020-06-13,11,District of Columbia,point,,15.729545397680173,17184.0
7398,17208.0,2020-06-07,10 day ahead cum death,2020-06-17,11,District of Columbia,point,,532.0813050355326,17208.0
7399,17232.0,2020-06-07,10 day ahead inc death,2020-06-17,11,District of Columbia,point,,1.6143544201582245,17232.0
7400,17256.0,2020-06-07,10 day ahead inc hosp,2020-06-17,11,District of Columbia,point,,17.23909061424729,17256.0
7401,17280.0,2020-06-07,11 day ahead cum death,2020-06-18,11,District of Columbia,point,,535.9955155044114,17280.0
7402,17304.0,2020-06-07,11 day ahead inc death,2020-06-18,11,District of Columbia,point,,1.5517289924419382,17304.0
7403,17328.0,2020-06-07,11 day ahead inc hosp,2020-06-18,11,District of Columbia,point,,16.98343534079413,17328.0
7404,17352.0,2020-06-07,12 day ahead cum death,2020-06-19,11,District of Columbia,point,,539.8526647697499,17352.0
7405,17376.0,2020-06-07,12 day ahead inc death,2020-06-19,11,District of Columbia,point,,1.4946677889018227,17376.0
7406,17400.0,2020-06-07,12 day ahead inc hosp,2020-06-19,11,District of Columbia,point,,16.741631155219242,17400.0
7407,17424.0,2020-06-07,13 day ahead cum death,2020-06-20,11,District of Columbia,point,,543.652420465114,17424.0
7408,17448.0,2020-06-07,13 day ahead inc death,2020-06-20,11,District of Columbia,point,,1.4372742189271297,17448.0
7409,17472.0,2020-06-07,13 day ahead inc hosp,2020-06-20,11,District of Columbia,point,,16.5136348613687,17472.0
7410,17496.0,2020-06-07,14 day ahead cum death,2020-06-21,11,District of Columbia,point,,547.3997726394415,17496.0
7411,17520.0,2020-06-07,14 day ahead inc death,2020-06-21,11,District of Columbia,point,,1.3848706978906629,17520.0
7412,17544.0,2020-06-07,14 day ahead inc hosp,2020-06-21,11,District of Columbia,point,,16.296348812224096,17544.0
7413,17568.0,2020-06-07,15 day ahead cum death,2020-06-22,11,District of Columbia,point,,551.0954963825468,17568.0
7414,17592.0,2020-06-07,15 day ahead inc death,2020-06-22,11,District of Columbia,point,,1.3332422666684796,17592.0
7415,17616.0,2020-06-07,15 day ahead inc hosp,2020-06-22,11,District of Columbia,point,,16.089242006577024,17616.0
7416,17640.0,2020-06-07,16 day ahead cum death,2020-06-23,11,District of Columbia,point,,554.7425269550871,17640.0
7417,17664.0,2020-06-07,16 day ahead inc death,2020-06-23,11,District of Columbia,point,,1.2845490961033637,17664.0
7418,17688.0,2020-06-07,16 day ahead inc hosp,2020-06-23,11,District of Columbia,point,,15.890436495164067,17688.0
7419,17712.0,2020-06-07,17 day ahead cum death,2020-06-24,11,District of Columbia,point,,558.3441438502881,17712.0
7420,17736.0,2020-06-07,17 day ahead inc death,2020-06-24,11,District of Columbia,point,,1.23913541876418,17736.0
7421,17760.0,2020-06-07,17 day ahead inc hosp,2020-06-24,11,District of Columbia,point,,15.697753805322918,17760.0
7422,17784.0,2020-06-07,18 day ahead cum death,2020-06-25,11,District of Columbia,point,,561.9006716239311,17784.0
7423,17808.0,2020-06-07,18 day ahead inc death,2020-06-25,11,District of Columbia,point,,1.1940462972062722,17808.0
7424,17832.0,2020-06-07,18 day ahead inc hosp,2020-06-25,11,District of Columbia,point,,15.510980628135712,17832.0
7425,17856.0,2020-06-07,19 day ahead cum death,2020-06-26,11,District of Columbia,point,,565.4112019205271,17856.0
7426,17880.0,2020-06-07,19 day ahead inc death,2020-06-26,11,District of Columbia,point,,1.1480488201591914,17880.0
7427,17904.0,2020-06-07,19 day ahead inc hosp,2020-06-26,11,District of Columbia,point,,15.330712810509342,17904.0
7428,17928.0,2020-06-07,2 day ahead cum death,2020-06-09,11,District of Columbia,point,,498.1488322219288,17928.0
7429,17952.0,2020-06-07,2 day ahead inc death,2020-06-09,11,District of Columbia,point,,2.268399039235521,17952.0
7430,17976.0,2020-06-07,2 day ahead inc hosp,2020-06-09,11,District of Columbia,point,,19.98664704428802,17976.0
7431,18000.0,2020-06-07,2 wk ahead cum death,2020-06-20,11,District of Columbia,point,,542.7047403612745,18000.0
7432,18024.0,2020-06-07,2 wk ahead inc death,2020-06-20,11,District of Columbia,point,,11.820505934746675,18024.0
7433,18048.0,2020-06-07,20 day ahead cum death,2020-06-27,11,District of Columbia,point,,568.8814987319744,18048.0
7434,18072.0,2020-06-07,20 day ahead inc death,2020-06-27,11,District of Columbia,point,,1.1078153350104447,18072.0
7435,18096.0,2020-06-07,20 day ahead inc hosp,2020-06-27,11,District of Columbia,point,,15.153139715363526,18096.0
7436,18120.0,2020-06-07,21 day ahead cum death,2020-06-28,11,District of Columbia,point,,572.308852541118,18120.0
7437,18144.0,2020-06-07,21 day ahead inc death,2020-06-28,11,District of Columbia,point,,1.0648723327067715,18144.0
7438,18168.0,2020-06-07,21 day ahead inc hosp,2020-06-28,11,District of Columbia,point,,14.980052633653033,18168.0
7439,18192.0,2020-06-07,22 day ahead cum death,2020-06-29,11,District of Columbia,point,,575.6929833857959,18192.0
7440,18216.0,2020-06-07,22 day ahead inc death,2020-06-29,11,District of Columbia,point,,1.0216493682409449,18216.0
7441,18240.0,2020-06-07,22 day ahead inc hosp,2020-06-29,11,District of Columbia,point,,14.811635278146696,18240.0
7442,18264.0,2020-06-07,23 day ahead cum death,2020-06-30,11,District of Columbia,point,,579.0416466496828,18264.0
7443,18288.0,2020-06-07,23 day ahead inc death,2020-06-30,11,District of Columbia,point,,0.9861817874500955,18288.0
7444,18312.0,2020-06-07,23 day ahead inc hosp,2020-06-30,11,District of Columbia,point,,14.6427985217083,18312.0
7445,18336.0,2020-06-07,24 day ahead cum death,2020-07-01,11,District of Columbia,point,,582.3487032099346,18336.0
7446,18360.0,2020-06-07,24 day ahead inc death,2020-07-01,11,District of Columbia,point,,0.9445750838149704,18360.0
7447,18384.0,2020-06-07,24 day ahead inc hosp,2020-07-01,11,District of Columbia,point,,14.477570891872801,18384.0
7448,18408.0,2020-06-07,25 day ahead cum death,2020-07-02,11,District of Columbia,point,,585.6159943294682,18408.0
7449,18432.0,2020-06-07,25 day ahead inc death,2020-07-02,11,District of Columbia,point,,0.904809643096928,18432.0
7450,18456.0,2020-06-07,25 day ahead inc hosp,2020-07-02,11,District of Columbia,point,,14.31477338448576,18456.0
7451,18480.0,2020-06-07,26 day ahead cum death,2020-07-03,11,District of Columbia,point,,588.8446801161905,18480.0
7452,18504.0,2020-06-07,26 day ahead inc death,2020-07-03,11,District of Columbia,point,,0.8662043102853431,18504.0
7453,18528.0,2020-06-07,26 day ahead inc hosp,2020-07-03,11,District of Columbia,point,,14.153651529836678,18528.0
7454,18552.0,2020-06-07,27 day ahead cum death,2020-07-04,11,District of Columbia,point,,592.0356941087018,18552.0
7455,18576.0,2020-06-07,27 day ahead inc death,2020-07-04,11,District of Columbia,point,,0.8285325160743922,18576.0
7456,18600.0,2020-06-07,27 day ahead inc hosp,2020-07-04,11,District of Columbia,point,,13.993592069052287,18600.0
7457,18624.0,2020-06-07,3 day ahead cum death,2020-06-10,11,District of Columbia,point,,502.6815651318733,18624.0
7458,18648.0,2020-06-07,3 day ahead inc death,2020-06-10,11,District of Columbia,point,,2.1702514335076897,18648.0
7459,18672.0,2020-06-07,3 day ahead inc hosp,2020-06-10,11,District of Columbia,point,,19.568712757956746,18672.0
7460,18696.0,2020-06-07,3 wk ahead cum death,2020-06-27,11,District of Columbia,point,,567.9338186281349,18696.0
7461,18720.0,2020-06-07,3 wk ahead inc death,2020-06-27,11,District of Columbia,point,,9.151733752436542,18720.0
7462,18744.0,2020-06-07,4 day ahead cum death,2020-06-11,11,District of Columbia,point,,507.1276457587567,18744.0
7463,18768.0,2020-06-07,4 day ahead inc death,2020-06-11,11,District of Columbia,point,,2.083599150446548,18768.0
7464,18792.0,2020-06-07,4 day ahead inc hosp,2020-06-11,11,District of Columbia,point,,19.17219678139236,18792.0
7465,18816.0,2020-06-07,4 wk ahead cum death,2020-07-04,11,District of Columbia,point,,591.0880140048621,18816.0
7466,18840.0,2020-06-07,4 wk ahead inc death,2020-07-04,11,District of Columbia,point,,7.076850862303388,18840.0
7467,18864.0,2020-06-07,5 day ahead cum death,2020-06-12,11,District of Columbia,point,,511.4837088363962,18864.0
7468,18888.0,2020-06-07,5 day ahead inc death,2020-06-12,11,District of Columbia,point,,1.9935816012025385,18888.0
7469,18912.0,2020-06-07,5 day ahead inc hosp,2020-06-12,11,District of Columbia,point,,18.797577908849235,18912.0
7470,18936.0,2020-06-07,6 day ahead cum death,2020-06-13,11,District of Columbia,point,,515.7545700159438,18936.0
7471,18960.0,2020-06-07,6 day ahead inc death,2020-06-13,11,District of Columbia,point,,1.9083797031107,18960.0
7472,18984.0,2020-06-07,6 day ahead inc hosp,2020-06-13,11,District of Columbia,point,,18.444669417487603,18984.0
7473,19008.0,2020-06-07,7 day ahead cum death,2020-06-14,11,District of Columbia,point,,519.9458651558451,19008.0
7474,19032.0,2020-06-07,7 day ahead inc death,2020-06-14,11,District of Columbia,point,,1.8288136634644607,19032.0
7475,19056.0,2020-06-07,7 day ahead inc hosp,2020-06-14,11,District of Columbia,point,,18.113252781619853,19056.0
7476,19080.0,2020-06-07,8 day ahead cum death,2020-06-15,11,District of Columbia,point,,524.0608058752181,19080.0
7477,19104.0,2020-06-07,8 day ahead inc death,2020-06-15,11,District of Columbia,point,,1.7524592429361292,19104.0
7478,19128.0,2020-06-07,8 day ahead inc hosp,2020-06-15,11,District of Columbia,point,,17.802496320337468,19128.0
7479,19152.0,2020-06-07,9 day ahead cum death,2020-06-16,11,District of Columbia,point,,528.1044691389376,19152.0
7480,19176.0,2020-06-07,9 day ahead inc death,2020-06-16,11,District of Columbia,point,,1.681181787283026,19176.0
7481,19200.0,2020-06-07,9 day ahead inc hosp,2020-06-16,11,District of Columbia,point,,17.511486698791035,19200.0
7482,19224.0,2020-06-07,1 day ahead cum death,2020-06-08,12,Florida,point,,2749.8581360676408,19224.0
7483,19248.0,2020-06-07,1 day ahead inc death,2020-06-08,12,Florida,point,,36.991742683575026,19248.0
7484,19272.0,2020-06-07,1 day ahead inc hosp,2020-06-08,12,Florida,point,,137.43680141908408,19272.0
7485,19296.0,2020-06-07,1 wk ahead cum death,2020-06-13,12,Florida,point,,2901.800787656549,19296.0
7486,19320.0,2020-06-07,1 wk ahead inc death,2020-06-13,12,Florida,point,,247.56375355815223,19320.0
7487,19344.0,2020-06-07,10 day ahead cum death,2020-06-17,12,Florida,point,,3029.5731299846448,19344.0
7488,19368.0,2020-06-07,10 day ahead inc death,2020-06-17,12,Florida,point,,38.16932192381297,19368.0
7489,19392.0,2020-06-07,10 day ahead inc hosp,2020-06-17,12,Florida,point,,142.77467424279345,19392.0
7490,19416.0,2020-06-07,11 day ahead cum death,2020-06-18,12,Florida,point,,3061.301658201349,19416.0
7491,19440.0,2020-06-07,11 day ahead inc death,2020-06-18,12,Florida,point,,38.30071020585026,19440.0
7492,19464.0,2020-06-07,11 day ahead inc hosp,2020-06-18,12,Florida,point,,143.34451314396392,19464.0
7493,19488.0,2020-06-07,12 day ahead cum death,2020-06-19,12,Florida,point,,3093.1609775980223,19488.0
7494,19512.0,2020-06-07,12 day ahead inc death,2020-06-19,12,Florida,point,,38.431501385819296,19512.0
7495,19536.0,2020-06-07,12 day ahead inc hosp,2020-06-19,12,Florida,point,,143.91024512991316,19536.0
7496,19560.0,2020-06-07,13 day ahead cum death,2020-06-20,12,Florida,point,,3125.1359060048626,19560.0
7497,19584.0,2020-06-07,13 day ahead inc death,2020-06-20,12,Florida,point,,38.54711039598603,19584.0
7498,19608.0,2020-06-07,13 day ahead inc hosp,2020-06-20,12,Florida,point,,144.46978671142097,19608.0
7499,19632.0,2020-06-07,14 day ahead cum death,2020-06-21,12,Florida,point,,3157.2335160674265,19632.0
7500,19656.0,2020-06-07,14 day ahead inc death,2020-06-21,12,Florida,point,,38.66979205170973,19656.0
7501,19680.0,2020-06-07,14 day ahead inc hosp,2020-06-21,12,Florida,point,,145.02372414811182,19680.0
7502,19704.0,2020-06-07,15 day ahead cum death,2020-06-22,12,Florida,point,,3189.4548836070117,19704.0
7503,19728.0,2020-06-07,15 day ahead inc death,2020-06-22,12,Florida,point,,38.7935495287309,19728.0
7504,19752.0,2020-06-07,15 day ahead inc hosp,2020-06-22,12,Florida,point,,145.5719243040985,19752.0
7505,19776.0,2020-06-07,16 day ahead cum death,2020-06-23,12,Florida,point,,3221.7989764067656,19776.0
7506,19800.0,2020-06-07,16 day ahead inc death,2020-06-23,12,Florida,point,,38.91627478890022,19800.0
7507,19824.0,2020-06-07,16 day ahead inc hosp,2020-06-23,12,Florida,point,,146.11400115742438,19824.0
7508,19848.0,2020-06-07,17 day ahead cum death,2020-06-24,12,Florida,point,,3254.2647622498384,19848.0
7509,19872.0,2020-06-07,17 day ahead inc death,2020-06-24,12,Florida,point,,39.03796783221768,19872.0
7510,19896.0,2020-06-07,17 day ahead inc hosp,2020-06-24,12,Florida,point,,146.64956868613623,19896.0
7511,19920.0,2020-06-07,18 day ahead cum death,2020-06-25,12,Florida,point,,3286.8512089193755,19920.0
7512,19944.0,2020-06-07,18 day ahead inc death,2020-06-25,12,Florida,point,,39.15862865868329,19944.0
7513,19968.0,2020-06-07,18 day ahead inc hosp,2020-06-25,12,Florida,point,,147.17824086828296,19968.0
7514,19992.0,2020-06-07,19 day ahead cum death,2020-06-26,12,Florida,point,,3319.5572841985277,19992.0
7515,20016.0,2020-06-07,19 day ahead inc death,2020-06-26,12,Florida,point,,39.27825726829796,20016.0
7516,20040.0,2020-06-07,19 day ahead inc hosp,2020-06-26,12,Florida,point,,147.69963168190952,20040.0
7517,20064.0,2020-06-07,2 day ahead cum death,2020-06-09,12,Florida,point,,2780.40988634217,20064.0
7518,20088.0,2020-06-07,2 day ahead inc death,2020-06-09,12,Florida,point,,37.12393226367318,20088.0
7519,20112.0,2020-06-07,2 day ahead inc hosp,2020-06-09,12,Florida,point,,138.04379413938477,20112.0
7520,20136.0,2020-06-07,2 wk ahead cum death,2020-06-20,12,Florida,point,,3122.983941748192,20136.0
7521,20160.0,2020-06-07,2 wk ahead inc death,2020-06-20,12,Florida,point,,253.94611999324525,20160.0
7522,20184.0,2020-06-07,20 day ahead cum death,2020-06-27,12,Florida,point,,3352.381955870443,20184.0
7523,20208.0,2020-06-07,20 day ahead inc death,2020-06-27,12,Florida,point,,39.396853661060774,20208.0
7524,20232.0,2020-06-07,20 day ahead inc hosp,2020-06-27,12,Florida,point,,148.2133551050665,20232.0
7525,20256.0,2020-06-07,21 day ahead cum death,2020-06-28,12,Florida,point,,3385.324191718269,20256.0
7526,20280.0,2020-06-07,21 day ahead inc death,2020-06-28,12,Florida,point,,39.514417836971724,20280.0
7527,20304.0,2020-06-07,21 day ahead inc hosp,2020-06-28,12,Florida,point,,148.71902511580262,20304.0
7528,20328.0,2020-06-07,22 day ahead cum death,2020-06-29,12,Florida,point,,3418.382959525153,20328.0
7529,20352.0,2020-06-07,22 day ahead inc death,2020-06-29,12,Florida,point,,39.63094979603128,20352.0
7530,20376.0,2020-06-07,22 day ahead inc hosp,2020-06-29,12,Florida,point,,149.21625569216118,20376.0
7531,20400.0,2020-06-07,23 day ahead cum death,2020-06-30,12,Florida,point,,3451.547075176444,20400.0
7532,20424.0,2020-06-07,23 day ahead inc death,2020-06-30,12,Florida,point,,39.73629764043589,20424.0
7533,20448.0,2020-06-07,23 day ahead inc hosp,2020-06-30,12,Florida,point,,149.7080980741648,20448.0
7534,20472.0,2020-06-07,24 day ahead cum death,2020-07-01,12,Florida,point,,3484.8169059564843,20472.0
7535,20496.0,2020-06-07,24 day ahead inc death,2020-07-01,12,Florida,point,,39.84201276918592,20496.0
7536,20520.0,2020-06-07,24 day ahead inc hosp,2020-07-01,12,Florida,point,,150.19369239228038,20520.0
7537,20544.0,2020-06-07,25 day ahead cum death,2020-07-02,12,Florida,point,,3518.195425420444,20544.0
7538,20568.0,2020-06-07,25 day ahead inc death,2020-07-02,12,Florida,point,,39.95070145310573,20568.0
7539,20592.0,2020-06-07,25 day ahead inc hosp,2020-07-02,12,Florida,point,,150.6712963374739,20592.0
7540,20616.0,2020-06-07,26 day ahead cum death,2020-07-03,12,Florida,point,,3551.681201031178,20616.0
7541,20640.0,2020-06-07,26 day ahead inc death,2020-07-03,12,Florida,point,,40.05795759987976,20640.0
7542,20664.0,2020-06-07,26 day ahead inc hosp,2020-07-03,12,Florida,point,,151.14065942950947,20664.0
7543,20688.0,2020-06-07,27 day ahead cum death,2020-07-04,12,Florida,point,,3585.2728002515423,20688.0
7544,20712.0,2020-06-07,27 day ahead inc death,2020-07-04,12,Florida,point,,40.16378120950984,20712.0
7545,20736.0,2020-06-07,27 day ahead inc hosp,2020-07-04,12,Florida,point,,151.60153118816743,20736.0
7546,20760.0,2020-06-07,3 day ahead cum death,2020-06-10,12,Florida,point,,2811.0952230639905,20760.0
7547,20784.0,2020-06-07,3 day ahead inc death,2020-06-10,12,Florida,point,,37.257518710967155,20784.0
7548,20808.0,2020-06-07,3 day ahead inc hosp,2020-06-10,12,Florida,point,,138.6482427064293,20808.0
7549,20832.0,2020-06-07,3 wk ahead cum death,2020-06-27,12,Florida,point,,3350.229991613772,20832.0
7550,20856.0,2020-06-07,3 wk ahead inc death,2020-06-27,12,Florida,point,,260.009015767183,20856.0
7551,20880.0,2020-06-07,4 day ahead cum death,2020-06-11,12,Florida,point,,2841.914146233107,20880.0
