location,quantile,target,value,type,forecast_date,target_end_date
35007,,4 wk ahead inc case,0.5065000000000001,point,2020-08-31,2020-09-26
35009,,4 wk ahead inc case,21.21,point,2020-08-31,2020-09-26
35011,,4 wk ahead inc case,3.8715,point,2020-08-31,2020-09-26
35013,,4 wk ahead inc case,75.143,point,2020-08-31,2020-09-26
35015,,4 wk ahead inc case,102.344,point,2020-08-31,2020-09-26
35017,,4 wk ahead inc case,5.3885000000000005,point,2020-08-31,2020-09-26
35019,,4 wk ahead inc case,1.4010000000000002,point,2020-08-31,2020-09-26
35021,,4 wk ahead inc case,1.2455,point,2020-08-31,2020-09-26
35023,,4 wk ahead inc case,2.1165,point,2020-08-31,2020-09-26
35025,,4 wk ahead inc case,59.33249999999999,point,2020-08-31,2020-09-26
35027,,4 wk ahead inc case,11.6525,point,2020-08-31,2020-09-26
35028,,4 wk ahead inc case,7.6615,point,2020-08-31,2020-09-26
35029,,4 wk ahead inc case,24.199,point,2020-08-31,2020-09-26
35031,,4 wk ahead inc case,0.0,point,2020-08-31,2020-09-26
35033,,4 wk ahead inc case,3.8645,point,2020-08-31,2020-09-26
35035,,4 wk ahead inc case,40.24649999999999,point,2020-08-31,2020-09-26
35037,,4 wk ahead inc case,5.768999999999999,point,2020-08-31,2020-09-26
35039,,4 wk ahead inc case,14.7125,point,2020-08-31,2020-09-26
35041,,4 wk ahead inc case,14.4985,point,2020-08-31,2020-09-26
35043,,4 wk ahead inc case,53.219,point,2020-08-31,2020-09-26
35045,,4 wk ahead inc case,2.1790000000000003,point,2020-08-31,2020-09-26
35047,,4 wk ahead inc case,45.26750000000001,point,2020-08-31,2020-09-26
35049,,4 wk ahead inc case,69.7555,point,2020-08-31,2020-09-26
35051,,4 wk ahead inc case,6.307,point,2020-08-31,2020-09-26
35053,,4 wk ahead inc case,2.4185000000000003,point,2020-08-31,2020-09-26
35055,,4 wk ahead inc case,3.381,point,2020-08-31,2020-09-26
35057,,4 wk ahead inc case,10.0425,point,2020-08-31,2020-09-26
35059,,4 wk ahead inc case,0.5675000000000001,point,2020-08-31,2020-09-26
35061,,4 wk ahead inc case,28.0475,point,2020-08-31,2020-09-26
36001,,4 wk ahead inc case,44.819,point,2020-08-31,2020-09-26
36003,,4 wk ahead inc case,7.3,point,2020-08-31,2020-09-26
36005,,4 wk ahead inc case,0.031,point,2020-08-31,2020-09-26
36007,,4 wk ahead inc case,33.328,point,2020-08-31,2020-09-26
36009,,4 wk ahead inc case,28.468000000000004,point,2020-08-31,2020-09-26
36011,,4 wk ahead inc case,17.3035,point,2020-08-31,2020-09-26
36013,,4 wk ahead inc case,65.6285,point,2020-08-31,2020-09-26
36015,,4 wk ahead inc case,6.0035,point,2020-08-31,2020-09-26
36017,,4 wk ahead inc case,5.5635,point,2020-08-31,2020-09-26
36019,,4 wk ahead inc case,13.396999999999998,point,2020-08-31,2020-09-26
36021,,4 wk ahead inc case,6.8585,point,2020-08-31,2020-09-26
36023,,4 wk ahead inc case,8.6135,point,2020-08-31,2020-09-26
36025,,4 wk ahead inc case,8.404,point,2020-08-31,2020-09-26
36027,,4 wk ahead inc case,63.4585,point,2020-08-31,2020-09-26
36029,,4 wk ahead inc case,109.604,point,2020-08-31,2020-09-26
36031,,4 wk ahead inc case,37.1985,point,2020-08-31,2020-09-26
36033,,4 wk ahead inc case,5.9335,point,2020-08-31,2020-09-26
36035,,4 wk ahead inc case,4.285,point,2020-08-31,2020-09-26
36037,,4 wk ahead inc case,14.5545,point,2020-08-31,2020-09-26
36039,,4 wk ahead inc case,6.403499999999998,point,2020-08-31,2020-09-26
36041,,4 wk ahead inc case,4.5265,point,2020-08-31,2020-09-26
36043,,4 wk ahead inc case,7.9300000000000015,point,2020-08-31,2020-09-26
36045,,4 wk ahead inc case,8.538,point,2020-08-31,2020-09-26
36047,,4 wk ahead inc case,0.35350000000000004,point,2020-08-31,2020-09-26
36049,,4 wk ahead inc case,3.5155000000000003,point,2020-08-31,2020-09-26
36051,,4 wk ahead inc case,8.1415,point,2020-08-31,2020-09-26
36053,,4 wk ahead inc case,16.358999999999998,point,2020-08-31,2020-09-26
36055,,4 wk ahead inc case,72.3435,point,2020-08-31,2020-09-26
36057,,4 wk ahead inc case,10.903,point,2020-08-31,2020-09-26
36059,,4 wk ahead inc case,29.365,point,2020-08-31,2020-09-26
36061,,4 wk ahead inc case,1.272,point,2020-08-31,2020-09-26
36063,,4 wk ahead inc case,22.5785,point,2020-08-31,2020-09-26
36065,,4 wk ahead inc case,22.765500000000007,point,2020-08-31,2020-09-26
36067,,4 wk ahead inc case,65.191,point,2020-08-31,2020-09-26
36069,,4 wk ahead inc case,14.6235,point,2020-08-31,2020-09-26
36071,,4 wk ahead inc case,12.314,point,2020-08-31,2020-09-26
36073,,4 wk ahead inc case,4.172,point,2020-08-31,2020-09-26
36075,,4 wk ahead inc case,15.027999999999999,point,2020-08-31,2020-09-26
36077,,4 wk ahead inc case,6.476,point,2020-08-31,2020-09-26
36079,,4 wk ahead inc case,6.391,point,2020-08-31,2020-09-26
36081,,4 wk ahead inc case,0.377,point,2020-08-31,2020-09-26
36083,,4 wk ahead inc case,15.052499999999998,point,2020-08-31,2020-09-26
36085,,4 wk ahead inc case,0.0255,point,2020-08-31,2020-09-26
36087,,4 wk ahead inc case,1.6575,point,2020-08-31,2020-09-26
36089,,4 wk ahead inc case,6.0795,point,2020-08-31,2020-09-26
36091,,4 wk ahead inc case,27.6675,point,2020-08-31,2020-09-26
36093,,4 wk ahead inc case,31.521,point,2020-08-31,2020-09-26
36095,,4 wk ahead inc case,5.3965,point,2020-08-31,2020-09-26
36097,,4 wk ahead inc case,2.0695,point,2020-08-31,2020-09-26
36099,,4 wk ahead inc case,7.7565,point,2020-08-31,2020-09-26
36101,,4 wk ahead inc case,7.5764999999999985,point,2020-08-31,2020-09-26
36103,,4 wk ahead inc case,39.19799999999999,point,2020-08-31,2020-09-26
36105,,4 wk ahead inc case,2.1715,point,2020-08-31,2020-09-26
36107,,4 wk ahead inc case,6.700500000000001,point,2020-08-31,2020-09-26
36109,,4 wk ahead inc case,10.2005,point,2020-08-31,2020-09-26
36111,,4 wk ahead inc case,11.659,point,2020-08-31,2020-09-26
36113,,4 wk ahead inc case,11.059,point,2020-08-31,2020-09-26
36115,,4 wk ahead inc case,6.5200000000000005,point,2020-08-31,2020-09-26
36117,,4 wk ahead inc case,10.595,point,2020-08-31,2020-09-26
36119,,4 wk ahead inc case,28.9275,point,2020-08-31,2020-09-26
36121,,4 wk ahead inc case,11.7635,point,2020-08-31,2020-09-26
36123,,4 wk ahead inc case,2.798,point,2020-08-31,2020-09-26
37001,,4 wk ahead inc case,267.923,point,2020-08-31,2020-09-26
37003,,4 wk ahead inc case,57.0565,point,2020-08-31,2020-09-26
37005,,4 wk ahead inc case,14.183,point,2020-08-31,2020-09-26
37007,,4 wk ahead inc case,80.7,point,2020-08-31,2020-09-26
37009,,4 wk ahead inc case,26.5935,point,2020-08-31,2020-09-26
37011,,4 wk ahead inc case,46.67100000000001,point,2020-08-31,2020-09-26
37013,,4 wk ahead inc case,107.48550000000002,point,2020-08-31,2020-09-26
37015,,4 wk ahead inc case,55.1665,point,2020-08-31,2020-09-26
37017,,4 wk ahead inc case,46.258,point,2020-08-31,2020-09-26
37019,,4 wk ahead inc case,67.44050000000001,point,2020-08-31,2020-09-26
37021,,4 wk ahead inc case,285.1835,point,2020-08-31,2020-09-26
37023,,4 wk ahead inc case,70.005,point,2020-08-31,2020-09-26
37025,,4 wk ahead inc case,276.27650000000006,point,2020-08-31,2020-09-26
37027,,4 wk ahead inc case,72.40950000000002,point,2020-08-31,2020-09-26
37029,,4 wk ahead inc case,29.282000000000004,point,2020-08-31,2020-09-26
37031,,4 wk ahead inc case,106.139,point,2020-08-31,2020-09-26
37033,,4 wk ahead inc case,73.0405,point,2020-08-31,2020-09-26
37035,,4 wk ahead inc case,173.01450000000003,point,2020-08-31,2020-09-26
37037,,4 wk ahead inc case,130.236,point,2020-08-31,2020-09-26
37039,,4 wk ahead inc case,60.64999999999999,point,2020-08-31,2020-09-26
37041,,4 wk ahead inc case,27.519000000000002,point,2020-08-31,2020-09-26
37043,,4 wk ahead inc case,14.5925,point,2020-08-31,2020-09-26
37045,,4 wk ahead inc case,191.9205,point,2020-08-31,2020-09-26
37047,,4 wk ahead inc case,81.84649999999998,point,2020-08-31,2020-09-26
37049,,4 wk ahead inc case,106.7,point,2020-08-31,2020-09-26
37051,,4 wk ahead inc case,383.5215,point,2020-08-31,2020-09-26
37053,,4 wk ahead inc case,82.4295,point,2020-08-31,2020-09-26
37055,,4 wk ahead inc case,59.4435,point,2020-08-31,2020-09-26
37057,,4 wk ahead inc case,217.1865,point,2020-08-31,2020-09-26
37059,,4 wk ahead inc case,59.896,point,2020-08-31,2020-09-26
37061,,4 wk ahead inc case,31.5925,point,2020-08-31,2020-09-26
37063,,4 wk ahead inc case,268.31550000000004,point,2020-08-31,2020-09-26
37065,,4 wk ahead inc case,165.899,point,2020-08-31,2020-09-26
37067,,4 wk ahead inc case,294.8675,point,2020-08-31,2020-09-26
37069,,4 wk ahead inc case,125.226,point,2020-08-31,2020-09-26
37071,,4 wk ahead inc case,267.077,point,2020-08-31,2020-09-26
37073,,4 wk ahead inc case,59.40150000000001,point,2020-08-31,2020-09-26
37075,,4 wk ahead inc case,27.312,point,2020-08-31,2020-09-26
37077,,4 wk ahead inc case,110.433,point,2020-08-31,2020-09-26
37079,,4 wk ahead inc case,54.475,point,2020-08-31,2020-09-26
37081,,4 wk ahead inc case,300.4995,point,2020-08-31,2020-09-26
37083,,4 wk ahead inc case,74.1885,point,2020-08-31,2020-09-26
37085,,4 wk ahead inc case,200.6285,point,2020-08-31,2020-09-26
37087,,4 wk ahead inc case,72.661,point,2020-08-31,2020-09-26
37089,,4 wk ahead inc case,98.24700000000001,point,2020-08-31,2020-09-26
37091,,4 wk ahead inc case,84.963,point,2020-08-31,2020-09-26
37093,,4 wk ahead inc case,80.844,point,2020-08-31,2020-09-26
37095,,4 wk ahead inc case,59.4265,point,2020-08-31,2020-09-26
37097,,4 wk ahead inc case,280.63300000000004,point,2020-08-31,2020-09-26
37099,,4 wk ahead inc case,48.111000000000004,point,2020-08-31,2020-09-26
37101,,4 wk ahead inc case,259.064,point,2020-08-31,2020-09-26
37103,,4 wk ahead inc case,26.369,point,2020-08-31,2020-09-26
37105,,4 wk ahead inc case,50.8825,point,2020-08-31,2020-09-26
37107,,4 wk ahead inc case,123.8325,point,2020-08-31,2020-09-26
37109,,4 wk ahead inc case,172.24900000000005,point,2020-08-31,2020-09-26
37111,,4 wk ahead inc case,51.256,point,2020-08-31,2020-09-26
37113,,4 wk ahead inc case,41.2655,point,2020-08-31,2020-09-26
37115,,4 wk ahead inc case,34.033,point,2020-08-31,2020-09-26
37117,,4 wk ahead inc case,71.426,point,2020-08-31,2020-09-26
37119,,4 wk ahead inc case,1101.9115000000004,point,2020-08-31,2020-09-26
37121,,4 wk ahead inc case,14.4455,point,2020-08-31,2020-09-26
37123,,4 wk ahead inc case,78.64299999999999,point,2020-08-31,2020-09-26
37125,,4 wk ahead inc case,157.139,point,2020-08-31,2020-09-26
37127,,4 wk ahead inc case,234.2745,point,2020-08-31,2020-09-26
37129,,4 wk ahead inc case,127.95,point,2020-08-31,2020-09-26
37131,,4 wk ahead inc case,14.558000000000002,point,2020-08-31,2020-09-26
37133,,4 wk ahead inc case,206.9625,point,2020-08-31,2020-09-26
37135,,4 wk ahead inc case,538.6465,point,2020-08-31,2020-09-26
37137,,4 wk ahead inc case,28.530000000000005,point,2020-08-31,2020-09-26
37139,,4 wk ahead inc case,58.732,point,2020-08-31,2020-09-26
37141,,4 wk ahead inc case,60.723,point,2020-08-31,2020-09-26
37143,,4 wk ahead inc case,30.0615,point,2020-08-31,2020-09-26
37145,,4 wk ahead inc case,112.6635,point,2020-08-31,2020-09-26
37147,,4 wk ahead inc case,748.8065,point,2020-08-31,2020-09-26
37149,,4 wk ahead inc case,81.9365,point,2020-08-31,2020-09-26
37151,,4 wk ahead inc case,128.97099999999998,point,2020-08-31,2020-09-26
37153,,4 wk ahead inc case,100.1845,point,2020-08-31,2020-09-26
37155,,4 wk ahead inc case,198.49599999999998,point,2020-08-31,2020-09-26
37157,,4 wk ahead inc case,175.71099999999998,point,2020-08-31,2020-09-26
37159,,4 wk ahead inc case,235.27599999999998,point,2020-08-31,2020-09-26
37161,,4 wk ahead inc case,99.115,point,2020-08-31,2020-09-26
37163,,4 wk ahead inc case,61.5955,point,2020-08-31,2020-09-26
37165,,4 wk ahead inc case,189.6855,point,2020-08-31,2020-09-26
37167,,4 wk ahead inc case,145.37,point,2020-08-31,2020-09-26
37169,,4 wk ahead inc case,63.293,point,2020-08-31,2020-09-26
37171,,4 wk ahead inc case,98.36,point,2020-08-31,2020-09-26
37173,,4 wk ahead inc case,23.5365,point,2020-08-31,2020-09-26
37175,,4 wk ahead inc case,158.6945,point,2020-08-31,2020-09-26
37177,,4 wk ahead inc case,7.511999999999999,point,2020-08-31,2020-09-26
37179,,4 wk ahead inc case,312.0035,point,2020-08-31,2020-09-26
37181,,4 wk ahead inc case,53.45949999999999,point,2020-08-31,2020-09-26
37183,,4 wk ahead inc case,1075.7725,point,2020-08-31,2020-09-26
37185,,4 wk ahead inc case,29.1545,point,2020-08-31,2020-09-26
37187,,4 wk ahead inc case,23.866,point,2020-08-31,2020-09-26
37189,,4 wk ahead inc case,87.838,point,2020-08-31,2020-09-26
37191,,4 wk ahead inc case,115.0485,point,2020-08-31,2020-09-26
37193,,4 wk ahead inc case,76.34750000000003,point,2020-08-31,2020-09-26
37195,,4 wk ahead inc case,116.47050000000002,point,2020-08-31,2020-09-26
37197,,4 wk ahead inc case,52.251000000000005,point,2020-08-31,2020-09-26
37199,,4 wk ahead inc case,13.553999999999998,point,2020-08-31,2020-09-26
38001,,4 wk ahead inc case,4.836,point,2020-08-31,2020-09-26
38003,,4 wk ahead inc case,72.6755,point,2020-08-31,2020-09-26
38005,,4 wk ahead inc case,14.417000000000002,point,2020-08-31,2020-09-26
38007,,4 wk ahead inc case,16.823999999999998,point,2020-08-31,2020-09-26
38009,,4 wk ahead inc case,4.454999999999999,point,2020-08-31,2020-09-26
38011,,4 wk ahead inc case,0.862,point,2020-08-31,2020-09-26
38013,,4 wk ahead inc case,8.163,point,2020-08-31,2020-09-26
38015,,4 wk ahead inc case,321.1075,point,2020-08-31,2020-09-26
38017,,4 wk ahead inc case,156.97899999999996,point,2020-08-31,2020-09-26
38019,,4 wk ahead inc case,3.2015,point,2020-08-31,2020-09-26
38021,,4 wk ahead inc case,14.625000000000002,point,2020-08-31,2020-09-26
38023,,4 wk ahead inc case,4.7985,point,2020-08-31,2020-09-26
38025,,4 wk ahead inc case,22.9275,point,2020-08-31,2020-09-26
38027,,4 wk ahead inc case,7.791,point,2020-08-31,2020-09-26
38029,,4 wk ahead inc case,18.7895,point,2020-08-31,2020-09-26
38031,,4 wk ahead inc case,3.8930000000000002,point,2020-08-31,2020-09-26
38033,,4 wk ahead inc case,27.759,point,2020-08-31,2020-09-26
38035,,4 wk ahead inc case,376.847,point,2020-08-31,2020-09-26
38037,,4 wk ahead inc case,19.631,point,2020-08-31,2020-09-26
38039,,4 wk ahead inc case,3.5914999999999995,point,2020-08-31,2020-09-26
38041,,4 wk ahead inc case,37.4745,point,2020-08-31,2020-09-26
38043,,4 wk ahead inc case,20.290000000000006,point,2020-08-31,2020-09-26
38045,,4 wk ahead inc case,7.837000000000001,point,2020-08-31,2020-09-26
38047,,4 wk ahead inc case,5.0935000000000015,point,2020-08-31,2020-09-26
38049,,4 wk ahead inc case,32.20950000000001,point,2020-08-31,2020-09-26
38051,,4 wk ahead inc case,1.7825,point,2020-08-31,2020-09-26
38053,,4 wk ahead inc case,27.937500000000004,point,2020-08-31,2020-09-26
38055,,4 wk ahead inc case,87.259,point,2020-08-31,2020-09-26
38057,,4 wk ahead inc case,21.0365,point,2020-08-31,2020-09-26
38059,,4 wk ahead inc case,133.73699999999997,point,2020-08-31,2020-09-26
38061,,4 wk ahead inc case,18.921,point,2020-08-31,2020-09-26
38063,,4 wk ahead inc case,13.768000000000002,point,2020-08-31,2020-09-26
38065,,4 wk ahead inc case,18.9955,point,2020-08-31,2020-09-26
38067,,4 wk ahead inc case,6.606000000000001,point,2020-08-31,2020-09-26
38069,,4 wk ahead inc case,14.085,point,2020-08-31,2020-09-26
38071,,4 wk ahead inc case,27.3305,point,2020-08-31,2020-09-26
38073,,4 wk ahead inc case,17.663,point,2020-08-31,2020-09-26
38075,,4 wk ahead inc case,8.1105,point,2020-08-31,2020-09-26
38077,,4 wk ahead inc case,19.5965,point,2020-08-31,2020-09-26
38079,,4 wk ahead inc case,13.258,point,2020-08-31,2020-09-26
38081,,4 wk ahead inc case,11.0075,point,2020-08-31,2020-09-26
38083,,4 wk ahead inc case,12.2515,point,2020-08-31,2020-09-26
38085,,4 wk ahead inc case,10.450999999999999,point,2020-08-31,2020-09-26
38087,,4 wk ahead inc case,11.341,point,2020-08-31,2020-09-26
38089,,4 wk ahead inc case,309.4455,point,2020-08-31,2020-09-26
38091,,4 wk ahead inc case,17.421999999999993,point,2020-08-31,2020-09-26
38093,,4 wk ahead inc case,28.6,point,2020-08-31,2020-09-26
38095,,4 wk ahead inc case,3.389,point,2020-08-31,2020-09-26
38097,,4 wk ahead inc case,24.36,point,2020-08-31,2020-09-26
38099,,4 wk ahead inc case,18.0275,point,2020-08-31,2020-09-26
38101,,4 wk ahead inc case,317.4225,point,2020-08-31,2020-09-26
38103,,4 wk ahead inc case,4.8855,point,2020-08-31,2020-09-26
38105,,4 wk ahead inc case,63.053000000000004,point,2020-08-31,2020-09-26
39001,,4 wk ahead inc case,22.1805,point,2020-08-31,2020-09-26
39003,,4 wk ahead inc case,116.3715,point,2020-08-31,2020-09-26
39005,,4 wk ahead inc case,38.7795,point,2020-08-31,2020-09-26
39007,,4 wk ahead inc case,34.4435,point,2020-08-31,2020-09-26
39009,,4 wk ahead inc case,21.890000000000004,point,2020-08-31,2020-09-26
39011,,4 wk ahead inc case,75.4495,point,2020-08-31,2020-09-26
39013,,4 wk ahead inc case,15.2585,point,2020-08-31,2020-09-26
39015,,4 wk ahead inc case,39.8065,point,2020-08-31,2020-09-26
39017,,4 wk ahead inc case,298.8115,point,2020-08-31,2020-09-26
39019,,4 wk ahead inc case,16.945500000000006,point,2020-08-31,2020-09-26
39021,,4 wk ahead inc case,35.060500000000005,point,2020-08-31,2020-09-26
39023,,4 wk ahead inc case,77.9435,point,2020-08-31,2020-09-26
39025,,4 wk ahead inc case,141.09799999999998,point,2020-08-31,2020-09-26
39027,,4 wk ahead inc case,56.4915,point,2020-08-31,2020-09-26
39029,,4 wk ahead inc case,28.910000000000004,point,2020-08-31,2020-09-26
39031,,4 wk ahead inc case,14.267999999999999,point,2020-08-31,2020-09-26
39033,,4 wk ahead inc case,21.0845,point,2020-08-31,2020-09-26
39035,,4 wk ahead inc case,409.681,point,2020-08-31,2020-09-26
39037,,4 wk ahead inc case,75.3995,point,2020-08-31,2020-09-26
39039,,4 wk ahead inc case,44.602,point,2020-08-31,2020-09-26
39041,,4 wk ahead inc case,150.6165,point,2020-08-31,2020-09-26
39043,,4 wk ahead inc case,63.13599999999999,point,2020-08-31,2020-09-26
39045,,4 wk ahead inc case,108.35700000000001,point,2020-08-31,2020-09-26
39047,,4 wk ahead inc case,61.3045,point,2020-08-31,2020-09-26
39049,,4 wk ahead inc case,458.594,point,2020-08-31,2020-09-26
39051,,4 wk ahead inc case,41.598,point,2020-08-31,2020-09-26
39053,,4 wk ahead inc case,101.212,point,2020-08-31,2020-09-26
39055,,4 wk ahead inc case,61.0675,point,2020-08-31,2020-09-26
39057,,4 wk ahead inc case,137.11350000000002,point,2020-08-31,2020-09-26
39059,,4 wk ahead inc case,23.242,point,2020-08-31,2020-09-26
39061,,4 wk ahead inc case,401.8845,point,2020-08-31,2020-09-26
39063,,4 wk ahead inc case,71.3415,point,2020-08-31,2020-09-26
39065,,4 wk ahead inc case,28.030500000000004,point,2020-08-31,2020-09-26
39067,,4 wk ahead inc case,2.5345,point,2020-08-31,2020-09-26
39069,,4 wk ahead inc case,72.5835,point,2020-08-31,2020-09-26
39071,,4 wk ahead inc case,20.8965,point,2020-08-31,2020-09-26
39073,,4 wk ahead inc case,25.8875,point,2020-08-31,2020-09-26
39075,,4 wk ahead inc case,24.4545,point,2020-08-31,2020-09-26
39077,,4 wk ahead inc case,30.225500000000004,point,2020-08-31,2020-09-26
39079,,4 wk ahead inc case,67.7295,point,2020-08-31,2020-09-26
39081,,4 wk ahead inc case,13.03,point,2020-08-31,2020-09-26
39083,,4 wk ahead inc case,26.823,point,2020-08-31,2020-09-26
39085,,4 wk ahead inc case,86.7815,point,2020-08-31,2020-09-26
39087,,4 wk ahead inc case,48.25149999999999,point,2020-08-31,2020-09-26
39089,,4 wk ahead inc case,98.41250000000002,point,2020-08-31,2020-09-26
39091,,4 wk ahead inc case,47.7815,point,2020-08-31,2020-09-26
39093,,4 wk ahead inc case,136.35299999999998,point,2020-08-31,2020-09-26
39095,,4 wk ahead inc case,72.94200000000002,point,2020-08-31,2020-09-26
39097,,4 wk ahead inc case,55.5,point,2020-08-31,2020-09-26
39099,,4 wk ahead inc case,20.4335,point,2020-08-31,2020-09-26
39101,,4 wk ahead inc case,3.7835,point,2020-08-31,2020-09-26
39103,,4 wk ahead inc case,139.40949999999998,point,2020-08-31,2020-09-26
39105,,4 wk ahead inc case,76.306,point,2020-08-31,2020-09-26
39107,,4 wk ahead inc case,29.7035,point,2020-08-31,2020-09-26
39109,,4 wk ahead inc case,71.47250000000003,point,2020-08-31,2020-09-26
39111,,4 wk ahead inc case,1.7174999999999998,point,2020-08-31,2020-09-26
39113,,4 wk ahead inc case,461.2865,point,2020-08-31,2020-09-26
39115,,4 wk ahead inc case,8.1355,point,2020-08-31,2020-09-26
39117,,4 wk ahead inc case,29.8015,point,2020-08-31,2020-09-26
39119,,4 wk ahead inc case,29.469,point,2020-08-31,2020-09-26
39121,,4 wk ahead inc case,2.184,point,2020-08-31,2020-09-26
39123,,4 wk ahead inc case,31.921,point,2020-08-31,2020-09-26
39125,,4 wk ahead inc case,22.844,point,2020-08-31,2020-09-26
39127,,4 wk ahead inc case,44.63699999999999,point,2020-08-31,2020-09-26
39129,,4 wk ahead inc case,11.068,point,2020-08-31,2020-09-26
39131,,4 wk ahead inc case,26.483,point,2020-08-31,2020-09-26
39133,,4 wk ahead inc case,100.5245,point,2020-08-31,2020-09-26
39135,,4 wk ahead inc case,93.56200000000001,point,2020-08-31,2020-09-26
39137,,4 wk ahead inc case,49.13399999999999,point,2020-08-31,2020-09-26
39139,,4 wk ahead inc case,46.406000000000006,point,2020-08-31,2020-09-26
39141,,4 wk ahead inc case,70.939,point,2020-08-31,2020-09-26
39143,,4 wk ahead inc case,54.62499999999999,point,2020-08-31,2020-09-26
39145,,4 wk ahead inc case,55.4055,point,2020-08-31,2020-09-26
39147,,4 wk ahead inc case,66.81200000000001,point,2020-08-31,2020-09-26
39149,,4 wk ahead inc case,101.777,point,2020-08-31,2020-09-26
39151,,4 wk ahead inc case,105.1565,point,2020-08-31,2020-09-26
39153,,4 wk ahead inc case,169.6705,point,2020-08-31,2020-09-26
39155,,4 wk ahead inc case,39.249,point,2020-08-31,2020-09-26
39157,,4 wk ahead inc case,37.89,point,2020-08-31,2020-09-26
39159,,4 wk ahead inc case,77.95349999999998,point,2020-08-31,2020-09-26
39161,,4 wk ahead inc case,43.0125,point,2020-08-31,2020-09-26
39163,,4 wk ahead inc case,10.5005,point,2020-08-31,2020-09-26
39165,,4 wk ahead inc case,185.791,point,2020-08-31,2020-09-26
39167,,4 wk ahead inc case,13.919,point,2020-08-31,2020-09-26
39169,,4 wk ahead inc case,107.67299999999999,point,2020-08-31,2020-09-26
39171,,4 wk ahead inc case,40.231,point,2020-08-31,2020-09-26
39173,,4 wk ahead inc case,101.28499999999998,point,2020-08-31,2020-09-26
39175,,4 wk ahead inc case,24.9185,point,2020-08-31,2020-09-26
40001,,4 wk ahead inc case,44.128,point,2020-08-31,2020-09-26
40003,,4 wk ahead inc case,177.41299999999998,point,2020-08-31,2020-09-26
40005,,4 wk ahead inc case,32.389,point,2020-08-31,2020-09-26
40007,,4 wk ahead inc case,3.74,point,2020-08-31,2020-09-26
40009,,4 wk ahead inc case,89.56099999999998,point,2020-08-31,2020-09-26
40011,,4 wk ahead inc case,34.753,point,2020-08-31,2020-09-26
40013,,4 wk ahead inc case,116.48749999999998,point,2020-08-31,2020-09-26
40015,,4 wk ahead inc case,66.88550000000001,point,2020-08-31,2020-09-26
40017,,4 wk ahead inc case,226.813,point,2020-08-31,2020-09-26
40019,,4 wk ahead inc case,47.81,point,2020-08-31,2020-09-26
40021,,4 wk ahead inc case,128.9475,point,2020-08-31,2020-09-26
40023,,4 wk ahead inc case,23.4625,point,2020-08-31,2020-09-26
40025,,4 wk ahead inc case,2.334,point,2020-08-31,2020-09-26
40027,,4 wk ahead inc case,384.507,point,2020-08-31,2020-09-26
40029,,4 wk ahead inc case,12.2715,point,2020-08-31,2020-09-26
40031,,4 wk ahead inc case,225.1615,point,2020-08-31,2020-09-26
40033,,4 wk ahead inc case,24.2085,point,2020-08-31,2020-09-26
40035,,4 wk ahead inc case,63.4275,point,2020-08-31,2020-09-26
40037,,4 wk ahead inc case,129.96349999999998,point,2020-08-31,2020-09-26
40039,,4 wk ahead inc case,103.9045,point,2020-08-31,2020-09-26
40041,,4 wk ahead inc case,66.3,point,2020-08-31,2020-09-26
40043,,4 wk ahead inc case,13.007500000000002,point,2020-08-31,2020-09-26
40045,,4 wk ahead inc case,3.16,point,2020-08-31,2020-09-26
40047,,4 wk ahead inc case,469.249,point,2020-08-31,2020-09-26
40049,,4 wk ahead inc case,41.1195,point,2020-08-31,2020-09-26
40051,,4 wk ahead inc case,68.9105,point,2020-08-31,2020-09-26
40053,,4 wk ahead inc case,31.6905,point,2020-08-31,2020-09-26
40055,,4 wk ahead inc case,3.734,point,2020-08-31,2020-09-26
40057,,4 wk ahead inc case,4.5115,point,2020-08-31,2020-09-26
40059,,4 wk ahead inc case,10.379,point,2020-08-31,2020-09-26
40061,,4 wk ahead inc case,157.27200000000002,point,2020-08-31,2020-09-26
40063,,4 wk ahead inc case,27.826999999999998,point,2020-08-31,2020-09-26
40065,,4 wk ahead inc case,18.105,point,2020-08-31,2020-09-26
40067,,4 wk ahead inc case,8.1685,point,2020-08-31,2020-09-26
40069,,4 wk ahead inc case,36.3425,point,2020-08-31,2020-09-26
40071,,4 wk ahead inc case,64.75099999999999,point,2020-08-31,2020-09-26
40073,,4 wk ahead inc case,164.003,point,2020-08-31,2020-09-26
40075,,4 wk ahead inc case,20.9285,point,2020-08-31,2020-09-26
40077,,4 wk ahead inc case,15.360999999999999,point,2020-08-31,2020-09-26
40079,,4 wk ahead inc case,283.0365,point,2020-08-31,2020-09-26
40081,,4 wk ahead inc case,170.62949999999995,point,2020-08-31,2020-09-26
40083,,4 wk ahead inc case,123.6265,point,2020-08-31,2020-09-26
40085,,4 wk ahead inc case,47.975,point,2020-08-31,2020-09-26
40087,,4 wk ahead inc case,93.70350000000002,point,2020-08-31,2020-09-26
40089,,4 wk ahead inc case,59.133,point,2020-08-31,2020-09-26
40091,,4 wk ahead inc case,60.27250000000001,point,2020-08-31,2020-09-26
40093,,4 wk ahead inc case,29.3335,point,2020-08-31,2020-09-26
40095,,4 wk ahead inc case,31.6645,point,2020-08-31,2020-09-26
40097,,4 wk ahead inc case,76.0655,point,2020-08-31,2020-09-26
