,location,forecast_date,target_end_date,value,target,type,quantile
96050,23007,2020-07-19,2020-08-08,1.937862033289356,3 wk ahead inc case,point,
96051,23007,2020-07-19,2020-08-15,2.46116777616434,4 wk ahead inc case,point,
96052,23009,2020-07-19,2020-07-25,0.15180297828227585,1 wk ahead inc case,point,
96053,23009,2020-07-19,2020-08-01,0.26897499603471964,2 wk ahead inc case,point,
96054,23009,2020-07-19,2020-08-08,0.42567969913129455,3 wk ahead inc case,point,
96055,23009,2020-07-19,2020-08-15,0.5147312255113629,4 wk ahead inc case,point,
96056,23011,2020-07-19,2020-07-25,1.4794174388737458,1 wk ahead inc case,point,
96057,23011,2020-07-19,2020-08-01,2.1394819904415043,2 wk ahead inc case,point,
96058,23011,2020-07-19,2020-08-08,3.1179091291579257,3 wk ahead inc case,point,
96059,23011,2020-07-19,2020-08-15,4.199113522698133,4 wk ahead inc case,point,
96060,23013,2020-07-19,2020-07-25,0.01012211349021197,1 wk ahead inc case,point,
96061,23013,2020-07-19,2020-08-01,0.025324396447736874,2 wk ahead inc case,point,
96062,23013,2020-07-19,2020-08-08,0.05614348009635884,3 wk ahead inc case,point,
96063,23013,2020-07-19,2020-08-15,0.08869677135261811,4 wk ahead inc case,point,
96064,23015,2020-07-19,2020-07-25,2.5733121601978923,1 wk ahead inc case,point,
96065,23015,2020-07-19,2020-08-01,2.2308515441553105,2 wk ahead inc case,point,
96066,23015,2020-07-19,2020-08-08,2.9813155082014213,3 wk ahead inc case,point,
96067,23015,2020-07-19,2020-08-15,3.636404994316741,4 wk ahead inc case,point,
96068,23017,2020-07-19,2020-07-25,1.398248062443877,1 wk ahead inc case,point,
96069,23017,2020-07-19,2020-08-01,2.7222474807377433,2 wk ahead inc case,point,
96070,23017,2020-07-19,2020-08-08,3.543686878876763,3 wk ahead inc case,point,
96071,23017,2020-07-19,2020-08-15,4.482687674878561,4 wk ahead inc case,point,
96072,23019,2020-07-19,2020-07-25,6.83058722849605,1 wk ahead inc case,point,
96073,23019,2020-07-19,2020-08-01,9.710897343000825,2 wk ahead inc case,point,
96074,23019,2020-07-19,2020-08-08,11.489151326729667,3 wk ahead inc case,point,
96075,23019,2020-07-19,2020-08-15,14.626673126033044,4 wk ahead inc case,point,
96076,23021,2020-07-19,2020-07-25,0.014413151922486381,1 wk ahead inc case,point,
96077,23021,2020-07-19,2020-08-01,0.026495190520666068,2 wk ahead inc case,point,
96078,23021,2020-07-19,2020-08-08,0.05619846785661542,3 wk ahead inc case,point,
96079,23021,2020-07-19,2020-08-15,0.08416195933304804,4 wk ahead inc case,point,
96080,23023,2020-07-19,2020-07-25,0.02434890955908986,1 wk ahead inc case,point,
96081,23023,2020-07-19,2020-08-01,0.038979905635424535,2 wk ahead inc case,point,
96082,23023,2020-07-19,2020-08-08,0.11796584964954948,3 wk ahead inc case,point,
96083,23023,2020-07-19,2020-08-15,0.16071697816242644,4 wk ahead inc case,point,
96084,23025,2020-07-19,2020-07-25,0.1989472841877009,1 wk ahead inc case,point,
96085,23025,2020-07-19,2020-08-01,0.31587052051439857,2 wk ahead inc case,point,
96086,23025,2020-07-19,2020-08-08,0.5435407569384582,3 wk ahead inc case,point,
96087,23025,2020-07-19,2020-08-15,0.6505620667399072,4 wk ahead inc case,point,
96088,23027,2020-07-19,2020-07-25,0.08243796713671614,1 wk ahead inc case,point,
96089,23027,2020-07-19,2020-08-01,0.15996417953344988,2 wk ahead inc case,point,
96090,23027,2020-07-19,2020-08-08,0.3697831704702814,3 wk ahead inc case,point,
96091,23027,2020-07-19,2020-08-15,0.4642449887066164,4 wk ahead inc case,point,
96092,23029,2020-07-19,2020-07-25,1.4400678786757781,1 wk ahead inc case,point,
96093,23029,2020-07-19,2020-08-01,0.583949634718076,2 wk ahead inc case,point,
96094,23029,2020-07-19,2020-08-08,0.7650455207462032,3 wk ahead inc case,point,
96095,23029,2020-07-19,2020-08-15,0.9371728797318216,4 wk ahead inc case,point,
96096,23031,2020-07-19,2020-07-25,24.887223185557122,1 wk ahead inc case,point,
96097,23031,2020-07-19,2020-08-01,28.795853147786232,2 wk ahead inc case,point,
96098,23031,2020-07-19,2020-08-08,33.372903178148064,3 wk ahead inc case,point,
96099,23031,2020-07-19,2020-08-15,40.1946623028212,4 wk ahead inc case,point,
96100,24,2020-07-19,2020-07-25,6016.490180484006,1 wk ahead inc case,point,
96101,24,2020-07-19,2020-07-25,76.02376758093537,1 wk ahead inc death,point,
96102,24,2020-07-19,2020-08-01,6672.999302670302,2 wk ahead inc case,point,
96103,24,2020-07-19,2020-08-01,79.10662222498217,2 wk ahead inc death,point,
96104,24,2020-07-19,2020-08-08,7248.7748396927245,3 wk ahead inc case,point,
96105,24,2020-07-19,2020-08-08,82.1251563901165,3 wk ahead inc death,point,
96106,24,2020-07-19,2020-08-15,7690.94814796279,4 wk ahead inc case,point,
96107,24,2020-07-19,2020-08-15,95.85970486879127,4 wk ahead inc death,point,
96108,24001,2020-07-19,2020-07-25,23.52279778151177,1 wk ahead inc case,point,
96109,24001,2020-07-19,2020-08-01,26.58019744831697,2 wk ahead inc case,point,
96110,24001,2020-07-19,2020-08-08,30.40417750794632,3 wk ahead inc case,point,
96111,24001,2020-07-19,2020-08-15,35.593819949185445,4 wk ahead inc case,point,
96112,24003,2020-07-19,2020-07-25,498.098601821456,1 wk ahead inc case,point,
96113,24003,2020-07-19,2020-08-01,595.3397730011993,2 wk ahead inc case,point,
96114,24003,2020-07-19,2020-08-08,640.7379258917538,3 wk ahead inc case,point,
96115,24003,2020-07-19,2020-08-15,718.1290131730466,4 wk ahead inc case,point,
96116,24005,2020-07-19,2020-07-25,1176.2721178057534,1 wk ahead inc case,point,
96117,24005,2020-07-19,2020-08-01,1328.7226613621988,2 wk ahead inc case,point,
96118,24005,2020-07-19,2020-08-08,1476.8332638679278,3 wk ahead inc case,point,
96119,24005,2020-07-19,2020-08-15,1638.4634565237259,4 wk ahead inc case,point,
96120,24009,2020-07-19,2020-07-25,46.77614731229261,1 wk ahead inc case,point,
96121,24009,2020-07-19,2020-08-01,53.24957360265538,2 wk ahead inc case,point,
96122,24009,2020-07-19,2020-08-08,59.912769976739966,3 wk ahead inc case,point,
96123,24009,2020-07-19,2020-08-15,66.02548528502297,4 wk ahead inc case,point,
96124,24011,2020-07-19,2020-07-25,26.269622513822984,1 wk ahead inc case,point,
96125,24011,2020-07-19,2020-08-01,24.25316089288111,2 wk ahead inc case,point,
96126,24011,2020-07-19,2020-08-08,25.50943937312007,3 wk ahead inc case,point,
96127,24011,2020-07-19,2020-08-15,28.012095392527844,4 wk ahead inc case,point,
96128,24013,2020-07-19,2020-07-25,68.58507714452223,1 wk ahead inc case,point,
96129,24013,2020-07-19,2020-08-01,73.36456573509254,2 wk ahead inc case,point,
96130,24013,2020-07-19,2020-08-08,79.5118544470497,3 wk ahead inc case,point,
96131,24013,2020-07-19,2020-08-15,86.47553570135122,4 wk ahead inc case,point,
96132,24015,2020-07-19,2020-07-25,29.45322320897491,1 wk ahead inc case,point,
96133,24015,2020-07-19,2020-08-01,35.67715551047943,2 wk ahead inc case,point,
96134,24015,2020-07-19,2020-08-08,39.06865753606121,3 wk ahead inc case,point,
96135,24015,2020-07-19,2020-08-15,45.05454566243199,4 wk ahead inc case,point,
96136,24017,2020-07-19,2020-07-25,105.67228638397181,1 wk ahead inc case,point,
96137,24017,2020-07-19,2020-08-01,116.9129574251372,2 wk ahead inc case,point,
96138,24017,2020-07-19,2020-08-08,122.60035538941324,3 wk ahead inc case,point,
96139,24017,2020-07-19,2020-08-15,128.2685242760499,4 wk ahead inc case,point,
96140,24019,2020-07-19,2020-07-25,31.41157142429396,1 wk ahead inc case,point,
96141,24019,2020-07-19,2020-08-01,32.930153701805104,2 wk ahead inc case,point,
96142,24019,2020-07-19,2020-08-08,34.823855851646854,3 wk ahead inc case,point,
96143,24019,2020-07-19,2020-08-15,38.85794559038728,4 wk ahead inc case,point,
96144,24021,2020-07-19,2020-07-25,139.50619361099845,1 wk ahead inc case,point,
96145,24021,2020-07-19,2020-08-01,163.39039319688644,2 wk ahead inc case,point,
96146,24021,2020-07-19,2020-08-08,171.00564204785368,3 wk ahead inc case,point,
96147,24021,2020-07-19,2020-08-15,179.15260803503347,4 wk ahead inc case,point,
96148,24023,2020-07-19,2020-07-25,8.507860616469179,1 wk ahead inc case,point,
96149,24023,2020-07-19,2020-08-01,9.38171009763683,2 wk ahead inc case,point,
96150,24023,2020-07-19,2020-08-08,11.031997083318043,3 wk ahead inc case,point,
96151,24023,2020-07-19,2020-08-15,11.717818670481071,4 wk ahead inc case,point,
96152,24025,2020-07-19,2020-07-25,168.46194474595472,1 wk ahead inc case,point,
96153,24025,2020-07-19,2020-08-01,188.19805376643924,2 wk ahead inc case,point,
96154,24025,2020-07-19,2020-08-08,205.62129219938424,3 wk ahead inc case,point,
96155,24025,2020-07-19,2020-08-15,227.7328495495459,4 wk ahead inc case,point,
96156,24027,2020-07-19,2020-07-25,332.90976288028116,1 wk ahead inc case,point,
96157,24027,2020-07-19,2020-08-01,365.77700628661887,2 wk ahead inc case,point,
96158,24027,2020-07-19,2020-08-08,393.155081205352,3 wk ahead inc case,point,
96159,24027,2020-07-19,2020-08-15,430.35770537435036,4 wk ahead inc case,point,
96160,24029,2020-07-19,2020-07-25,15.50504423630042,1 wk ahead inc case,point,
96161,24029,2020-07-19,2020-08-01,15.531590604551553,2 wk ahead inc case,point,
96162,24029,2020-07-19,2020-08-08,17.453998771061617,3 wk ahead inc case,point,
96163,24029,2020-07-19,2020-08-15,20.13988833249816,4 wk ahead inc case,point,
96164,24031,2020-07-19,2020-07-25,759.2654874377649,1 wk ahead inc case,point,
96165,24031,2020-07-19,2020-08-01,830.0813172211148,2 wk ahead inc case,point,
96166,24031,2020-07-19,2020-08-08,887.4684895948254,3 wk ahead inc case,point,
96167,24031,2020-07-19,2020-08-15,967.2444863489128,4 wk ahead inc case,point,
96168,24033,2020-07-19,2020-07-25,999.1468685028374,1 wk ahead inc case,point,
96169,24033,2020-07-19,2020-08-01,1087.6258531088438,2 wk ahead inc case,point,
96170,24033,2020-07-19,2020-08-08,1169.0484652774373,3 wk ahead inc case,point,
96171,24033,2020-07-19,2020-08-15,1261.1232206115078,4 wk ahead inc case,point,
96172,24035,2020-07-19,2020-07-25,39.493895112509406,1 wk ahead inc case,point,
96173,24035,2020-07-19,2020-08-01,41.82063299154532,2 wk ahead inc case,point,
96174,24035,2020-07-19,2020-08-08,45.60617803733506,3 wk ahead inc case,point,
96175,24035,2020-07-19,2020-08-15,49.53679578725989,4 wk ahead inc case,point,
96176,24037,2020-07-19,2020-07-25,77.71645631201177,1 wk ahead inc case,point,
96177,24037,2020-07-19,2020-08-01,89.62671516741507,2 wk ahead inc case,point,
96178,24037,2020-07-19,2020-08-08,94.78992912418578,3 wk ahead inc case,point,
96179,24037,2020-07-19,2020-08-15,101.34879575634672,4 wk ahead inc case,point,
96180,24039,2020-07-19,2020-07-25,8.718146363659491,1 wk ahead inc case,point,
96181,24039,2020-07-19,2020-08-01,10.084188140900212,2 wk ahead inc case,point,
96182,24039,2020-07-19,2020-08-08,11.699157953416377,3 wk ahead inc case,point,
96183,24039,2020-07-19,2020-08-15,13.036710009524352,4 wk ahead inc case,point,
96184,24041,2020-07-19,2020-07-25,57.225922098656035,1 wk ahead inc case,point,
96185,24041,2020-07-19,2020-08-01,67.83792945172888,2 wk ahead inc case,point,
96186,24041,2020-07-19,2020-08-08,72.65461555064796,3 wk ahead inc case,point,
96187,24041,2020-07-19,2020-08-15,75.80106369145682,4 wk ahead inc case,point,
96188,24043,2020-07-19,2020-07-25,68.42170536248585,1 wk ahead inc case,point,
96189,24043,2020-07-19,2020-08-01,80.00641304789535,2 wk ahead inc case,point,
96190,24043,2020-07-19,2020-08-08,89.92910832816429,3 wk ahead inc case,point,
96191,24043,2020-07-19,2020-08-15,98.48612980303318,4 wk ahead inc case,point,
96192,24045,2020-07-19,2020-07-25,41.96198347974989,1 wk ahead inc case,point,
96193,24045,2020-07-19,2020-08-01,48.43121548185357,2 wk ahead inc case,point,
96194,24045,2020-07-19,2020-08-08,50.1923034248719,3 wk ahead inc case,point,
96195,24045,2020-07-19,2020-08-15,51.23785723388185,4 wk ahead inc case,point,
96196,24047,2020-07-19,2020-07-25,104.81015311444878,1 wk ahead inc case,point,
96197,24047,2020-07-19,2020-08-01,108.00764945680442,2 wk ahead inc case,point,
96198,24047,2020-07-19,2020-08-08,114.34919010216608,3 wk ahead inc case,point,
96199,24047,2020-07-19,2020-08-15,119.144932322792,4 wk ahead inc case,point,
96200,24510,2020-07-19,2020-07-25,1064.78428570708,1 wk ahead inc case,point,
96201,24510,2020-07-19,2020-08-01,1224.197686258045,2 wk ahead inc case,point,
96202,24510,2020-07-19,2020-08-08,1329.7483563624166,3 wk ahead inc case,point,
96203,24510,2020-07-19,2020-08-15,1476.2035074223875,4 wk ahead inc case,point,
96204,25,2020-07-19,2020-07-25,1950.2441477448046,1 wk ahead inc case,point,
96205,25,2020-07-19,2020-07-25,90.4105217084468,1 wk ahead inc death,point,
96206,25,2020-07-19,2020-08-01,1986.5861797595453,2 wk ahead inc case,point,
96207,25,2020-07-19,2020-08-01,86.2238366734001,2 wk ahead inc death,point,
96208,25,2020-07-19,2020-08-08,1942.1319542744293,3 wk ahead inc case,point,
96209,25,2020-07-19,2020-08-08,75.86759948492903,3 wk ahead inc death,point,
96210,25,2020-07-19,2020-08-15,2075.6236947531947,4 wk ahead inc case,point,
96211,25,2020-07-19,2020-08-15,70.92384488515972,4 wk ahead inc death,point,
96212,25001,2020-07-19,2020-07-25,52.35484673189226,1 wk ahead inc case,point,
96213,25001,2020-07-19,2020-08-01,55.15697235435621,2 wk ahead inc case,point,
96214,25001,2020-07-19,2020-08-08,61.14229436452628,3 wk ahead inc case,point,
96215,25001,2020-07-19,2020-08-15,65.07808584690858,4 wk ahead inc case,point,
96216,25003,2020-07-19,2020-07-25,9.54418637811327,1 wk ahead inc case,point,
96217,25003,2020-07-19,2020-08-01,11.588361986628994,2 wk ahead inc case,point,
96218,25003,2020-07-19,2020-08-08,13.521789153233971,3 wk ahead inc case,point,
96219,25003,2020-07-19,2020-08-15,16.894505288586444,4 wk ahead inc case,point,
96220,25005,2020-07-19,2020-07-25,221.59491573137456,1 wk ahead inc case,point,
96221,25005,2020-07-19,2020-08-01,243.10079277322305,2 wk ahead inc case,point,
96222,25005,2020-07-19,2020-08-08,244.94392516184502,3 wk ahead inc case,point,
96223,25005,2020-07-19,2020-08-15,250.6098965120144,4 wk ahead inc case,point,
96224,25007,2020-07-19,2020-07-25,0.000462948610481133,1 wk ahead inc case,point,
96225,25007,2020-07-19,2020-08-01,0.0007712644621830321,2 wk ahead inc case,point,
96226,25007,2020-07-19,2020-08-08,0.0007988454881371129,3 wk ahead inc case,point,
96227,25007,2020-07-19,2020-08-15,0.0013185377518072645,4 wk ahead inc case,point,
96228,25009,2020-07-19,2020-07-25,254.30356824909745,1 wk ahead inc case,point,
96229,25009,2020-07-19,2020-08-01,289.49580228480016,2 wk ahead inc case,point,
96230,25009,2020-07-19,2020-08-08,295.37273792911776,3 wk ahead inc case,point,
96231,25009,2020-07-19,2020-08-15,305.30678887685883,4 wk ahead inc case,point,
96232,25011,2020-07-19,2020-07-25,7.500122629445381,1 wk ahead inc case,point,
96233,25011,2020-07-19,2020-08-01,8.519255391542284,2 wk ahead inc case,point,
96234,25011,2020-07-19,2020-08-08,10.778041460786703,3 wk ahead inc case,point,
96235,25011,2020-07-19,2020-08-15,13.314764865017528,4 wk ahead inc case,point,
96236,25013,2020-07-19,2020-07-25,145.3190517857839,1 wk ahead inc case,point,
96237,25013,2020-07-19,2020-08-01,156.5843489252553,2 wk ahead inc case,point,
96238,25013,2020-07-19,2020-08-08,158.65611373627075,3 wk ahead inc case,point,
96239,25013,2020-07-19,2020-08-15,162.6073103785834,4 wk ahead inc case,point,
96240,25015,2020-07-19,2020-07-25,35.82834044962982,1 wk ahead inc case,point,
96241,25015,2020-07-19,2020-08-01,38.612859933689855,2 wk ahead inc case,point,
96242,25015,2020-07-19,2020-08-08,43.037112202482426,3 wk ahead inc case,point,
96243,25015,2020-07-19,2020-08-15,49.751254170806845,4 wk ahead inc case,point,
96244,25017,2020-07-19,2020-07-25,423.04808767038634,1 wk ahead inc case,point,
96245,25017,2020-07-19,2020-08-01,413.2065099297963,2 wk ahead inc case,point,
96246,25017,2020-07-19,2020-08-08,396.237058638809,3 wk ahead inc case,point,
96247,25017,2020-07-19,2020-08-15,411.0368521990747,4 wk ahead inc case,point,
96248,25019,2020-07-19,2020-07-25,0.0003130722227333103,1 wk ahead inc case,point,
96249,25019,2020-07-19,2020-08-01,0.0007682119509295543,2 wk ahead inc case,point,
96250,25019,2020-07-19,2020-08-08,0.0012844173358911107,3 wk ahead inc case,point,
96251,25019,2020-07-19,2020-08-15,0.0011954758418464644,4 wk ahead inc case,point,
96252,25021,2020-07-19,2020-07-25,262.0359634534635,1 wk ahead inc case,point,
96253,25021,2020-07-19,2020-08-01,275.1639009979424,2 wk ahead inc case,point,
96254,25021,2020-07-19,2020-08-08,281.9746932069488,3 wk ahead inc case,point,
96255,25021,2020-07-19,2020-08-15,294.19906794111546,4 wk ahead inc case,point,
96256,25023,2020-07-19,2020-07-25,91.12701115346356,1 wk ahead inc case,point,
96257,25023,2020-07-19,2020-08-01,82.36782760152863,2 wk ahead inc case,point,
96258,25023,2020-07-19,2020-08-08,82.83673056852714,3 wk ahead inc case,point,
96259,25023,2020-07-19,2020-08-15,78.95500184739723,4 wk ahead inc case,point,
96260,25025,2020-07-19,2020-07-25,315.9574392604627,1 wk ahead inc case,point,
96261,25025,2020-07-19,2020-08-01,333.3012138110827,2 wk ahead inc case,point,
96262,25025,2020-07-19,2020-08-08,335.74837559462634,3 wk ahead inc case,point,
96263,25025,2020-07-19,2020-08-15,350.3975070436634,4 wk ahead inc case,point,
96264,25027,2020-07-19,2020-07-25,187.17950736104802,1 wk ahead inc case,point,
96265,25027,2020-07-19,2020-08-01,194.62992260074242,2 wk ahead inc case,point,
96266,25027,2020-07-19,2020-08-08,194.18919701702941,3 wk ahead inc case,point,
96267,25027,2020-07-19,2020-08-15,201.61068715765091,4 wk ahead inc case,point,
96268,26,2020-07-19,2020-07-25,5401.285463326163,1 wk ahead inc case,point,
96269,26,2020-07-19,2020-07-25,60.736641810600155,1 wk ahead inc death,point,
96270,26,2020-07-19,2020-08-01,6255.037452436302,2 wk ahead inc case,point,
96271,26,2020-07-19,2020-08-01,67.67306717284339,2 wk ahead inc death,point,
96272,26,2020-07-19,2020-08-08,6620.280118970319,3 wk ahead inc case,point,
96273,26,2020-07-19,2020-08-08,67.91676728403681,3 wk ahead inc death,point,
96274,26,2020-07-19,2020-08-15,6985.204206439741,4 wk ahead inc case,point,
96275,26,2020-07-19,2020-08-15,74.77048289834283,4 wk ahead inc death,point,
96276,26001,2020-07-19,2020-07-25,0.3199026168964529,1 wk ahead inc case,point,
96277,26001,2020-07-19,2020-08-01,1.1225622769090453,2 wk ahead inc case,point,
96278,26001,2020-07-19,2020-08-08,1.5386668715004923,3 wk ahead inc case,point,
96279,26001,2020-07-19,2020-08-15,1.9509675358423841,4 wk ahead inc case,point,
96280,26003,2020-07-19,2020-07-25,0.012726532056760002,1 wk ahead inc case,point,
96281,26003,2020-07-19,2020-08-01,0.02179805270933644,2 wk ahead inc case,point,
96282,26003,2020-07-19,2020-08-08,0.04810306625880245,3 wk ahead inc case,point,
96283,26003,2020-07-19,2020-08-15,0.051086599766413165,4 wk ahead inc case,point,
96284,26005,2020-07-19,2020-07-25,57.76801909171584,1 wk ahead inc case,point,
96285,26005,2020-07-19,2020-08-01,65.50563593260605,2 wk ahead inc case,point,
96286,26005,2020-07-19,2020-08-08,74.28952372222541,3 wk ahead inc case,point,
96287,26005,2020-07-19,2020-08-15,80.86643126319221,4 wk ahead inc case,point,
96288,26007,2020-07-19,2020-07-25,1.0968151781064268,1 wk ahead inc case,point,
96289,26007,2020-07-19,2020-08-01,1.5142358763833164,2 wk ahead inc case,point,
96290,26007,2020-07-19,2020-08-08,2.0044597158018744,3 wk ahead inc case,point,
96291,26007,2020-07-19,2020-08-15,2.5279028287681613,4 wk ahead inc case,point,
96292,26009,2020-07-19,2020-07-25,2.7999395568919883,1 wk ahead inc case,point,
96293,26009,2020-07-19,2020-08-01,2.500913828530212,2 wk ahead inc case,point,
96294,26009,2020-07-19,2020-08-08,3.2925411991143427,3 wk ahead inc case,point,
96295,26009,2020-07-19,2020-08-15,4.074793244333492,4 wk ahead inc case,point,
96296,26011,2020-07-19,2020-07-25,0.11940728477841288,1 wk ahead inc case,point,
96297,26011,2020-07-19,2020-08-01,0.18815290172097088,2 wk ahead inc case,point,
96298,26011,2020-07-19,2020-08-08,0.3472183870852932,3 wk ahead inc case,point,
96299,26011,2020-07-19,2020-08-15,0.4394528394837103,4 wk ahead inc case,point,
96300,26013,2020-07-19,2020-07-25,0.015671586849268948,1 wk ahead inc case,point,
96301,26013,2020-07-19,2020-08-01,0.031480246735948736,2 wk ahead inc case,point,
96302,26013,2020-07-19,2020-08-08,0.06773027737839432,3 wk ahead inc case,point,
96303,26013,2020-07-19,2020-08-15,0.09512741084616072,4 wk ahead inc case,point,
96304,26015,2020-07-19,2020-07-25,23.15999875370033,1 wk ahead inc case,point,
96305,26015,2020-07-19,2020-08-01,25.34340854193418,2 wk ahead inc case,point,
96306,26015,2020-07-19,2020-08-08,30.288605916454404,3 wk ahead inc case,point,
96307,26015,2020-07-19,2020-08-15,36.05456834667089,4 wk ahead inc case,point,
96308,26017,2020-07-19,2020-07-25,55.812151238844315,1 wk ahead inc case,point,
96309,26017,2020-07-19,2020-08-01,61.40340653256293,2 wk ahead inc case,point,
96310,26017,2020-07-19,2020-08-08,68.84230227864555,3 wk ahead inc case,point,
96311,26017,2020-07-19,2020-08-15,74.43221713363039,4 wk ahead inc case,point,
96312,26019,2020-07-19,2020-07-25,5.077757971400826,1 wk ahead inc case,point,
96313,26019,2020-07-19,2020-08-01,5.568549961387714,2 wk ahead inc case,point,
96314,26019,2020-07-19,2020-08-08,6.936724466458144,3 wk ahead inc case,point,
96315,26019,2020-07-19,2020-08-15,7.119906646524804,4 wk ahead inc case,point,
96316,26021,2020-07-19,2020-07-25,123.35078155295298,1 wk ahead inc case,point,
96317,26021,2020-07-19,2020-08-01,141.12401543847378,2 wk ahead inc case,point,
96318,26021,2020-07-19,2020-08-08,149.54945611257082,3 wk ahead inc case,point,
96319,26021,2020-07-19,2020-08-15,161.516774632662,4 wk ahead inc case,point,
96320,26023,2020-07-19,2020-07-25,14.848409758316595,1 wk ahead inc case,point,
96321,26023,2020-07-19,2020-08-01,19.17420397459741,2 wk ahead inc case,point,
96322,26023,2020-07-19,2020-08-08,20.434772700273516,3 wk ahead inc case,point,
96323,26023,2020-07-19,2020-08-15,23.594856516091053,4 wk ahead inc case,point,
96324,26025,2020-07-19,2020-07-25,44.22591094807004,1 wk ahead inc case,point,
96325,26025,2020-07-19,2020-08-01,55.331032717713725,2 wk ahead inc case,point,
96326,26025,2020-07-19,2020-08-08,61.79605391742465,3 wk ahead inc case,point,
96327,26025,2020-07-19,2020-08-15,68.82032131424275,4 wk ahead inc case,point,
96328,26027,2020-07-19,2020-07-25,24.714636474041637,1 wk ahead inc case,point,
96329,26027,2020-07-19,2020-08-01,30.00138591098793,2 wk ahead inc case,point,
96330,26027,2020-07-19,2020-08-08,33.32545808331828,3 wk ahead inc case,point,
96331,26027,2020-07-19,2020-08-15,37.831070995865744,4 wk ahead inc case,point,
96332,26029,2020-07-19,2020-07-25,2.8928532934884057,1 wk ahead inc case,point,
96333,26029,2020-07-19,2020-08-01,3.6790381804316152,2 wk ahead inc case,point,
96334,26029,2020-07-19,2020-08-08,3.9270590166099466,3 wk ahead inc case,point,
96335,26029,2020-07-19,2020-08-15,5.601830401746706,4 wk ahead inc case,point,
96336,26031,2020-07-19,2020-07-25,1.0043816487310977,1 wk ahead inc case,point,
96337,26031,2020-07-19,2020-08-01,1.3806536654218045,2 wk ahead inc case,point,
96338,26031,2020-07-19,2020-08-08,1.9435993883023244,3 wk ahead inc case,point,
96339,26031,2020-07-19,2020-08-15,2.3039894565329457,4 wk ahead inc case,point,
96340,26033,2020-07-19,2020-07-25,2.461259560312607,1 wk ahead inc case,point,
96341,26033,2020-07-19,2020-08-01,2.5807424846803304,2 wk ahead inc case,point,
96342,26033,2020-07-19,2020-08-08,3.3945431874595755,3 wk ahead inc case,point,
96343,26033,2020-07-19,2020-08-15,5.081739455929483,4 wk ahead inc case,point,
96344,26035,2020-07-19,2020-07-25,2.7180163770271544,1 wk ahead inc case,point,
96345,26035,2020-07-19,2020-08-01,3.793533655840731,2 wk ahead inc case,point,
96346,26035,2020-07-19,2020-08-08,5.118517830480835,3 wk ahead inc case,point,
96347,26035,2020-07-19,2020-08-15,7.073767456991064,4 wk ahead inc case,point,
96348,26037,2020-07-19,2020-07-25,34.407014756032574,1 wk ahead inc case,point,
96349,26037,2020-07-19,2020-08-01,43.522241063567094,2 wk ahead inc case,point,
96350,26037,2020-07-19,2020-08-08,48.14517053099447,3 wk ahead inc case,point,
96351,26037,2020-07-19,2020-08-15,54.45927402189904,4 wk ahead inc case,point,
96352,26039,2020-07-19,2020-07-25,0.65957538169957,1 wk ahead inc case,point,
96353,26039,2020-07-19,2020-08-01,1.031962611415295,2 wk ahead inc case,point,
96354,26039,2020-07-19,2020-08-08,1.5231675931360906,3 wk ahead inc case,point,
96355,26039,2020-07-19,2020-08-15,3.3710834447416644,4 wk ahead inc case,point,
96356,26041,2020-07-19,2020-07-25,12.547031071835713,1 wk ahead inc case,point,
96357,26041,2020-07-19,2020-08-01,14.900261418965867,2 wk ahead inc case,point,
96358,26041,2020-07-19,2020-08-08,18.31679299182499,3 wk ahead inc case,point,
96359,26041,2020-07-19,2020-08-15,22.409549578296048,4 wk ahead inc case,point,
96360,26043,2020-07-19,2020-07-25,13.209914349960412,1 wk ahead inc case,point,
96361,26043,2020-07-19,2020-08-01,12.278579101366155,2 wk ahead inc case,point,
96362,26043,2020-07-19,2020-08-08,13.442692489880569,3 wk ahead inc case,point,
96363,26043,2020-07-19,2020-08-15,15.793100489637174,4 wk ahead inc case,point,
96364,26045,2020-07-19,2020-07-25,19.554319370218455,1 wk ahead inc case,point,
96365,26045,2020-07-19,2020-08-01,25.056050591650738,2 wk ahead inc case,point,
96366,26045,2020-07-19,2020-08-08,30.21948826005457,3 wk ahead inc case,point,
96367,26045,2020-07-19,2020-08-15,35.05003184825297,4 wk ahead inc case,point,
96368,26047,2020-07-19,2020-07-25,4.410536972713247,1 wk ahead inc case,point,
96369,26047,2020-07-19,2020-08-01,5.9419682073762825,2 wk ahead inc case,point,
96370,26047,2020-07-19,2020-08-08,7.9996628135124235,3 wk ahead inc case,point,
96371,26047,2020-07-19,2020-08-15,8.37295936543428,4 wk ahead inc case,point,
96372,26049,2020-07-19,2020-07-25,184.83940233143272,1 wk ahead inc case,point,
96373,26049,2020-07-19,2020-08-01,225.0836489710516,2 wk ahead inc case,point,
96374,26049,2020-07-19,2020-08-08,237.3484215090578,3 wk ahead inc case,point,
96375,26049,2020-07-19,2020-08-15,254.68085704223597,4 wk ahead inc case,point,
96376,26051,2020-07-19,2020-07-25,1.9075524484823845,1 wk ahead inc case,point,
96377,26051,2020-07-19,2020-08-01,1.3568654788413692,2 wk ahead inc case,point,
96378,26051,2020-07-19,2020-08-08,1.871480883411019,3 wk ahead inc case,point,
96379,26051,2020-07-19,2020-08-15,2.3958126356941,4 wk ahead inc case,point,
96380,26053,2020-07-19,2020-07-25,19.769125261520447,1 wk ahead inc case,point,
