,location,target,type,quantile,forecast_date,target_end_date,value
24248,48467,3 wk ahead inc case,point,,2020-07-19,2020-08-08,121.0
24252,48469,1 wk ahead inc case,point,,2020-07-19,2020-07-25,824.0
24253,48469,2 wk ahead inc case,point,,2020-07-19,2020-08-01,940.0
24254,48469,3 wk ahead inc case,point,,2020-07-19,2020-08-08,1112.0
24258,48471,1 wk ahead inc case,point,,2020-07-19,2020-07-25,491.0
24259,48471,2 wk ahead inc case,point,,2020-07-19,2020-08-01,845.0
24260,48471,3 wk ahead inc case,point,,2020-07-19,2020-08-08,1074.0
24264,48473,1 wk ahead inc case,point,,2020-07-19,2020-07-25,53.0
24265,48473,2 wk ahead inc case,point,,2020-07-19,2020-08-01,94.0
24266,48473,3 wk ahead inc case,point,,2020-07-19,2020-08-08,118.0
24270,48475,1 wk ahead inc case,point,,2020-07-19,2020-07-25,27.0
24271,48475,2 wk ahead inc case,point,,2020-07-19,2020-08-01,28.0
24272,48475,3 wk ahead inc case,point,,2020-07-19,2020-08-08,35.0
24276,48477,1 wk ahead inc case,point,,2020-07-19,2020-07-25,59.0
24277,48477,2 wk ahead inc case,point,,2020-07-19,2020-08-01,116.0
24278,48477,3 wk ahead inc case,point,,2020-07-19,2020-08-08,150.0
24282,48479,1 wk ahead inc case,point,,2020-07-19,2020-07-25,1254.0
24283,48479,2 wk ahead inc case,point,,2020-07-19,2020-08-01,1431.0
24284,48479,3 wk ahead inc case,point,,2020-07-19,2020-08-08,1738.0
24288,48481,1 wk ahead inc case,point,,2020-07-19,2020-07-25,79.0
24289,48481,2 wk ahead inc case,point,,2020-07-19,2020-08-01,129.0
24290,48481,3 wk ahead inc case,point,,2020-07-19,2020-08-08,164.0
24294,48483,1 wk ahead inc case,point,,2020-07-19,2020-07-25,6.0
24295,48483,2 wk ahead inc case,point,,2020-07-19,2020-08-01,10.0
24296,48483,3 wk ahead inc case,point,,2020-07-19,2020-08-08,14.0
24300,48485,1 wk ahead inc case,point,,2020-07-19,2020-07-25,153.0
24301,48485,2 wk ahead inc case,point,,2020-07-19,2020-08-01,246.0
24302,48485,3 wk ahead inc case,point,,2020-07-19,2020-08-08,306.0
24306,48487,1 wk ahead inc case,point,,2020-07-19,2020-07-25,6.0
24307,48487,2 wk ahead inc case,point,,2020-07-19,2020-08-01,7.0
24308,48487,3 wk ahead inc case,point,,2020-07-19,2020-08-08,14.0
24312,48489,1 wk ahead inc case,point,,2020-07-19,2020-07-25,177.0
24313,48489,2 wk ahead inc case,point,,2020-07-19,2020-08-01,200.0
24314,48489,3 wk ahead inc case,point,,2020-07-19,2020-08-08,238.0
24318,48491,1 wk ahead inc case,point,,2020-07-19,2020-07-25,1052.0
24319,48491,2 wk ahead inc case,point,,2020-07-19,2020-08-01,1585.0
24320,48491,3 wk ahead inc case,point,,2020-07-19,2020-08-08,1997.0
24324,48493,1 wk ahead inc case,point,,2020-07-19,2020-07-25,240.0
24325,48493,2 wk ahead inc case,point,,2020-07-19,2020-08-01,203.0
24326,48493,3 wk ahead inc case,point,,2020-07-19,2020-08-08,222.0
24330,48495,1 wk ahead inc case,point,,2020-07-19,2020-07-25,18.0
24331,48495,2 wk ahead inc case,point,,2020-07-19,2020-08-01,21.0
24332,48495,3 wk ahead inc case,point,,2020-07-19,2020-08-08,28.0
24336,48497,1 wk ahead inc case,point,,2020-07-19,2020-07-25,50.0
24337,48497,2 wk ahead inc case,point,,2020-07-19,2020-08-01,78.0
24338,48497,3 wk ahead inc case,point,,2020-07-19,2020-08-08,96.0
24342,48499,1 wk ahead inc case,point,,2020-07-19,2020-07-25,72.0
24343,48499,2 wk ahead inc case,point,,2020-07-19,2020-08-01,78.0
24344,48499,3 wk ahead inc case,point,,2020-07-19,2020-08-08,91.0
24348,48501,1 wk ahead inc case,point,,2020-07-19,2020-07-25,18.0
24349,48501,2 wk ahead inc case,point,,2020-07-19,2020-08-01,21.0
24350,48501,3 wk ahead inc case,point,,2020-07-19,2020-08-08,28.0
24354,48503,1 wk ahead inc case,point,,2020-07-19,2020-07-25,24.0
24355,48503,2 wk ahead inc case,point,,2020-07-19,2020-08-01,28.0
24356,48503,3 wk ahead inc case,point,,2020-07-19,2020-08-08,35.0
24360,48505,1 wk ahead inc case,point,,2020-07-19,2020-07-25,46.0
24361,48505,2 wk ahead inc case,point,,2020-07-19,2020-08-01,49.0
24362,48505,3 wk ahead inc case,point,,2020-07-19,2020-08-08,59.0
24366,48507,1 wk ahead inc case,point,,2020-07-19,2020-07-25,48.0
24367,48507,2 wk ahead inc case,point,,2020-07-19,2020-08-01,44.0
24368,48507,3 wk ahead inc case,point,,2020-07-19,2020-08-08,51.0
24372,49001,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24373,49001,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24374,49001,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24378,49003,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24379,49003,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24380,49003,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24384,49005,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24385,49005,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24386,49005,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24390,49007,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24391,49007,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24392,49007,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24396,49009,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24397,49009,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24398,49009,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24402,49011,1 wk ahead inc case,point,,2020-07-19,2020-07-25,589.0
24403,49011,2 wk ahead inc case,point,,2020-07-19,2020-08-01,493.0
24404,49011,3 wk ahead inc case,point,,2020-07-19,2020-08-08,474.0
24408,49013,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24409,49013,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24410,49013,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24414,49015,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24415,49015,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24416,49015,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24420,49017,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24421,49017,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24422,49017,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24426,49019,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24427,49019,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24428,49019,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24432,49021,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24433,49021,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24434,49021,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24438,49023,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24439,49023,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24440,49023,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24444,49025,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24445,49025,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24446,49025,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24450,49027,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24451,49027,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24452,49027,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24456,49029,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24457,49029,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24458,49029,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24462,49031,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24463,49031,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24464,49031,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24468,49033,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24469,49033,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24470,49033,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24474,49035,1 wk ahead inc case,point,,2020-07-19,2020-07-25,2793.0
24475,49035,2 wk ahead inc case,point,,2020-07-19,2020-08-01,3102.0
24476,49035,3 wk ahead inc case,point,,2020-07-19,2020-08-08,3131.0
24480,49037,1 wk ahead inc case,point,,2020-07-19,2020-07-25,89.0
24481,49037,2 wk ahead inc case,point,,2020-07-19,2020-08-01,94.0
24482,49037,3 wk ahead inc case,point,,2020-07-19,2020-08-08,98.0
24486,49039,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24487,49039,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24488,49039,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24492,49041,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24493,49041,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24494,49041,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24498,49043,1 wk ahead inc case,point,,2020-07-19,2020-07-25,89.0
24499,49043,2 wk ahead inc case,point,,2020-07-19,2020-08-01,113.0
24500,49043,3 wk ahead inc case,point,,2020-07-19,2020-08-08,116.0
24504,49045,1 wk ahead inc case,point,,2020-07-19,2020-07-25,108.0
24505,49045,2 wk ahead inc case,point,,2020-07-19,2020-08-01,92.0
24506,49045,3 wk ahead inc case,point,,2020-07-19,2020-08-08,84.0
24510,49047,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24511,49047,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24512,49047,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24516,49049,1 wk ahead inc case,point,,2020-07-19,2020-07-25,1233.0
24517,49049,2 wk ahead inc case,point,,2020-07-19,2020-08-01,1239.0
24518,49049,3 wk ahead inc case,point,,2020-07-19,2020-08-08,1227.0
24522,49051,1 wk ahead inc case,point,,2020-07-19,2020-07-25,62.0
24523,49051,2 wk ahead inc case,point,,2020-07-19,2020-08-01,86.0
24524,49051,3 wk ahead inc case,point,,2020-07-19,2020-08-08,91.0
24528,49053,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24529,49053,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24530,49053,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24534,49055,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24535,49055,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24536,49055,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24540,49057,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24541,49057,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24542,49057,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24546,50001,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24547,50001,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24548,50001,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24552,50007,1 wk ahead inc case,point,,2020-07-19,2020-07-25,29.0
24553,50007,2 wk ahead inc case,point,,2020-07-19,2020-08-01,25.0
24554,50007,3 wk ahead inc case,point,,2020-07-19,2020-08-08,21.0
24558,50009,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24559,50009,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24560,50009,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24564,50011,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24565,50011,2 wk ahead inc case,point,,2020-07-19,2020-08-01,4.0
24566,50011,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24570,50013,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24571,50013,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24572,50013,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24576,50015,1 wk ahead inc case,point,,2020-07-19,2020-07-25,1.0
24577,50015,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24578,50015,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24582,50017,1 wk ahead inc case,point,,2020-07-19,2020-07-25,1.0
24583,50017,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24584,50017,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24588,50019,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24589,50019,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24590,50019,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24594,50023,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24595,50023,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24596,50023,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24600,50025,1 wk ahead inc case,point,,2020-07-19,2020-07-25,1.0
24601,50025,2 wk ahead inc case,point,,2020-07-19,2020-08-01,1.0
24602,50025,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24606,51003,1 wk ahead inc case,point,,2020-07-19,2020-07-25,69.0
24607,51003,2 wk ahead inc case,point,,2020-07-19,2020-08-01,89.0
24608,51003,3 wk ahead inc case,point,,2020-07-19,2020-08-08,120.0
24612,51007,1 wk ahead inc case,point,,2020-07-19,2020-07-25,13.0
24613,51007,2 wk ahead inc case,point,,2020-07-19,2020-08-01,10.0
24614,51007,3 wk ahead inc case,point,,2020-07-19,2020-08-08,14.0
24618,51009,1 wk ahead inc case,point,,2020-07-19,2020-07-25,15.0
24619,51009,2 wk ahead inc case,point,,2020-07-19,2020-08-01,9.0
24620,51009,3 wk ahead inc case,point,,2020-07-19,2020-08-08,12.0
24624,51013,1 wk ahead inc case,point,,2020-07-19,2020-07-25,175.0
24625,51013,2 wk ahead inc case,point,,2020-07-19,2020-08-01,366.0
24626,51013,3 wk ahead inc case,point,,2020-07-19,2020-08-08,512.0
24630,51015,1 wk ahead inc case,point,,2020-07-19,2020-07-25,18.0
24631,51015,2 wk ahead inc case,point,,2020-07-19,2020-08-01,32.0
24632,51015,3 wk ahead inc case,point,,2020-07-19,2020-08-08,43.0
24636,51017,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24637,51017,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24638,51017,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24642,51019,1 wk ahead inc case,point,,2020-07-19,2020-07-25,19.0
24643,51019,2 wk ahead inc case,point,,2020-07-19,2020-08-01,25.0
24644,51019,3 wk ahead inc case,point,,2020-07-19,2020-08-08,35.0
24648,51021,1 wk ahead inc case,point,,2020-07-19,2020-07-25,6.0
24649,51021,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24650,51021,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24654,51023,1 wk ahead inc case,point,,2020-07-19,2020-07-25,13.0
24655,51023,2 wk ahead inc case,point,,2020-07-19,2020-08-01,24.0
24656,51023,3 wk ahead inc case,point,,2020-07-19,2020-08-08,32.0
24660,51025,1 wk ahead inc case,point,,2020-07-19,2020-07-25,21.0
24661,51025,2 wk ahead inc case,point,,2020-07-19,2020-08-01,22.0
24662,51025,3 wk ahead inc case,point,,2020-07-19,2020-08-08,30.0
24666,51027,1 wk ahead inc case,point,,2020-07-19,2020-07-25,16.0
24667,51027,2 wk ahead inc case,point,,2020-07-19,2020-08-01,12.0
24668,51027,3 wk ahead inc case,point,,2020-07-19,2020-08-08,14.0
24672,51031,1 wk ahead inc case,point,,2020-07-19,2020-07-25,15.0
24673,51031,2 wk ahead inc case,point,,2020-07-19,2020-08-01,14.0
24674,51031,3 wk ahead inc case,point,,2020-07-19,2020-08-08,14.0
24678,51033,1 wk ahead inc case,point,,2020-07-19,2020-07-25,18.0
24679,51033,2 wk ahead inc case,point,,2020-07-19,2020-08-01,24.0
24680,51033,3 wk ahead inc case,point,,2020-07-19,2020-08-08,32.0
24684,51035,1 wk ahead inc case,point,,2020-07-19,2020-07-25,35.0
24685,51035,2 wk ahead inc case,point,,2020-07-19,2020-08-01,43.0
24686,51035,3 wk ahead inc case,point,,2020-07-19,2020-08-08,56.0
24690,51036,1 wk ahead inc case,point,,2020-07-19,2020-07-25,3.0
24691,51036,2 wk ahead inc case,point,,2020-07-19,2020-08-01,7.0
24692,51036,3 wk ahead inc case,point,,2020-07-19,2020-08-08,7.0
24696,51041,1 wk ahead inc case,point,,2020-07-19,2020-07-25,319.0
24697,51041,2 wk ahead inc case,point,,2020-07-19,2020-08-01,491.0
24698,51041,3 wk ahead inc case,point,,2020-07-19,2020-08-08,665.0
24702,51045,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24703,51045,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24704,51045,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24708,51047,1 wk ahead inc case,point,,2020-07-19,2020-07-25,62.0
24709,51047,2 wk ahead inc case,point,,2020-07-19,2020-08-01,119.0
24710,51047,3 wk ahead inc case,point,,2020-07-19,2020-08-08,168.0
24714,51051,1 wk ahead inc case,point,,2020-07-19,2020-07-25,7.0
24715,51051,2 wk ahead inc case,point,,2020-07-19,2020-08-01,2.0
24716,51051,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24720,51053,1 wk ahead inc case,point,,2020-07-19,2020-07-25,15.0
24721,51053,2 wk ahead inc case,point,,2020-07-19,2020-08-01,24.0
24722,51053,3 wk ahead inc case,point,,2020-07-19,2020-08-08,32.0
24726,51057,1 wk ahead inc case,point,,2020-07-19,2020-07-25,7.0
24727,51057,2 wk ahead inc case,point,,2020-07-19,2020-08-01,9.0
24728,51057,3 wk ahead inc case,point,,2020-07-19,2020-08-08,14.0
24732,51061,1 wk ahead inc case,point,,2020-07-19,2020-07-25,45.0
24733,51061,2 wk ahead inc case,point,,2020-07-19,2020-08-01,72.0
24734,51061,3 wk ahead inc case,point,,2020-07-19,2020-08-08,99.0
24738,51063,1 wk ahead inc case,point,,2020-07-19,2020-07-25,7.0
24739,51063,2 wk ahead inc case,point,,2020-07-19,2020-08-01,7.0
24740,51063,3 wk ahead inc case,point,,2020-07-19,2020-08-08,7.0
24744,51065,1 wk ahead inc case,point,,2020-07-19,2020-07-25,11.0
24745,51065,2 wk ahead inc case,point,,2020-07-19,2020-08-01,20.0
24746,51065,3 wk ahead inc case,point,,2020-07-19,2020-08-08,27.0
24750,51067,1 wk ahead inc case,point,,2020-07-19,2020-07-25,12.0
24751,51067,2 wk ahead inc case,point,,2020-07-19,2020-08-01,20.0
24752,51067,3 wk ahead inc case,point,,2020-07-19,2020-08-08,24.0
24756,51069,1 wk ahead inc case,point,,2020-07-19,2020-07-25,49.0
24757,51069,2 wk ahead inc case,point,,2020-07-19,2020-08-01,80.0
24758,51069,3 wk ahead inc case,point,,2020-07-19,2020-08-08,112.0
24762,51071,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24763,51071,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24764,51071,3 wk ahead inc case,point,,2020-07-19,2020-08-08,2.0
24768,51073,1 wk ahead inc case,point,,2020-07-19,2020-07-25,29.0
24769,51073,2 wk ahead inc case,point,,2020-07-19,2020-08-01,19.0
24770,51073,3 wk ahead inc case,point,,2020-07-19,2020-08-08,21.0
24774,51075,1 wk ahead inc case,point,,2020-07-19,2020-07-25,12.0
24775,51075,2 wk ahead inc case,point,,2020-07-19,2020-08-01,19.0
24776,51075,3 wk ahead inc case,point,,2020-07-19,2020-08-08,26.0
24780,51077,1 wk ahead inc case,point,,2020-07-19,2020-07-25,15.0
24781,51077,2 wk ahead inc case,point,,2020-07-19,2020-08-01,14.0
24782,51077,3 wk ahead inc case,point,,2020-07-19,2020-08-08,20.0
24786,51081,1 wk ahead inc case,point,,2020-07-19,2020-07-25,15.0
24787,51081,2 wk ahead inc case,point,,2020-07-19,2020-08-01,50.0
24788,51081,3 wk ahead inc case,point,,2020-07-19,2020-08-08,71.0
24792,51083,1 wk ahead inc case,point,,2020-07-19,2020-07-25,16.0
24793,51083,2 wk ahead inc case,point,,2020-07-19,2020-08-01,14.0
24794,51083,3 wk ahead inc case,point,,2020-07-19,2020-08-08,21.0
24798,51085,1 wk ahead inc case,point,,2020-07-19,2020-07-25,45.0
24799,51085,2 wk ahead inc case,point,,2020-07-19,2020-08-01,73.0
24800,51085,3 wk ahead inc case,point,,2020-07-19,2020-08-08,98.0
24804,51087,1 wk ahead inc case,point,,2020-07-19,2020-07-25,222.0
24805,51087,2 wk ahead inc case,point,,2020-07-19,2020-08-01,406.0
24806,51087,3 wk ahead inc case,point,,2020-07-19,2020-08-08,566.0
24810,51089,1 wk ahead inc case,point,,2020-07-19,2020-07-25,54.0
24811,51089,2 wk ahead inc case,point,,2020-07-19,2020-08-01,64.0
24812,51089,3 wk ahead inc case,point,,2020-07-19,2020-08-08,82.0
24816,51091,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24817,51091,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24818,51091,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24822,51093,1 wk ahead inc case,point,,2020-07-19,2020-07-25,48.0
24823,51093,2 wk ahead inc case,point,,2020-07-19,2020-08-01,44.0
24824,51093,3 wk ahead inc case,point,,2020-07-19,2020-08-08,56.0
24828,51095,1 wk ahead inc case,point,,2020-07-19,2020-07-25,89.0
24829,51095,2 wk ahead inc case,point,,2020-07-19,2020-08-01,64.0
24830,51095,3 wk ahead inc case,point,,2020-07-19,2020-08-08,82.0
24834,51099,1 wk ahead inc case,point,,2020-07-19,2020-07-25,6.0
24835,51099,2 wk ahead inc case,point,,2020-07-19,2020-08-01,13.0
24836,51099,3 wk ahead inc case,point,,2020-07-19,2020-08-08,20.0
24840,51101,1 wk ahead inc case,point,,2020-07-19,2020-07-25,8.0
24841,51101,2 wk ahead inc case,point,,2020-07-19,2020-08-01,7.0
24842,51101,3 wk ahead inc case,point,,2020-07-19,2020-08-08,13.0
24846,51105,1 wk ahead inc case,point,,2020-07-19,2020-07-25,18.0
24847,51105,2 wk ahead inc case,point,,2020-07-19,2020-08-01,11.0
24848,51105,3 wk ahead inc case,point,,2020-07-19,2020-08-08,10.0
24852,51107,1 wk ahead inc case,point,,2020-07-19,2020-07-25,331.0
24853,51107,2 wk ahead inc case,point,,2020-07-19,2020-08-01,614.0
24854,51107,3 wk ahead inc case,point,,2020-07-19,2020-08-08,863.0
24858,51109,1 wk ahead inc case,point,,2020-07-19,2020-07-25,17.0
24859,51109,2 wk ahead inc case,point,,2020-07-19,2020-08-01,22.0
24860,51109,3 wk ahead inc case,point,,2020-07-19,2020-08-08,30.0
24864,51113,1 wk ahead inc case,point,,2020-07-19,2020-07-25,5.0
24865,51113,2 wk ahead inc case,point,,2020-07-19,2020-08-01,7.0
24866,51113,3 wk ahead inc case,point,,2020-07-19,2020-08-08,10.0
24870,51115,1 wk ahead inc case,point,,2020-07-19,2020-07-25,1.0
24871,51115,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24872,51115,3 wk ahead inc case,point,,2020-07-19,2020-08-08,0.0
24876,51117,1 wk ahead inc case,point,,2020-07-19,2020-07-25,22.0
24877,51117,2 wk ahead inc case,point,,2020-07-19,2020-08-01,38.0
24878,51117,3 wk ahead inc case,point,,2020-07-19,2020-08-08,51.0
24882,51119,1 wk ahead inc case,point,,2020-07-19,2020-07-25,0.0
24883,51119,2 wk ahead inc case,point,,2020-07-19,2020-08-01,0.0
24884,51119,3 wk ahead inc case,point,,2020-07-19,2020-08-08,3.0
24888,51121,1 wk ahead inc case,point,,2020-07-19,2020-07-25,24.0
24889,51121,2 wk ahead inc case,point,,2020-07-19,2020-08-01,31.0
24890,51121,3 wk ahead inc case,point,,2020-07-19,2020-08-08,41.0
24894,51125,1 wk ahead inc case,point,,2020-07-19,2020-07-25,6.0
24895,51125,2 wk ahead inc case,point,,2020-07-19,2020-08-01,7.0
24896,51125,3 wk ahead inc case,point,,2020-07-19,2020-08-08,7.0
24900,51127,1 wk ahead inc case,point,,2020-07-19,2020-07-25,16.0
24901,51127,2 wk ahead inc case,point,,2020-07-19,2020-08-01,14.0
24902,51127,3 wk ahead inc case,point,,2020-07-19,2020-08-08,18.0
24906,51131,1 wk ahead inc case,point,,2020-07-19,2020-07-25,11.0
24907,51131,2 wk ahead inc case,point,,2020-07-19,2020-08-01,35.0
24908,51131,3 wk ahead inc case,point,,2020-07-19,2020-08-08,51.0
24912,51135,1 wk ahead inc case,point,,2020-07-19,2020-07-25,29.0
24913,51135,2 wk ahead inc case,point,,2020-07-19,2020-08-01,27.0
24914,51135,3 wk ahead inc case,point,,2020-07-19,2020-08-08,32.0
24918,51137,1 wk ahead inc case,point,,2020-07-19,2020-07-25,20.0
24919,51137,2 wk ahead inc case,point,,2020-07-19,2020-08-01,26.0
24920,51137,3 wk ahead inc case,point,,2020-07-19,2020-08-08,34.0
24924,51139,1 wk ahead inc case,point,,2020-07-19,2020-07-25,21.0
24925,51139,2 wk ahead inc case,point,,2020-07-19,2020-08-01,43.0
24926,51139,3 wk ahead inc case,point,,2020-07-19,2020-08-08,59.0
24930,51141,1 wk ahead inc case,point,,2020-07-19,2020-07-25,12.0
24931,51141,2 wk ahead inc case,point,,2020-07-19,2020-08-01,10.0
24932,51141,3 wk ahead inc case,point,,2020-07-19,2020-08-08,14.0
24936,51143,1 wk ahead inc case,point,,2020-07-19,2020-07-25,54.0
24937,51143,2 wk ahead inc case,point,,2020-07-19,2020-08-01,37.0
24938,51143,3 wk ahead inc case,point,,2020-07-19,2020-08-08,45.0
24942,51145,1 wk ahead inc case,point,,2020-07-19,2020-07-25,13.0
24943,51145,2 wk ahead inc case,point,,2020-07-19,2020-08-01,14.0
24944,51145,3 wk ahead inc case,point,,2020-07-19,2020-08-08,21.0
24948,51147,1 wk ahead inc case,point,,2020-07-19,2020-07-25,7.0
24949,51147,2 wk ahead inc case,point,,2020-07-19,2020-08-01,30.0
24950,51147,3 wk ahead inc case,point,,2020-07-19,2020-08-08,43.0
24954,51149,1 wk ahead inc case,point,,2020-07-19,2020-07-25,31.0
24955,51149,2 wk ahead inc case,point,,2020-07-19,2020-08-01,41.0
24956,51149,3 wk ahead inc case,point,,2020-07-19,2020-08-08,56.0
24960,51153,1 wk ahead inc case,point,,2020-07-19,2020-07-25,508.0
24961,51153,2 wk ahead inc case,point,,2020-07-19,2020-08-01,1074.0
24962,51153,3 wk ahead inc case,point,,2020-07-19,2020-08-08,1513.0
24966,51155,1 wk ahead inc case,point,,2020-07-19,2020-07-25,7.0
24967,51155,2 wk ahead inc case,point,,2020-07-19,2020-08-01,7.0
24968,51155,3 wk ahead inc case,point,,2020-07-19,2020-08-08,14.0
24972,51157,1 wk ahead inc case,point,,2020-07-19,2020-07-25,7.0
24973,51157,2 wk ahead inc case,point,,2020-07-19,2020-08-01,7.0
24974,51157,3 wk ahead inc case,point,,2020-07-19,2020-08-08,7.0
24978,51161,1 wk ahead inc case,point,,2020-07-19,2020-07-25,37.0
24979,51161,2 wk ahead inc case,point,,2020-07-19,2020-08-01,51.0
24980,51161,3 wk ahead inc case,point,,2020-07-19,2020-08-08,69.0
