forecast_date,target,target_end_date,quantile,type,location,value
2021-01-18,2 wk ahead inc case,2021-01-30,,point,39171,120.53821
2021-01-18,3 wk ahead inc case,2021-02-06,,point,39171,147.57596
2021-01-18,4 wk ahead inc case,2021-02-13,,point,39171,139.74318
2021-01-18,1 wk ahead inc case,2021-01-23,,point,39173,540.81873
2021-01-18,2 wk ahead inc case,2021-01-30,,point,39173,464.34105999999997
2021-01-18,3 wk ahead inc case,2021-02-06,,point,39173,572.17407
2021-01-18,4 wk ahead inc case,2021-02-13,,point,39173,643.57672
2021-01-18,1 wk ahead inc case,2021-01-23,,point,39175,95.803055
2021-01-18,2 wk ahead inc case,2021-01-30,,point,39175,71.306465
2021-01-18,3 wk ahead inc case,2021-02-06,,point,39175,81.989113
2021-01-18,4 wk ahead inc case,2021-02-13,,point,39175,91.020912
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40001,248.09493999999998
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40001,213.51665
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40001,228.56555
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40001,217.91782
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40003,47.518993
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40003,42.02528
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40003,39.393082
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40003,40.734955
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40005,102.03483
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40005,91.619217
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40005,107.76017
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40005,113.55357
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40007,14.467285
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40007,12.614556
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40007,13.082281
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40007,14.103242000000002
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40009,128.16738999999998
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40009,100.21436
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40009,114.93308999999999
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40009,115.85038999999999
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40011,42.406341999999995
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40011,25.95586
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40011,29.951015
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40011,31.191038
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40013,295.01141
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40013,258.2699
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40013,294.77802
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40013,304.82266
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40015,178.1442
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40015,154.53262
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40015,199.50394
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40015,197.42003
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40017,995.0100699999999
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40017,945.1655900000001
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40017,1041.9314
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40017,1144.8347
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40019,575.84583
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40019,489.68958
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40019,501.34509
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40019,515.35718
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40021,325.93892999999997
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40021,293.4751
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40021,321.79926
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40021,334.0502
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40023,74.697609
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40023,58.442917
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40023,64.345146
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40023,75.452911
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40025,6.989165299999999
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40025,7.096571400000001
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40025,7.8715148
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40025,8.837122
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40027,1616.4323
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40027,1379.2715
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40027,1486.8938
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40027,1696.8936
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40029,34.177673
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40029,30.372688
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40029,27.793463
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40029,26.678339
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40031,746.06537
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40031,577.40076
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40031,562.54529
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40031,519.45435
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40033,39.66262800000001
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40033,35.165852
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40033,44.224804
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40033,43.343269
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40035,164.06155
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40035,168.14068999999995
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40035,203.55952
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40035,203.28694
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40037,428.1604
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40037,358.57492
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40037,367.75366
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40037,347.91989
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40039,193.125
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40039,167.82617
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40039,201.18872
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40039,189.74008
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40041,298.78049
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40041,305.3862299999999
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40041,341.73373
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40041,340.09454
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40043,27.298384000000002
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40043,27.430834
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40043,29.714171999999998
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40043,26.969409999999996
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40047,361.45087
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40047,307.95575
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40047,367.07013
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40047,362.91931
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40049,200.95146
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40049,152.59851
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40049,142.59958
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40049,124.81437
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40051,361.10074
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40051,318.23071
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40051,345.60614
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40051,331.29537999999997
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40053,23.181372
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40053,23.650669
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40053,25.901878
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40053,23.229641
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40055,21.132895
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40055,14.229782
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40055,15.725245999999999
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40055,18.158037
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40059,14.411853
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40059,13.263962
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40059,13.884043
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40059,14.502127999999999
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40061,56.992084999999996
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40061,48.517799
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40061,57.112625
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40061,59.017174
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40065,85.1716
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40065,66.06890899999999
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40065,72.362381
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40065,75.136436
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40067,47.778278
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40067,39.228771
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40067,45.985283
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40067,51.580944
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40069,92.39093000000001
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40069,72.348877
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40069,85.963638
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40069,96.373016
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40071,325.52872
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40071,289.25872999999996
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40071,317.01456
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40071,313.3545200000001
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40073,142.1342
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40073,109.67567
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40073,120.01105
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40073,128.90131
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40075,41.231972
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40075,34.363113
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40075,40.027522999999995
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40075,44.939159000000004
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40077,41.025833
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40077,34.710907
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40077,45.32177
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40077,51.674995
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40079,294.10222999999996
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40079,265.55054
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40079,303.83838
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40079,299.7004100000001
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40081,152.67661
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40081,139.35513
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40081,164.20961
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40081,162.42126000000005
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40083,320.9834
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40083,277.39041000000003
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40083,291.46509
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40083,288.94568
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40085,120.38344
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40085,87.923599
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40085,96.371429
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40085,109.29437
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40087,264.02112
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40087,249.66297999999998
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40087,278.7052
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40087,271.0488
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40089,136.14505
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40089,141.81788999999995
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40089,160.97558999999995
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40089,153.69416999999999
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40091,122.04633999999999
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40091,108.06835
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40091,111.54876000000002
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40091,108.36575
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40093,57.152626
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40093,56.779476
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40093,68.37668599999999
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40093,75.897514
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40095,118.62685
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40095,97.42617800000001
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40095,109.38747
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40095,103.69944
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40097,219.42856
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40097,185.7206
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40097,221.81023
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40097,239.09582999999998
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40099,127.59212
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40099,113.52617
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40099,135.30881000000002
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40099,138.13976
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40101,507.77017
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40101,424.03961
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40101,497.57680999999997
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40101,553.6906700000002
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40103,78.918335
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40103,74.89407299999998
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40103,103.80634
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40103,114.78182
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40105,72.118172
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40105,54.057564
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40105,63.796772
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40105,73.226715
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40107,90.323135
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40107,104.25764000000001
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40107,132.67099
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40107,149.68687
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40109,3503.1199
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40109,3247.4053
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40109,3459.0784
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40109,3548.1731
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40111,188.31521999999998
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40111,172.40421
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40111,199.01646000000002
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40111,206.98033
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40113,228.45682999999997
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40113,228.66662999999997
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40113,275.37869
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40113,263.75847999999996
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40115,205.98837
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40115,195.10266000000001
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40115,226.18252999999999
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40115,235.92416
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40117,96.392914
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40117,77.704208
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40117,96.15316800000001
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40117,97.205078
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40119,464.87054000000006
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40119,359.26184
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40119,384.06955
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40119,404.39331
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40121,251.40605
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40121,231.01448
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40121,287.75592
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40121,294.73831
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40123,287.6023600000001
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40123,244.8035
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40123,278.69338999999997
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40123,288.62503
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40125,412.57565
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40125,361.70706
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40125,380.88916
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40125,394.24115
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40127,69.94806700000001
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40127,60.64135699999999
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40127,71.196312
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40127,80.037628
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40131,609.09137
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40131,533.5943599999998
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40131,655.26318
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40131,675.8817700000002
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40133,192.59788999999998
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40133,162.74809
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40133,176.15309
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40133,167.50166000000004
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40135,271.43906
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40135,240.51532000000003
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40135,241.373
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40135,227.9124
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40137,285.8402700000001
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40137,237.4552
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40137,281.39047
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40137,297.35257
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40139,202.14394
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40139,145.12721000000005
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40139,134.68364
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40139,137.56375
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40141,32.216282
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40141,25.32095
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40141,31.679078999999998
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40141,35.67145900000001
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40143,3385.4551
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40143,2484.8284
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40143,2487.4014
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40143,2544.04
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40145,614.70166
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40145,498.5755
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40145,563.82605
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40145,585.08911
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40147,250.50781
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40147,207.0218
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40147,272.18973
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40147,291.81924
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40149,63.847885
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40149,55.439781
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40149,75.68804899999998
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40149,77.579437
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40151,43.899242
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40151,42.783142
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40151,35.170544
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40151,31.832984999999997
2021-01-18,1 wk ahead inc case,2021-01-23,,point,40153,292.02167000000014
2021-01-18,2 wk ahead inc case,2021-01-30,,point,40153,344.11462
2021-01-18,3 wk ahead inc case,2021-02-06,,point,40153,410.61371
2021-01-18,4 wk ahead inc case,2021-02-13,,point,40153,455.77322000000004
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41001,30.983112
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41001,21.94384800000001
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41001,21.018528
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41001,20.102093
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41003,112.59173999999999
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41003,88.654213
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41003,97.51007800000001
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41003,85.60811600000002
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41005,479.83945
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41005,419.54227000000003
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41005,453.40076
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41005,478.9574
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41007,58.90333199999999
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41007,70.621216
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41007,68.48455799999999
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41007,54.851696
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41009,64.248039
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41009,49.749714000000004
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41009,56.151413
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41009,56.656521
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41011,52.043246999999994
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41011,54.604851000000004
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41011,51.29388
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41011,40.436993
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41013,67.215202
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41013,63.209862
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41013,56.392146999999994
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41013,43.798107
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41015,13.638598000000002
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41015,11.915688000000001
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41015,11.685226
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41015,10.71508
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41017,298.75864
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41017,261.49011
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41017,247.62987999999999
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41017,226.37497000000002
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41019,78.993385
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41019,69.889259
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41019,77.090469
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41019,80.078209
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41023,33.338604
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41023,26.208455999999998
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41023,21.344919
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41023,18.899473
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41025,15.400892
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41025,13.08328
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41025,14.343638
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41025,15.341176
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41027,41.040283
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41027,36.529408000000004
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41027,42.794773
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41027,39.770092
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41029,292.95895
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41029,278.228
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41029,313.62769
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41029,313.15405
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41031,79.542908
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41031,79.75206800000002
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41031,86.372215
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41031,80.248886
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41033,207.43263000000002
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41033,155.57343999999995
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41033,128.01821999999999
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41033,107.31686
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41035,200.25494
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41035,176.86237
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41035,168.95488
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41035,168.3264
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41039,475.15604
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41039,437.73981
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41039,510.01419000000004
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41039,495.61642
2021-01-18,1 wk ahead inc case,2021-01-23,,point,41041,94.10629300000001
2021-01-18,2 wk ahead inc case,2021-01-30,,point,41041,109.00076000000001
2021-01-18,3 wk ahead inc case,2021-02-06,,point,41041,102.55936
2021-01-18,4 wk ahead inc case,2021-02-13,,point,41041,83.946945
