,Unnamed: 0,forecast_date,target,location,location_name,target_end_date,type,quantile,value
525,12117.0,2020-06-10,22 day ahead cum death,08,Colorado,2020-07-02,point,,1689.943685943686
526,12118.0,2020-06-10,23 day ahead cum death,08,Colorado,2020-07-03,point,,1694.5334295334296
527,12119.0,2020-06-10,24 day ahead cum death,08,Colorado,2020-07-04,point,,1699.0237170237174
528,12120.0,2020-06-10,25 day ahead cum death,08,Colorado,2020-07-05,point,,1703.4325304325305
529,12121.0,2020-06-10,26 day ahead cum death,08,Colorado,2020-07-06,point,,1707.7583527583527
530,12122.0,2020-06-10,27 day ahead cum death,08,Colorado,2020-07-07,point,,1711.9647389647394
531,12123.0,2020-06-10,28 day ahead cum death,08,Colorado,2020-07-08,point,,1716.102712102712
532,12124.0,2020-06-10,29 day ahead cum death,08,Colorado,2020-07-09,point,,1720.1400451400452
533,12125.0,2020-06-10,30 day ahead cum death,08,Colorado,2020-07-10,point,,1724.080808080808
534,12126.0,2020-06-10,31 day ahead cum death,08,Colorado,2020-07-11,point,,1727.964405964406
535,12127.0,2020-06-10,32 day ahead cum death,08,Colorado,2020-07-12,point,,1731.7442557442553
536,12128.0,2020-06-10,33 day ahead cum death,08,Colorado,2020-07-13,point,,1735.432567432567
537,12129.0,2020-06-10,34 day ahead cum death,08,Colorado,2020-07-14,point,,1739.046583046583
538,12130.0,2020-06-10,35 day ahead cum death,08,Colorado,2020-07-15,point,,1742.5963295963297
539,12131.0,2020-06-10,36 day ahead cum death,08,Colorado,2020-07-16,point,,1746.094128094128
540,12132.0,2020-06-10,37 day ahead cum death,08,Colorado,2020-07-17,point,,1749.5046065046067
541,12133.0,2020-06-10,38 day ahead cum death,08,Colorado,2020-07-18,point,,1752.8552188552192
542,12134.0,2020-06-10,39 day ahead cum death,08,Colorado,2020-07-19,point,,1756.1730861730862
543,12135.0,2020-06-10,40 day ahead cum death,08,Colorado,2020-07-20,point,,1759.4053354053353
544,12136.0,2020-06-10,41 day ahead cum death,08,Colorado,2020-07-21,point,,1762.6011766011763
545,12137.0,2020-06-10,42 day ahead cum death,08,Colorado,2020-07-22,point,,1765.7318607318607
546,13104.0,2020-06-10,1 day ahead inc death,08,Colorado,2020-06-11,point,,8.713841713841713
547,13105.0,2020-06-10,2 day ahead inc death,08,Colorado,2020-06-12,point,,8.437488437488438
548,13106.0,2020-06-10,3 day ahead inc death,08,Colorado,2020-06-13,point,,8.196063196063196
549,13107.0,2020-06-10,4 day ahead inc death,08,Colorado,2020-06-14,point,,7.903725903725902
550,13108.0,2020-06-10,5 day ahead inc death,08,Colorado,2020-06-15,point,,7.710918710918713
551,13109.0,2020-06-10,6 day ahead inc death,08,Colorado,2020-06-16,point,,7.495689495689494
552,13110.0,2020-06-10,7 day ahead inc death,08,Colorado,2020-06-17,point,,7.314463314463315
553,13111.0,2020-06-10,8 day ahead inc death,08,Colorado,2020-06-18,point,,7.050468050468051
554,13112.0,2020-06-10,9 day ahead inc death,08,Colorado,2020-06-19,point,,6.867502867502867
555,13113.0,2020-06-10,10 day ahead inc death,08,Colorado,2020-06-20,point,,6.654900654900656
556,13114.0,2020-06-10,11 day ahead inc death,08,Colorado,2020-06-21,point,,6.419506419506419
557,13115.0,2020-06-10,12 day ahead inc death,08,Colorado,2020-06-22,point,,6.230325230325232
558,13116.0,2020-06-10,13 day ahead inc death,08,Colorado,2020-06-23,point,,6.011840011840014
559,13117.0,2020-06-10,14 day ahead inc death,08,Colorado,2020-06-24,point,,5.821992821992822
560,13118.0,2020-06-10,15 day ahead inc death,08,Colorado,2020-06-25,point,,5.636178636178636
561,13119.0,2020-06-10,16 day ahead inc death,08,Colorado,2020-06-26,point,,5.486328486328486
562,13120.0,2020-06-10,17 day ahead inc death,08,Colorado,2020-06-27,point,,5.3119473119473115
563,13121.0,2020-06-10,18 day ahead inc death,08,Colorado,2020-06-28,point,,5.163984163984164
564,13122.0,2020-06-10,19 day ahead inc death,08,Colorado,2020-06-29,point,,5.033818033818034
565,13123.0,2020-06-10,20 day ahead inc death,08,Colorado,2020-06-30,point,,4.929144929144928
566,13124.0,2020-06-10,21 day ahead inc death,08,Colorado,2020-07-01,point,,4.7945757945757945
567,13125.0,2020-06-10,22 day ahead inc death,08,Colorado,2020-07-02,point,,4.703999703999704
568,13126.0,2020-06-10,23 day ahead inc death,08,Colorado,2020-07-03,point,,4.589743589743589
569,13127.0,2020-06-10,24 day ahead inc death,08,Colorado,2020-07-04,point,,4.49028749028749
570,13128.0,2020-06-10,25 day ahead inc death,08,Colorado,2020-07-05,point,,4.408813408813409
571,13129.0,2020-06-10,26 day ahead inc death,08,Colorado,2020-07-06,point,,4.325822325822326
572,13130.0,2020-06-10,27 day ahead inc death,08,Colorado,2020-07-07,point,,4.206386206386206
573,13131.0,2020-06-10,28 day ahead inc death,08,Colorado,2020-07-08,point,,4.137973137973138
574,13132.0,2020-06-10,29 day ahead inc death,08,Colorado,2020-07-09,point,,4.037333037333037
575,13133.0,2020-06-10,30 day ahead inc death,08,Colorado,2020-07-10,point,,3.9407629407629408
576,13134.0,2020-06-10,31 day ahead inc death,08,Colorado,2020-07-11,point,,3.8835978835978837
577,13135.0,2020-06-10,32 day ahead inc death,08,Colorado,2020-07-12,point,,3.779849779849779
578,13136.0,2020-06-10,33 day ahead inc death,08,Colorado,2020-07-13,point,,3.688311688311688
579,13137.0,2020-06-10,34 day ahead inc death,08,Colorado,2020-07-14,point,,3.6140156140156137
580,13138.0,2020-06-10,35 day ahead inc death,08,Colorado,2020-07-15,point,,3.54974654974655
581,13139.0,2020-06-10,36 day ahead inc death,08,Colorado,2020-07-16,point,,3.4977984977984984
582,13140.0,2020-06-10,37 day ahead inc death,08,Colorado,2020-07-17,point,,3.4104784104784103
583,13141.0,2020-06-10,38 day ahead inc death,08,Colorado,2020-07-18,point,,3.35061235061235
584,13142.0,2020-06-10,39 day ahead inc death,08,Colorado,2020-07-19,point,,3.3178673178673184
585,13143.0,2020-06-10,40 day ahead inc death,08,Colorado,2020-07-20,point,,3.232249232249232
586,13144.0,2020-06-10,41 day ahead inc death,08,Colorado,2020-07-21,point,,3.1958411958411963
587,13145.0,2020-06-10,42 day ahead inc death,08,Colorado,2020-07-22,point,,3.1306841306841307
588,14112.0,2020-06-10,1 day ahead cum death,09,Connecticut,2020-06-11,point,,4107.5448255448255
589,14113.0,2020-06-10,2 day ahead cum death,09,Connecticut,2020-06-12,point,,4117.449254449254
590,14114.0,2020-06-10,3 day ahead cum death,09,Connecticut,2020-06-13,point,,4126.8589558589565
591,14115.0,2020-06-10,4 day ahead cum death,09,Connecticut,2020-06-14,point,,4135.766751766751
592,14116.0,2020-06-10,5 day ahead cum death,09,Connecticut,2020-06-15,point,,4144.259925259926
593,14117.0,2020-06-10,6 day ahead cum death,09,Connecticut,2020-06-16,point,,4152.2923002923
594,14118.0,2020-06-10,7 day ahead cum death,09,Connecticut,2020-06-17,point,,4159.96114996115
595,14119.0,2020-06-10,8 day ahead cum death,09,Connecticut,2020-06-18,point,,4167.269101269101
596,14120.0,2020-06-10,9 day ahead cum death,09,Connecticut,2020-06-19,point,,4174.271617271616
597,14121.0,2020-06-10,10 day ahead cum death,09,Connecticut,2020-06-20,point,,4180.95818995819
598,14122.0,2020-06-10,11 day ahead cum death,09,Connecticut,2020-06-21,point,,4187.375217375217
599,14123.0,2020-06-10,12 day ahead cum death,09,Connecticut,2020-06-22,point,,4193.519961519962
600,14124.0,2020-06-10,13 day ahead cum death,09,Connecticut,2020-06-23,point,,4199.4371554371555
601,14125.0,2020-06-10,14 day ahead cum death,09,Connecticut,2020-06-24,point,,4205.164095164095
602,14126.0,2020-06-10,15 day ahead cum death,09,Connecticut,2020-06-25,point,,4210.645095645095
603,14127.0,2020-06-10,16 day ahead cum death,09,Connecticut,2020-06-26,point,,4215.965293965294
604,14128.0,2020-06-10,17 day ahead cum death,09,Connecticut,2020-06-27,point,,4221.09176009176
605,14129.0,2020-06-10,18 day ahead cum death,09,Connecticut,2020-06-28,point,,4226.0821030821035
606,14130.0,2020-06-10,19 day ahead cum death,09,Connecticut,2020-06-29,point,,4230.9481999482
607,14131.0,2020-06-10,20 day ahead cum death,09,Connecticut,2020-06-30,point,,4235.659266659267
608,14132.0,2020-06-10,21 day ahead cum death,09,Connecticut,2020-07-01,point,,4240.280756280757
609,14133.0,2020-06-10,22 day ahead cum death,09,Connecticut,2020-07-02,point,,4244.775298775297
610,14134.0,2020-06-10,23 day ahead cum death,09,Connecticut,2020-07-03,point,,4249.171532171532
611,14135.0,2020-06-10,24 day ahead cum death,09,Connecticut,2020-07-04,point,,4253.515077515078
612,14136.0,2020-06-10,25 day ahead cum death,09,Connecticut,2020-07-05,point,,4257.777888777889
613,14137.0,2020-06-10,26 day ahead cum death,09,Connecticut,2020-07-06,point,,4261.979020979021
614,14138.0,2020-06-10,27 day ahead cum death,09,Connecticut,2020-07-07,point,,4266.111925111925
615,14139.0,2020-06-10,28 day ahead cum death,09,Connecticut,2020-07-08,point,,4270.203833203833
616,14140.0,2020-06-10,29 day ahead cum death,09,Connecticut,2020-07-09,point,,4274.303585303585
617,14141.0,2020-06-10,30 day ahead cum death,09,Connecticut,2020-07-10,point,,4278.398823398823
618,14142.0,2020-06-10,31 day ahead cum death,09,Connecticut,2020-07-11,point,,4282.466866466866
619,14143.0,2020-06-10,32 day ahead cum death,09,Connecticut,2020-07-12,point,,4286.550264550265
620,14144.0,2020-06-10,33 day ahead cum death,09,Connecticut,2020-07-13,point,,4290.652236652237
621,14145.0,2020-06-10,34 day ahead cum death,09,Connecticut,2020-07-14,point,,4294.747733747734
622,14146.0,2020-06-10,35 day ahead cum death,09,Connecticut,2020-07-15,point,,4298.904613904614
623,14147.0,2020-06-10,36 day ahead cum death,09,Connecticut,2020-07-16,point,,4303.07881007881
624,14148.0,2020-06-10,37 day ahead cum death,09,Connecticut,2020-07-17,point,,4307.280312280313
625,14149.0,2020-06-10,38 day ahead cum death,09,Connecticut,2020-07-18,point,,4311.5645095645095
626,14150.0,2020-06-10,39 day ahead cum death,09,Connecticut,2020-07-19,point,,4315.897916897917
627,14151.0,2020-06-10,40 day ahead cum death,09,Connecticut,2020-07-20,point,,4320.326895326895
628,14152.0,2020-06-10,41 day ahead cum death,09,Connecticut,2020-07-21,point,,4324.844821844822
629,14153.0,2020-06-10,42 day ahead cum death,09,Connecticut,2020-07-22,point,,4329.449587449588
630,15120.0,2020-06-10,1 day ahead inc death,09,Connecticut,2020-06-11,point,,10.464424464424463
631,15121.0,2020-06-10,2 day ahead inc death,09,Connecticut,2020-06-12,point,,9.904428904428904
632,15122.0,2020-06-10,3 day ahead inc death,09,Connecticut,2020-06-13,point,,9.409701409701409
633,15123.0,2020-06-10,4 day ahead inc death,09,Connecticut,2020-06-14,point,,8.907795907795908
634,15124.0,2020-06-10,5 day ahead inc death,09,Connecticut,2020-06-15,point,,8.493173493173494
635,15125.0,2020-06-10,6 day ahead inc death,09,Connecticut,2020-06-16,point,,8.032375032375032
636,15126.0,2020-06-10,7 day ahead inc death,09,Connecticut,2020-06-17,point,,7.668849668849669
637,15127.0,2020-06-10,8 day ahead inc death,09,Connecticut,2020-06-18,point,,7.307951307951307
638,15128.0,2020-06-10,9 day ahead inc death,09,Connecticut,2020-06-19,point,,7.0025160025160025
639,15129.0,2020-06-10,10 day ahead inc death,09,Connecticut,2020-06-20,point,,6.686572686572688
640,15130.0,2020-06-10,11 day ahead inc death,09,Connecticut,2020-06-21,point,,6.417027417027417
641,15131.0,2020-06-10,12 day ahead inc death,09,Connecticut,2020-06-22,point,,6.144744144744145
642,15132.0,2020-06-10,13 day ahead inc death,09,Connecticut,2020-06-23,point,,5.917193917193918
643,15133.0,2020-06-10,14 day ahead inc death,09,Connecticut,2020-06-24,point,,5.726939726939727
644,15134.0,2020-06-10,15 day ahead inc death,09,Connecticut,2020-06-25,point,,5.481000481000482
645,15135.0,2020-06-10,16 day ahead inc death,09,Connecticut,2020-06-26,point,,5.32019832019832
646,15136.0,2020-06-10,17 day ahead inc death,09,Connecticut,2020-06-27,point,,5.126466126466126
647,15137.0,2020-06-10,18 day ahead inc death,09,Connecticut,2020-06-28,point,,4.990342990342992
648,15138.0,2020-06-10,19 day ahead inc death,09,Connecticut,2020-06-29,point,,4.866096866096866
649,15139.0,2020-06-10,20 day ahead inc death,09,Connecticut,2020-06-30,point,,4.711066711066711
650,15140.0,2020-06-10,21 day ahead inc death,09,Connecticut,2020-07-01,point,,4.621489621489621
651,15141.0,2020-06-10,22 day ahead inc death,09,Connecticut,2020-07-02,point,,4.494542494542494
652,15142.0,2020-06-10,23 day ahead inc death,09,Connecticut,2020-07-03,point,,4.396233396233397
653,15143.0,2020-06-10,24 day ahead inc death,09,Connecticut,2020-07-04,point,,4.343545343545344
654,15144.0,2020-06-10,25 day ahead inc death,09,Connecticut,2020-07-05,point,,4.262811262811264
655,15145.0,2020-06-10,26 day ahead inc death,09,Connecticut,2020-07-06,point,,4.201132201132201
656,15146.0,2020-06-10,27 day ahead inc death,09,Connecticut,2020-07-07,point,,4.132904132904133
657,15147.0,2020-06-10,28 day ahead inc death,09,Connecticut,2020-07-08,point,,4.091908091908092
658,15148.0,2020-06-10,29 day ahead inc death,09,Connecticut,2020-07-09,point,,4.0997520997521
659,15149.0,2020-06-10,30 day ahead inc death,09,Connecticut,2020-07-10,point,,4.095238095238095
660,15150.0,2020-06-10,31 day ahead inc death,09,Connecticut,2020-07-11,point,,4.068043068043068
661,15151.0,2020-06-10,32 day ahead inc death,09,Connecticut,2020-07-12,point,,4.083398083398083
662,15152.0,2020-06-10,33 day ahead inc death,09,Connecticut,2020-07-13,point,,4.101972101972102
663,15153.0,2020-06-10,34 day ahead inc death,09,Connecticut,2020-07-14,point,,4.095497095497096
664,15154.0,2020-06-10,35 day ahead inc death,09,Connecticut,2020-07-15,point,,4.156880156880157
665,15155.0,2020-06-10,36 day ahead inc death,09,Connecticut,2020-07-16,point,,4.174196174196173
666,15156.0,2020-06-10,37 day ahead inc death,09,Connecticut,2020-07-17,point,,4.201502201502201
667,15157.0,2020-06-10,38 day ahead inc death,09,Connecticut,2020-07-18,point,,4.284197284197284
668,15158.0,2020-06-10,39 day ahead inc death,09,Connecticut,2020-07-19,point,,4.333407333407333
669,15159.0,2020-06-10,40 day ahead inc death,09,Connecticut,2020-07-20,point,,4.428978428978429
670,15160.0,2020-06-10,41 day ahead inc death,09,Connecticut,2020-07-21,point,,4.517926517926519
671,15161.0,2020-06-10,42 day ahead inc death,09,Connecticut,2020-07-22,point,,4.604765604765605
672,16128.0,2020-06-10,1 day ahead cum death,11,District of Columbia,2020-06-11,point,,490.90170940170935
673,16129.0,2020-06-10,2 day ahead cum death,11,District of Columbia,2020-06-12,point,,493.1137196137197
674,16130.0,2020-06-10,3 day ahead cum death,11,District of Columbia,2020-06-13,point,,495.2197802197802
675,16131.0,2020-06-10,4 day ahead cum death,11,District of Columbia,2020-06-14,point,,497.2510267510268
676,16132.0,2020-06-10,5 day ahead cum death,11,District of Columbia,2020-06-15,point,,499.2141192141192
677,16133.0,2020-06-10,6 day ahead cum death,11,District of Columbia,2020-06-16,point,,501.0703185703186
678,16134.0,2020-06-10,7 day ahead cum death,11,District of Columbia,2020-06-17,point,,502.8642468642469
679,16135.0,2020-06-10,8 day ahead cum death,11,District of Columbia,2020-06-18,point,,504.5663780663781
680,16136.0,2020-06-10,9 day ahead cum death,11,District of Columbia,2020-06-19,point,,506.22227772227774
681,16137.0,2020-06-10,10 day ahead cum death,11,District of Columbia,2020-06-20,point,,507.8075813075813
682,16138.0,2020-06-10,11 day ahead cum death,11,District of Columbia,2020-06-21,point,,509.34049284049286
683,16139.0,2020-06-10,12 day ahead cum death,11,District of Columbia,2020-06-22,point,,510.8246753246753
684,16140.0,2020-06-10,13 day ahead cum death,11,District of Columbia,2020-06-23,point,,512.2597402597403
685,16141.0,2020-06-10,14 day ahead cum death,11,District of Columbia,2020-06-24,point,,513.6306471306472
686,16142.0,2020-06-10,15 day ahead cum death,11,District of Columbia,2020-06-25,point,,514.9669774669775
687,16143.0,2020-06-10,16 day ahead cum death,11,District of Columbia,2020-06-26,point,,516.2684537684538
688,16144.0,2020-06-10,17 day ahead cum death,11,District of Columbia,2020-06-27,point,,517.5272505272505
689,16145.0,2020-06-10,18 day ahead cum death,11,District of Columbia,2020-06-28,point,,518.7439227439228
690,16146.0,2020-06-10,19 day ahead cum death,11,District of Columbia,2020-06-29,point,,519.9267954267955
691,16147.0,2020-06-10,20 day ahead cum death,11,District of Columbia,2020-06-30,point,,521.0729270729271
692,16148.0,2020-06-10,21 day ahead cum death,11,District of Columbia,2020-07-01,point,,522.2057387057387
693,16149.0,2020-06-10,22 day ahead cum death,11,District of Columbia,2020-07-02,point,,523.3045843045843
694,16150.0,2020-06-10,23 day ahead cum death,11,District of Columbia,2020-07-03,point,,524.3695748695749
695,16151.0,2020-06-10,24 day ahead cum death,11,District of Columbia,2020-07-04,point,,525.4084804084804
696,16152.0,2020-06-10,25 day ahead cum death,11,District of Columbia,2020-07-05,point,,526.4210789210789
697,16153.0,2020-06-10,26 day ahead cum death,11,District of Columbia,2020-07-06,point,,527.4253524253525
698,16154.0,2020-06-10,27 day ahead cum death,11,District of Columbia,2020-07-07,point,,528.3830058830059
699,16155.0,2020-06-10,28 day ahead cum death,11,District of Columbia,2020-07-08,point,,529.3206793206793
700,16156.0,2020-06-10,29 day ahead cum death,11,District of Columbia,2020-07-09,point,,530.2409812409812
701,16157.0,2020-06-10,30 day ahead cum death,11,District of Columbia,2020-07-10,point,,531.1307026307027
702,16158.0,2020-06-10,31 day ahead cum death,11,District of Columbia,2020-07-11,point,,532.00222000222
703,16159.0,2020-06-10,32 day ahead cum death,11,District of Columbia,2020-07-12,point,,532.8503163503163
704,16160.0,2020-06-10,33 day ahead cum death,11,District of Columbia,2020-07-13,point,,533.6827061827062
705,16161.0,2020-06-10,34 day ahead cum death,11,District of Columbia,2020-07-14,point,,534.4952824952825
706,16162.0,2020-06-10,35 day ahead cum death,11,District of Columbia,2020-07-15,point,,535.2932067932068
707,16163.0,2020-06-10,36 day ahead cum death,11,District of Columbia,2020-07-16,point,,536.0649350649352
708,16164.0,2020-06-10,37 day ahead cum death,11,District of Columbia,2020-07-17,point,,536.8269508269508
709,16165.0,2020-06-10,38 day ahead cum death,11,District of Columbia,2020-07-18,point,,537.5798645798645
710,16166.0,2020-06-10,39 day ahead cum death,11,District of Columbia,2020-07-19,point,,538.2943722943721
711,16167.0,2020-06-10,40 day ahead cum death,11,District of Columbia,2020-07-20,point,,539.008658008658
712,16168.0,2020-06-10,41 day ahead cum death,11,District of Columbia,2020-07-21,point,,539.7197802197802
713,16169.0,2020-06-10,42 day ahead cum death,11,District of Columbia,2020-07-22,point,,540.4080919080919
714,17136.0,2020-06-10,1 day ahead inc death,11,District of Columbia,2020-06-11,point,,2.331113331113331
715,17137.0,2020-06-10,2 day ahead inc death,11,District of Columbia,2020-06-12,point,,2.212010212010212
716,17138.0,2020-06-10,3 day ahead inc death,11,District of Columbia,2020-06-13,point,,2.106060606060606
717,17139.0,2020-06-10,4 day ahead inc death,11,District of Columbia,2020-06-14,point,,2.031246531246531
718,17140.0,2020-06-10,5 day ahead inc death,11,District of Columbia,2020-06-15,point,,1.963092463092463
719,17141.0,2020-06-10,6 day ahead inc death,11,District of Columbia,2020-06-16,point,,1.856199356199356
720,17142.0,2020-06-10,7 day ahead inc death,11,District of Columbia,2020-06-17,point,,1.793928293928294
721,17143.0,2020-06-10,8 day ahead inc death,11,District of Columbia,2020-06-18,point,,1.7021312021312018
722,17144.0,2020-06-10,9 day ahead inc death,11,District of Columbia,2020-06-19,point,,1.6558996558996562
723,17145.0,2020-06-10,10 day ahead inc death,11,District of Columbia,2020-06-20,point,,1.5853035853035853
724,17146.0,2020-06-10,11 day ahead inc death,11,District of Columbia,2020-06-21,point,,1.5329115329115328
725,17147.0,2020-06-10,12 day ahead inc death,11,District of Columbia,2020-06-22,point,,1.4841824841824842
726,17148.0,2020-06-10,13 day ahead inc death,11,District of Columbia,2020-06-23,point,,1.4350649350649352
727,17149.0,2020-06-10,14 day ahead inc death,11,District of Columbia,2020-06-24,point,,1.3709068709068708
728,17150.0,2020-06-10,15 day ahead inc death,11,District of Columbia,2020-06-25,point,,1.3363303363303365
729,17151.0,2020-06-10,16 day ahead inc death,11,District of Columbia,2020-06-26,point,,1.3014763014763016
730,17152.0,2020-06-10,17 day ahead inc death,11,District of Columbia,2020-06-27,point,,1.2587967587967588
731,17153.0,2020-06-10,18 day ahead inc death,11,District of Columbia,2020-06-28,point,,1.2166722166722166
732,17154.0,2020-06-10,19 day ahead inc death,11,District of Columbia,2020-06-29,point,,1.1828726828726828
733,17155.0,2020-06-10,20 day ahead inc death,11,District of Columbia,2020-06-30,point,,1.1461316461316462
734,17156.0,2020-06-10,21 day ahead inc death,11,District of Columbia,2020-07-01,point,,1.1328116328116329
735,17157.0,2020-06-10,22 day ahead inc death,11,District of Columbia,2020-07-02,point,,1.0988455988455987
736,17158.0,2020-06-10,23 day ahead inc death,11,District of Columbia,2020-07-03,point,,1.0649905649905649
737,17159.0,2020-06-10,24 day ahead inc death,11,District of Columbia,2020-07-04,point,,1.0389055389055388
738,17160.0,2020-06-10,25 day ahead inc death,11,District of Columbia,2020-07-05,point,,1.0125985125985126
739,17161.0,2020-06-10,26 day ahead inc death,11,District of Columbia,2020-07-06,point,,1.0042735042735045
740,17162.0,2020-06-10,27 day ahead inc death,11,District of Columbia,2020-07-07,point,,0.9576534576534576
741,17163.0,2020-06-10,28 day ahead inc death,11,District of Columbia,2020-07-08,point,,0.9376734376734376
742,17164.0,2020-06-10,29 day ahead inc death,11,District of Columbia,2020-07-09,point,,0.9203019203019204
743,17165.0,2020-06-10,30 day ahead inc death,11,District of Columbia,2020-07-10,point,,0.8897213897213897
744,17166.0,2020-06-10,31 day ahead inc death,11,District of Columbia,2020-07-11,point,,0.8715173715173715
745,17167.0,2020-06-10,32 day ahead inc death,11,District of Columbia,2020-07-12,point,,0.8480963480963482
746,17168.0,2020-06-10,33 day ahead inc death,11,District of Columbia,2020-07-13,point,,0.8323898323898324
747,17169.0,2020-06-10,34 day ahead inc death,11,District of Columbia,2020-07-14,point,,0.8125763125763126
748,17170.0,2020-06-10,35 day ahead inc death,11,District of Columbia,2020-07-15,point,,0.7979242979242981
749,17171.0,2020-06-10,36 day ahead inc death,11,District of Columbia,2020-07-16,point,,0.7717282717282717
750,17172.0,2020-06-10,37 day ahead inc death,11,District of Columbia,2020-07-17,point,,0.762015762015762
751,17173.0,2020-06-10,38 day ahead inc death,11,District of Columbia,2020-07-18,point,,0.752913752913753
752,17174.0,2020-06-10,39 day ahead inc death,11,District of Columbia,2020-07-19,point,,0.7145077145077146
753,17175.0,2020-06-10,40 day ahead inc death,11,District of Columbia,2020-07-20,point,,0.7142857142857143
754,17176.0,2020-06-10,41 day ahead inc death,11,District of Columbia,2020-07-21,point,,0.7111222111222111
755,17177.0,2020-06-10,42 day ahead inc death,11,District of Columbia,2020-07-22,point,,0.6883116883116883
756,18144.0,2020-06-10,1 day ahead cum death,10,Delaware,2020-06-11,point,,403.83816183816185
757,18145.0,2020-06-10,2 day ahead cum death,10,Delaware,2020-06-12,point,,405.7587650444792
758,18146.0,2020-06-10,3 day ahead cum death,10,Delaware,2020-06-13,point,,407.60387231815804
759,18147.0,2020-06-10,4 day ahead cum death,10,Delaware,2020-06-14,point,,409.3559773559774
760,18148.0,2020-06-10,5 day ahead cum death,10,Delaware,2020-06-15,point,,411.04376575805145
761,18149.0,2020-06-10,6 day ahead cum death,10,Delaware,2020-06-16,point,,412.6889776889777
762,18150.0,2020-06-10,7 day ahead cum death,10,Delaware,2020-06-17,point,,414.27572427572426
763,18151.0,2020-06-10,8 day ahead cum death,10,Delaware,2020-06-18,point,,415.79116121973266
764,18152.0,2020-06-10,9 day ahead cum death,10,Delaware,2020-06-19,point,,417.26359354930776
765,18153.0,2020-06-10,10 day ahead cum death,10,Delaware,2020-06-20,point,,418.6971599828743
766,18154.0,2020-06-10,11 day ahead cum death,10,Delaware,2020-06-21,point,,420.08053850910994
767,18155.0,2020-06-10,12 day ahead cum death,10,Delaware,2020-06-22,point,,421.4330907188049
768,18156.0,2020-06-10,13 day ahead cum death,10,Delaware,2020-06-23,point,,422.7498216069645
769,18157.0,2020-06-10,14 day ahead cum death,10,Delaware,2020-06-24,point,,424.0444793301936
770,18158.0,2020-06-10,15 day ahead cum death,10,Delaware,2020-06-25,point,,425.29570429570435
771,18159.0,2020-06-10,16 day ahead cum death,10,Delaware,2020-06-26,point,,426.53517910660764
772,18160.0,2020-06-10,17 day ahead cum death,10,Delaware,2020-06-27,point,,427.7511060368203
773,18161.0,2020-06-10,18 day ahead cum death,10,Delaware,2020-06-28,point,,428.93796679510973
774,18162.0,2020-06-10,19 day ahead cum death,10,Delaware,2020-06-29,point,,430.09932924218634
775,18163.0,2020-06-10,20 day ahead cum death,10,Delaware,2020-06-30,point,,431.2697302697303
776,18164.0,2020-06-10,21 day ahead cum death,10,Delaware,2020-07-01,point,,432.42638314066886
777,18165.0,2020-06-10,22 day ahead cum death,10,Delaware,2020-07-02,point,,433.5881261595548
778,18166.0,2020-06-10,23 day ahead cum death,10,Delaware,2020-07-03,point,,434.7347890205033
779,18167.0,2020-06-10,24 day ahead cum death,10,Delaware,2020-07-04,point,,435.8782645925503
780,18168.0,2020-06-10,25 day ahead cum death,10,Delaware,2020-07-05,point,,437.04405118690835
781,18169.0,2020-06-10,26 day ahead cum death,10,Delaware,2020-07-06,point,,438.1950430521859
782,18170.0,2020-06-10,27 day ahead cum death,10,Delaware,2020-07-07,point,,439.36406450692164
783,18171.0,2020-06-10,28 day ahead cum death,10,Delaware,2020-07-08,point,,440.5414109699824
784,18172.0,2020-06-10,29 day ahead cum death,10,Delaware,2020-07-09,point,,441.72375243803816
785,18173.0,2020-06-10,30 day ahead cum death,10,Delaware,2020-07-10,point,,442.9292612149755
786,18174.0,2020-06-10,31 day ahead cum death,10,Delaware,2020-07-11,point,,444.1245421245422
787,18175.0,2020-06-10,32 day ahead cum death,10,Delaware,2020-07-12,point,,445.3592597878312
788,18176.0,2020-06-10,33 day ahead cum death,10,Delaware,2020-07-13,point,,446.5987821702108
789,18177.0,2020-06-10,34 day ahead cum death,10,Delaware,2020-07-14,point,,447.8599495742353
790,18178.0,2020-06-10,35 day ahead cum death,10,Delaware,2020-07-15,point,,449.1491841491841
791,18179.0,2020-06-10,36 day ahead cum death,10,Delaware,2020-07-16,point,,450.4811854811856
792,18180.0,2020-06-10,37 day ahead cum death,10,Delaware,2020-07-17,point,,451.83759098044817
793,18181.0,2020-06-10,38 day ahead cum death,10,Delaware,2020-07-18,point,,453.23200608914897
794,18182.0,2020-06-10,39 day ahead cum death,10,Delaware,2020-07-19,point,,454.66552495123926
795,18183.0,2020-06-10,40 day ahead cum death,10,Delaware,2020-07-20,point,,456.1420484277627
796,18184.0,2020-06-10,41 day ahead cum death,10,Delaware,2020-07-21,point,,457.66319394890826
797,18185.0,2020-06-10,42 day ahead cum death,10,Delaware,2020-07-22,point,,459.2105989248847
798,19152.0,2020-06-10,1 day ahead inc death,10,Delaware,2020-06-11,point,,2.018077160934304
799,19153.0,2020-06-10,2 day ahead inc death,10,Delaware,2020-06-12,point,,1.920603206317492
800,19154.0,2020-06-10,3 day ahead inc death,10,Delaware,2020-06-13,point,,1.8451072736787024
801,19155.0,2020-06-10,4 day ahead inc death,10,Delaware,2020-06-14,point,,1.7521050378193237
802,19156.0,2020-06-10,5 day ahead inc death,10,Delaware,2020-06-15,point,,1.6877884020741163
