,location,forecast_date,target_end_date,target,type,quantile,value
112397,40,2020-06-10,2020-08-27,78 day ahead inc death,point,,20.1657026433488
112398,40,2020-06-10,2020-08-28,79 day ahead inc death,point,,20.1825156859832
112399,40,2020-06-10,2020-08-29,80 day ahead inc death,point,,20.1795755713715
112400,40,2020-06-10,2020-08-30,81 day ahead inc death,point,,20.156785266173802
112401,40,2020-06-10,2020-08-31,82 day ahead inc death,point,,20.1141152794555
112402,40,2020-06-10,2020-09-01,83 day ahead inc death,point,,20.051604191936104
112403,40,2020-06-10,2020-09-02,84 day ahead inc death,point,,19.969358750997102
112404,40,2020-06-10,2020-09-03,85 day ahead inc death,point,,19.8675535291513
112405,40,2020-06-10,2020-09-04,86 day ahead inc death,point,,19.746430147987898
112406,40,2020-06-10,2020-09-05,87 day ahead inc death,point,,19.6062960738791
112407,40,2020-06-10,2020-09-06,88 day ahead inc death,point,,19.4475229959296
112408,40,2020-06-10,2020-09-07,89 day ahead inc death,point,,19.270544800699803
112409,40,2020-06-10,2020-09-08,90 day ahead inc death,point,,19.0758551620866
112410,40,2020-06-10,2020-09-09,91 day ahead inc death,point,,18.8640047683448
112411,40,2020-06-10,2020-09-10,92 day ahead inc death,point,,18.6355982115526
112412,40,2020-06-10,2020-09-11,93 day ahead inc death,point,,18.3912905677919
112413,40,2020-06-10,2020-09-12,94 day ahead inc death,point,,18.1317836989276
112414,40,2020-06-10,2020-09-13,95 day ahead inc death,point,,17.857822309080802
112415,40,2020-06-10,2020-09-14,96 day ahead inc death,point,,17.570189790680597
112416,40,2020-06-10,2020-09-15,97 day ahead inc death,point,,17.2697038963431
112417,40,2020-06-10,2020-09-16,98 day ahead inc death,point,,16.9572122737432
112418,40,2020-06-10,2020-09-17,99 day ahead inc death,point,,16.6335879011192
112419,40,2020-06-10,2020-09-18,100 day ahead inc death,point,,16.299724461102
112420,40,2020-06-10,2020-09-19,101 day ahead inc death,point,,15.956531690170099
112421,40,2020-06-10,2020-09-20,102 day ahead inc death,point,,15.6049307402545
112422,40,2020-06-10,2020-09-21,103 day ahead inc death,point,,15.2458495878493
112423,40,2020-06-10,2020-09-22,104 day ahead inc death,point,,14.8802185244629
112424,40,2020-06-10,2020-09-23,105 day ahead inc death,point,,14.508965760412801
112425,40,2020-06-10,2020-09-24,106 day ahead inc death,point,,14.1330131718382
112426,40,2020-06-10,2020-09-25,107 day ahead inc death,point,,13.753272218438301
112427,40,2020-06-10,2020-09-26,108 day ahead inc death,point,,13.3706400568694
112428,40,2020-06-10,2020-09-27,109 day ahead inc death,point,,12.985995871999199
112429,40,2020-06-10,2020-09-28,110 day ahead inc death,point,,12.6001974453459
112430,40,2020-06-10,2020-09-29,111 day ahead inc death,point,,12.214077977098901
112431,40,2020-06-10,2020-09-30,112 day ahead inc death,point,,11.8284431751242
112432,40,2020-06-10,2020-10-01,113 day ahead inc death,point,,11.4440686213766
112433,40,2020-06-10,2020-10-02,114 day ahead inc death,point,,11.061697423192301
112434,40,2020-06-10,2020-10-03,115 day ahead inc death,point,,10.6820381540458
112435,40,2020-06-10,2020-10-04,116 day ahead inc death,point,,10.3057630855815
112436,40,2020-06-10,2020-10-05,117 day ahead inc death,point,,9.933506710067151
112437,40,2020-06-10,2020-10-06,118 day ahead inc death,point,,9.565864549927712
112438,40,2020-06-10,2020-10-07,119 day ahead inc death,point,,9.20339224867303
112439,40,2020-06-10,2020-10-08,120 day ahead inc death,point,,8.84660493541492
112440,40,2020-06-10,2020-10-09,121 day ahead inc death,point,,8.495976853221691
112441,40,2020-06-10,2020-10-10,122 day ahead inc death,point,,8.151941239846341
112442,40,2020-06-10,2020-10-11,123 day ahead inc death,point,,7.81489044786849
112443,40,2020-06-10,2020-10-12,124 day ahead inc death,point,,7.485176290011849
112444,40,2020-06-10,2020-10-13,125 day ahead inc death,point,,7.163110594352701
112445,40,2020-06-10,2020-10-14,126 day ahead inc death,point,,6.84896595329838
112446,40,2020-06-10,2020-10-15,127 day ahead inc death,point,,6.54297664960791
112447,40,2020-06-10,2020-10-16,128 day ahead inc death,point,,6.24533974230803
112448,40,2020-06-10,2020-10-17,129 day ahead inc death,point,,5.9562162951504005
112449,40,2020-06-10,2020-10-18,130 day ahead inc death,point,,5.6757327302245795
115440,41,2020-06-10,2020-06-11,1 day ahead inc death,point,,2.31376728675534
115441,41,2020-06-10,2020-06-12,2 day ahead inc death,point,,2.2440435296165298
115442,41,2020-06-10,2020-06-13,3 day ahead inc death,point,,2.1789914303234603
115443,41,2020-06-10,2020-06-14,4 day ahead inc death,point,,2.11637784299475
115444,41,2020-06-10,2020-06-15,5 day ahead inc death,point,,2.0543369524942197
115445,41,2020-06-10,2020-06-16,6 day ahead inc death,point,,1.9915024256804699
115446,41,2020-06-10,2020-06-17,7 day ahead inc death,point,,1.92704070986346
115447,41,2020-06-10,2020-06-18,8 day ahead inc death,point,,1.86059724002203
115448,41,2020-06-10,2020-06-19,9 day ahead inc death,point,,1.79219333872686
115449,41,2020-06-10,2020-06-20,10 day ahead inc death,point,,1.72211108865753
115450,41,2020-06-10,2020-06-21,11 day ahead inc death,point,,1.6507900305290901
115451,41,2020-06-10,2020-06-22,12 day ahead inc death,point,,1.5787457819266697
115452,41,2020-06-10,2020-06-23,13 day ahead inc death,point,,1.5065116602190802
115453,41,2020-06-10,2020-06-24,14 day ahead inc death,point,,1.4346000851748801
115454,41,2020-06-10,2020-06-25,15 day ahead inc death,point,,1.3634792612468503
115455,41,2020-06-10,2020-06-26,16 day ahead inc death,point,,1.2935608675978998
115456,41,2020-06-10,2020-06-27,17 day ahead inc death,point,,1.2251952646501798
115457,41,2020-06-10,2020-06-28,18 day ahead inc death,point,,1.15867158414795
115458,41,2020-06-10,2020-06-29,19 day ahead inc death,point,,1.0942208147561399
115459,41,2020-06-10,2020-06-30,20 day ahead inc death,point,,1.0320205777179
115460,41,2020-06-10,2020-07-01,21 day ahead inc death,point,,0.972200716989789
115461,41,2020-06-10,2020-07-02,22 day ahead inc death,point,,0.9148491343490259
115462,41,2020-06-10,2020-07-03,23 day ahead inc death,point,,0.860017512554663
115463,41,2020-06-10,2020-07-04,24 day ahead inc death,point,,0.8077267144510931
115464,41,2020-06-10,2020-07-05,25 day ahead inc death,point,,0.7579717428065179
115465,41,2020-06-10,2020-07-06,26 day ahead inc death,point,,0.7107262092835359
115466,41,2020-06-10,2020-07-07,27 day ahead inc death,point,,0.6659463016879389
115467,41,2020-06-10,2020-07-08,28 day ahead inc death,point,,0.623574263864839
115468,41,2020-06-10,2020-07-09,29 day ahead inc death,point,,0.583541417395793
115469,41,2020-06-10,2020-07-10,30 day ahead inc death,point,,0.545770762104837
115470,41,2020-06-10,2020-07-11,31 day ahead inc death,point,,0.5101791957038699
115471,41,2020-06-10,2020-07-12,32 day ahead inc death,point,,0.47667939333675197
115472,41,2020-06-10,2020-07-13,33 day ahead inc death,point,,0.445181386420245
115473,41,2020-06-10,2020-07-14,34 day ahead inc death,point,,0.41559387777638795
115474,41,2020-06-10,2020-07-15,35 day ahead inc death,point,,0.38782532709762996
115475,41,2020-06-10,2020-07-16,36 day ahead inc death,point,,0.36178483760758706
115476,41,2020-06-10,2020-07-17,37 day ahead inc death,point,,0.33738287158550395
115477,41,2020-06-10,2020-07-18,38 day ahead inc death,point,,0.314531819339493
115478,41,2020-06-10,2020-07-19,39 day ahead inc death,point,,0.293146443317085
115479,41,2020-06-10,2020-07-20,40 day ahead inc death,point,,0.273144216374163
115480,41,2020-06-10,2020-07-21,41 day ahead inc death,point,,0.254445570796747
115481,41,2020-06-10,2020-07-22,42 day ahead inc death,point,,0.236974072489971
115482,41,2020-06-10,2020-07-23,43 day ahead inc death,point,,0.22065653280319
115483,41,2020-06-10,2020-07-24,44 day ahead inc death,point,,0.205423068737531
115484,41,2020-06-10,2020-07-25,45 day ahead inc death,point,,0.191207120764005
115485,41,2020-06-10,2020-07-26,46 day ahead inc death,point,,0.177945436149002
115486,41,2020-06-10,2020-07-27,47 day ahead inc death,point,,0.165578024521892
115487,41,2020-06-10,2020-07-28,48 day ahead inc death,point,,0.15404809140630998
115488,41,2020-06-10,2020-07-29,49 day ahead inc death,point,,0.14330195455951902
115489,41,2020-06-10,2020-07-30,50 day ahead inc death,point,,0.133288947203681
115490,41,2020-06-10,2020-07-31,51 day ahead inc death,point,,0.123961311577517
115491,41,2020-06-10,2020-08-01,52 day ahead inc death,point,,0.11527408567212699
115492,41,2020-06-10,2020-08-02,53 day ahead inc death,point,,0.10718498553100599
115493,41,2020-06-10,2020-08-03,54 day ahead inc death,point,,0.0996542850782021
115494,41,2020-06-10,2020-08-04,55 day ahead inc death,point,,0.0926446950855393
115495,41,2020-06-10,2020-08-05,56 day ahead inc death,point,,0.0861212425868985
115496,41,2020-06-10,2020-08-06,57 day ahead inc death,point,,0.0800511517915936
115497,41,2020-06-10,2020-08-07,58 day ahead inc death,point,,0.0744037273316849
115498,41,2020-06-10,2020-08-08,59 day ahead inc death,point,,0.0691502404947357
115499,41,2020-06-10,2020-08-09,60 day ahead inc death,point,,0.0642638189388265
115500,41,2020-06-10,2020-08-10,61 day ahead inc death,point,,0.059719340258539005
115501,41,2020-06-10,2020-08-11,62 day ahead inc death,point,,0.0554933296616298
115502,41,2020-06-10,2020-08-12,63 day ahead inc death,point,,0.0515638619275194
115503,41,2020-06-10,2020-08-13,64 day ahead inc death,point,,0.0479104677449413
115504,41,2020-06-10,2020-08-14,65 day ahead inc death,point,,0.0445140444651599
115505,41,2020-06-10,2020-08-15,66 day ahead inc death,point,,0.0413567712590464
115506,41,2020-06-10,2020-08-16,67 day ahead inc death,point,,0.0384220286258596
115507,41,2020-06-10,2020-08-17,68 day ahead inc death,point,,0.0356943221714516
115508,41,2020-06-10,2020-08-18,69 day ahead inc death,point,,0.0331592105479785
115509,41,2020-06-10,2020-08-19,70 day ahead inc death,point,,0.0308032374295237
115510,41,2020-06-10,2020-08-20,71 day ahead inc death,point,,0.0286138673839389
115511,41,2020-06-10,2020-08-21,72 day ahead inc death,point,,0.0265794254910361
115512,41,2020-06-10,2020-08-22,73 day ahead inc death,point,,0.0246890405510385
115513,41,2020-06-10,2020-08-23,74 day ahead inc death,point,,0.0229325917240146
115514,41,2020-06-10,2020-08-24,75 day ahead inc death,point,,0.0213006584381219
115515,41,2020-06-10,2020-08-25,76 day ahead inc death,point,,0.0197844734065882
115516,41,2020-06-10,2020-08-26,77 day ahead inc death,point,,0.0183758785935879
115517,41,2020-06-10,2020-08-27,78 day ahead inc death,point,,0.0170672839732049
115518,41,2020-06-10,2020-08-28,79 day ahead inc death,point,,0.0158516289290276
115519,41,2020-06-10,2020-08-29,80 day ahead inc death,point,,0.0147223461466695
115520,41,2020-06-10,2020-08-30,81 day ahead inc death,point,,0.0136733278564236
115521,41,2020-06-10,2020-08-31,82 day ahead inc death,point,,0.0126988942890307
115522,41,2020-06-10,2020-09-01,83 day ahead inc death,point,,0.0117937642130244
115523,41,2020-06-10,2020-09-02,84 day ahead inc death,point,,0.0109530274277176
115524,41,2020-06-10,2020-09-03,85 day ahead inc death,point,,0.0101721190924025
115525,41,2020-06-10,2020-09-04,86 day ahead inc death,point,,0.009446795777591891
115526,41,2020-06-10,2020-09-05,87 day ahead inc death,point,,0.00877311313055884
115527,41,2020-06-10,2020-09-06,88 day ahead inc death,point,,0.00814740505231271
115528,41,2020-06-10,2020-09-07,89 day ahead inc death,point,,0.00756626428974982
115529,41,2020-06-10,2020-09-08,90 day ahead inc death,point,,0.00702652435145978
115530,41,2020-06-10,2020-09-09,91 day ahead inc death,point,,0.0065252426607571605
115531,41,2020-06-10,2020-09-10,92 day ahead inc death,point,,0.00605968486524944
115532,41,2020-06-10,2020-09-11,93 day ahead inc death,point,,0.00562731022648677
115533,41,2020-06-10,2020-09-12,94 day ahead inc death,point,,0.00522575801775815
115534,41,2020-06-10,2020-09-13,95 day ahead inc death,point,,0.00485283486324306
115535,41,2020-06-10,2020-09-14,96 day ahead inc death,point,,0.00450650295488231
115536,41,2020-06-10,2020-09-15,97 day ahead inc death,point,,0.0041848690881352
115537,41,2020-06-10,2020-09-16,98 day ahead inc death,point,,0.00388617446094486
115538,41,2020-06-10,2020-09-17,99 day ahead inc death,point,,0.0036087851845252295
115539,41,2020-06-10,2020-09-18,100 day ahead inc death,point,,0.00335118345662977
115540,41,2020-06-10,2020-09-19,101 day ahead inc death,point,,0.0031119593528785602
115541,41,2020-06-10,2020-09-20,102 day ahead inc death,point,,0.00288980319305665
115542,41,2020-06-10,2020-09-21,103 day ahead inc death,point,,0.00268349844301952
115543,41,2020-06-10,2020-09-22,104 day ahead inc death,point,,0.0024919151153710603
115544,41,2020-06-10,2020-09-23,105 day ahead inc death,point,,0.00231400363423973
115545,41,2020-06-10,2020-09-24,106 day ahead inc death,point,,0.00214878913206462
115546,41,2020-06-10,2020-09-25,107 day ahead inc death,point,,0.0019953661481793
115547,41,2020-06-10,2020-09-26,108 day ahead inc death,point,,0.00185289370165265
115548,41,2020-06-10,2020-09-27,109 day ahead inc death,point,,0.00172059071169883
115549,41,2020-06-10,2020-09-28,110 day ahead inc death,point,,0.0015977317419810801
115550,41,2020-06-10,2020-09-29,111 day ahead inc death,point,,0.0014836430456171
115551,41,2020-06-10,2020-09-30,112 day ahead inc death,point,,0.0013776988900247
115552,41,2020-06-10,2020-10-01,113 day ahead inc death,point,,0.00127931814239446
115553,41,2020-06-10,2020-10-02,114 day ahead inc death,point,,0.00118796109640584
115554,41,2020-06-10,2020-10-03,115 day ahead inc death,point,,0.00110312652461175
115555,41,2020-06-10,2020-10-04,116 day ahead inc death,point,,0.00102434893926784
115556,41,2020-06-10,2020-10-05,117 day ahead inc death,point,,0.000951196048021075
115557,41,2020-06-10,2020-10-06,118 day ahead inc death,point,,0.0008832663898772349
115558,41,2020-06-10,2020-10-07,119 day ahead inc death,point,,0.0008201871391975151
115559,41,2020-06-10,2020-10-08,120 day ahead inc death,point,,0.000761612065787176
115560,41,2020-06-10,2020-10-09,121 day ahead inc death,point,,0.000707219639821233
115561,41,2020-06-10,2020-10-10,122 day ahead inc death,point,,0.000656711271687982
115562,41,2020-06-10,2020-10-11,123 day ahead inc death,point,,0.0006098096767175321
115563,41,2020-06-10,2020-10-12,124 day ahead inc death,point,,0.000566257356695132
115564,41,2020-06-10,2020-10-13,125 day ahead inc death,point,,0.000525815188979095
115565,41,2020-06-10,2020-10-14,126 day ahead inc death,point,,0.000488261116288413
115566,41,2020-06-10,2020-10-15,127 day ahead inc death,point,,0.00045338892977042595
115567,41,2020-06-10,2020-10-16,128 day ahead inc death,point,,0.000421007138669438
115568,41,2020-06-10,2020-10-17,129 day ahead inc death,point,,0.000390937920457191
115569,41,2020-06-10,2020-10-18,130 day ahead inc death,point,,0.000363016145882966
118560,42,2020-06-10,2020-06-11,1 day ahead inc death,point,,34.4202011260832
118561,42,2020-06-10,2020-06-12,2 day ahead inc death,point,,32.8122376670808
118562,42,2020-06-10,2020-06-13,3 day ahead inc death,point,,31.3008483514768
118563,42,2020-06-10,2020-06-14,4 day ahead inc death,point,,29.876024924989
118564,42,2020-06-10,2020-06-15,5 day ahead inc death,point,,28.529224036989003
118565,42,2020-06-10,2020-06-16,6 day ahead inc death,point,,27.253138080177497
118566,42,2020-06-10,2020-06-17,7 day ahead inc death,point,,26.041501548408604
118567,42,2020-06-10,2020-06-18,8 day ahead inc death,point,,24.8889274758358
118568,42,2020-06-10,2020-06-19,9 day ahead inc death,point,,23.790769346243
118569,42,2020-06-10,2020-06-20,10 day ahead inc death,point,,22.743004562937998
118570,42,2020-06-10,2020-06-21,11 day ahead inc death,point,,21.7421361650859
118571,42,2020-06-10,2020-06-22,12 day ahead inc death,point,,20.7851099816608
118572,42,2020-06-10,2020-06-23,13 day ahead inc death,point,,19.869244842854602
118573,42,2020-06-10,2020-06-24,14 day ahead inc death,point,,18.9921738321937
118574,42,2020-06-10,2020-06-25,15 day ahead inc death,point,,18.1517948708533
118575,42,2020-06-10,2020-06-26,16 day ahead inc death,point,,17.34622918691
118576,42,2020-06-10,2020-06-27,17 day ahead inc death,point,,16.5737864437369
118577,42,2020-06-10,2020-06-28,18 day ahead inc death,point,,15.832935489528598
118578,42,2020-06-10,2020-06-29,19 day ahead inc death,point,,15.1222798490217
118579,42,2020-06-10,2020-06-30,20 day ahead inc death,point,,14.440537213366001
118580,42,2020-06-10,2020-07-01,21 day ahead inc death,point,,13.786522298415502
118581,42,2020-06-10,2020-07-02,22 day ahead inc death,point,,13.159132538533402
118582,42,2020-06-10,2020-07-03,23 day ahead inc death,point,,12.5573361651504
118583,42,2020-06-10,2020-07-04,24 day ahead inc death,point,,11.9801622888208
118584,42,2020-06-10,2020-07-05,25 day ahead inc death,point,,11.426692662516
118585,42,2020-06-10,2020-07-06,26 day ahead inc death,point,,10.8960548537943
118586,42,2020-06-10,2020-07-07,27 day ahead inc death,point,,10.3874165958323
118587,42,2020-06-10,2020-07-08,28 day ahead inc death,point,,9.89998112312969
118588,42,2020-06-10,2020-07-09,29 day ahead inc death,point,,9.432983328077169
118589,42,2020-06-10,2020-07-10,30 day ahead inc death,point,,8.98568660028559
118590,42,2020-06-10,2020-07-11,31 day ahead inc death,point,,8.557380232367
118591,42,2020-06-10,2020-07-12,32 day ahead inc death,point,,8.147377294293621
118592,42,2020-06-10,2020-07-13,33 day ahead inc death,point,,7.755012894064749
118593,42,2020-06-10,2020-07-14,34 day ahead inc death,point,,7.37964275564991
118594,42,2020-06-10,2020-07-15,35 day ahead inc death,point,,7.02064205631541
118595,42,2020-06-10,2020-07-16,36 day ahead inc death,point,,6.67740447493816
118596,42,2020-06-10,2020-07-17,37 day ahead inc death,point,,6.3493414108734205
118597,42,2020-06-10,2020-07-18,38 day ahead inc death,point,,6.035881339697879
118598,42,2020-06-10,2020-07-19,39 day ahead inc death,point,,5.73646927787195
118599,42,2020-06-10,2020-07-20,40 day ahead inc death,point,,5.45056633315289
118600,42,2020-06-10,2020-07-21,41 day ahead inc death,point,,5.17764932165755
118601,42,2020-06-10,2020-07-22,42 day ahead inc death,point,,4.91721043587768
118602,42,2020-06-10,2020-07-23,43 day ahead inc death,point,,4.66875695084764
118603,42,2020-06-10,2020-07-24,44 day ahead inc death,point,,4.43181095803902
118604,42,2020-06-10,2020-07-25,45 day ahead inc death,point,,4.2059091186119995
118605,42,2020-06-10,2020-07-26,46 day ahead inc death,point,,3.99060242933501
118606,42,2020-06-10,2020-07-27,47 day ahead inc death,point,,3.7854559958750498
118607,42,2020-06-10,2020-07-28,48 day ahead inc death,point,,3.59004880938301
118608,42,2020-06-10,2020-07-29,49 day ahead inc death,point,,3.40397352321725
118609,42,2020-06-10,2020-07-30,50 day ahead inc death,point,,3.2268362275081004
118610,42,2020-06-10,2020-07-31,51 day ahead inc death,point,,3.0582562198842402
118611,42,2020-06-10,2020-08-01,52 day ahead inc death,point,,2.8978657712505096
118612,42,2020-06-10,2020-08-02,53 day ahead inc death,point,,2.7453098859487004
118613,42,2020-06-10,2020-08-03,54 day ahead inc death,point,,2.60024605595845
118614,42,2020-06-10,2020-08-04,55 day ahead inc death,point,,2.46234400911453
118615,42,2020-06-10,2020-08-05,56 day ahead inc death,point,,2.33128545151521
118616,42,2020-06-10,2020-08-06,57 day ahead inc death,point,,2.20676380447458
118617,42,2020-06-10,2020-08-07,58 day ahead inc death,point,,2.08848393650896
118618,42,2020-06-10,2020-08-08,59 day ahead inc death,point,,1.9761618909187701
118619,42,2020-06-10,2020-08-09,60 day ahead inc death,point,,1.86952460963312
118620,42,2020-06-10,2020-08-10,61 day ahead inc death,point,,1.7683096539785799
118621,42,2020-06-10,2020-08-11,62 day ahead inc death,point,,1.6722649230996498
118622,42,2020-06-10,2020-08-12,63 day ahead inc death,point,,1.5811483707329899
118623,42,2020-06-10,2020-08-13,64 day ahead inc death,point,,1.4947277210485501
118624,42,2020-06-10,2020-08-14,65 day ahead inc death,point,,1.4127801842551002
118625,42,2020-06-10,2020-08-15,66 day ahead inc death,point,,1.3350921726259901
118626,42,2020-06-10,2020-08-16,67 day ahead inc death,point,,1.26145901760174
118627,42,2020-06-10,2020-08-17,68 day ahead inc death,point,,1.19168468855423
118628,42,2020-06-10,2020-08-18,69 day ahead inc death,point,,1.12558151380199
118629,42,2020-06-10,2020-08-19,70 day ahead inc death,point,,1.0629699043775
118630,42,2020-06-10,2020-08-20,71 day ahead inc death,point,,1.0036780810541999
118631,42,2020-06-10,2020-08-21,72 day ahead inc death,point,,0.947541805068795
118632,42,2020-06-10,2020-08-22,73 day ahead inc death,point,,0.894404112941629
118633,42,2020-06-10,2020-08-23,74 day ahead inc death,point,,0.8441150557591751
118634,42,2020-06-10,2020-08-24,75 day ahead inc death,point,,0.7965314432422019
118635,42,2020-06-10,2020-08-25,76 day ahead inc death,point,,0.7515165928807621
118636,42,2020-06-10,2020-08-26,77 day ahead inc death,point,,0.7089400843897241
118637,42,2020-06-10,2020-08-27,78 day ahead inc death,point,,0.6686775196849339
118638,42,2020-06-10,2020-08-28,79 day ahead inc death,point,,0.6306102885764631
118639,42,2020-06-10,2020-08-29,80 day ahead inc death,point,,0.594625340301718
118640,42,2020-06-10,2020-08-30,81 day ahead inc death,point,,0.5606149610403011
118641,42,2020-06-10,2020-08-31,82 day ahead inc death,point,,0.528476557478825
118642,42,2020-06-10,2020-09-01,83 day ahead inc death,point,,0.49811244650482
118643,42,2020-06-10,2020-09-02,84 day ahead inc death,point,,0.4694296510551789
118644,42,2020-06-10,2020-09-03,85 day ahead inc death,point,,0.44233970214645507
118645,42,2020-06-10,2020-09-04,86 day ahead inc death,point,,0.41675844708242893
118646,42,2020-06-10,2020-09-05,87 day ahead inc death,point,,0.392605863810786
118647,42,2020-06-10,2020-09-06,88 day ahead inc death,point,,0.36980588139704207
118648,42,2020-06-10,2020-09-07,89 day ahead inc death,point,,0.34828620656117
118649,42,2020-06-10,2020-09-08,90 day ahead inc death,point,,0.32797815620688203
118650,42,2020-06-10,2020-09-09,91 day ahead inc death,point,,0.30881649586626697
118651,42,2020-06-10,2020-09-10,92 day ahead inc death,point,,0.29073928396883303
118652,42,2020-06-10,2020-09-11,93 day ahead inc death,point,,0.273687721838542
118653,42,2020-06-10,2020-09-12,94 day ahead inc death,point,,0.257606009299707
118654,42,2020-06-10,2020-09-13,95 day ahead inc death,point,,0.24244120579533
118655,42,2020-06-10,2020-09-14,96 day ahead inc death,point,,0.22814309687783
118656,42,2020-06-10,2020-09-15,97 day ahead inc death,point,,0.21466406595755
118657,42,2020-06-10,2020-09-16,98 day ahead inc death,point,,0.20195897117173395
118658,42,2020-06-10,2020-09-17,99 day ahead inc death,point,,0.18998502724844002
118659,42,2020-06-10,2020-09-18,100 day ahead inc death,point,,0.17870169221896498
118660,42,2020-06-10,2020-09-19,101 day ahead inc death,point,,0.168070558845102
118661,42,2020-06-10,2020-09-20,102 day ahead inc death,point,,0.158055250627513
118662,42,2020-06-10,2020-09-21,103 day ahead inc death,point,,0.14862132223879598
118663,42,2020-06-10,2020-09-22,104 day ahead inc death,point,,0.139736164260285
118664,42,2020-06-10,2020-09-23,105 day ahead inc death,point,,0.131368912069775
118665,42,2020-06-10,2020-09-24,106 day ahead inc death,point,,0.123490358745585
118666,42,2020-06-10,2020-09-25,107 day ahead inc death,point,,0.116072871847791
118667,42,2020-06-10,2020-09-26,108 day ahead inc death,point,,0.109090313937486
118668,42,2020-06-10,2020-09-27,109 day ahead inc death,point,,0.102517966709456
118669,42,2020-06-10,2020-09-28,110 day ahead inc death,point,,0.0963324585936789
118670,42,2020-06-10,2020-09-29,111 day ahead inc death,point,,0.09051169570102499
118671,42,2020-06-10,2020-09-30,112 day ahead inc death,point,,0.0850347959858482
118672,42,2020-06-10,2020-10-01,113 day ahead inc death,point,,0.0798820265008544
118673,42,2020-06-10,2020-10-02,114 day ahead inc death,point,,0.0750347436214724
118674,42,2020-06-10,2020-10-03,115 day ahead inc death,point,,0.0704753361160328
118675,42,2020-06-10,2020-10-04,116 day ahead inc death,point,,0.0661871709544357
118676,42,2020-06-10,2020-10-05,117 day ahead inc death,point,,0.0621545417407106
118677,42,2020-06-10,2020-10-06,118 day ahead inc death,point,,0.0583626196457772
118678,42,2020-06-10,2020-10-07,119 day ahead inc death,point,,0.0547974067585528
118679,42,2020-06-10,2020-10-08,120 day ahead inc death,point,,0.0514456917298958
118680,42,2020-06-10,2020-10-09,121 day ahead inc death,point,,0.0482950076211637
118681,42,2020-06-10,2020-10-10,122 day ahead inc death,point,,0.045333591860980994
118682,42,2020-06-10,2020-10-11,123 day ahead inc death,point,,0.0425503482074419
118683,42,2020-06-10,2020-10-12,124 day ahead inc death,point,,0.0399348106366233
118684,42,2020-06-10,2020-10-13,125 day ahead inc death,point,,0.0374771090646391
118685,42,2020-06-10,2020-10-14,126 day ahead inc death,point,,0.0351679368204714
118686,42,2020-06-10,2020-10-15,127 day ahead inc death,point,,0.0329985197868155
118687,42,2020-06-10,2020-10-16,128 day ahead inc death,point,,0.0309605871352687
118688,42,2020-06-10,2020-10-17,129 day ahead inc death,point,,0.0290463435785568
118689,42,2020-06-10,2020-10-18,130 day ahead inc death,point,,0.0272484430688564
121680,44,2020-06-10,2020-06-11,1 day ahead inc death,point,,11.280581295191
121681,44,2020-06-10,2020-06-12,2 day ahead inc death,point,,10.541804685234
121682,44,2020-06-10,2020-06-13,3 day ahead inc death,point,,9.85444986730886
121683,44,2020-06-10,2020-06-14,4 day ahead inc death,point,,9.214264105420279
121684,44,2020-06-10,2020-06-15,5 day ahead inc death,point,,8.61747221523353
121685,44,2020-06-10,2020-06-16,6 day ahead inc death,point,,8.06070429200531
121686,44,2020-06-10,2020-06-17,7 day ahead inc death,point,,7.54093632476076
121687,44,2020-06-10,2020-06-18,8 day ahead inc death,point,,7.05544124799178
121688,44,2020-06-10,2020-06-19,9 day ahead inc death,point,,6.601748461113861
121689,44,2020-06-10,2020-06-20,10 day ahead inc death,point,,6.17761022818092
121690,44,2020-06-10,2020-06-21,11 day ahead inc death,point,,5.7809736766099595
121691,44,2020-06-10,2020-06-22,12 day ahead inc death,point,,5.40995735969943
121692,44,2020-06-10,2020-06-23,13 day ahead inc death,point,,5.06283154575601
121693,44,2020-06-10,2020-06-24,14 day ahead inc death,point,,4.73800155624872
121694,44,2020-06-10,2020-06-25,15 day ahead inc death,point,,4.4339936041852805
121695,44,2020-06-10,2020-06-26,16 day ahead inc death,point,,4.14944268787019
121696,44,2020-06-10,2020-06-27,17 day ahead inc death,point,,3.88308217919302
121697,44,2020-06-10,2020-06-28,18 day ahead inc death,point,,3.6337348134708196
121698,44,2020-06-10,2020-06-29,19 day ahead inc death,point,,3.40030484274109
121699,44,2020-06-10,2020-06-30,20 day ahead inc death,point,,3.18177115877961
121700,44,2020-06-10,2020-07-01,21 day ahead inc death,point,,2.9771812280049503
121701,44,2020-06-10,2020-07-02,22 day ahead inc death,point,,2.7856457094806
121702,44,2020-06-10,2020-07-03,23 day ahead inc death,point,,2.60633365072522
121703,44,2020-06-10,2020-07-04,24 day ahead inc death,point,,2.4384681750762
121704,44,2020-06-10,2020-07-05,25 day ahead inc death,point,,2.28132258976314
121705,44,2020-06-10,2020-07-06,26 day ahead inc death,point,,2.13421685634307
121706,44,2020-06-10,2020-07-07,27 day ahead inc death,point,,1.99651437527621
121707,44,2020-06-10,2020-07-08,28 day ahead inc death,point,,1.8676190446463998
121708,44,2020-06-10,2020-07-09,29 day ahead inc death,point,,1.7469725597058001
121709,44,2020-06-10,2020-07-10,30 day ahead inc death,point,,1.63405192536027
121710,44,2020-06-10,2020-07-11,31 day ahead inc death,point,,1.5283671581344198
121711,44,2020-06-10,2020-07-12,32 day ahead inc death,point,,1.42945915776784
