location,forecast_date,value,target_end_date,target,type,quantile
1027,2020-08-21,86,2020-09-05,2 wk ahead inc case,point,
1029,2020-08-21,129,2020-09-05,2 wk ahead inc case,point,
1031,2020-08-21,155,2020-09-05,2 wk ahead inc case,point,
1033,2020-08-21,247,2020-09-05,2 wk ahead inc case,point,
1035,2020-08-21,25,2020-09-05,2 wk ahead inc case,point,
1037,2020-08-21,35,2020-09-05,2 wk ahead inc case,point,
1039,2020-08-21,89,2020-09-05,2 wk ahead inc case,point,
1041,2020-08-21,92,2020-09-05,2 wk ahead inc case,point,
1043,2020-08-21,310,2020-09-05,2 wk ahead inc case,point,
1045,2020-08-21,40,2020-09-05,2 wk ahead inc case,point,
1047,2020-08-21,172,2020-09-05,2 wk ahead inc case,point,
1049,2020-08-21,152,2020-09-05,2 wk ahead inc case,point,
1051,2020-08-21,413,2020-09-05,2 wk ahead inc case,point,
1053,2020-08-21,263,2020-09-05,2 wk ahead inc case,point,
1055,2020-08-21,507,2020-09-05,2 wk ahead inc case,point,
1057,2020-08-21,83,2020-09-05,2 wk ahead inc case,point,
1059,2020-08-21,420,2020-09-05,2 wk ahead inc case,point,
1061,2020-08-21,126,2020-09-05,2 wk ahead inc case,point,
1063,2020-08-21,45,2020-09-05,2 wk ahead inc case,point,
1065,2020-08-21,90,2020-09-05,2 wk ahead inc case,point,
1067,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
1069,2020-08-21,309,2020-09-05,2 wk ahead inc case,point,
1071,2020-08-21,156,2020-09-05,2 wk ahead inc case,point,
1073,2020-08-21,1966,2020-09-05,2 wk ahead inc case,point,
1075,2020-08-21,46,2020-09-05,2 wk ahead inc case,point,
1077,2020-08-21,83,2020-09-05,2 wk ahead inc case,point,
1079,2020-08-21,62,2020-09-05,2 wk ahead inc case,point,
1081,2020-08-21,469,2020-09-05,2 wk ahead inc case,point,
1083,2020-08-21,232,2020-09-05,2 wk ahead inc case,point,
1085,2020-08-21,14,2020-09-05,2 wk ahead inc case,point,
1087,2020-08-21,52,2020-09-05,2 wk ahead inc case,point,
1089,2020-08-21,535,2020-09-05,2 wk ahead inc case,point,
1091,2020-08-21,51,2020-09-05,2 wk ahead inc case,point,
1093,2020-08-21,88,2020-09-05,2 wk ahead inc case,point,
1095,2020-08-21,320,2020-09-05,2 wk ahead inc case,point,
1097,2020-08-21,1219,2020-09-05,2 wk ahead inc case,point,
1099,2020-08-21,78,2020-09-05,2 wk ahead inc case,point,
1101,2020-08-21,756,2020-09-05,2 wk ahead inc case,point,
1103,2020-08-21,179,2020-09-05,2 wk ahead inc case,point,
1105,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
1107,2020-08-21,116,2020-09-05,2 wk ahead inc case,point,
1109,2020-08-21,240,2020-09-05,2 wk ahead inc case,point,
1111,2020-08-21,41,2020-09-05,2 wk ahead inc case,point,
1113,2020-08-21,268,2020-09-05,2 wk ahead inc case,point,
1117,2020-08-21,377,2020-09-05,2 wk ahead inc case,point,
1119,2020-08-21,2,2020-09-05,2 wk ahead inc case,point,
1121,2020-08-21,311,2020-09-05,2 wk ahead inc case,point,
1123,2020-08-21,95,2020-09-05,2 wk ahead inc case,point,
1125,2020-08-21,771,2020-09-05,2 wk ahead inc case,point,
1127,2020-08-21,346,2020-09-05,2 wk ahead inc case,point,
1129,2020-08-21,13,2020-09-05,2 wk ahead inc case,point,
1131,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
1133,2020-08-21,134,2020-09-05,2 wk ahead inc case,point,
2013,2020-08-21,3,2020-09-05,2 wk ahead inc case,point,
2016,2020-08-21,5,2020-09-05,2 wk ahead inc case,point,
2020,2020-08-21,600,2020-09-05,2 wk ahead inc case,point,
2050,2020-08-21,38,2020-09-05,2 wk ahead inc case,point,
2060,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
2070,2020-08-21,9,2020-09-05,2 wk ahead inc case,point,
2090,2020-08-21,166,2020-09-05,2 wk ahead inc case,point,
2100,2020-08-21,2,2020-09-05,2 wk ahead inc case,point,
2110,2020-08-21,33,2020-09-05,2 wk ahead inc case,point,
2122,2020-08-21,98,2020-09-05,2 wk ahead inc case,point,
2150,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
2164,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
2170,2020-08-21,151,2020-09-05,2 wk ahead inc case,point,
2180,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
2185,2020-08-21,26,2020-09-05,2 wk ahead inc case,point,
2188,2020-08-21,28,2020-09-05,2 wk ahead inc case,point,
2220,2020-08-21,8,2020-09-05,2 wk ahead inc case,point,
2240,2020-08-21,6,2020-09-05,2 wk ahead inc case,point,
4001,2020-08-21,227,2020-09-05,2 wk ahead inc case,point,
4003,2020-08-21,20,2020-09-05,2 wk ahead inc case,point,
4005,2020-08-21,193,2020-09-05,2 wk ahead inc case,point,
4007,2020-08-21,217,2020-09-05,2 wk ahead inc case,point,
4009,2020-08-21,123,2020-09-05,2 wk ahead inc case,point,
4011,2020-08-21,6,2020-09-05,2 wk ahead inc case,point,
4012,2020-08-21,77,2020-09-05,2 wk ahead inc case,point,
4013,2020-08-21,10096,2020-09-05,2 wk ahead inc case,point,
4015,2020-08-21,447,2020-09-05,2 wk ahead inc case,point,
4017,2020-08-21,71,2020-09-05,2 wk ahead inc case,point,
4019,2020-08-21,1513,2020-09-05,2 wk ahead inc case,point,
4021,2020-08-21,1723,2020-09-05,2 wk ahead inc case,point,
4023,2020-08-21,43,2020-09-05,2 wk ahead inc case,point,
4025,2020-08-21,354,2020-09-05,2 wk ahead inc case,point,
4027,2020-08-21,817,2020-09-05,2 wk ahead inc case,point,
5001,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5003,2020-08-21,60,2020-09-05,2 wk ahead inc case,point,
5005,2020-08-21,69,2020-09-05,2 wk ahead inc case,point,
5007,2020-08-21,147,2020-09-05,2 wk ahead inc case,point,
5009,2020-08-21,71,2020-09-05,2 wk ahead inc case,point,
5011,2020-08-21,15,2020-09-05,2 wk ahead inc case,point,
5013,2020-08-21,10,2020-09-05,2 wk ahead inc case,point,
5015,2020-08-21,72,2020-09-05,2 wk ahead inc case,point,
5017,2020-08-21,155,2020-09-05,2 wk ahead inc case,point,
5019,2020-08-21,89,2020-09-05,2 wk ahead inc case,point,
5021,2020-08-21,70,2020-09-05,2 wk ahead inc case,point,
5023,2020-08-21,57,2020-09-05,2 wk ahead inc case,point,
5025,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5027,2020-08-21,66,2020-09-05,2 wk ahead inc case,point,
5029,2020-08-21,28,2020-09-05,2 wk ahead inc case,point,
5031,2020-08-21,405,2020-09-05,2 wk ahead inc case,point,
5033,2020-08-21,182,2020-09-05,2 wk ahead inc case,point,
5035,2020-08-21,7,2020-09-05,2 wk ahead inc case,point,
5037,2020-08-21,12,2020-09-05,2 wk ahead inc case,point,
5039,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5041,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5043,2020-08-21,8,2020-09-05,2 wk ahead inc case,point,
5045,2020-08-21,198,2020-09-05,2 wk ahead inc case,point,
5047,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5049,2020-08-21,26,2020-09-05,2 wk ahead inc case,point,
5051,2020-08-21,265,2020-09-05,2 wk ahead inc case,point,
5053,2020-08-21,27,2020-09-05,2 wk ahead inc case,point,
5055,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5057,2020-08-21,104,2020-09-05,2 wk ahead inc case,point,
5059,2020-08-21,140,2020-09-05,2 wk ahead inc case,point,
5061,2020-08-21,48,2020-09-05,2 wk ahead inc case,point,
5063,2020-08-21,2,2020-09-05,2 wk ahead inc case,point,
5065,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5067,2020-08-21,83,2020-09-05,2 wk ahead inc case,point,
5069,2020-08-21,495,2020-09-05,2 wk ahead inc case,point,
5071,2020-08-21,134,2020-09-05,2 wk ahead inc case,point,
5073,2020-08-21,21,2020-09-05,2 wk ahead inc case,point,
5075,2020-08-21,48,2020-09-05,2 wk ahead inc case,point,
5077,2020-08-21,105,2020-09-05,2 wk ahead inc case,point,
5079,2020-08-21,173,2020-09-05,2 wk ahead inc case,point,
5081,2020-08-21,164,2020-09-05,2 wk ahead inc case,point,
5083,2020-08-21,103,2020-09-05,2 wk ahead inc case,point,
5085,2020-08-21,202,2020-09-05,2 wk ahead inc case,point,
5087,2020-08-21,25,2020-09-05,2 wk ahead inc case,point,
5089,2020-08-21,22,2020-09-05,2 wk ahead inc case,point,
5091,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5093,2020-08-21,227,2020-09-05,2 wk ahead inc case,point,
5095,2020-08-21,49,2020-09-05,2 wk ahead inc case,point,
5099,2020-08-21,24,2020-09-05,2 wk ahead inc case,point,
5101,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5103,2020-08-21,37,2020-09-05,2 wk ahead inc case,point,
5107,2020-08-21,113,2020-09-05,2 wk ahead inc case,point,
5109,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5111,2020-08-21,66,2020-09-05,2 wk ahead inc case,point,
5113,2020-08-21,77,2020-09-05,2 wk ahead inc case,point,
5115,2020-08-21,303,2020-09-05,2 wk ahead inc case,point,
5117,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
5119,2020-08-21,783,2020-09-05,2 wk ahead inc case,point,
5121,2020-08-21,58,2020-09-05,2 wk ahead inc case,point,
5125,2020-08-21,312,2020-09-05,2 wk ahead inc case,point,
5127,2020-08-21,46,2020-09-05,2 wk ahead inc case,point,
5129,2020-08-21,37,2020-09-05,2 wk ahead inc case,point,
5131,2020-08-21,275,2020-09-05,2 wk ahead inc case,point,
5133,2020-08-21,114,2020-09-05,2 wk ahead inc case,point,
5135,2020-08-21,11,2020-09-05,2 wk ahead inc case,point,
5137,2020-08-21,161,2020-09-05,2 wk ahead inc case,point,
5139,2020-08-21,124,2020-09-05,2 wk ahead inc case,point,
5141,2020-08-21,101,2020-09-05,2 wk ahead inc case,point,
5143,2020-08-21,566,2020-09-05,2 wk ahead inc case,point,
5145,2020-08-21,322,2020-09-05,2 wk ahead inc case,point,
5147,2020-08-21,13,2020-09-05,2 wk ahead inc case,point,
5149,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
6001,2020-08-21,700,2020-09-05,2 wk ahead inc case,point,
6003,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
6005,2020-08-21,79,2020-09-05,2 wk ahead inc case,point,
6007,2020-08-21,426,2020-09-05,2 wk ahead inc case,point,
6009,2020-08-21,15,2020-09-05,2 wk ahead inc case,point,
6011,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
6013,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
6015,2020-08-21,25,2020-09-05,2 wk ahead inc case,point,
6017,2020-08-21,75,2020-09-05,2 wk ahead inc case,point,
6019,2020-08-21,5134,2020-09-05,2 wk ahead inc case,point,
6021,2020-08-21,17,2020-09-05,2 wk ahead inc case,point,
6023,2020-08-21,209,2020-09-05,2 wk ahead inc case,point,
6025,2020-08-21,381,2020-09-05,2 wk ahead inc case,point,
6027,2020-08-21,13,2020-09-05,2 wk ahead inc case,point,
6029,2020-08-21,191,2020-09-05,2 wk ahead inc case,point,
6031,2020-08-21,124,2020-09-05,2 wk ahead inc case,point,
6033,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
6035,2020-08-21,297,2020-09-05,2 wk ahead inc case,point,
6037,2020-08-21,31160,2020-09-05,2 wk ahead inc case,point,
6039,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
6041,2020-08-21,284,2020-09-05,2 wk ahead inc case,point,
6043,2020-08-21,23,2020-09-05,2 wk ahead inc case,point,
6045,2020-08-21,104,2020-09-05,2 wk ahead inc case,point,
6047,2020-08-21,76,2020-09-05,2 wk ahead inc case,point,
6049,2020-08-21,5,2020-09-05,2 wk ahead inc case,point,
6051,2020-08-21,14,2020-09-05,2 wk ahead inc case,point,
6053,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
6055,2020-08-21,375,2020-09-05,2 wk ahead inc case,point,
6057,2020-08-21,208,2020-09-05,2 wk ahead inc case,point,
6059,2020-08-21,3033,2020-09-05,2 wk ahead inc case,point,
6061,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
6063,2020-08-21,7,2020-09-05,2 wk ahead inc case,point,
6065,2020-08-21,2530,2020-09-05,2 wk ahead inc case,point,
6067,2020-08-21,458,2020-09-05,2 wk ahead inc case,point,
6069,2020-08-21,434,2020-09-05,2 wk ahead inc case,point,
6071,2020-08-21,11735,2020-09-05,2 wk ahead inc case,point,
6073,2020-08-21,6249,2020-09-05,2 wk ahead inc case,point,
6075,2020-08-21,999,2020-09-05,2 wk ahead inc case,point,
6077,2020-08-21,1048,2020-09-05,2 wk ahead inc case,point,
6079,2020-08-21,127,2020-09-05,2 wk ahead inc case,point,
6081,2020-08-21,1190,2020-09-05,2 wk ahead inc case,point,
6083,2020-08-21,828,2020-09-05,2 wk ahead inc case,point,
6085,2020-08-21,4767,2020-09-05,2 wk ahead inc case,point,
6087,2020-08-21,494,2020-09-05,2 wk ahead inc case,point,
6089,2020-08-21,212,2020-09-05,2 wk ahead inc case,point,
6091,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
6093,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
6095,2020-08-21,1018,2020-09-05,2 wk ahead inc case,point,
6097,2020-08-21,2740,2020-09-05,2 wk ahead inc case,point,
6099,2020-08-21,146,2020-09-05,2 wk ahead inc case,point,
6101,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
6103,2020-08-21,99,2020-09-05,2 wk ahead inc case,point,
6105,2020-08-21,9,2020-09-05,2 wk ahead inc case,point,
6107,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
6109,2020-08-21,37,2020-09-05,2 wk ahead inc case,point,
6111,2020-08-21,1790,2020-09-05,2 wk ahead inc case,point,
6113,2020-08-21,589,2020-09-05,2 wk ahead inc case,point,
6115,2020-08-21,103,2020-09-05,2 wk ahead inc case,point,
8003,2020-08-21,15,2020-09-05,2 wk ahead inc case,point,
8005,2020-08-21,640,2020-09-05,2 wk ahead inc case,point,
8007,2020-08-21,15,2020-09-05,2 wk ahead inc case,point,
8009,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
8011,2020-08-21,6,2020-09-05,2 wk ahead inc case,point,
8015,2020-08-21,34,2020-09-05,2 wk ahead inc case,point,
8017,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
8019,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8021,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8023,2020-08-21,26,2020-09-05,2 wk ahead inc case,point,
8025,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8027,2020-08-21,6,2020-09-05,2 wk ahead inc case,point,
8029,2020-08-21,68,2020-09-05,2 wk ahead inc case,point,
8031,2020-08-21,1063,2020-09-05,2 wk ahead inc case,point,
8033,2020-08-21,3,2020-09-05,2 wk ahead inc case,point,
8035,2020-08-21,269,2020-09-05,2 wk ahead inc case,point,
8037,2020-08-21,86,2020-09-05,2 wk ahead inc case,point,
8039,2020-08-21,54,2020-09-05,2 wk ahead inc case,point,
8041,2020-08-21,550,2020-09-05,2 wk ahead inc case,point,
8043,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8045,2020-08-21,18,2020-09-05,2 wk ahead inc case,point,
8049,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8051,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8053,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8055,2020-08-21,3,2020-09-05,2 wk ahead inc case,point,
8057,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
8061,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
8063,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8065,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
8067,2020-08-21,10,2020-09-05,2 wk ahead inc case,point,
8069,2020-08-21,399,2020-09-05,2 wk ahead inc case,point,
8071,2020-08-21,10,2020-09-05,2 wk ahead inc case,point,
8073,2020-08-21,2,2020-09-05,2 wk ahead inc case,point,
8075,2020-08-21,36,2020-09-05,2 wk ahead inc case,point,
8077,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
8079,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8081,2020-08-21,7,2020-09-05,2 wk ahead inc case,point,
8083,2020-08-21,14,2020-09-05,2 wk ahead inc case,point,
8085,2020-08-21,11,2020-09-05,2 wk ahead inc case,point,
8087,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8089,2020-08-21,11,2020-09-05,2 wk ahead inc case,point,
8091,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
8093,2020-08-21,6,2020-09-05,2 wk ahead inc case,point,
8095,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
8097,2020-08-21,24,2020-09-05,2 wk ahead inc case,point,
8099,2020-08-21,86,2020-09-05,2 wk ahead inc case,point,
8101,2020-08-21,229,2020-09-05,2 wk ahead inc case,point,
8103,2020-08-21,3,2020-09-05,2 wk ahead inc case,point,
8105,2020-08-21,6,2020-09-05,2 wk ahead inc case,point,
8107,2020-08-21,51,2020-09-05,2 wk ahead inc case,point,
8109,2020-08-21,9,2020-09-05,2 wk ahead inc case,point,
8111,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8113,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8115,2020-08-21,1,2020-09-05,2 wk ahead inc case,point,
8117,2020-08-21,67,2020-09-05,2 wk ahead inc case,point,
8119,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8121,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
8125,2020-08-21,3,2020-09-05,2 wk ahead inc case,point,
9001,2020-08-21,1100,2020-09-05,2 wk ahead inc case,point,
9003,2020-08-21,812,2020-09-05,2 wk ahead inc case,point,
9005,2020-08-21,151,2020-09-05,2 wk ahead inc case,point,
9007,2020-08-21,61,2020-09-05,2 wk ahead inc case,point,
9009,2020-08-21,486,2020-09-05,2 wk ahead inc case,point,
9011,2020-08-21,191,2020-09-05,2 wk ahead inc case,point,
9013,2020-08-21,125,2020-09-05,2 wk ahead inc case,point,
9015,2020-08-21,43,2020-09-05,2 wk ahead inc case,point,
10001,2020-08-21,241,2020-09-05,2 wk ahead inc case,point,
10003,2020-08-21,789,2020-09-05,2 wk ahead inc case,point,
10005,2020-08-21,560,2020-09-05,2 wk ahead inc case,point,
11001,2020-08-21,954,2020-09-05,2 wk ahead inc case,point,
12001,2020-08-21,375,2020-09-05,2 wk ahead inc case,point,
12003,2020-08-21,85,2020-09-05,2 wk ahead inc case,point,
12005,2020-08-21,538,2020-09-05,2 wk ahead inc case,point,
12007,2020-08-21,268,2020-09-05,2 wk ahead inc case,point,
12009,2020-08-21,1157,2020-09-05,2 wk ahead inc case,point,
12011,2020-08-21,5300,2020-09-05,2 wk ahead inc case,point,
12013,2020-08-21,105,2020-09-05,2 wk ahead inc case,point,
12015,2020-08-21,205,2020-09-05,2 wk ahead inc case,point,
12017,2020-08-21,334,2020-09-05,2 wk ahead inc case,point,
12019,2020-08-21,473,2020-09-05,2 wk ahead inc case,point,
12021,2020-08-21,525,2020-09-05,2 wk ahead inc case,point,
12023,2020-08-21,456,2020-09-05,2 wk ahead inc case,point,
12027,2020-08-21,127,2020-09-05,2 wk ahead inc case,point,
12029,2020-08-21,123,2020-09-05,2 wk ahead inc case,point,
12031,2020-08-21,1061,2020-09-05,2 wk ahead inc case,point,
12033,2020-08-21,632,2020-09-05,2 wk ahead inc case,point,
12035,2020-08-21,266,2020-09-05,2 wk ahead inc case,point,
12037,2020-08-21,27,2020-09-05,2 wk ahead inc case,point,
12039,2020-08-21,121,2020-09-05,2 wk ahead inc case,point,
12041,2020-08-21,3,2020-09-05,2 wk ahead inc case,point,
12043,2020-08-21,64,2020-09-05,2 wk ahead inc case,point,
12045,2020-08-21,23,2020-09-05,2 wk ahead inc case,point,
12047,2020-08-21,39,2020-09-05,2 wk ahead inc case,point,
12049,2020-08-21,283,2020-09-05,2 wk ahead inc case,point,
12051,2020-08-21,88,2020-09-05,2 wk ahead inc case,point,
12053,2020-08-21,660,2020-09-05,2 wk ahead inc case,point,
12055,2020-08-21,206,2020-09-05,2 wk ahead inc case,point,
12057,2020-08-21,3108,2020-09-05,2 wk ahead inc case,point,
12059,2020-08-21,88,2020-09-05,2 wk ahead inc case,point,
12061,2020-08-21,298,2020-09-05,2 wk ahead inc case,point,
12063,2020-08-21,74,2020-09-05,2 wk ahead inc case,point,
12065,2020-08-21,78,2020-09-05,2 wk ahead inc case,point,
12067,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
12069,2020-08-21,814,2020-09-05,2 wk ahead inc case,point,
12071,2020-08-21,1136,2020-09-05,2 wk ahead inc case,point,
12073,2020-08-21,500,2020-09-05,2 wk ahead inc case,point,
12075,2020-08-21,222,2020-09-05,2 wk ahead inc case,point,
12077,2020-08-21,28,2020-09-05,2 wk ahead inc case,point,
12079,2020-08-21,58,2020-09-05,2 wk ahead inc case,point,
12081,2020-08-21,744,2020-09-05,2 wk ahead inc case,point,
12083,2020-08-21,1635,2020-09-05,2 wk ahead inc case,point,
12085,2020-08-21,369,2020-09-05,2 wk ahead inc case,point,
12086,2020-08-21,9134,2020-09-05,2 wk ahead inc case,point,
12087,2020-08-21,191,2020-09-05,2 wk ahead inc case,point,
12089,2020-08-21,307,2020-09-05,2 wk ahead inc case,point,
12091,2020-08-21,604,2020-09-05,2 wk ahead inc case,point,
12093,2020-08-21,194,2020-09-05,2 wk ahead inc case,point,
12095,2020-08-21,2358,2020-09-05,2 wk ahead inc case,point,
12097,2020-08-21,654,2020-09-05,2 wk ahead inc case,point,
12099,2020-08-21,3765,2020-09-05,2 wk ahead inc case,point,
12101,2020-08-21,553,2020-09-05,2 wk ahead inc case,point,
12103,2020-08-21,2130,2020-09-05,2 wk ahead inc case,point,
12105,2020-08-21,1103,2020-09-05,2 wk ahead inc case,point,
12107,2020-08-21,439,2020-09-05,2 wk ahead inc case,point,
12113,2020-08-21,372,2020-09-05,2 wk ahead inc case,point,
12115,2020-08-21,473,2020-09-05,2 wk ahead inc case,point,
12117,2020-08-21,958,2020-09-05,2 wk ahead inc case,point,
12119,2020-08-21,311,2020-09-05,2 wk ahead inc case,point,
12121,2020-08-21,19,2020-09-05,2 wk ahead inc case,point,
12123,2020-08-21,155,2020-09-05,2 wk ahead inc case,point,
12125,2020-08-21,44,2020-09-05,2 wk ahead inc case,point,
12127,2020-08-21,550,2020-09-05,2 wk ahead inc case,point,
12129,2020-08-21,143,2020-09-05,2 wk ahead inc case,point,
12131,2020-08-21,189,2020-09-05,2 wk ahead inc case,point,
12133,2020-08-21,147,2020-09-05,2 wk ahead inc case,point,
13001,2020-08-21,119,2020-09-05,2 wk ahead inc case,point,
13005,2020-08-21,30,2020-09-05,2 wk ahead inc case,point,
13007,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
13009,2020-08-21,199,2020-09-05,2 wk ahead inc case,point,
13011,2020-08-21,13,2020-09-05,2 wk ahead inc case,point,
13013,2020-08-21,411,2020-09-05,2 wk ahead inc case,point,
13015,2020-08-21,562,2020-09-05,2 wk ahead inc case,point,
13017,2020-08-21,66,2020-09-05,2 wk ahead inc case,point,
13019,2020-08-21,112,2020-09-05,2 wk ahead inc case,point,
13021,2020-08-21,782,2020-09-05,2 wk ahead inc case,point,
13023,2020-08-21,99,2020-09-05,2 wk ahead inc case,point,
13025,2020-08-21,46,2020-09-05,2 wk ahead inc case,point,
13027,2020-08-21,59,2020-09-05,2 wk ahead inc case,point,
13029,2020-08-21,174,2020-09-05,2 wk ahead inc case,point,
13031,2020-08-21,254,2020-09-05,2 wk ahead inc case,point,
13033,2020-08-21,291,2020-09-05,2 wk ahead inc case,point,
13035,2020-08-21,105,2020-09-05,2 wk ahead inc case,point,
13037,2020-08-21,57,2020-09-05,2 wk ahead inc case,point,
13039,2020-08-21,138,2020-09-05,2 wk ahead inc case,point,
13043,2020-08-21,80,2020-09-05,2 wk ahead inc case,point,
13045,2020-08-21,551,2020-09-05,2 wk ahead inc case,point,
13047,2020-08-21,115,2020-09-05,2 wk ahead inc case,point,
13049,2020-08-21,102,2020-09-05,2 wk ahead inc case,point,
13051,2020-08-21,1326,2020-09-05,2 wk ahead inc case,point,
13053,2020-08-21,50,2020-09-05,2 wk ahead inc case,point,
13055,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
13057,2020-08-21,205,2020-09-05,2 wk ahead inc case,point,
13059,2020-08-21,545,2020-09-05,2 wk ahead inc case,point,
13061,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
13063,2020-08-21,1342,2020-09-05,2 wk ahead inc case,point,
13065,2020-08-21,24,2020-09-05,2 wk ahead inc case,point,
13067,2020-08-21,2445,2020-09-05,2 wk ahead inc case,point,
13069,2020-08-21,420,2020-09-05,2 wk ahead inc case,point,
13071,2020-08-21,120,2020-09-05,2 wk ahead inc case,point,
13073,2020-08-21,1105,2020-09-05,2 wk ahead inc case,point,
13075,2020-08-21,113,2020-09-05,2 wk ahead inc case,point,
13077,2020-08-21,425,2020-09-05,2 wk ahead inc case,point,
13079,2020-08-21,55,2020-09-05,2 wk ahead inc case,point,
13081,2020-08-21,42,2020-09-05,2 wk ahead inc case,point,
13083,2020-08-21,84,2020-09-05,2 wk ahead inc case,point,
13085,2020-08-21,166,2020-09-05,2 wk ahead inc case,point,
13087,2020-08-21,172,2020-09-05,2 wk ahead inc case,point,
13089,2020-08-21,2894,2020-09-05,2 wk ahead inc case,point,
13091,2020-08-21,134,2020-09-05,2 wk ahead inc case,point,
13093,2020-08-21,28,2020-09-05,2 wk ahead inc case,point,
13095,2020-08-21,351,2020-09-05,2 wk ahead inc case,point,
13097,2020-08-21,266,2020-09-05,2 wk ahead inc case,point,
13099,2020-08-21,66,2020-09-05,2 wk ahead inc case,point,
13101,2020-08-21,13,2020-09-05,2 wk ahead inc case,point,
13103,2020-08-21,330,2020-09-05,2 wk ahead inc case,point,
13105,2020-08-21,17,2020-09-05,2 wk ahead inc case,point,
13107,2020-08-21,154,2020-09-05,2 wk ahead inc case,point,
13109,2020-08-21,9,2020-09-05,2 wk ahead inc case,point,
13111,2020-08-21,34,2020-09-05,2 wk ahead inc case,point,
13113,2020-08-21,314,2020-09-05,2 wk ahead inc case,point,
13115,2020-08-21,262,2020-09-05,2 wk ahead inc case,point,
13117,2020-08-21,431,2020-09-05,2 wk ahead inc case,point,
13119,2020-08-21,10,2020-09-05,2 wk ahead inc case,point,
13121,2020-08-21,3973,2020-09-05,2 wk ahead inc case,point,
13123,2020-08-21,51,2020-09-05,2 wk ahead inc case,point,
13125,2020-08-21,22,2020-09-05,2 wk ahead inc case,point,
13127,2020-08-21,48,2020-09-05,2 wk ahead inc case,point,
13129,2020-08-21,135,2020-09-05,2 wk ahead inc case,point,
13131,2020-08-21,31,2020-09-05,2 wk ahead inc case,point,
13133,2020-08-21,49,2020-09-05,2 wk ahead inc case,point,
13135,2020-08-21,2955,2020-09-05,2 wk ahead inc case,point,
13137,2020-08-21,115,2020-09-05,2 wk ahead inc case,point,
13139,2020-08-21,1090,2020-09-05,2 wk ahead inc case,point,
13141,2020-08-21,7,2020-09-05,2 wk ahead inc case,point,
13143,2020-08-21,115,2020-09-05,2 wk ahead inc case,point,
13145,2020-08-21,0,2020-09-05,2 wk ahead inc case,point,
