location,target,type,quantile,forecast_date,target_end_date,value
18,2 wk ahead inc death,point,,2020-06-01,2020-06-13,186.7697744423917
18,2 wk ahead cum death,point,,2020-06-01,2020-06-13,2511.5591870192043
18,3 wk ahead inc death,point,,2020-06-01,2020-06-20,176.51255080385778
18,3 wk ahead cum death,point,,2020-06-01,2020-06-20,2688.071737823067
18,4 wk ahead inc death,point,,2020-06-01,2020-06-27,168.65616860264186
18,4 wk ahead cum death,point,,2020-06-01,2020-06-27,2856.7279064256904
20,1 wk ahead inc death,point,,2020-06-01,2020-06-06,9.548458413639764
20,1 wk ahead cum death,point,,2020-06-01,2020-06-06,224.54845841363945
20,2 wk ahead inc death,point,,2020-06-01,2020-06-13,7.510350293817619
20,2 wk ahead cum death,point,,2020-06-01,2020-06-13,232.0588087074565
20,3 wk ahead inc death,point,,2020-06-01,2020-06-20,5.920286239189832
20,3 wk ahead cum death,point,,2020-06-01,2020-06-20,237.97909494664663
20,4 wk ahead inc death,point,,2020-06-01,2020-06-27,4.656818073149942
20,4 wk ahead cum death,point,,2020-06-01,2020-06-27,242.63591301979827
21,1 wk ahead inc death,point,,2020-06-01,2020-06-06,34.07249934271279
21,1 wk ahead cum death,point,,2020-06-01,2020-06-06,465.0724993427131
21,2 wk ahead inc death,point,,2020-06-01,2020-06-13,30.578955290536538
21,2 wk ahead cum death,point,,2020-06-01,2020-06-13,495.65145463324995
21,3 wk ahead inc death,point,,2020-06-01,2020-06-20,27.467033752248998
21,3 wk ahead cum death,point,,2020-06-01,2020-06-20,523.1184883854986
21,4 wk ahead inc death,point,,2020-06-01,2020-06-27,24.702361716193252
21,4 wk ahead cum death,point,,2020-06-01,2020-06-27,547.8208501016906
22,1 wk ahead inc death,point,,2020-06-01,2020-06-06,81.55763305379449
22,1 wk ahead cum death,point,,2020-06-01,2020-06-06,2867.557633053795
22,2 wk ahead inc death,point,,2020-06-01,2020-06-13,59.731806026819726
22,2 wk ahead cum death,point,,2020-06-01,2020-06-13,2927.2894390806164
22,3 wk ahead inc death,point,,2020-06-01,2020-06-20,44.101250917452695
22,3 wk ahead cum death,point,,2020-06-01,2020-06-20,2971.3906899980657
22,4 wk ahead inc death,point,,2020-06-01,2020-06-27,32.958574247148874
22,4 wk ahead cum death,point,,2020-06-01,2020-06-27,3004.3492642452175
25,1 wk ahead inc death,point,,2020-06-01,2020-06-06,501.2902028547872
25,1 wk ahead cum death,point,,2020-06-01,2020-06-06,7269.290202854738
25,2 wk ahead inc death,point,,2020-06-01,2020-06-13,423.12150567575287
25,2 wk ahead cum death,point,,2020-06-01,2020-06-13,7692.411708530518
25,3 wk ahead inc death,point,,2020-06-01,2020-06-20,358.0902344236454
25,3 wk ahead cum death,point,,2020-06-01,2020-06-20,8050.50194295412
25,4 wk ahead inc death,point,,2020-06-01,2020-06-27,305.29724820093946
25,4 wk ahead cum death,point,,2020-06-01,2020-06-27,8355.79919115509
24,1 wk ahead inc death,point,,2020-06-01,2020-06-06,231.54341967706955
24,1 wk ahead cum death,point,,2020-06-01,2020-06-06,2740.5434196770802
24,2 wk ahead inc death,point,,2020-06-01,2020-06-13,201.62658591304776
24,2 wk ahead cum death,point,,2020-06-01,2020-06-13,2942.1700055901365
24,3 wk ahead inc death,point,,2020-06-01,2020-06-20,174.30304933927266
24,3 wk ahead cum death,point,,2020-06-01,2020-06-20,3116.473054929387
24,4 wk ahead inc death,point,,2020-06-01,2020-06-27,150.08585861036704
24,4 wk ahead cum death,point,,2020-06-01,2020-06-27,3266.558913539768
23,1 wk ahead inc death,point,,2020-06-01,2020-06-06,5.830708904333093
23,1 wk ahead cum death,point,,2020-06-01,2020-06-06,94.8307089043332
23,2 wk ahead inc death,point,,2020-06-01,2020-06-13,5.048178982968289
23,2 wk ahead cum death,point,,2020-06-01,2020-06-13,99.87888788730156
23,3 wk ahead inc death,point,,2020-06-01,2020-06-20,4.382250608717865
23,3 wk ahead cum death,point,,2020-06-01,2020-06-20,104.26113849601938
23,4 wk ahead inc death,point,,2020-06-01,2020-06-27,3.810457083562656
23,4 wk ahead cum death,point,,2020-06-01,2020-06-27,108.07159557958164
26,1 wk ahead inc death,point,,2020-06-01,2020-06-06,180.33927704853082
26,1 wk ahead cum death,point,,2020-06-01,2020-06-06,5644.339277048535
26,2 wk ahead inc death,point,,2020-06-01,2020-06-13,133.41445341694794
26,2 wk ahead cum death,point,,2020-06-01,2020-06-13,5777.753730465476
26,3 wk ahead inc death,point,,2020-06-01,2020-06-20,98.55330717645245
26,3 wk ahead cum death,point,,2020-06-01,2020-06-20,5876.307037641934
26,4 wk ahead inc death,point,,2020-06-01,2020-06-27,73.2787502253872
26,4 wk ahead cum death,point,,2020-06-01,2020-06-27,5949.5857878673205
27,1 wk ahead inc death,point,,2020-06-01,2020-06-06,185.19057084859242
27,1 wk ahead cum death,point,,2020-06-01,2020-06-06,1221.1905708485895
27,2 wk ahead inc death,point,,2020-06-01,2020-06-13,193.5460436945281
27,2 wk ahead cum death,point,,2020-06-01,2020-06-13,1414.7366145431185
27,3 wk ahead inc death,point,,2020-06-01,2020-06-20,200.9368609791676
27,3 wk ahead cum death,point,,2020-06-01,2020-06-20,1615.6734755222835
27,4 wk ahead inc death,point,,2020-06-01,2020-06-27,206.73579901073512
27,4 wk ahead cum death,point,,2020-06-01,2020-06-27,1822.409274533025
29,1 wk ahead inc death,point,,2020-06-01,2020-06-06,79.72140233144064
29,1 wk ahead cum death,point,,2020-06-01,2020-06-06,853.721402331441
29,2 wk ahead inc death,point,,2020-06-01,2020-06-13,72.77649466368473
29,2 wk ahead cum death,point,,2020-06-01,2020-06-13,926.497896995127
29,3 wk ahead inc death,point,,2020-06-01,2020-06-20,66.0683990367549
29,3 wk ahead cum death,point,,2020-06-01,2020-06-20,992.56629603188
29,4 wk ahead inc death,point,,2020-06-01,2020-06-27,59.96601105014389
29,4 wk ahead cum death,point,,2020-06-01,2020-06-27,1052.5323070820234
28,1 wk ahead inc death,point,,2020-06-01,2020-06-06,115.68289073722649
28,1 wk ahead cum death,point,,2020-06-01,2020-06-06,838.6828907372243
28,2 wk ahead inc death,point,,2020-06-01,2020-06-13,119.6006821542397
28,2 wk ahead cum death,point,,2020-06-01,2020-06-13,958.2835728914647
28,3 wk ahead inc death,point,,2020-06-01,2020-06-20,123.38385871806007
28,3 wk ahead cum death,point,,2020-06-01,2020-06-20,1081.6674316095248
28,4 wk ahead inc death,point,,2020-06-01,2020-06-27,127.10841728269924
28,4 wk ahead cum death,point,,2020-06-01,2020-06-27,1208.7758488922204
30,1 wk ahead inc death,point,,2020-06-01,2020-06-06,0.5437753641528311
30,1 wk ahead cum death,point,,2020-06-01,2020-06-06,17.54377536415284
30,2 wk ahead inc death,point,,2020-06-01,2020-06-13,0.4049626655692409
30,2 wk ahead cum death,point,,2020-06-01,2020-06-13,17.948738029722115
30,3 wk ahead inc death,point,,2020-06-01,2020-06-20,0.3048151674537147
30,3 wk ahead cum death,point,,2020-06-01,2020-06-20,18.2535531971758
30,4 wk ahead inc death,point,,2020-06-01,2020-06-27,0.2286802165500651
30,4 wk ahead cum death,point,,2020-06-01,2020-06-27,18.482233413725922
37,1 wk ahead inc death,point,,2020-06-01,2020-06-06,119.57655684849293
37,1 wk ahead cum death,point,,2020-06-01,2020-06-06,1048.5765568484876
37,2 wk ahead inc death,point,,2020-06-01,2020-06-13,116.44651365947884
37,2 wk ahead cum death,point,,2020-06-01,2020-06-13,1165.0230705079664
37,3 wk ahead inc death,point,,2020-06-01,2020-06-20,113.09165241102166
37,3 wk ahead cum death,point,,2020-06-01,2020-06-20,1278.114722918982
37,4 wk ahead inc death,point,,2020-06-01,2020-06-27,109.60947549862324
37,4 wk ahead cum death,point,,2020-06-01,2020-06-27,1387.7241984176153
38,1 wk ahead inc death,point,,2020-06-01,2020-06-06,9.456338782377543
38,1 wk ahead cum death,point,,2020-06-01,2020-06-06,69.45633878237714
38,2 wk ahead inc death,point,,2020-06-01,2020-06-13,9.8357971276477
38,2 wk ahead cum death,point,,2020-06-01,2020-06-13,79.29213591002515
38,3 wk ahead inc death,point,,2020-06-01,2020-06-20,10.199832537826293
38,3 wk ahead cum death,point,,2020-06-01,2020-06-20,89.49196844785143
38,4 wk ahead inc death,point,,2020-06-01,2020-06-27,10.56654002945892
38,4 wk ahead cum death,point,,2020-06-01,2020-06-27,100.0585084773102
31,1 wk ahead inc death,point,,2020-06-01,2020-06-06,26.828710058445054
31,1 wk ahead cum death,point,,2020-06-01,2020-06-06,196.82871005844888
31,2 wk ahead inc death,point,,2020-06-01,2020-06-13,28.14980858150957
31,2 wk ahead cum death,point,,2020-06-01,2020-06-13,224.97851863995518
31,3 wk ahead inc death,point,,2020-06-01,2020-06-20,29.507753332688804
31,3 wk ahead cum death,point,,2020-06-01,2020-06-20,254.48627197264744
31,4 wk ahead inc death,point,,2020-06-01,2020-06-27,30.858877971410376
31,4 wk ahead cum death,point,,2020-06-01,2020-06-27,285.34514994405447
33,1 wk ahead inc death,point,,2020-06-01,2020-06-06,43.11327493477891
33,1 wk ahead cum death,point,,2020-06-01,2020-06-06,281.1132749347776
33,2 wk ahead inc death,point,,2020-06-01,2020-06-13,46.83796421747363
33,2 wk ahead cum death,point,,2020-06-01,2020-06-13,327.9512391522523
33,3 wk ahead inc death,point,,2020-06-01,2020-06-20,50.58301314156176
33,3 wk ahead cum death,point,,2020-06-01,2020-06-20,378.5342522938136
33,4 wk ahead inc death,point,,2020-06-01,2020-06-27,54.26786848420204
33,4 wk ahead cum death,point,,2020-06-01,2020-06-27,432.802120778019
34,1 wk ahead inc death,point,,2020-06-01,2020-06-06,519.5231764658403
34,1 wk ahead cum death,point,,2020-06-01,2020-06-06,12153.523176465853
34,2 wk ahead inc death,point,,2020-06-01,2020-06-13,393.1212161556359
34,2 wk ahead cum death,point,,2020-06-01,2020-06-13,12546.64439262148
34,3 wk ahead inc death,point,,2020-06-01,2020-06-20,298.11057746017394
34,3 wk ahead cum death,point,,2020-06-01,2020-06-20,12844.754970081653
34,4 wk ahead inc death,point,,2020-06-01,2020-06-27,227.97055893856842
34,4 wk ahead cum death,point,,2020-06-01,2020-06-27,13072.72552902022
35,1 wk ahead inc death,point,,2020-06-01,2020-06-06,50.32653683908744
35,1 wk ahead cum death,point,,2020-06-01,2020-06-06,401.32653683908575
35,2 wk ahead inc death,point,,2020-06-01,2020-06-13,49.33949728256362
35,2 wk ahead cum death,point,,2020-06-01,2020-06-13,450.66603412164864
35,3 wk ahead inc death,point,,2020-06-01,2020-06-20,48.2488075286685
35,3 wk ahead cum death,point,,2020-06-01,2020-06-20,498.9148416503188
35,4 wk ahead inc death,point,,2020-06-01,2020-06-27,46.98783610429754
35,4 wk ahead cum death,point,,2020-06-01,2020-06-27,545.9026777546145
32,1 wk ahead inc death,point,,2020-06-01,2020-06-06,26.61092211935871
32,1 wk ahead cum death,point,,2020-06-01,2020-06-06,443.61092211935807
32,2 wk ahead inc death,point,,2020-06-01,2020-06-13,22.404371057708925
32,2 wk ahead cum death,point,,2020-06-01,2020-06-13,466.01529317706735
32,3 wk ahead inc death,point,,2020-06-01,2020-06-20,18.850469357378554
32,3 wk ahead cum death,point,,2020-06-01,2020-06-20,484.86576253444537
32,4 wk ahead inc death,point,,2020-06-01,2020-06-27,15.873589814790636
32,4 wk ahead cum death,point,,2020-06-01,2020-06-27,500.7393523492357
36,1 wk ahead inc death,point,,2020-06-01,2020-06-06,426.7244570884956
36,1 wk ahead cum death,point,,2020-06-01,2020-06-06,30136.72445708846
36,2 wk ahead inc death,point,,2020-06-01,2020-06-13,286.311305274588
36,2 wk ahead cum death,point,,2020-06-01,2020-06-13,30423.035762362964
36,3 wk ahead inc death,point,,2020-06-01,2020-06-20,194.3388164769171
36,3 wk ahead cum death,point,,2020-06-01,2020-06-20,30617.374578839903
36,4 wk ahead inc death,point,,2020-06-01,2020-06-27,133.84425014657938
36,4 wk ahead cum death,point,,2020-06-01,2020-06-27,30751.218828986566
39,1 wk ahead inc death,point,,2020-06-01,2020-06-06,244.4822212803637
39,1 wk ahead cum death,point,,2020-06-01,2020-06-06,2393.482221280369
39,2 wk ahead inc death,point,,2020-06-01,2020-06-13,230.70820586912689
39,2 wk ahead cum death,point,,2020-06-01,2020-06-13,2624.190427149504
39,3 wk ahead inc death,point,,2020-06-01,2020-06-20,217.1598129564584
39,3 wk ahead cum death,point,,2020-06-01,2020-06-20,2841.350240105963
39,4 wk ahead inc death,point,,2020-06-01,2020-06-27,204.37592823678787
39,4 wk ahead cum death,point,,2020-06-01,2020-06-27,3045.7261683427337
40,1 wk ahead inc death,point,,2020-06-01,2020-06-06,12.274510663243275
40,1 wk ahead cum death,point,,2020-06-01,2020-06-06,346.2745106632434
40,2 wk ahead inc death,point,,2020-06-01,2020-06-13,9.138403026622003
40,2 wk ahead cum death,point,,2020-06-01,2020-06-13,355.41291368986504
40,3 wk ahead inc death,point,,2020-06-01,2020-06-20,6.791862779734732
40,3 wk ahead cum death,point,,2020-06-01,2020-06-20,362.20477646959915
40,4 wk ahead inc death,point,,2020-06-01,2020-06-27,5.052335789152405
40,4 wk ahead cum death,point,,2020-06-01,2020-06-27,367.25711225875267
41,1 wk ahead inc death,point,,2020-06-01,2020-06-06,6.2698893193499075
41,1 wk ahead cum death,point,,2020-06-01,2020-06-06,159.2698893193496
41,2 wk ahead inc death,point,,2020-06-01,2020-06-13,4.991589478810576
41,2 wk ahead cum death,point,,2020-06-01,2020-06-13,164.26147879816014
41,3 wk ahead inc death,point,,2020-06-01,2020-06-20,3.9781625500587983
41,3 wk ahead cum death,point,,2020-06-01,2020-06-20,168.23964134821986
41,4 wk ahead inc death,point,,2020-06-01,2020-06-27,3.1690779557485604
41,4 wk ahead cum death,point,,2020-06-01,2020-06-27,171.40871930396767
42,1 wk ahead inc death,point,,2020-06-01,2020-06-06,500.09075439146807
42,1 wk ahead cum death,point,,2020-06-01,2020-06-06,6037.090754391475
42,2 wk ahead inc death,point,,2020-06-01,2020-06-13,443.31749845884383
42,2 wk ahead cum death,point,,2020-06-01,2020-06-13,6480.408252850309
42,3 wk ahead inc death,point,,2020-06-01,2020-06-20,395.9625843984056
42,3 wk ahead cum death,point,,2020-06-01,2020-06-20,6876.370837248736
42,4 wk ahead inc death,point,,2020-06-01,2020-06-27,358.34118302741655
42,4 wk ahead cum death,point,,2020-06-01,2020-06-27,7234.712020276147
44,1 wk ahead inc death,point,,2020-06-01,2020-06-06,108.36657901865208
44,1 wk ahead cum death,point,,2020-06-01,2020-06-06,819.3665790186542
44,2 wk ahead inc death,point,,2020-06-01,2020-06-13,107.8338954258716
44,2 wk ahead cum death,point,,2020-06-01,2020-06-13,927.2004744445239
44,3 wk ahead inc death,point,,2020-06-01,2020-06-20,105.7833108160234
44,3 wk ahead cum death,point,,2020-06-01,2020-06-20,1032.9837852605467
44,4 wk ahead inc death,point,,2020-06-01,2020-06-27,102.35770973798904
44,4 wk ahead cum death,point,,2020-06-01,2020-06-27,1135.341494998537
45,1 wk ahead inc death,point,,2020-06-01,2020-06-06,45.99173388061897
45,1 wk ahead cum death,point,,2020-06-01,2020-06-06,532.9917338806239
45,2 wk ahead inc death,point,,2020-06-01,2020-06-13,41.691152779200046
45,2 wk ahead cum death,point,,2020-06-01,2020-06-13,574.682886659822
45,3 wk ahead inc death,point,,2020-06-01,2020-06-20,37.81944361046117
45,3 wk ahead cum death,point,,2020-06-01,2020-06-20,612.5023302702828
45,4 wk ahead inc death,point,,2020-06-01,2020-06-27,34.43600853964428
45,4 wk ahead cum death,point,,2020-06-01,2020-06-27,646.9383388099258
46,1 wk ahead inc death,point,,2020-06-01,2020-06-06,9.56907213573244
46,1 wk ahead cum death,point,,2020-06-01,2020-06-06,71.5690721357324
46,2 wk ahead inc death,point,,2020-06-01,2020-06-13,9.673416618163298
46,2 wk ahead cum death,point,,2020-06-01,2020-06-13,81.24248875389486
46,3 wk ahead inc death,point,,2020-06-01,2020-06-20,9.858458591913095
46,3 wk ahead cum death,point,,2020-06-01,2020-06-20,91.10094734580832
46,4 wk ahead inc death,point,,2020-06-01,2020-06-27,10.121897292375806
46,4 wk ahead cum death,point,,2020-06-01,2020-06-27,101.22284463818441
47,1 wk ahead inc death,point,,2020-06-01,2020-06-06,33.5254550480443
47,1 wk ahead cum death,point,,2020-06-01,2020-06-06,397.52545504804283
47,2 wk ahead inc death,point,,2020-06-01,2020-06-13,31.87150126484568
47,2 wk ahead cum death,point,,2020-06-01,2020-06-13,429.39695631288765
47,3 wk ahead inc death,point,,2020-06-01,2020-06-20,30.29050962652925
47,3 wk ahead cum death,point,,2020-06-01,2020-06-20,459.68746593941916
47,4 wk ahead inc death,point,,2020-06-01,2020-06-27,28.77442040513597
47,4 wk ahead cum death,point,,2020-06-01,2020-06-27,488.4618863445549
48,1 wk ahead inc death,point,,2020-06-01,2020-06-06,158.2182937476021
48,1 wk ahead cum death,point,,2020-06-01,2020-06-06,1810.2182937476107
48,2 wk ahead inc death,point,,2020-06-01,2020-06-13,144.85017896661878
48,2 wk ahead cum death,point,,2020-06-01,2020-06-13,1955.0684727142466
48,3 wk ahead inc death,point,,2020-06-01,2020-06-20,132.5444494316545
48,3 wk ahead cum death,point,,2020-06-01,2020-06-20,2087.6129221458827
48,4 wk ahead inc death,point,,2020-06-01,2020-06-27,121.33108371956759
48,4 wk ahead cum death,point,,2020-06-01,2020-06-27,2208.944005865449
49,1 wk ahead inc death,point,,2020-06-01,2020-06-06,16.084934730739505
49,1 wk ahead cum death,point,,2020-06-01,2020-06-06,128.08493473073938
49,2 wk ahead inc death,point,,2020-06-01,2020-06-13,16.591084607020345
49,2 wk ahead cum death,point,,2020-06-01,2020-06-13,144.67601933775828
49,3 wk ahead inc death,point,,2020-06-01,2020-06-20,17.119054160007757
49,3 wk ahead cum death,point,,2020-06-01,2020-06-20,161.79507349776685
49,4 wk ahead inc death,point,,2020-06-01,2020-06-27,17.657527659045886
49,4 wk ahead cum death,point,,2020-06-01,2020-06-27,179.45260115681324
51,1 wk ahead inc death,point,,2020-06-01,2020-06-06,180.93645890603685
51,1 wk ahead cum death,point,,2020-06-01,2020-06-06,1550.9364589060358
51,2 wk ahead inc death,point,,2020-06-01,2020-06-13,179.465321280459
51,2 wk ahead cum death,point,,2020-06-01,2020-06-13,1730.4017801864945
51,3 wk ahead inc death,point,,2020-06-01,2020-06-20,178.79882254904942
51,3 wk ahead cum death,point,,2020-06-01,2020-06-20,1909.2006027355496
51,4 wk ahead inc death,point,,2020-06-01,2020-06-27,179.27877899676727
51,4 wk ahead cum death,point,,2020-06-01,2020-06-27,2088.479381732312
50,1 wk ahead inc death,point,,2020-06-01,2020-06-06,1.3619711787212505
50,1 wk ahead cum death,point,,2020-06-01,2020-06-06,56.361971178721454
50,2 wk ahead inc death,point,,2020-06-01,2020-06-13,0.9886685065846704
50,2 wk ahead cum death,point,,2020-06-01,2020-06-13,57.350639685305865
50,3 wk ahead inc death,point,,2020-06-01,2020-06-20,0.7084323987017201
50,3 wk ahead cum death,point,,2020-06-01,2020-06-20,58.059072084007816
50,4 wk ahead inc death,point,,2020-06-01,2020-06-27,0.5076495149210704
50,4 wk ahead cum death,point,,2020-06-01,2020-06-27,58.56672159892882
53,1 wk ahead inc death,point,,2020-06-01,2020-06-06,44.15814024326431
53,1 wk ahead cum death,point,,2020-06-01,2020-06-06,1162.1581402432685
53,2 wk ahead inc death,point,,2020-06-01,2020-06-13,36.40914976083224
53,2 wk ahead cum death,point,,2020-06-01,2020-06-13,1198.5672900040986
53,3 wk ahead inc death,point,,2020-06-01,2020-06-20,29.92846484035623
53,3 wk ahead cum death,point,,2020-06-01,2020-06-20,1228.4957548444524
53,4 wk ahead inc death,point,,2020-06-01,2020-06-27,24.58549939689557
53,4 wk ahead cum death,point,,2020-06-01,2020-06-27,1253.0812542413505
55,1 wk ahead inc death,point,,2020-06-01,2020-06-06,56.942036269901884
55,1 wk ahead cum death,point,,2020-06-01,2020-06-06,644.9420362699012
55,2 wk ahead inc death,point,,2020-06-01,2020-06-13,54.39547616214442
55,2 wk ahead cum death,point,,2020-06-01,2020-06-13,699.3375124320484
55,3 wk ahead inc death,point,,2020-06-01,2020-06-20,51.88570251318313
55,3 wk ahead cum death,point,,2020-06-01,2020-06-20,751.2232149452341
55,4 wk ahead inc death,point,,2020-06-01,2020-06-27,49.45711889383854
55,4 wk ahead cum death,point,,2020-06-01,2020-06-27,800.6803338390688
54,1 wk ahead inc death,point,,2020-06-01,2020-06-06,4.9482180734309065
54,1 wk ahead cum death,point,,2020-06-01,2020-06-06,79.94821807343081
54,2 wk ahead inc death,point,,2020-06-01,2020-06-13,4.1253105703922435
54,2 wk ahead cum death,point,,2020-06-01,2020-06-13,84.07352864382284
54,3 wk ahead inc death,point,,2020-06-01,2020-06-20,3.4491286552673026
54,3 wk ahead cum death,point,,2020-06-01,2020-06-20,87.52265729908989
54,4 wk ahead inc death,point,,2020-06-01,2020-06-27,2.9023819589726987
54,4 wk ahead cum death,point,,2020-06-01,2020-06-27,90.42503925806317
56,1 wk ahead inc death,point,,2020-06-01,2020-06-06,3.3033994200754395
56,1 wk ahead cum death,point,,2020-06-01,2020-06-06,19.303399420075817
56,2 wk ahead inc death,point,,2020-06-01,2020-06-13,4.119646914491248
56,2 wk ahead cum death,point,,2020-06-01,2020-06-13,23.423046334566887
56,3 wk ahead inc death,point,,2020-06-01,2020-06-20,5.1761893319124725
56,3 wk ahead cum death,point,,2020-06-01,2020-06-20,28.599235666479462
56,4 wk ahead inc death,point,,2020-06-01,2020-06-27,6.5102749976045065
56,4 wk ahead cum death,point,,2020-06-01,2020-06-27,35.10951066408368
US,1 wk ahead inc death,point,,2020-06-01,2020-06-06,5901.681957883676
US,1 wk ahead cum death,point,,2020-06-01,2020-06-06,109677.6819578836
US,2 wk ahead inc death,point,,2020-06-01,2020-06-13,4971.2061234313205
US,2 wk ahead cum death,point,,2020-06-01,2020-06-13,114648.88808131506
US,3 wk ahead inc death,point,,2020-06-01,2020-06-20,4201.917879213644
US,3 wk ahead cum death,point,,2020-06-01,2020-06-20,118850.80596052842
US,4 wk ahead inc death,point,,2020-06-01,2020-06-27,3565.568714931672
US,4 wk ahead cum death,point,,2020-06-01,2020-06-27,122416.37467546033
02,1 wk ahead inc death,point,,2020-06-08,2020-06-13,0.10980262276815124
02,1 wk ahead cum death,point,,2020-06-08,2020-06-13,10.109802622768038
02,2 wk ahead inc death,point,,2020-06-08,2020-06-20,0.09168820391671048
02,2 wk ahead cum death,point,,2020-06-08,2020-06-20,10.201490826684699
02,3 wk ahead inc death,point,,2020-06-08,2020-06-27,0.07605815214299641
02,3 wk ahead cum death,point,,2020-06-08,2020-06-27,10.277548978827733
02,4 wk ahead inc death,point,,2020-06-08,2020-07-04,0.06345452171993418
02,4 wk ahead cum death,point,,2020-06-08,2020-07-04,10.341003500547703
01,1 wk ahead inc death,point,,2020-06-08,2020-06-13,61.294670511204565
01,1 wk ahead cum death,point,,2020-06-08,2020-06-13,750.2946705112079
01,2 wk ahead inc death,point,,2020-06-08,2020-06-20,56.16943057346597
01,2 wk ahead cum death,point,,2020-06-08,2020-06-20,806.4641010846733
01,3 wk ahead inc death,point,,2020-06-08,2020-06-27,51.42419541365463
01,3 wk ahead cum death,point,,2020-06-08,2020-06-27,857.8882964983281
01,4 wk ahead inc death,point,,2020-06-08,2020-07-04,47.00287785051986
01,4 wk ahead cum death,point,,2020-06-08,2020-07-04,904.8911743488457
05,1 wk ahead inc death,point,,2020-06-08,2020-06-13,17.50165586557472
05,1 wk ahead cum death,point,,2020-06-08,2020-06-13,171.5016558655735
05,2 wk ahead inc death,point,,2020-06-08,2020-06-20,17.720550907668002
05,2 wk ahead cum death,point,,2020-06-08,2020-06-20,189.2222067732428
05,3 wk ahead inc death,point,,2020-06-08,2020-06-27,17.980131664205196
05,3 wk ahead cum death,point,,2020-06-08,2020-06-27,207.20233843744703
05,4 wk ahead inc death,point,,2020-06-08,2020-07-04,18.253522775955275
05,4 wk ahead cum death,point,,2020-06-08,2020-07-04,225.455861213402
04,1 wk ahead inc death,point,,2020-06-08,2020-06-13,140.10714046973888
04,1 wk ahead cum death,point,,2020-06-08,2020-06-13,1183.107140469751
04,2 wk ahead inc death,point,,2020-06-08,2020-06-20,147.0154484614813
04,2 wk ahead cum death,point,,2020-06-08,2020-06-20,1330.1225889312302
04,3 wk ahead inc death,point,,2020-06-08,2020-06-27,154.1786304234321
04,3 wk ahead cum death,point,,2020-06-08,2020-06-27,1484.3012193546567
04,4 wk ahead inc death,point,,2020-06-08,2020-07-04,161.39516162007587
04,4 wk ahead cum death,point,,2020-06-08,2020-07-04,1645.6963809747185
06,1 wk ahead inc death,point,,2020-06-08,2020-06-13,408.62764365081256
06,1 wk ahead cum death,point,,2020-06-08,2020-06-13,5014.627643650833
06,2 wk ahead inc death,point,,2020-06-08,2020-06-20,384.5694899528862
06,2 wk ahead cum death,point,,2020-06-08,2020-06-20,5399.197133603708
06,3 wk ahead inc death,point,,2020-06-08,2020-06-27,361.65915921639055
06,3 wk ahead cum death,point,,2020-06-08,2020-06-27,5760.856292820099
06,4 wk ahead inc death,point,,2020-06-08,2020-07-04,339.38784818896363
06,4 wk ahead cum death,point,,2020-06-08,2020-07-04,6100.244141009072
08,1 wk ahead inc death,point,,2020-06-08,2020-06-13,88.49586625532531
08,1 wk ahead cum death,point,,2020-06-08,2020-06-13,1615.4958662553256
08,2 wk ahead inc death,point,,2020-06-08,2020-06-20,77.28604495018581
08,2 wk ahead cum death,point,,2020-06-08,2020-06-20,1692.781911205516
08,3 wk ahead inc death,point,,2020-06-08,2020-06-27,67.44273246555798
08,3 wk ahead cum death,point,,2020-06-08,2020-06-27,1760.2246436710673
08,4 wk ahead inc death,point,,2020-06-08,2020-07-04,58.866772395041586
08,4 wk ahead cum death,point,,2020-06-08,2020-07-04,1819.0914160661216
09,1 wk ahead inc death,point,,2020-06-08,2020-06-13,161.79944632141604
09,1 wk ahead cum death,point,,2020-06-08,2020-06-13,4216.799446321422
09,2 wk ahead inc death,point,,2020-06-08,2020-06-20,130.10999379966142
09,2 wk ahead cum death,point,,2020-06-08,2020-06-20,4346.9094401210805
09,3 wk ahead inc death,point,,2020-06-08,2020-06-27,105.47437827002548
09,3 wk ahead cum death,point,,2020-06-08,2020-06-27,4452.3838183911075
09,4 wk ahead inc death,point,,2020-06-08,2020-07-04,85.92647580041859
09,4 wk ahead cum death,point,,2020-06-08,2020-07-04,4538.310294191532
10,1 wk ahead inc death,point,,2020-06-08,2020-06-13,29.420543622830767
10,1 wk ahead cum death,point,,2020-06-08,2020-06-13,419.42054362283034
10,2 wk ahead inc death,point,,2020-06-08,2020-06-20,25.53427714202949
10,2 wk ahead cum death,point,,2020-06-08,2020-06-20,444.95482076485916
10,3 wk ahead inc death,point,,2020-06-08,2020-06-27,22.1910658731351
10,3 wk ahead cum death,point,,2020-06-08,2020-06-27,467.14588663799486
10,4 wk ahead inc death,point,,2020-06-08,2020-07-04,19.25292708752765
10,4 wk ahead cum death,point,,2020-06-08,2020-07-04,486.3988137255232
12,1 wk ahead inc death,point,,2020-06-08,2020-06-13,180.59198349566063
12,1 wk ahead cum death,point,,2020-06-08,2020-06-13,2868.591983495662
12,2 wk ahead inc death,point,,2020-06-08,2020-06-20,158.65117883089468
12,2 wk ahead cum death,point,,2020-06-08,2020-06-20,3027.243162326557
12,3 wk ahead inc death,point,,2020-06-08,2020-06-27,139.52809404524143
12,3 wk ahead cum death,point,,2020-06-08,2020-06-27,3166.771256371809
12,4 wk ahead inc death,point,,2020-06-08,2020-07-04,122.73016081670715
12,4 wk ahead cum death,point,,2020-06-08,2020-07-04,3289.501417188499
